Wavelength	GOOSEBAR00287.asd
325	 5,08649105750922E-02 
326	 0,139574741577848 
327	 9,80400955444793E-02 
328	-6,38372293934452E-02 
329	 1,06284137073104E-02 
330	 0,184468309468309 
331	 0,362743055936211 
332	 0,224610973351136 
333	 1,98953010095974E-02 
334	 1,25480413627069E-02 
335	 0,225506837190282 
336	 0,4195534621534 
337	 0,260720384290069 
338	 0,054595966453257 
339	 9,98129179008143E-02 
340	 0,116367607990532 
341	 0,093495822204238 
342	 0,115840361450073 
343	 0,139016199548018 
344	 0,152079645845823 
345	 0,146976680474559 
346	 0,137328356498454 
347	 0,137092423683739 
348	 0,109764277771933 
349	 7,91012931817745E-02 
350	 0,123811721867884 
351	 0,125366119506318 
352	 5,89895888700151E-02 
353	 5,77834857176571E-02 
354	 8,57834851472752E-02 
355	 9,60688076749601E-02 
356	 0,104068864104041 
357	 0,107518962221061 
358	 0,091815295244888 
359	 9,01057082737325E-02 
360	 0,110995948245384 
361	 0,110007090610539 
362	 0,102088602586415 
363	 0,11419787701848 
364	 0,108623227796273 
365	 8,63927922090482E-02 
366	 9,49711787150951E-02 
367	 8,49121161991613E-02 
368	 3,56782562819918E-02 
369	 5,92386267339086E-02 
370	 0,108003306180462 
371	 8,20544299047268E-02 
372	 4,82721210810073E-02 
373	 3,27869114355597E-02 
374	 5,53047180160646E-02 
375	 8,37175064086482E-02 
376	 9,98426477042939E-02 
377	 0,107038191177389 
378	 0,104603475548874 
379	 0,092446411556896 
380	 8,52073167409681E-02 
381	 8,57486675360484E-02 
382	 7,55910708137266E-02 
383	 6,02852329983205E-02 
384	 4,81419350735042E-02 
385	 5,93191875664697E-02 
386	 7,98277394268513E-02 
387	 0,066099064950463 
388	 5,92440228633981E-02 
389	 7,22679246343417E-02 
390	 7,49789120331976E-02 
391	 7,71902426141547E-02 
392	 9,23533883524273E-02 
393	 0,095550732601408 
394	 8,46389062353339E-02 
395	 6,64959467972429E-02 
396	 6,36558015960073E-02 
397	 8,28832063617887E-02 
398	 8,40795440131095E-02 
399	 7,30706472671318E-02 
400	 6,52075385086939E-02 
401	 6,82407992764929E-02 
402	 7,84957836959406E-02 
403	 7,40837876121389E-02 
404	 7,16677234943906E-02 
405	 8,06973108968474E-02 
406	 7,55039755461929E-02 
407	 6,38357956927036E-02 
408	 6,67346055687528E-02 
409	 7,04066527640081E-02 
410	 7,09196717202028E-02 
411	 7,04190087035999E-02 
412	 7,10044900437799E-02 
413	 7,41494871166072E-02 
414	 7,16215838018312E-02 
415	 0,067345783662959 
416	 7,56386332091602E-02 
417	 7,93883755971596E-02 
418	 7,30339314843854E-02 
419	 6,88747827690402E-02 
420	 6,74167116435297E-02 
421	 6,79822044846772E-02 
422	 6,57417047456414E-02 
423	 6,19055582136686E-02 
424	 6,43816640260139E-02 
425	 6,74900071150498E-02 
426	 6,81618307791731E-02 
427	 7,17293309518006E-02 
428	 7,52419335372312E-02 
429	 7,21760717191661E-02 
430	 7,19627698449944E-02 
431	 7,52886645647497E-02 
432	 7,17530126510039E-02 
433	 6,87004167561789E-02 
434	 7,24471281598997E-02 
435	 7,23280948262154E-02 
436	 6,92221411081774E-02 
437	 7,04809662980591E-02 
438	 7,00717845283758E-02 
439	 6,73034929882303E-02 
440	 7,34377442718431E-02 
441	 7,89437834299722E-02 
442	 7,08745777804773E-02 
443	 6,70705987597161E-02 
444	 6,99410058947735E-02 
445	 7,21775331644605E-02 
446	 7,35778472654817E-02 
447	 7,38758502871263E-02 
448	 7,30899176839798E-02 
449	 7,18569777076217E-02 
450	 7,09746865962474E-02 
451	 7,30066469889592E-02 
452	 7,70696297427452E-02 
453	 7,53800184503384E-02 
454	 7,36221324321842E-02 
455	 7,70307336250214E-02 
456	 7,76973907969147E-02 
457	 7,59888901870927E-02 
458	 7,68233846361738E-02 
459	 7,79475963043939E-02 
460	 7,81764887556146E-02 
461	 0,075443989704296 
462	 7,45264904531342E-02 
463	 8,19680377619332E-02 
464	 8,19927219485512E-02 
465	 7,51138170591996E-02 
466	 7,79400307519189E-02 
467	 8,06500866517059E-02 
468	 7,71733699455343E-02 
469	 7,44886637173275E-02 
470	 7,35807293162322E-02 
471	 7,41366408552046E-02 
472	 7,58480775096508E-02 
473	 7,79202861658941E-02 
474	 7,79115089394276E-02 
475	 7,69381920288214E-02 
476	 0,076323908101257 
477	 7,73119358176057E-02 
478	 7,90874524714829E-02 
479	 7,87656578364885E-02 
480	 7,80475024956715E-02 
481	 0,077657803476654 
482	 7,67534540629703E-02 
483	 7,60851594941346E-02 
484	 7,69054518784607E-02 
485	 7,59247496129765E-02 
486	 7,34792253606458E-02 
487	 7,45007077460292E-02 
488	 7,54081861626808E-02 
489	 7,37279888765853E-02 
490	 7,38429693276304E-02 
491	 7,52931517036406E-02 
492	 7,52271546163632E-02 
493	 7,63388012969112E-02 
494	 7,88678650587959E-02 
495	 7,95187783292068E-02 
496	 7,84935574345261E-02 
497	 7,63645299449624E-02 
498	 7,63753908259399E-02 
499	 0,078262169612817 
500	 7,87607042825822E-02 
501	 7,85706651585179E-02 
502	 7,80408412472029E-02 
503	 0,076969122740123 
504	 7,57762970630095E-02 
505	 7,49883703546469E-02 
506	 7,59302084094152E-02 
507	 7,81028125154088E-02 
508	 7,75793819588071E-02 
509	 7,69302976510319E-02 
510	 0,078516027738996 
511	 0,079821763545868 
512	 8,03767763027761E-02 
513	 8,01535571704364E-02 
514	 0,080305582022956 
515	 8,11754345718824E-02 
516	 8,13573419222943E-02 
517	 8,08296843683896E-02 
518	 7,97091747746558E-02 
519	 8,00998406740725E-02 
520	 8,19316950498378E-02 
521	 8,28960693802513E-02 
522	 8,32652983199078E-02 
523	 0,083196125072194 
524	 0,081721077410817 
525	 8,01632606115823E-02 
526	 8,19664325590923E-02 
527	 8,25203460456171E-02 
528	 8,08962362319394E-02 
529	 8,13383491494317E-02 
530	 8,26847008547644E-02 
531	 8,32649417659045E-02 
532	 8,36634446839683E-02 
533	 8,36644005991306E-02 
534	 8,20972286041982E-02 
535	 8,14863992051909E-02 
536	 8,30403619587199E-02 
537	 8,33239628755054E-02 
538	 8,26678005603708E-02 
539	 8,25043098041583E-02 
