Wavelength	SCORFF200183.asd
325	 2,03227157074302E-02 
326	 0,306737318288096 
327	 0,35425912310695 
328	 0,131406907837924 
329	 0,246433338084563 
330	 0,36914064891525 
331	 0,266824983979796 
332	 0,256286176707914 
333	 0,319076938626821 
334	 0,322273978206702 
335	 0,325551995805321 
336	 0,322857937953566 
337	 0,219152823735196 
338	 0,105312172597105 
339	 0,139748395704937 
340	 0,191620107760765 
341	 0,211538431396521 
342	 0,160569848304412 
343	 0,165090124528826 
344	 0,23291075056803 
345	 0,237798646438953 
346	 0,228070955853324 
347	 0,248800437415988 
348	 0,235432264739349 
349	 0,203967352569261 
350	 0,210104977106057 
351	 0,227083380345256 
352	 0,237260279325107 
353	 0,224724554414344 
354	 0,214272977116062 
355	 0,235897114276531 
356	 0,253072695431146 
357	 0,255735726030387 
358	 0,251283270234567 
359	 0,243589054516093 
360	 0,234443765337381 
361	 0,223277722095222 
362	 0,221722110891685 
363	 0,244150067904029 
364	 0,266040914770803 
365	 0,278546125288278 
366	 0,265223670752565 
367	 0,256277672081766 
368	 0,265360221305383 
369	 0,240212318111101 
370	 0,205995137541436 
371	 0,22569757803426 
372	 0,233067890015568 
373	 0,220676996598344 
374	 0,239914944718325 
375	 0,25502038068883 
376	 0,243027682179478 
377	 0,24898641901117 
378	 0,262011252556187 
379	 0,24372512899502 
380	 0,235072687606257 
381	 0,245874425629858 
382	 0,251249736908104 
383	 0,252305043355827 
384	 0,252279748825687 
385	 0,257827829603355 
386	 0,265975817277151 
387	 0,266233531993872 
388	 0,266889325752132 
389	 0,26811189001055 
390	 0,250652875162384 
391	 0,236680460222071 
392	 0,254933272361519 
393	 0,245231815867292 
394	 0,216329647693924 
395	 0,236014520396369 
396	 0,254158944882559 
397	 0,24922043166326 
398	 0,253565353854493 
399	 0,259410763015449 
400	 0,25049085365714 
401	 0,244625785084695 
402	 0,244604866701956 
403	 0,240019897230517 
404	 0,241717059086611 
405	 0,254559276347346 
406	 0,252211068568483 
407	 0,242837012350824 
408	 0,249881452773802 
409	 0,259384358445558 
410	 0,265010463781813 
411	 0,259254177859348 
412	 0,250142754363825 
413	 0,245456224207347 
414	 0,245122776901345 
415	 0,247893064572501 
416	 0,25152604635289 
417	 0,251182711237079 
418	 0,246176400378212 
419	 0,245460868613045 
420	 0,248434331845891 
421	 0,253270237263561 
422	 0,254174206183503 
423	 0,25203948182776 
424	 0,255030778690062 
425	 0,25618534777077 
426	 0,252157686153611 
427	 0,252005364045565 
428	 0,253895373860777 
429	 0,252216493304814 
430	 0,251452736435177 
431	 0,253006321018359 
432	 0,257772944858246 
433	 0,259616835003147 
434	 0,253924825519831 
435	 0,255230900129093 
436	 0,260796943502335 
437	 0,256281312179507 
438	 0,255254282931181 
439	 0,261379385153152 
440	 0,261950520314438 
441	 0,259553894411255 
442	 0,258875663924603 
443	 0,258371631001963 
444	 0,25858745521968 
445	 0,262327615478261 
446	 0,264993765000231 
447	 0,263776036249171 
448	 0,260780982885039 
449	 0,258624984140236 
450	 0,26133874111018 
451	 0,264943099586307 
452	 0,267399364468227 
453	 0,266297737938957 
454	 0,264045996756083 
455	 0,262999187746019 
456	 0,262338636902211 
457	 0,262285537021887 
458	 0,263933158429882 
459	 0,264219637750327 
460	 0,262452652283 
461	 0,263382552974737 
462	 0,265201409394795 
463	 0,264968315467248 
464	 0,263105236356855 
465	 0,260909883711217 
466	 0,262277070651008 
467	 0,264629353777693 
468	 0,266090112069001 
469	 0,26723072623333 
470	 0,267221418533586 
471	 0,263971857133904 
472	 0,263113748898515 
473	 0,265916109713081 
474	 0,268746268584393 
475	 0,269944037910342 
476	 0,26823629977156 
477	 0,266660040120198 
478	 0,265778081862301 
479	 0,264917488715786 
480	 0,26493377495791 
481	 0,265872528263463 
482	 0,265277362341636 
483	 0,26418392974528 
484	 0,264472203912668 
485	 0,264916904374773 
486	 0,265339166946908 
487	 0,266341362576674 
488	 0,267337647566565 
489	 0,267809707261018 
490	 0,267428936973619 
491	 0,266699977828262 
492	 0,266954981437812 
493	 0,266630914051363 
494	 0,265394471685624 
495	 0,264454684791583 
496	 0,263891696941076 
497	 0,263684975079886 
498	 0,265021976609358 
