Wavelength	AULNE200376.asd
325	 0,205831798498526 
326	 0,365739846744165 
327	 0,356528428244983 
328	 0,144263234556699 
329	 0,141696364200809 
330	 0,192901103810573 
331	 0,117171621365275 
332	 5,37373095493159E-02 
333	 0,0358106849837 
334	 0,143234090949339 
335	 0,144228074711137 
336	 3,61733890390088E-02 
337	 0,075357511475677 
338	 0,134341193118445 
339	 0,081095459486966 
340	 0,067569252941258 
341	 8,60462208309859E-02 
342	 6,74465619366469E-02 
343	 3,85590204696659E-02 
344	 9,24138691709538E-03 
345	 1,85056521575844E-02 
346	 4,10671284062376E-02 
347	 5,70529641172532E-02 
348	 0,075850281226665 
349	 8,75084514602605E-02 
350	 6,50320109708284E-02 
351	 6,52804495768443E-02 
352	 9,49919593845013E-02 
353	 4,85102696098629E-02 
354	 2,93436709201529E-03 
355	 4,27052447587911E-02 
356	 0,062528902754148 
357	 5,61189056745115E-02 
358	 8,15122248422536E-02 
359	 5,80988902840466E-02 
360	-3,31400669860186E-02 
361	-1,94423567964224E-02 
362	 4,10791910426856E-02 
363	 5,06324172815545E-02 
364	 3,19817244174277E-02 
365	 4,05400266629485E-03 
366	 2,70814555353475E-02 
367	 4,88276327885311E-02 
368	 4,00959742502379E-02 
369	 2,93585415127651E-02 
370	 2,27508266790679E-02 
371	 2,76828942433328E-02 
372	 1,58617769791335E-02 
373	-6,45287699149341E-03 
374	 2,53140866029472E-02 
375	 4,14012852856185E-02 
376	-2,76781392346932E-03 
377	 0,012991463837484 
378	 5,69250574697078E-02 
379	 0,025897807086236 
380	 4,67414187877453E-03 
381	 1,67781225461891E-02 
382	 1,83338466385588E-02 
383	 0,02225962136692 
384	 4,09554010182567E-02 
385	 5,60719535887711E-02 
386	 5,77776319177957E-02 
387	 2,78264140241345E-02 
388	 1,13909103851404E-02 
389	 2,53663351995621E-02 
390	 3,03066741472759E-02 
391	 2,73417162672035E-02 
392	 2,23317894259202E-02 
393	 2,20431438093075E-02 
394	 0,028707762615509 
395	 4,71205678328286E-02 
396	 4,89681399423603E-02 
397	 2,54296518163249E-02 
398	 2,28852779774055E-02 
399	 3,05580117773221E-02 
400	 2,39149115003514E-02 
401	 0,023769855897265 
402	 2,90179125827569E-02 
403	 1,68828534843664E-02 
404	 7,73520605925769E-03 
405	 1,44513377321867E-02 
406	 2,00390625639157E-02 
407	 2,21839718887969E-02 
408	 0,021939791598193 
409	 2,20201694187234E-02 
410	 2,23242494962977E-02 
411	 1,67639537795284E-02 
412	 1,42705135184177E-02 
413	 2,26044941960966E-02 
414	 2,76703476391598E-02 
415	 0,027283799776598 
416	 2,18082531629968E-02 
417	 1,97923113241132E-02 
418	 2,41455874804614E-02 
419	 2,74424700405099E-02 
420	 2,85333583984766E-02 
421	 2,69436327874589E-02 
422	 2,75707909176626E-02 
423	 2,93915078226143E-02 
424	 0,024363320181657 
425	 2,22353081369712E-02 
426	 2,73174728640872E-02 
427	 2,30809627668494E-02 
428	 1,56681252800931E-02 
429	 2,01568970372855E-02 
430	 2,24945108371244E-02 
431	 2,02529802451089E-02 
432	 2,15806270971578E-02 
433	 2,35127317354472E-02 
434	 2,32233079206442E-02 
435	 0,022627473639129 
436	 2,22785596491872E-02 
437	 0,022820412756436 
438	 2,26046468854634E-02 
439	 2,13500865336026E-02 
440	 2,17325921680432E-02 
441	 2,27789079544984E-02 
442	 2,30183066499292E-02 
443	 2,24287735431313E-02 
444	 0,0215043817523 
445	 2,17971755465359E-02 
446	 2,29488548803983E-02 
447	 2,42983661434693E-02 
448	 2,21941186350814E-02 
449	 1,94708548071797E-02 
450	 0,022371603959765 
451	 2,52902664050378E-02 
452	 2,61512129725517E-02 
453	 2,41504295240959E-02 
454	 2,21380677581759E-02 
455	 2,27936249170972E-02 
456	 2,52377188921544E-02 
457	 2,69334646813121E-02 
458	 2,06985724621125E-02 
459	 2,06137190559354E-02 
460	 3,00125276630841E-02 
461	 2,87153901087407E-02 
462	 2,32593713188621E-02 
463	 2,48259939084757E-02 
464	 2,63126652074776E-02 
465	 0,026363003538547 
466	 2,63012535112749E-02 
467	 2,61768185546561E-02 
468	 2,60222963499743E-02 
469	 2,55125682899936E-02 
470	 2,52131934299058E-02 
471	 2,62588511325703E-02 
472	 2,79726465587235E-02 
473	 2,94179974345246E-02 
474	 2,78421122538718E-02 
475	 0,024925607431234 
476	 2,25530706153375E-02 
477	 1,99955398570893E-02 
478	 1,87786807359682E-02 
479	 2,36869029613884E-02 
480	 2,66735463742595E-02 
481	 2,45743397748682E-02 
482	 2,40841816525736E-02 
483	 2,49469079055666E-02 
484	 0,025698379551754 
485	 2,52241933343536E-02 
486	 0,02387819926759 
487	 2,42875655412032E-02 
488	 2,52577660422157E-02 
489	 2,57401227999776E-02 
490	 2,49048964692317E-02 
491	 2,35237527151114E-02 
492	 2,34455204127227E-02 
493	 2,45400480675291E-02 
494	 2,65791894240222E-02 
495	 2,88698418145202E-02 
496	 2,92468583420376E-02 
497	 2,55380147606304E-02 
498	 2,56529912486033E-02 
499	 2,87467487196751E-02 
500	 2,60777568149158E-02 
501	 2,39628845501052E-02 
502	 0,025670577526317 
503	 2,67098207626316E-02 
504	 2,72244207255269E-02 
505	 0,028694058334885 
506	 2,80002439724464E-02 
507	 0,025472503985934 
508	 2,67413418746565E-02 
509	 2,79433742677778E-02 
510	 2,56596928402867E-02 
511	 0,025630975910015 
512	 2,76692467059291E-02 
513	 2,85563397719343E-02 
514	 0,028909368802081 
515	 2,89037002460601E-02 
516	 2,83678011612179E-02 
517	 2,81174004452617E-02 
518	 2,92724900999498E-02 
519	 2,98207938749475E-02 
520	 2,95686864369196E-02 
521	 2,99379844554964E-02 
522	 3,01606927629687E-02 
523	 2,97137262139958E-02 
524	 2,93005166897153E-02 
525	 2,90468130899361E-02 
526	 2,89080111168988E-02 
527	 2,90650437227441E-02 
528	 2,94377387327379E-02 
529	 2,92488916624182E-02 
530	 2,91210271415037E-02 
531	 2,98067624981804E-02 
532	 2,99961044922298E-02 
533	 2,98421901018104E-02 
534	 0,031005898359761 
535	 3,13319405152594E-02 
536	 2,98600074438804E-02 
537	 2,98635673570222E-02 
538	 3,07267043592045E-02 
539	 3,04891623438865E-02 
540	 3,01344282782133E-02 
541	 2,99673095186164E-02 
542	 0,03010674907346 
543	 3,00800993050529E-02 
544	 2,94991612316028E-02 
545	 3,03619194404033E-02 
546	 3,18887789759252E-02 
547	 3,07302751962286E-02 
548	 2,99204719932298E-02 
549	 3,08082182950999E-02 
550	 0,031626997298338 
551	 3,20964054573263E-02 
552	 3,20983060370986E-02 
553	 3,23873292206218E-02 
554	 0,032805393111426 
555	 0,031606751369859 
556	 3,09603882031584E-02 
557	 3,24842342946169E-02 
558	 3,24692527031773E-02 
559	 3,14092298282741E-02 
560	 3,23229556866406E-02 
561	 3,29539315987014E-02 
562	 3,26168874181447E-02 
563	 3,28459964659946E-02 
564	 3,32794591098366E-02 
565	 3,32569574534632E-02 
566	 0,034246093232309 
567	 3,59694722351337E-02 
568	 3,62631682170633E-02 
569	 3,59024958400007E-02 
570	 3,55853873790846E-02 
571	 0,036475502054496 
572	 3,78633953762657E-02 
573	 3,77757396840241E-02 
574	 3,76833992146739E-02 
575	 3,81056960589581E-02 
576	 3,88807397579617E-02 
577	 3,98230489877926E-02 
578	 4,07277869177284E-02 
579	 4,18319829787331E-02 
580	 4,25940575975251E-02 
581	 4,11196841895934E-02 
582	 4,01233143930656E-02 
583	 4,09970197686417E-02 
584	 4,11164514722653E-02 
585	 4,09198923499771E-02 
586	 4,18183079468446E-02 
587	 4,24372993453729E-02 
588	 4,25090990177879E-02 
589	 4,29083211291726E-02 
590	 0,043055898341765 
591	 4,24470247671026E-02 
592	 4,25037182635365E-02 
593	 4,28046184731063E-02 
594	 0,041132822192539 
595	 4,06664236867528E-02 
596	 0,04250289559869 
597	 4,32681576639237E-02 
598	 4,29016010876887E-02 
599	 4,18724120899496E-02 
600	 4,13685094581043E-02 
601	 4,15461527506001E-02 
602	 4,13658828125959E-02 
603	 4,09902482869215E-02 
604	 4,05919686613194E-02 
605	 4,04528195466412E-02 
606	 4,05456593378302E-02 
607	 4,07764015743084E-02 
608	 4,04365608121448E-02 
609	 3,95256964964066E-02 
610	 3,98193557669863E-02 
611	 4,04408995733305E-02 
612	 4,01388235422237E-02 
613	 3,99034363170655E-02 
614	 3,97687788804309E-02 
615	 3,89177466567649E-02 
616	 3,86484225012528E-02 
617	 3,96013861024376E-02 
618	 3,94773596915052E-02 
619	 3,88477650358068E-02 
620	 3,96559411600992E-02 
621	 3,92618708619444E-02 
622	 3,75901708384873E-02 
623	 3,86008636527895E-02 
624	 4,01617050703876E-02 
625	 3,99081970613079E-02 
626	 3,99091998938153E-02 
627	 0,040356761193354 
628	 4,05626039251121E-02 
629	 4,06261051229119E-02 
630	 4,06862704854181E-02 
631	 0,041461809041204 
632	 4,23470241809079E-02 
633	 4,22256507070234E-02 
634	 4,24202973927257E-02 
635	 4,31130268287428E-02 
636	 4,32849204300427E-02 
637	 4,36989602678331E-02 
638	 4,49245092166726E-02 
639	 4,53689349629592E-02 
640	 0,045243339737805 
641	 4,58658069053128E-02 
642	 0,046303858593222 
643	 4,63855652993309E-02 
644	 4,73788640858592E-02 
645	 4,83645246986026E-02 
646	 0,048030150287842 
647	 4,82027755618862E-02 
648	 4,89416140497622E-02 
649	 4,87720071825258E-02 
650	 4,84678605906205E-02 
651	 4,84897166629418E-02 
652	 0,047972880081416 
653	 0,047260004594106 
654	 4,72891219740292E-02 
655	 4,72854538102479E-02 
656	 4,69942219111766E-02 
657	 4,65403717314858E-02 
658	 4,60431263924128E-02 
659	 4,56086679911049E-02 
660	 4,48872229060877E-02 
661	 4,39561780227528E-02 
662	 4,31942064297175E-02 
663	 4,26634848383292E-02 
664	 0,042340813160573 
665	 4,17763371052939E-02 
666	 4,10229782859366E-02 
667	 4,02246013464729E-02 
668	 0,039927944178056 
669	 4,00880712413502E-02 
670	 3,98128550516917E-02 
671	 0,03956326419135 
672	 3,96826357937762E-02 
673	 3,95257681529861E-02 
674	 3,90734968940119E-02 
675	 3,84394386070043E-02 
676	 3,83355118939728E-02 
677	 3,89005823812039E-02 
678	 3,92201738031483E-02 
679	 3,90871605597339E-02 
680	 3,83782522790037E-02 
681	 3,83937694906645E-02 
682	 0,039174784426586 
683	 3,97653142895199E-02 
