Wavelength	AURAY00482.asd
325	 0,100200736523761 
326	 0,307727712188679 
327	 0,380388579671561 
328	 0,24635718981216 
329	 0,166055866492883 
330	 0,19198093039639 
331	 0,298312164519459 
332	 0,280356921934925 
333	 0,170132197583886 
334	 0,112503403499756 
335	 0,134321111938127 
336	 0,203460697812838 
337	 0,161600912453565 
338	 0,140075292709758 
339	 0,251970262691631 
340	 0,242075000914234 
341	 0,155267368661863 
342	 0,172031425135513 
343	 0,157610490578548 
344	 9,32479095036682E-02 
345	 0,138394206541936 
346	 0,174374434536732 
347	 9,31989788947924E-02 
348	 7,66560559411366E-02 
349	 0,128232664705392 
350	 0,158021048786694 
351	 0,162642357276852 
352	 0,144381199694286 
353	 0,132733146771159 
354	 0,115093156531165 
355	 0,078533641418302 
356	 0,086056142279677 
357	 0,120077736714668 
358	 9,22565550125934E-02 
359	 7,36269786736132E-02 
360	 0,092949851687918 
361	 0,114160218227019 
362	 0,132337706485979 
363	 0,147212008953889 
364	 0,142136988733489 
365	 0,124068154481924 
366	 0,130657961062302 
367	 0,133770552974187 
368	 0,118837781837276 
369	 0,125915193713123 
370	 0,142544905459842 
371	 0,140886803871123 
372	 0,127095472239594 
373	 0,111937278970904 
374	 0,132441704415853 
375	 0,147998944396251 
376	 0,130293869891614 
377	 0,105507046270579 
378	 9,50646772370358E-02 
379	 0,135910848458697 
380	 0,146420709857576 
381	 0,116226071286591 
382	 0,113953759065394 
383	 0,118149023203193 
384	 0,106247674508996 
385	 0,125828321665129 
386	 0,163035513300793 
387	 0,16262437468321 
388	 0,153622600234594 
389	 0,14750169666786 
390	 0,143742019079096 
391	 0,14414278024492 
392	 0,150322495446701 
393	 0,142572253142264 
394	 0,125156802387579 
395	 0,119786230571101 
396	 0,11976246303049 
397	 0,12166645536205 
398	 0,124940086001143 
399	 0,127481642163677 
400	 0,12659117510857 
401	 0,13008665475959 
402	 0,136641437857629 
403	 0,134061307426 
404	 0,129780901022564 
405	 0,129307718691753 
406	 0,135369553969125 
407	 0,140372980736117 
408	 0,127389192938917 
409	 0,119752592118987 
410	 0,1229422019604 
411	 0,125841748131075 
412	 0,129610964070519 
413	 0,135256174217756 
414	 0,130607018380753 
415	 0,12044903764614 
416	 0,121026347855616 
417	 0,12439721948383 
418	 0,1271123885892 
419	 0,129551267419334 
420	 0,129427487339763 
421	 0,123931341733623 
422	 0,122447878472237 
423	 0,124817186631449 
424	 0,122439519153023 
425	 0,121437363939105 
426	 0,124639193615471 
427	 0,123051803037189 
428	 0,11999029198301 
429	 0,123576404586568 
430	 0,125793033165276 
431	 0,125011118538716 
432	 0,125101771380235 
433	 0,125078302638596 
434	 0,123924259301601 
435	 0,120987777474431 
436	 0,118700515578594 
437	 0,123762906215766 
438	 0,125849045302335 
439	 0,122198217263949 
440	 0,124154925926205 
441	 0,126979640708764 
442	 0,12359208107942 
443	 0,121456357801749 
444	 0,122601405273932 
445	 0,127303410045879 
446	 0,13196989458594 
447	 0,133813996883503 
448	 0,130674773933457 
449	 0,125437772413935 
450	 0,123617132440844 
451	 0,123886224426497 
452	 0,125254685469023 
453	 0,12450157570063 
454	 0,124270758753464 
455	 0,127004218921342 
456	 0,130015703517588 
457	 0,131869723288128 
458	 0,130674241978132 
459	 0,128060637303304 
460	 0,125330343112041 
461	 0,124789629724857 
462	 0,126233722320135 
463	 0,129038105790034 
464	 0,130109967830987 
465	 0,129306818991896 
466	 0,129386963957091 
467	 0,129742506220309 
468	 0,129994947838689 
469	 0,130543539598176 
470	 0,130865872876904 
471	 0,129771648680068 
472	 0,129060604736589 
473	 0,129667244739726 
474	 0,133085575897771 
475	 0,135228727194439 
476	 0,13240012869484 
477	 0,132241161310349 
478	 0,134043321383754 
479	 0,131051518645751 
480	 0,129245478215865 
481	 0,13088828620907 
482	 0,130450513281553 
483	 0,129736366295024 
484	 0,132304956045768 
485	 0,132762183664102 
486	 0,130762924196616 
487	 0,131150792724357 
488	 0,130615307248761 
489	 0,127030584489357 
490	 0,126103602749541 
491	 0,126871078870384 
492	 0,124367123179074 
493	 0,125380764016406 
494	 0,130472374917312 
495	 0,129535636253263 
496	 0,126817701116333 
497	 0,127897150201199 
498	 0,129145199992459 
499	 0,130133512889545 
500	 0,1321707436682 
501	 0,13358178804045 
502	 0,133175931185582 
503	 0,129229825444208 
504	 0,125628755565774 
505	 0,129419033877846 
506	 0,132779852385388 
507	 0,133643343656641 
508	 0,134410831563791 
509	 0,134807887377188 
510	 0,134568051995615 
511	 0,13417156230926 
512	 0,134296556975822 
513	 0,136605768291554 
514	 0,13773199779556 
515	 0,136685095354607 
516	 0,137648249914066 
517	 0,139025895160185 
518	 0,138014563128787 
519	 0,13789016937466 
520	 0,139057450392735 
521	 0,13983576755596 
522	 0,140276705406921 
523	 0,140414408994954 
524	 0,140173905137999 
525	 0,139700740035068 
526	 0,139191440317514 
527	 0,139250841035052 
528	 0,139814514978314 
529	 0,139220250582 
530	 0,138457725801443 
531	 0,138777694285865 
532	 0,139314858273158 
533	 0,13958353775957 
534	 0,138699241017657 
535	 0,138045189000739 
536	 0,13835328121488 
537	 0,138230092310194 
538	 0,137939268566303 
539	 0,138302380436323 
540	 0,138817079934245 
541	 0,139215808211937 
542	 0,138985943204099 
543	 0,138975044319265 
544	 0,139957358184366 
545	 0,140239337972979 
546	 0,13972004439694 
547	 0,138956942965358 
548	 0,139030268279943 
549	 0,1402717588892 
550	 0,140709186822708 
551	 0,140633862459257 
552	 0,140879902666145 
