Wavelength	GRA-VAN00925.asd
325	 0,356776833300621 
326	 0,321904323591828 
327	 0,375944216212845 
328	 0,47458445829228 
329	 0,508094716389081 
330	 0,524602712372078 
331	 0,52750861897726 
332	 0,487211913353368 
333	 0,413588194513222 
334	 0,293609650631419 
335	 0,27871321046146 
336	 0,390028929137734 
337	 0,43630803478158 
338	 0,404604389279178 
339	 0,268688023656974 
340	 0,241110838975188 
341	 0,29567329831549 
342	 0,289334550754485 
343	 0,246676960745826 
344	 0,204556722540279 
345	 0,218115754997943 
346	 0,242323770740104 
347	 0,227434969220138 
348	 0,188492742699783 
349	 0,146394931388614 
350	 0,170272661712281 
351	 0,212597327354345 
352	 0,236052123552124 
353	 0,198247164987144 
354	 0,144969541378845 
355	 0,134756460848328 
356	 0,145216577259012 
357	 0,15883246438688 
358	 0,141603571154362 
359	 0,139338681234451 
360	 0,169801282691947 
361	 0,19406016819701 
362	 0,199212623134616 
363	 0,170103078311328 
364	 0,150974891445879 
365	 0,155777778645643 
366	 0,185368058959504 
367	 0,213944594093246 
368	 0,225554140736562 
369	 0,230482800319678 
370	 0,22257805685332 
371	 0,184995220665377 
372	 0,163520520225154 
373	 0,168686793075717 
374	 0,162213171606927 
375	 0,160157202976336 
376	 0,173510224695807 
377	 0,172084650334944 
378	 0,161362593107994 
379	 0,162692350165341 
380	 0,171030472899426 
381	 0,184313524429181 
382	 0,200629705833552 
383	 0,203249350748094 
384	 0,180031864248427 
385	 0,175335611472325 
386	 0,185630640322653 
387	 0,179854485566044 
388	 0,170377454182706 
389	 0,164747976762148 
390	 0,174239741454152 
391	 0,181709921760895 
392	 0,167400875711888 
393	 0,15785901802853 
394	 0,157901285253945 
395	 0,163059940148875 
396	 0,167778748475372 
397	 0,169173044478401 
398	 0,171267289516455 
399	 0,170451928405598 
400	 0,160243740927161 
401	 0,159309373428827 
402	 0,166630189231439 
403	 0,16039213637281 
404	 0,151876104768582 
405	 0,149657182399026 
406	 0,151099459836814 
407	 0,155111353957492 
408	 0,162063375369941 
409	 0,161630519654323 
410	 0,152943339617445 
411	 0,14714136649551 
412	 0,146552635506351 
413	 0,152141376128332 
414	 0,152837261337521 
415	 0,14841636990734 
416	 0,143421912975834 
417	 0,139368566956828 
418	 0,138054336231693 
419	 0,143734089337067 
420	 0,150677838382145 
421	 0,152013103777856 
422	 0,151364816710436 
423	 0,149335191619894 
424	 0,144709415083029 
425	 0,14157709218717 
426	 0,142519200958416 
427	 0,147411707257556 
428	 0,15199748827468 
429	 0,149484597565838 
430	 0,144148926726793 
431	 0,138798425243435 
432	 0,138786560887287 
433	 0,142082699045402 
434	 0,146124650632108 
435	 0,143435069590561 
436	 0,137086553646842 
437	 0,138834350317286 
438	 0,139762902238596 
439	 0,137446324557287 
440	 0,139588904213501 
441	 0,142317209799863 
442	 0,139985309097711 
443	 0,142071192682979 
444	 0,147705108495616 
445	 0,146373805315797 
446	 0,144285033915503 
447	 0,145423896146321 
448	 0,148588215513208 
449	 0,151884784325839 
450	 0,151969714722917 
451	 0,153330943176923 
452	 0,156361092712573 
453	 0,156671692380577 
454	 0,154942203877937 
455	 0,152294260262016 
456	 0,154127885630741 
457	 0,158041269578907 
458	 0,154630471884496 
459	 0,152639673812487 
460	 0,155073112197628 
461	 0,155198796867045 
462	 0,154810920082208 
463	 0,157150867270445 
464	 0,15440507722425 
465	 0,148442357697415 
466	 0,15201578753196 
467	 0,158185513500201 
468	 0,161843579581407 
469	 0,161312036308269 
470	 0,158481802900822 
471	 0,157456730571493 
472	 0,157477562154194 
473	 0,157836088167325 
474	 0,155378365602177 
475	 0,153923116715487 
476	 0,157124846310443 
477	 0,157204795372478 
478	 0,155319331723388 
479	 0,159944710910003 
480	 0,160491123807301 
481	 0,153590866752425 
482	 0,153259232180258 
483	 0,155899891579328 
484	 0,154065447945666 
485	 0,151747489835802 
486	 0,150159479829012 
487	 0,14985503342285 
488	 0,149914140745749 
489	 0,149559225291802 
490	 0,148215435589381 
491	 0,147083293813347 
492	 0,149272706148464 
493	 0,150436137612515 
494	 0,149485114117739 
495	 0,149983078427652 
496	 0,149984649566663 
497	 0,147105413425082 
498	 0,145505436194238 
499	 0,146116298528469 
500	 0,148729473300947 
501	 0,150710472467844 
502	 0,150679278375012 
503	 0,151039280151254 
504	 0,151968020004295 
505	 0,15306798084434 
506	 0,155567817583672 
507	 0,15895762694324 
508	 0,159896202649462 
509	 0,159484822760692 
510	 0,158922174013735 
511	 0,158696393396234 
512	 0,15891449860796 
513	 0,159254248811696 
514	 0,160444512048665 
515	 0,162427925324426 
516	 0,163000973981003 
517	 0,162655932878425 
518	 0,162396826094017 
519	 0,162033944433295 
520	 0,161752085093465 
521	 0,162203804511477 
522	 0,162498617082434 
523	 0,162070290276656 
524	 0,162363994423763 
525	 0,162916248495247 
526	 0,16224181849277 
527	 0,161192268194771 
528	 0,160153549333865 
529	 0,159380262331962 
530	 0,15914795281934 
531	 0,159701162840891 
532	 0,159232008341664 
533	 0,157919140383617 
534	 0,157637261470818 
535	 0,157868314060259 
536	 0,1582573726403 
537	 0,158456535393201 
538	 0,158590342062775 
539	 0,159031003131401 
540	 0,1593078648897 
541	 0,159291392515411 
542	 0,159062176972932 
543	 0,159045193357849 
544	 0,159630097985201 
545	 0,160346848364516 
546	 0,161138027966225 
547	 0,162244714130287 
548	 0,163026665583971 
549	 0,163191279430588 
550	 0,16322312454086 
551	 0,163125670094718 
552	 0,162769551849632 
553	 0,163003778750984 
554	 0,163624387320603 
555	 0,162722811216807 
556	 0,161923612246139 
557	 0,162519399794365 
558	 0,162736743437344 
559	 0,16227717446621 
560	 0,161157884921783 
561	 0,160248884504725 
562	 0,159972088072487 
563	 0,160199201235944 
564	 0,16045696305737 
565	 0,160160903531604 
566	 0,159805857362218 
567	 0,159676709593381 
568	 0,160090672204555 
569	 0,161252632363727 
570	 0,163231714210962 
571	 0,165059491621812 
572	 0,167126699698696 
573	 0,17062609676472 
574	 0,174884696266151 
575	 0,179326208767556 
576	 0,182574668853772 
577	 0,185624638611369 
578	 0,189673210203928 
579	 0,193641682933548 
580	 0,1974711112917 
581	 0,201855967551614 
582	 0,205699769127593 
583	 0,208562583408497 
584	 0,212257630962087 
585	 0,216406467927459 
586	 0,219936496948143 
587	 0,223494088457094 
588	 0,226992993687753 
589	 0,229337960510433 
590	 0,2312497852228 
591	 0,233463626942279 
592	 0,235990388509444 
593	 0,238511251194285 
594	 0,240186099320497 
595	 0,241384042085622 
596	 0,242369770042095 
597	 0,243762841696486 
598	 0,245058055623151 
599	 0,245411584717759 
600	 0,245459690124859 
601	 0,245404648883958 
602	 0,245279815408477 
603	 0,245021320649269 
604	 0,244561632942358 
605	 0,243701868765551 
606	 0,242678202422176 
607	 0,242220758020779 
608	 0,24128119096031 
609	 0,239594363739456 
610	 0,23799016176485 
611	 0,236904120524658 
612	 0,236751877493776 
613	 0,235930249735931 
614	 0,234269735274511 
615	 0,232562606711656 
616	 0,231438879551957 
617	 0,231263399295406 
618	 0,231295630616331 
619	 0,231130756847195 
620	 0,230234759159738 
621	 0,229388805325551 
622	 0,228943127621443 
623	 0,229074805713626 
624	 0,229375851351396 
625	 0,229421275360875 
626	 0,229458442494494 
627	 0,229642664883275 
628	 0,230355922894793 
629	 0,230721495017192 
630	 0,230475742731601 
631	 0,231203575579918 
632	 0,232637308754663 
633	 0,234084928335378 
634	 0,234719696732437 
635	 0,234874164315934 
636	 0,237133392632349 
637	 0,239451962170538 
638	 0,240107964534754 
639	 0,240877388146421 
640	 0,242005890516362 
641	 0,243311364428673 
642	 0,24446960756942 
643	 0,245331983428285 
644	 0,246133039992982 
645	 0,24668192522194 
646	 0,246721557845039 
647	 0,245978792369583 
648	 0,244550048951683 
649	 0,24298577817299 
650	 0,241323155474061 
651	 0,239542768118838 
652	 0,237089021959814 
653	 0,234359741780413 
654	 0,232512972181249 
655	 0,229333385374023 
656	 0,224362310077443 
657	 0,219249291891914 
658	 0,214616536937154 
659	 0,210949997694284 
660	 0,206904581324236 
661	 0,202292380825859 
662	 0,197483310277585 
663	 0,192900279431289 
664	 0,188870597030694 
665	 0,185750935482964 
666	 0,183025597524303 
667	 0,179831508117235 
668	 0,177191402283025 
669	 0,175361139356699 
670	 0,174103081975301 
671	 0,173214484110249 
672	 0,172484749003509 
673	 0,171441854506442 
674	 0,170339107703683 
675	 0,170030782861349 
676	 0,169648570380768 
677	 0,169098758317204 
678	 0,169713377870982 
679	 0,170682666360988 
680	 0,170937609328996 
681	 0,171302944265399 
682	 0,172193827202816 
683	 0,174127236287629 
684	 0,176801329764745 
685	 0,179986160967605 
686	 0,183233814992865 
687	 0,187145961014417 
688	 0,1929279174722 
689	 0,198717919659223 
690	 0,204457787227704 
691	 0,212275318889984 
692	 0,221547524207827 
693	 0,231657154211608 
694	 0,242661588328333 
695	 0,254436254797381 
696	 0,266797949201877 
697	 0,279565438103649 
698	 0,292680928133737 
699	 0,306503336294991 
700	 0,320604544199081 
701	 0,334387086829056 
702	 0,347976687486429 
703	 0,361204782997798 
704	 0,37370404147389 
705	 0,385549284298072 
706	 0,396673354672677 
707	 0,406411099098092 
708	 0,41532779216208 
709	 0,424578981120563 
710	 0,433042434646065 
711	 0,440419596135017 
712	 0,446974565876242 
713	 0,452940384581952 
714	 0,458522138123282 
715	 0,463695508727922 
716	 0,468424474925612 
717	 0,472533612182207 
718	 0,476429577724772 
719	 0,480241010863091 
720	 0,483453348140642 
721	 0,486337022154656 
722	 0,489298810345 
723	 0,491846516334637 
724	 0,494040199232776 
725	 0,496451807440069 
726	 0,49863420720848 
727	 0,500345505470464 
728	 0,501950961980793 
729	 0,503575926806994 
730	 0,50535542639584 
731	 0,506926817941166 
732	 0,508203314886138 
733	 0,509346411129329 
734	 0,510484384399831 
735	 0,511717726092639 
736	 0,51283403997857 
737	 0,513981312561988 
738	 0,515737948561448 
739	 0,516912982647806 
740	 0,517217779101804 
741	 0,517849579810659 
742	 0,518833420315142 
743	 0,520062054734002 
744	 0,521022871382897 
745	 0,521742623284194 
746	 0,522722955023383 
747	 0,523751362384668 
748	 0,524723354681847 
749	 0,525776237915473 
750	 0,526686590067901 
751	 0,52708810899454 
752	 0,527736387850285 
753	 0,528768724983311 
754	 0,529792900444645 
755	 0,530866379329557 
756	 0,53196406770263 
757	 0,532402146710417 
758	 0,532647181693339 
759	 0,53386123645072 
760	 0,534961854660336 
761	 0,535683200758571 
762	 0,536595107941851 
763	 0,537427028185528 
764	 0,537910012258843 
765	 0,538168885435938 
766	 0,538481884459326 
767	 0,53951285498542 
768	 0,540336371324913 
769	 0,540717259156179 
770	 0,541634303092832 
771	 0,542764521623156 
772	 0,543628727990632 
773	 0,544107797528067 
774	 0,544343624568351 
775	 0,544834035837391 
776	 0,545497249412765 
777	 0,546249588995902 
778	 0,546749637870148 
779	 0,547180212950942 
780	 0,547866790830942 
781	 0,548556899453728 
782	 0,549224133587128 
783	 0,550078898606065 
784	 0,55063011932828 
785	 0,550692003887505 
786	 0,551576312298633 
787	 0,55290833496514 
788	 0,553710571430856 
789	 0,554133394399348 
790	 0,55437640575475 
791	 0,555211068237815 
792	 0,555830085321148 
793	 0,555678474609363 
794	 0,556136167488901 
795	 0,557156197484124 
796	 0,558151891132091 
797	 0,559020415187451 
798	 0,559688817508671 
799	 0,560246409466491 
800	 0,560613311655609 
801	 0,560754058370907 
802	 0,561227618313424 
803	 0,562037967778662 
804	 0,562969564306245 
805	 0,563522995670849 
806	 0,563647225038423 
807	 0,564295449902236 
808	 0,565079474377401 
809	 0,565525722809156 
810	 0,566037182798279 
811	 0,566684148934652 
812	 0,567429279055098 
813	 0,568212918369123 
814	 0,568945951440699 
815	 0,569289321966971 
816	 0,569742386503394 
817	 0,570889281358656 
818	 0,571256714946881 
819	 0,571122738317247 
820	 0,572433425656961 
821	 0,573300559643002 
822	 0,573035737203042 
823	 0,573466011682128 
824	 0,574182957293718 
825	 0,574440681540931 
826	 0,574892485984311 
827	 0,575524239884076 
828	 0,575802854403838 
829	 0,576187527633686 
830	 0,576824142415974 
831	 0,576990434403279 
832	 0,577068393634562 
833	 0,57766976464244 
834	 0,57821430660468 
835	 0,578589282650624 
836	 0,578888569320061 
837	 0,579397999440966 
838	 0,580134930950973 
839	 0,580023362445432 
840	 0,579744299648166 
841	 0,580403547325885 
842	 0,580893662599098 
843	 0,581041590193427 
844	 0,581201169469305 
845	 0,581548325981794 
846	 0,582142078522239 
847	 0,582553647655914 
848	 0,583020132868882 
849	 0,583941288557403 
850	 0,584215873854213 
851	 0,584065578208426 
852	 0,585220449181604 
853	 0,586163538786202 
854	 0,58611836830704 
855	 0,58585299036745 
856	 0,585814186140508 
857	 0,586468429033753 
858	 0,587320486820705 
859	 0,588045099060245 
860	 0,588020110306532 
861	 0,58834147302985 
862	 0,589413344344809 
863	 0,589826657222289 
864	 0,589808104651479 
865	 0,589855745816771 
866	 0,590084607489972 
867	 0,590559365377532 
868	 0,591390517419739 
869	 0,591802896672768 
870	 0,591585894763822 
871	 0,592003912585496 
872	 0,592632342564793 
873	 0,592827774789579 
874	 0,593034325628162 
875	 0,593241967912285 
876	 0,593131226153416 
877	 0,593168731573751 
878	 0,593482773378034 
879	 0,593507284227254 
880	 0,593629331249766 
881	 0,594279383758023 
882	 0,594861521766242 
883	 0,595199359475133 
884	 0,595112738525013 
885	 0,595454998622021 
886	 0,596335373078507 
887	 0,596492073839716 
888	 0,596578697683402 
889	 0,59719967255794 
890	 0,597040710368857 
891	 0,596695733102709 
892	 0,597988035679482 
893	 0,599005028842346 
894	 0,59918820877237 
895	 0,59918214732609 
896	 0,598968700376538 
897	 0,598620330462896 
898	 0,598877897423589 
899	 0,599661124674596 
900	 0,600642450798317 
901	 0,600952116488245 
902	 0,600741113074848 
903	 0,601697166404409 
904	 0,602673465661844 
905	 0,60288911722542 
906	 0,602450398698302 
907	 0,601765305528409 
908	 0,601388004864162 
909	 0,60165487984319 
910	 0,602515479802362 
911	 0,603620775525546 
912	 0,604115437608536 
913	 0,60366698846756 
914	 0,603067525913191 
915	 0,603033051473991 
916	 0,60415934735694 
917	 0,604378799978762 
918	 0,603931143798567 
919	 0,604672678591049 
920	 0,604663786402386 
921	 0,603655316501271 
922	 0,603614678393285 
923	 0,604532086437265 
924	 0,606008788040932 
925	 0,605015437778157 
926	 0,602952747628972 
927	 0,603183724006132 
928	 0,603739097320348 
929	 0,603884699670944 
930	 0,602977579986387 
931	 0,602150630710818 
932	 0,602100871293002 
933	 0,60254216735499 
934	 0,602945926431456 
935	 0,602706249998995 
936	 0,602716431335917 
937	 0,602680346317502 
938	 0,60108952353854 
939	 0,600030343869283 
940	 0,600236523034411 
941	 0,601018283694873 
942	 0,600964861586992 
943	 0,599040565649577 
944	 0,597345285049164 
945	 0,596900698158614 
946	 0,598943317746223 
947	 0,598260525578907 
948	 0,594758336287251 
949	 0,594077843667783 
950	 0,594511892217336 
951	 0,59469559894523 
952	 0,592479959633564 
953	 0,589858382603884 
954	 0,589449616885474 
955	 0,589614631636702 
956	 0,589324682150024 
957	 0,586779420985014 
958	 0,584833766347228 
959	 0,584465187575974 
960	 0,585003774133046 
961	 0,585123973817366 
962	 0,584046765409651 
963	 0,584235943088284 
964	 0,584931463440014 
965	 0,58447244604128 
966	 0,584025709938164 
967	 0,583939218124373 
968	 0,584484577003671 
969	 0,584424503575282 
970	 0,583453268190838 
971	 0,583156670925987 
972	 0,582927384036709 
973	 0,582243002832015 
974	 0,582702610947214 
975	 0,583501340824935 
976	 0,582705673138612 
977	 0,583516033930793 
978	 0,58604604932201 
979	 0,587868675314763 
980	 0,587551374718539 
981	 0,585212676281766 
982	 0,586100369677637 
983	 0,587954524732498 
984	 0,588037942289209 
985	 0,587479843393325 
986	 0,587013386627503 
987	 0,587671483299008 
988	 0,588828873586454 
989	 0,590096657970175 
990	 0,590866645903052 
991	 0,591374350841444 
992	 0,591785734383722 
993	 0,592194885123527 
994	 0,592852037306216 
995	 0,593983620072504 
996	 0,595307780820532 
997	 0,596574416447652 
998	 0,597434891753584 
999	 0,598775664718654 
1000	 0,600013071018462 
1001	 0,597971890827044 
1002	 0,597389778340027 
1003	 0,600255794356105 
1004	 0,602989290589592 
1005	 0,604094415936809 
1006	 0,602675574752976 
1007	 0,601247340630011 
1008	 0,601476734134399 
1009	 0,60532231709109 
1010	 0,606940420204267 
1011	 0,606062236552742 
1012	 0,607621215246277 
1013	 0,609242224827508 
1014	 0,610094259437245 
1015	 0,610829124427029 
1016	 0,613597749495312 
1017	 0,619253074354844 
1018	 0,619352216664272 
1019	 0,615992781541107 
1020	 0,614364163659188 
1021	 0,613400184420108 
1022	 0,614100147647152 
1023	 0,619743953728277 
1024	 0,623132749658538 
1025	 0,622697715199909 
1026	 0,624749990346492 
1027	 0,626667998478278 
1028	 0,626803849896773 
1029	 0,627408344123118 
1030	 0,627371984372192 
1031	 0,625496088413355 
1032	 0,626744839564593 
1033	 0,630363118205696 
1034	 0,632920082056551 
1035	 0,632390484867346 
1036	 0,629936050903423 
1037	 0,632488132185555 
1038	 0,632428204564461 
1039	 0,627978816515929 
1040	 0,628837897101587 
1041	 0,631633875542519 
1042	 0,632726086426121 
1043	 0,629769053489585 
1044	 0,626785520475429 
1045	 0,629603811891702 
1046	 0,63292046191291 
1047	 0,635155472299887 
1048	 0,635156950016846 
1049	 0,638040208596896 
1050	 0,643463193395259 
1051	 0,644563676318483 
1052	 0,644323913656566 
1053	 0,643852209907094 
1054	 0,640322600592138 
1055	 0,638035369031786 
1056	 0,64070179694675 
1057	 0,646057516969309 
1058	 0,649097515574161 
1059	 0,643668880493305 
1060	 0,64138533676907 
1061	 0,642436527417567 
1062	 0,641192727165715 
1063	 0,643236065622734 
1064	 0,647275578549985 
1065	 0,642844718393055 
1066	 0,63601743168101 
1067	 0,631649447616921 
1068	 0,635829957667543 
1069	 0,640822168032211 
1070	 0,641023113569876 
1071	 0,641777801307674 
1072	 0,645174193814872 
1073	 0,651742472879319 
1074	 0,645497728240311 
1075	 0,638797429499282 
