Wavelength	PENFOUL00594.asd
325	-4,43372518696613E-02 
326	 0,267213407850824 
327	 0,400636133601534 
328	 0,187730521968998 
329	 0,152878370019073 
330	 0,145572380410516 
331	 7,46526275895877E-02 
332	 7,50892467066293E-02 
333	 0,130291664688474 
334	 0,206250784707186 
335	 0,171789387751702 
336	 3,33217473292263E-02 
337	-2,70279445861234E-02 
338	-3,40190392399739E-02 
339	-1,58360368676105E-02 
340	 9,49094616651726E-02 
341	 0,196034226149613 
342	 7,18616248374872E-02 
343	-1,07888609822722E-02 
344	 2,34393881564264E-02 
345	 2,28668915672556E-02 
346	 1,5704456184091E-03 
347	-1,16545836367282E-02 
348	-3,63880619619853E-04 
349	 2,26818967813763E-02 
350	 2,39245885669691E-02 
351	-8,74841058734774E-04 
352	-4,41345774528826E-02 
353	-0,027363529396211 
354	-2,24062857100179E-03 
355	-0,023255067726561 
356	-8,71523149133518E-03 
357	 3,41043187683349E-02 
358	 3,02586933472824E-02 
359	 1,76622094149759E-02 
360	 1,42715219707033E-02 
361	 2,39654364561661E-02 
362	 3,39120875721708E-02 
363	 2,44682320749756E-02 
364	 9,49799845844004E-03 
365	-1,8704651161524E-03 
366	 1,40084709810082E-02 
367	 3,28984004998502E-02 
368	 3,96364307068498E-02 
369	 4,12738507167573E-02 
370	 4,05717329108055E-02 
371	 4,16145593365366E-02 
372	 2,94747298541455E-02 
373	 9,62761749166591E-03 
374	 0,026784966282308 
375	 4,24958811339446E-02 
376	 0,031857457995494 
377	 1,87779042668491E-02 
378	 1,38170981182812E-02 
379	 2,76404891143662E-02 
380	 3,06999602676319E-02 
381	 1,71875710582564E-02 
382	 1,47109214288298E-02 
383	 2,35622751325929E-02 
384	 4,12941705704183E-02 
385	 3,57017799878082E-02 
386	 1,23541884952687E-02 
387	-1,40544308077011E-03 
388	 4,30328940224495E-03 
389	 2,67742836320918E-02 
390	 2,69167242325325E-02 
391	 2,17963389712329E-02 
392	 3,47089062174498E-02 
393	 2,86790637292211E-02 
394	 9,15630859545524E-03 
