Wavelength	PENFOUL00340.asd
325	 0,196945716391403 
326	 0,15180841765111 
327	 2,08192241730769E-02 
328	-0,134288529821214 
329	-0,136662972318161 
330	-4,17505422429653E-02 
331	 3,38124250775486E-02 
332	 9,47353298881021E-02 
333	 0,157421160554617 
334	 0,132271344586126 
335	 9,53223888492048E-02 
336	 6,54749063131737E-02 
337	-2,73235065632732E-02 
338	-0,047353067154417 
339	 0,106970028098658 
340	 0,164281391853277 
341	 0,140919251110757 
342	 0,121940606696712 
343	 9,49940942149496E-02 
344	 6,12873702269056E-02 
345	 3,53370554123877E-02 
346	 2,53890692698678E-02 
347	 3,33111723177256E-02 
348	 3,78052294562345E-02 
349	 3,89597741263101E-02 
350	 4,76780673466395E-02 
351	 4,52057293234681E-02 
352	 3,05904200647822E-02 
353	 4,93933354486442E-02 
354	 7,21616837576835E-02 
355	 7,04426114015647E-02 
356	 4,02638373903595E-02 
357	 6,60884046143327E-03 
358	 5,29792515836606E-02 
359	 7,53256019040249E-02 
360	 3,93885872084434E-02 
361	 2,99429614913378E-02 
362	 4,74152956250796E-02 
363	 7,57772078451645E-02 
364	 6,50822615744019E-02 
365	 2,56510814545617E-02 
366	 3,82162926656337E-02 
367	 6,06284566712404E-02 
368	 0,065521048840628 
369	 5,76233316856154E-02 
370	 4,94218572401979E-02 
371	 6,49166992539134E-02 
372	 0,04430004361099 
373	-5,43865106561212E-03 
374	 3,03601924094916E-02 
375	 6,36580806941592E-02 
376	 3,88198905199421E-02 
377	 4,35454035603005E-02 
378	 6,26938766683427E-02 
379	 0,034571580386945 
380	 1,78179553421594E-02 
381	 2,97510768371199E-02 
382	 4,28305892886383E-02 
383	 5,21095490939232E-02 
384	 5,49993589472803E-02 
385	 5,05484327136479E-02 
386	 4,10786725933766E-02 
387	 2,95545693040679E-02 
388	 3,12119189051145E-02 
389	 0,047302581018114 
390	 5,02943605900796E-02 
391	 4,65458926745973E-02 
392	 0,046124865064485 
393	 4,86985827030808E-02 
394	 5,00654813956615E-02 
395	 3,54312922981764E-02 
396	 3,08581581552429E-02 
397	 4,49613375459619E-02 
398	 3,22291009701106E-02 
399	 1,42688229989558E-02 
400	 2,98587675303836E-02 
401	 0,034797922598168 
402	 2,54342978015746E-02 
403	 3,08088084723458E-02 
404	 0,040593685148609 
405	 4,64493575218256E-02 
406	 0,038951095866928 
407	 2,72907960675371E-02 
408	 3,36014077176833E-02 
409	 3,77680617013093E-02 
410	 3,55806712996759E-02 
411	 3,66761189110862E-02 
412	 3,82198227182892E-02 
413	 3,70994217501833E-02 
414	 3,17794936006665E-02 
415	 2,55876435214318E-02 
416	 2,77243931952452E-02 
417	 0,030525322670185 
418	 3,12583691947596E-02 
419	 3,46375760854625E-02 
420	 0,036307955457232 
421	 3,05641167241766E-02 
422	 3,19634877584654E-02 
423	 3,95057991106114E-02 
424	 3,78884307936479E-02 
425	 3,45723053335619E-02 
426	 3,40723439312195E-02 
427	 3,44229300829148E-02 
428	 3,44155907059015E-02 
429	 3,22315822675528E-02 
430	 3,01411993897407E-02 
431	 2,94853071207681E-02 
432	 3,29973091713013E-02 
433	 3,48831186454642E-02 
434	 3,06117313977532E-02 
435	 2,99988527532639E-02 
436	 3,27407815342044E-02 
437	 3,34885811102876E-02 
438	 3,30107966187056E-02 
439	 3,20204887807584E-02 
440	 3,36072082575024E-02 
441	 3,59373476932347E-02 
442	 3,63605051376105E-02 
443	 3,68526086811928E-02 
444	 0,036631300002048 
445	 3,10683195779159E-02 
446	 2,77635656178919E-02 
447	 3,09667662803629E-02 
448	 3,39576969691968E-02 
449	 3,52371278079857E-02 
450	 3,37140396165445E-02 
451	 3,36314604860986E-02 
452	 3,55814155409227E-02 
453	 3,52446010037578E-02 
454	 3,52384976993267E-02 
455	 3,78004375627895E-02 
456	 3,67857834844618E-02 
457	 3,27950512270889E-02 
458	 0,029863479621869 
459	 3,06382058386497E-02 
460	 3,50436905676802E-02 
461	 3,37822297539199E-02 
462	 3,17330863913651E-02 
463	 3,65274863470802E-02 
464	 3,64131471258209E-02 
465	 3,12884241532911E-02 
466	 3,12090772023375E-02 
467	 3,29547137212165E-02 
468	 3,42966994216378E-02 
469	 3,54584910633405E-02 
470	 3,63316171906764E-02 
471	 3,69522123805132E-02 
472	 3,62976234234565E-02 
473	 3,48775153163803E-02 
474	 3,67117997922965E-02 
475	 3,82465940827707E-02 
476	 3,59799269514952E-02 
