Wavelength	OSM-GIL00011.asd
325	 0,388421688892456 
326	 0,215600161107913 
327	 0,108171943578309 
328	 0,120525015118823 
329	 9,05871724334264E-02 
330	 0,105882998038188 
331	 0,222071835531198 
332	 0,172304622219356 
333	 7,93562456723894E-02 
334	 8,08833483646958E-02 
335	 7,44817676225618E-02 
336	 3,82197973234447E-02 
337	 5,90681076942611E-02 
338	 7,38927947387972E-02 
339	 3,79731979538836E-02 
340	-3,47000974980616E-03 
341	-1,69745477917294E-02 
342	 3,57590812835967E-02 
343	 9,91546291503945E-02 
344	 0,1301118895368 
345	 7,87276575729069E-02 
346	 0,044676486144279 
347	 0,124119865475957 
348	 0,124055907388745 
349	 6,60350915558286E-02 
350	 5,16663078902444E-02 
351	 0,048278850723202 
352	 4,79121137102645E-02 
353	 7,01213360938407E-02 
354	 8,53995552735592E-02 
355	 6,44587560922849E-02 
356	 4,56726849155504E-02 
357	 4,15920094283708E-02 
358	 6,82099731949951E-02 
359	 7,75480674205631E-02 
360	 0,055220812907398 
361	 5,86225960475833E-02 
362	 7,50735146364174E-02 
363	 7,95750132864468E-02 
364	 7,87264315855374E-02 
365	 7,43240697685821E-02 
366	 0,064425281614054 
367	 6,87027408372001E-02 
368	 9,39780455936114E-02 
369	 8,56598306057158E-02 
370	 0,06218093947839 
371	 6,38580516755952E-02 
372	 8,31379378084625E-02 
373	 0,11099965043971 
374	 0,121176220075751 
375	 0,122077053548056 
376	 0,119609158247834 
377	 9,52721871915049E-02 
378	 6,08290501289908E-02 
379	 4,41924153326893E-02 
380	 4,50356652902894E-02 
381	 6,11382138373643E-02 
382	 8,04236717304583E-02 
383	 8,96061589705236E-02 
384	 8,03784240086628E-02 
385	 7,54721771104755E-02 
386	 7,36439145875136E-02 
387	 5,48626414673116E-02 
388	 5,60715731067383E-02 
389	 8,42924482402307E-02 
390	 8,58201918197602E-02 
391	 7,91274846920232E-02 
392	 9,07212051347413E-02 
393	 9,47003371076741E-02 
394	 8,95643748046478E-02 
395	 8,55656756694732E-02 
396	 8,20084040014483E-02 
397	 7,87280635286273E-02 
398	 7,41137171151872E-02 
399	 7,47167830190589E-02 
400	 9,06600232280732E-02 
401	 9,62047630464386E-02 
402	 8,87444269885928E-02 
403	 8,53126907632617E-02 
404	 8,32045158740665E-02 
405	 0,080183346986023 
406	 7,44089040148328E-02 
407	 6,91107207041791E-02 
408	 7,02493467920286E-02 
409	 7,62313031817789E-02 
410	 8,48875967565386E-02 
