Wavelength	GOOSE00001.asd
403	-2,06962469583751E-02 
404	-1,87105476486122E-02 
405	-5,58611295482987E-03 
406	-2,20251770558414E-03 
407	-6,85664722690655E-03 
408	-1,03926429786728E-02 
409	-1,38832572188333E-02 
410	-1,48542626980845E-02 
411	-2,57813424810032E-03 
412	 5,93355199931521E-03 
413	-3,22111792936854E-03 
414	-9,29549266845116E-03 
415	-9,5203731869607E-03 
416	-7,92146163777433E-03 
417	-6,98619078321229E-03 
418	-6,93749017787225E-03 
419	-6,00062047072498E-04 
420	 4,07645549694891E-03 
421	-0,00298633566448 
422	-4,87407319527531E-03 
423	-7,88275887478622E-04 
424	-2,30525582451156E-03 
425	-3,54849193007253E-03 
426	-1,70247263113318E-03 
427	-4,66131283628885E-03 
428	-9,70526288783577E-03 
429	-1,10189306412539E-02 
430	-6,42913536420147E-03 
431	 1,18056081695273E-03 
432	-3,05024664154863E-03 
433	-6,22937153494395E-03 
434	 2,64876373163061E-03 
435	 1,85966804457918E-03 
436	-5,4819197388338E-03 
437	-1,15606814655727E-03 
438	 4,90977418745906E-04 
439	-4,40235756775479E-03 
440	-3,22587130404814E-03 
441	 4,503297200727E-04 
442	 9,097153370671E-04 
443	 1,24747078364124E-03 
444	 1,4537113384757E-03 
445	-1,02661526804776E-03 
446	-1,97333200153725E-03 
447	 7,8977777756909E-04 
448	 1,63636237062703E-03 
449	 4,50969367895856E-04 
450	-1,51957313247409E-03 
451	-3,0774887297565E-03 
452	-4,21457611001727E-03 
453	-8,21799095400884E-03 
454	-8,84239231099445E-03 
455	-9,32626676780564E-04 
456	 3,88088364542836E-03 
457	 4,33919773827777E-03 
458	 3,53884180388917E-03 
459	 1,9256891065565E-03 
460	 2,23554454750074E-05 
461	-2,03431883377205E-03 
462	-3,5296248932175E-03 
463	-3,6090433659221E-03 
464	-2,82740602110427E-03 
465	-2,3446144108822E-03 
466	-5,86835463968376E-03 
467	-7,44708785028056E-03 
468	-3,66871730806435E-03 
469	-1,67954193430053E-03 
470	-1,87296736545587E-03 
471	-3,17700288181888E-03 
472	-1,8186461681828E-03 
473	 1,79161327689256E-03 
474	-1,08787700711768E-03 
475	-3,85031105309491E-03 
476	 8,15170319648662E-05 
477	 1,21133567369716E-03 
478	-9,09654252739499E-04 
479	-2,07004076332884E-03 
480	-2,98073939941947E-03 
481	-3,5955742715801E-03 
482	-2,39331855863944E-03 
483	-4,45700279338195E-04 
484	 5,78701657381447E-04 
485	 5,18434951818287E-04 
486	-5,47559690257333E-04 
487	-1,8566759024414E-03 
488	-3,92334490896411E-03 
489	-6,51822092185419E-03 
490	-2,11942735070206E-03 
491	 4,4837085877819E-03 
492	-2,09640242547609E-04 
493	-3,96075312205602E-03 
494	-2,91670089124845E-03 
495	-8,22501755130929E-04 
496	-2,10750964342953E-04 
497	-3,49332522813584E-03 
498	-4,59746080521476E-03 
499	-3,04952524508375E-03 
500	-1,88866394954766E-03 
501	-1,67225894135403E-03 
502	-2,52527278901107E-03 
503	-2,2013653304734E-03 
504	-1,23405608777443E-03 
505	-1,06751732393007E-03 
506	-1,07387183844598E-03 
507	-1,0573352904513E-03 
508	-7,71428380941335E-04 
509	-1,05668583316001E-03 
510	-2,48172503474336E-03 
511	-1,23371376412212E-03 
512	 1,46412382144863E-03 
513	 7,07982605193326E-04 
514	-3,44499340699538E-04 
515	-3,76544345109837E-04 
516	-3,13353377740743E-04 
517	-2,91521639068225E-05 
518	 7,80170817004157E-04 
519	 8,49667530932946E-04 
520	 1,10051470995501E-04 
521	-3,67125890475303E-04 
522	-9,38222237290068E-04 
523	-1,69334800819716E-03 
524	-6,13042873306542E-04 
525	 1,2094834731858E-03 
526	 7,27348203166498E-04 
527	 1,31291518063388E-04 
528	-1,21122214124419E-05 
529	-9,67229663218221E-04 
530	-1,61262183291087E-03 
531	-6,31654965472584E-04 
532	-7,22354891436653E-04 
533	-1,65385102443331E-03 
534	-6,07898379898202E-04 
535	 2,94796150894095E-04 
536	-5,55408852520007E-05 
537	 3,2750950682911E-04 
538	 8,82270322369489E-04 
539	 6,80933873359097E-05 
540	-4,82967058602112E-04 
541	-4,36302563799849E-04 
542	-8,91763660715114E-04 
543	-1,15017309315837E-03 
544	-5,15858529506531E-04 
545	 5,21080779462782E-04 
546	 1,1694498160478E-03 
547	-4,2557073694044E-04 
548	-1,99159523484151E-03 
549	-2,25701389334217E-03 
550	-1,14630315366001E-03 
551	 2,27807855044228E-04 
552	 1,87431535113925E-04 
553	-1,3190556668859E-05 
554	-1,48610543534298E-04 
555	-9,08969276866748E-04 
556	-1,16868130178196E-03 
557	-1,30515375330419E-04 
558	-2,40369333204285E-04 
559	-1,12763859956001E-03 
560	-6,34083698740971E-04 
561	-5,59766681781438E-04 
562	-1,2789394375518E-03 
563	-5,57104257678748E-04 
564	 5,03632965572534E-04 
565	 2,27079744836392E-04 
566	 4,89254139877398E-05 
567	 7,95071711962733E-05 
568	-5,93130100820152E-04 
569	-1,4306552912022E-03 
570	-1,93885856197771E-03 
571	-1,2793388957506E-03 
572	-1,83590642190774E-04 
573	-5,22155895331374E-04 
574	-6,6205396229568E-04 
575	-2,08428123121611E-04 
576	-1,44629065082571E-04 
577	-4,58428509285883E-04 
578	-1,0383132792554E-03 
579	-1,07796183545695E-03 
580	-6,96452434296971E-04 
581	-9,19270543597133E-04 
582	-1,21918563500988E-03 
583	-1,23118667129991E-03 
584	-5,96819579255125E-04 
585	 2,68926074132689E-04 
586	 5,94357000349622E-04 
587	 6,76092543211082E-04 
588	 5,30776842875057E-04 
589	-1,18977124626887E-04 
590	-7,82467256550246E-04 
591	-9,74538938201005E-04 
592	-5,19437682219895E-04 
593	 2,03782220256445E-04 
594	 7,44709073455531E-05 
595	 1,47559560655526E-04 
596	 6,52825290655583E-04 
597	-2,97374070968538E-04 
598	-1,6754656409514E-03 
599	-1,70511167783285E-03 
600	-1,01729867608575E-03 
601	-1,4148330949128E-04 
602	-3,38553566461954E-04 
603	-9,89907101965112E-04 
604	-1,49175525706592E-03 
605	-1,12167505488755E-03 
606	-2,23738092409616E-04 
607	 1,83684751596074E-04 
608	-1,2178850580586E-04 
609	-1,05522392020662E-03 
610	-1,42330767706342E-03 
611	-1,24751350915157E-03 
612	-7,10097321276139E-04 
613	-2,27615788646873E-04 
614	 3,69679438662223E-05 
615	 3,50996178914366E-05 
616	 5,6337484231199E-05 
617	 2,41770903486044E-04 
618	 3,47617863989742E-05 
619	-3,68429159022583E-04 
620	-3,98683309274566E-04 
621	-7,66659453503421E-04 
622	-1,41662777564682E-03 
623	-9,50150174633401E-04 
624	-3,92276787913744E-04 
625	-8,38926257714853E-04 
626	-1,15917717534045E-03 
627	-1,03055686569149E-03 
628	-1,04141314141643E-04 
629	 8,85861941106639E-05 
630	-9,87372882709166E-04 
631	-9,00855325475946E-04 
632	-4,63817495602198E-05 
633	 4,9131200012513E-04 
634	 5,45097610592021E-04 
635	 1,98099590565323E-04 
636	 2,21889274336772E-04 
637	 2,5761353601805E-04 
638	-1,07945134894839E-05 
639	-4,39756750439769E-04 
640	-6,83623724125523E-04 
641	 8,88357147038765E-05 
642	 8,19955439176295E-04 
643	 8,90644698209736E-04 
644	-4,51309808003141E-04 
645	-1,76933264323993E-03 
646	-1,14461344640121E-03 
647	-6,53914052084957E-04 
648	-7,02726946754541E-04 
649	-7,70372789300484E-04 
650	-5,56694099974623E-04 
651	 4,29116614962299E-05 
652	 1,68640610751589E-06 
653	-4,76001419868265E-04 
654	-6,63372617859262E-04 
655	-8,38546408500843E-04 
656	-1,00312661552775E-03 
657	-8,68340203493707E-04 
658	-5,94516198407181E-04 
659	-3,73032144153153E-04 
660	-4,12445617969682E-04 
661	-5,41450891381476E-04 
662	-8,61224635789318E-05 
663	 2,43224382646982E-04 
664	 6,8817671614394E-05 
665	-5,1862669636802E-04 
666	-1,05752232534008E-03 
667	-8,70654417038414E-04 
668	-5,91182271967669E-04 
669	-5,05428622297202E-04 
670	-1,04303682610424E-03 
671	-1,14268256929682E-03 
672	-5,95180750061643E-05 
673	 4,89901586447616E-04 
674	 3,36818915534024E-04 
675	-2,29598808263839E-04 
676	-5,19100899939289E-04 
677	-3,30029221498283E-04 
678	-3,91648526575317E-04 
679	-6,02678578506118E-04 
680	-7,68090034106168E-04 
681	-5,12264076266345E-04 
682	-3,01145726760612E-05 
683	-2,12623124410009E-04 
684	-5,44422893857688E-04 
685	-6,74168168999792E-04 
686	-4,08810748798819E-04 
687	-3,42431628793169E-05 
688	-8,81523735502862E-05 
689	-2,82219510234288E-04 
690	-4,9716460204354E-04 
691	-6,03396779616489E-04 
692	-7,36589206506102E-04 
693	-9,9373497546739E-04 
694	-8,55205695438192E-04 
695	-4,87368823203649E-04 
696	-5,66326829314491E-04 
697	-6,51912943780186E-04 
698	-5,74220770830585E-04 
699	-4,40472034992446E-04 
700	-2,98946059207198E-04 
701	-1,94742734487972E-04 
702	-6,63911599672072E-04 
703	-1,31429036402239E-03 
704	-3,41722820392847E-04 
705	 3,84168594820984E-04 
706	-2,0635025752688E-04 
707	-3,35414414510769E-04 
708	-1,03945954255622E-04 
709	-1,84804002259747E-04 
710	-2,18596894642507E-04 
711	-1,23135866190038E-04 
712	 6,01357829572824E-05 
713	 6,86640380622781E-06 
714	-5,24020834025083E-04 
715	-5,57506657500836E-04 
716	-2,04398345016419E-04 
717	-2,79839254283821E-04 
718	-3,1961646655947E-04 
719	-1,87566496131754E-04 
720	-2,0864832761087E-04 
721	-2,87085458879641E-04 
722	-2,64934073178976E-04 
723	-2,67029192107747E-04 
724	-3,09722792341641E-04 
725	-3,62150315086829E-04 
726	-3,48102298894258E-04 
727	-2,42459100235523E-04 
728	-2,52255875082183E-04 
729	-3,44566973210812E-04 
730	-4,1551328024569E-04 
731	-3,70684137474309E-04 
732	-2,74223424550975E-04 
733	-5,71141197040702E-04 
734	-7,99986814120843E-04 
735	-5,69055795117227E-04 
736	-3,16615038063918E-04 
737	-2,40345099817295E-04 
738	-6,96617082153762E-04 
739	-7,44721183616985E-04 
740	-1,60165347403401E-04 
741	 7,32602437779708E-05 
742	 5,76872439411995E-06 
743	-1,99245980078705E-04 
744	-3,75545859111622E-04 
745	-4,18112445205374E-04 
746	-1,43415409965965E-04 
747	-1,08671641390522E-04 
748	-4,92517795424988E-04 
749	-2,10023692095969E-04 
750	 2,98522983914113E-04 
751	 1,72905716424157E-04 
752	-1,12896733427896E-04 
753	-3,13762831807561E-04 
754	 2,69849515864079E-05 
755	 1,53835442822149E-04 
756	-3,93922182779666E-04 
757	-3,91466726165259E-04 
758	-2,66564897986378E-05 
759	-6,50235975106092E-05 
760	-2,07664467147962E-04 
761	-3,33381969785348E-04 
762	-2,89841778761212E-04 
763	-1,94166425239075E-04 
764	-1,6176010777357E-04 
765	-5,55141730881488E-05 
766	 2,89117311676942E-05 
767	-2,26191104096595E-04 
768	-4,50813583539099E-04 
769	-4,7675454012756E-04 
770	-3,03012190993929E-04 
771	-1,53935888717937E-04 
772	-2,83607143284235E-04 
773	-3,51120227560664E-04 
774	-2,69413484305691E-04 
775	-3,58255407722049E-05 
776	 2,33516994720692E-04 
777	 4,2039387544932E-04 
778	 2,42222776882757E-04 
779	-2,16407525347469E-05 
780	 8,54973967199994E-05 
781	-1,99274921649032E-04 
782	-7,76864971036039E-04 
783	-6,13309069325256E-04 
784	-1,84095516430383E-04 
785	 1,41870085863547E-04 
786	 1,62071342438989E-04 
787	-4,16168086665046E-05 
788	-2,48404373535215E-04 
789	-5,7429824490707E-04 
790	-9,25637270390468E-04 
791	-8,83382408663789E-04 
792	-6,91893299623002E-04 
793	-5,62213019446129E-04 
794	-4,14034150285453E-04 
795	-3,05437398521781E-04 
796	-3,63870218040394E-04 
797	-4,95323734993247E-04 
798	-6,11144831159629E-04 
799	-4,92500743451752E-04 
800	-3,23099269318985E-04 
801	-2,93186787751645E-04 
802	-4,22840730125237E-04 
803	-6,3521683252871E-04 
804	-7,5914217729369E-04 
805	-6,97750790136131E-04 
806	-4,6544570672899E-04 
807	-4,15840869891111E-04 
808	-3,37136800528979E-04 
809	 4,51150888320106E-06 
810	 1,69405280528564E-04 
811	 1,03323873898858E-04 
812	-8,88036780058171E-05 
813	-1,81221168762012E-04 
814	-1,49709642197512E-04 
815	-6,04686856220275E-04 
816	-9,43409754984857E-04 
817	-4,30835988019373E-04 
818	-2,91478954956055E-04 
819	-5,50805463062219E-04 
820	-3,70614207715304E-04 
821	-3,19840090007955E-04 
822	-5,6732345405319E-04 
823	-4,07705967157776E-04 
824	-1,3630023574037E-04 
825	-2,15327902095952E-04 
826	-6,40076302851863E-04 
827	-1,06674440966231E-03 
828	-4,14186353877609E-04 
829	 1,75406870412768E-04 
830	 1,04775597094065E-04 
831	-1,97834992318612E-04 
832	-5,25572015949563E-04 
833	-6,62460931621547E-04 
834	-7,44438465630771E-04 
835	-7,860698117416E-04 
836	-7,42468489696484E-04 
837	-6,31260011343592E-04 
838	-4,80679129752672E-04 
839	-3,40420866051824E-04 
840	-3,62345014680958E-04 
841	-7,38212290484911E-04 
842	-9,38549817036633E-04 
843	-8,43950040068749E-04 
844	-5,43174806307389E-04 
845	-4,00848697337591E-04 
846	-6,03293354416184E-04 
847	-8,42501372633245E-04 
848	-9,85612692293202E-04 
849	-9,09604355638856E-04 
850	-6,61675916655705E-04 
851	-3,28130812452784E-04 
852	-1,35882650371601E-04 
853	 1,70030228932661E-04 
854	 5,83183526832917E-04 
855	-3,88722884190028E-06 
856	-4,38248574022954E-04 
857	 9,68022224179641E-04 
858	 9,90029380163775E-04 
859	-3,74562702548067E-04 
860	-4,54880658810813E-04 
861	-4,30901765948238E-04 
862	-8,05813014118746E-04 
863	-8,05440046342335E-04 
864	-7,63363136724507E-04 
865	-1,18628949093906E-03 
866	-9,92145562870239E-04 
867	-1,86908178779454E-04 
868	 5,88275988929879E-04 
869	 4,04457155374528E-04 
870	-8,141901715615E-04 
871	-3,8153426518535E-04 
872	 3,98365980103875E-04 
873	-3,01188597504419E-04 
874	-1,09802662217997E-03 
875	-1,41812194925099E-03 
876	-4,24861392543296E-04 
877	 1,60160448737545E-05 
878	-7,11919829978574E-04 
879	-1,08075177646455E-03 
880	-8,37188079616299E-04 
881	 6,3350856464531E-05 
882	-6,53571395668267E-05 
883	-9,08106982254843E-04 
884	-6,0707960456206E-04 
885	-7,15458777193783E-04 
886	-1,40949308630819E-03 
887	-6,1357469555452E-04 
888	-1,05132546849683E-04 
889	-1,44200762748907E-03 
890	-1,28974199050864E-03 
891	-3,10132897397305E-04 
892	-1,40398431758292E-03 
893	-1,34507891881072E-03 
894	 1,75628030619807E-04 
895	-3,1833152269103E-04 
896	-9,89685021783632E-04 
897	-4,25579801565999E-04 
898	-3,39170690308595E-04 
899	-7,00303369915563E-04 
900	-1,05120887681942E-03 
901	-4,426365782335E-04 
902	 6,80817349048489E-04 
903	-4,47133038222891E-04 
904	-1,54568097080935E-03 
905	-1,26409761184711E-03 
906	-1,15283203818847E-03 
907	-1,23175955606073E-03 
908	-1,27021844905393E-03 
909	-9,79461227417458E-04 
910	-6,62454272675114E-04 
911	-1,64349132315087E-03 
912	-1,79630483838919E-03 
913	-5,10176282583706E-04 
914	-7,46744767439327E-04 
915	-1,3403311479955E-03 
916	-7,52730487601477E-04 
917	 8,06325576922086E-05 
918	 6,35567527862458E-04 
919	 3,40625271011623E-05 
920	-2,80495382339909E-04 
921	-6,98825801773558E-05 
922	-1,0248732210761E-03 
923	-1,51425024438126E-03 
924	-3,20982582003642E-04 
925	 1,55073289113323E-04 
926	-1,97855510225629E-04 
927	-8,55759575572769E-04 
928	-1,23814665468197E-03 
929	-1,25979122306693E-03 
930	-1,3795951396253E-03 
931	-1,85287632335689E-03 
932	-2,72735163485306E-03 
933	-3,37360815258031E-03 
934	-3,21647184802445E-03 
935	-1,72075773565662E-03 
936	-8,66026363814427E-04 
937	-8,52304907360862E-04 
938	-8,86125966240168E-04 
939	-3,67485120463747E-04 
940	 6,00152819233319E-04 
941	 1,13602694666332E-04 
942	-8,86649287085067E-04 
943	-1,43265788247052E-03 
944	-1,71732286577313E-03 
945	-1,50107247029593E-03 
946	-3,02758671994754E-04 
947	 1,46222094557697E-06 
948	-7,11335836635076E-04 
949	-6,13585552902748E-04 
950	-5,87164937541326E-04 
951	-1,12079247801791E-03 
952	-1,98802060751509E-03 
953	-2,70305917681318E-03 
954	-2,72208206750647E-03 
955	-2,22808692005355E-03 
956	-1,47069191424027E-03 
957	-9,64924421864738E-04 
958	-1,51766246383864E-04 
959	 7,17066837287198E-04 
960	-3,17030172930276E-04 
961	-1,0608789769781E-03 
962	-4,1170104977374E-05 
963	-2,6768169070752E-04 
964	-8,18543057847438E-04 
965	 3,11037315227647E-04 
966	-4,40483447435056E-04 
967	-2,7372019723742E-03 
968	-2,73420210332138E-03 
969	-2,74360571804545E-03 
970	-3,46789394509191E-03 
971	-3,3882422568554E-03 
972	-2,52261423399609E-03 
973	-1,1951475182568E-03 
974	-1,82378762268594E-03 
975	-2,65296164522917E-03 
976	 2,39616785018157E-04 
977	 5,92262801300936E-04 
978	-2,09951104289849E-03 
979	-3,51947106289951E-03 
980	-3,38335048621855E-03 
981	-1,91060132478392E-03 
982	-1,9945459500077E-03 
983	-1,57000581285006E-03 
984	 1,28509190665523E-03 
985	 7,8122157772604E-04 
986	-1,14894345297815E-03 
987	 1,4104782233612E-03 
988	 1,15488395543147E-03 
989	-2,00534448020996E-03 
990	-4,98539874721151E-04 
991	 5,95783359731933E-04 
992	-1,12707327268305E-03 
993	-3,15199048474154E-03 
994	-3,64981067475615E-03 
995	-1,25244959628198E-03 
996	 3,80499662449638E-05 
997	-1,13849382378718E-05 
998	-2,64291645333213E-04 
999	-3,38931951350711E-04 
1000	-2,0487261315336E-04 
1001	-3,3470276362164E-04 
1002	-1,01678559463017E-03 
1003	-2,15318996873364E-03 
1004	-2,49388138112023E-03 
1005	-1,89671960885789E-03 
1006	-5,49498270395809E-04 
1007	-9,06206207746714E-04 
1008	-1,39060354353288E-03 
1009	 1,57177692745824E-03 
1010	 1,55194955914196E-03 
1011	-1,60545712801452E-03 
1012	-2,98171911922851E-03 
1013	-1,4816695532322E-03 
1014	 2,34344988509955E-03 
1015	 3,05496429106479E-03 
1016	 2,02410208986392E-04 
1017	-5,2825159871327E-03 
1018	-4,19276188655234E-03 
1019	-1,30227234344914E-03 
1020	-5,58262707354024E-03 
1021	-3,36357010277944E-03 
1022	 3,06446473842615E-03 
1023	-1,75004174073601E-03 
1024	-5,42810847956743E-03 
1025	-4,4980057794252E-03 
1026	-3,68063783464718E-03 
1027	-2,56696711392242E-03 
1028	-1,23323332365906E-03 
1029	-1,91069362741183E-03 
1030	-3,64787113803597E-03 
1031	-4,88329767417362E-03 
1032	-3,58463475547772E-03 
1033	-1,2272663564391E-03 
1034	-1,84468380614923E-03 
1035	 1,40019651595288E-03 
1036	 0,007046607832693 
1037	 3,90337696263148E-03 
1038	 1,86613292711104E-04 
1039	-1,28298886517789E-04 
1040	 2,67262976421343E-03 
1041	 7,60923924357462E-04 
1042	-9,91071777630087E-03 
1043	-7,59441930251874E-03 
1044	 4,22064293144226E-04 
1045	 4,23058216421095E-04 
1046	-3,57138663337692E-03 
1047	-6,4996597953082E-03 
1048	 2,48063808446421E-03 
1049	 1,44045879793418E-03 
1050	-1,00800652247598E-02 
1051	-5,43514532782069E-03 
1052	-5,35431874518544E-04 
1053	-2,30600307334946E-03 
1054	-2,58148366347435E-03 
1055	-3,80021314074426E-03 
1056	-7,49427040555533E-03 
1057	-4,24985840842812E-03 
1058	-2,01268152376179E-03 
1059	-1,29026747969432E-02 
1060	-1,82753275833655E-02 
1061	-1,54717270872636E-02 
1062	-8,55444498774247E-03 
1063	-7,91352680092069E-03 
1064	-1,43781757865701E-02 
1065	-1,71907596176282E-02 
1066	-1,67998786583838E-02 
1067	-1,20069843071972E-02 
1068	 4,28443948262144E-03 
1069	 1,21777910840062E-02 
1070	-3,80346296007394E-04 
1071	-1,04253854147255E-02 
1072	-1,19403026051719E-02 
1073	-2,99187066398847E-03 
1074	-9,23208772746108E-03 
1075	-2,44537354734302E-02 
