Wavelength	AV0200119.asd
325	 2,33651379897277E-02 
326	 3,18797713670613E-02 
327	 3,31920184164875E-02 
328	 2,59697924327038E-02 
329	 2,38060358449338E-02 
330	 2,44993187340838E-02 
331	 2,60290798211087E-02 
332	 3,01420052503654E-02 
333	 3,38569850971956E-02 
334	 3,07537027469342E-02 
335	 2,79025475030066E-02 
336	 0,027410443872401 
337	 2,79884051485062E-02 
338	 2,82018012136454E-02 
339	 2,70162389557023E-02 
340	 2,76749422778005E-02 
341	 2,93714862522914E-02 
342	 2,90846905754054E-02 
343	 2,85361761750095E-02 
344	 2,82386521941832E-02 
345	 2,77707415692765E-02 
346	 2,73846419426547E-02 
347	 2,73288369188024E-02 
348	 2,75109345086763E-02 
349	 2,77107103175719E-02 
350	 2,74844911337065E-02 
351	 2,70760073579744E-02 
352	 2,67866927716387E-02 
353	 0,027847310028858 
354	 2,86436883301421E-02 
355	 2,72534583532855E-02 
356	 2,69985313162223E-02 
357	 2,78613756607385E-02 
358	 2,74578117170457E-02 
359	 2,70513880076404E-02 
360	 2,72328136325956E-02 
361	 2,74245012011701E-02 
362	 2,75667607664896E-02 
363	 2,76925014632688E-02 
364	 2,69442533257255E-02 
365	 2,58572080517286E-02 
366	 2,69783436224845E-02 
367	 0,027663309720749 
368	 2,64973499927609E-02 
369	 0,026811014326798 
370	 2,78999489527865E-02 
371	 2,76648420244731E-02 
372	 2,72281678940164E-02 
373	 2,70185010463487E-02 
374	 0,02743952704174 
375	 2,76960788816365E-02 
376	 2,71375592594862E-02 
377	 2,64635394626834E-02 
378	 2,61796684764082E-02 
379	 2,70418205331482E-02 
380	 2,85750215963179E-02 
381	 3,00395306040096E-02 
382	 2,88328310716754E-02 
383	 2,71781799247097E-02 
384	 2,76155840502297E-02 
385	 2,85255315125841E-02 
386	 2,93457628631588E-02 
387	 0,029549928348092 
388	 2,97781561690915E-02 
389	 3,00742445801194E-02 
390	 0,029041304312776 
391	 2,79907506442817E-02 
392	 2,85684981456711E-02 
393	 0,029668730966614 
394	 3,03930667904374E-02 
395	 2,89841101002963E-02 
396	 2,79254188138995E-02 
397	 2,83801607858701E-02 
398	 2,90028591501552E-02 
399	 2,93480749504937E-02 
400	 2,90706592939012E-02 
401	 2,87064949130397E-02 
402	 2,84899162568149E-02 
403	 2,86998237077039E-02 
404	 2,89087185655806E-02 
405	 2,88442870947594E-02 
406	 2,89111932595392E-02 
407	 2,91214273881604E-02 
408	 2,94545131484007E-02 
409	 2,92408853959616E-02 
410	 2,85489720800994E-02 
411	 2,86869727892907E-02 
412	 2,92238342424398E-02 
413	 2,96519202366146E-02 
414	 2,94193588022409E-02 
415	 2,88230472826513E-02 
416	 2,89398146226412E-02 
417	 2,90171163047743E-02 
418	 2,88241430113372E-02 
419	 2,89909067346214E-02 
420	 0,029404640929296 
421	 2,98446918169497E-02 
422	 0,029948853938875 
423	 2,97360668254505E-02 
424	 2,95741503654915E-02 
425	 2,97078393691481E-02 
426	 3,02161803088521E-02 
