Wavelength	AURAY00137.asd
325	-6,97228777917219E-02 
326	 5,65518743957406E-02 
327	 7,19405383475155E-03 
328	-0,226568946948823 
329	-6,43205806435125E-02 
330	 0,17235749303831 
331	 0,255698966413379 
332	 0,20910398366943 
333	 8,03545380030841E-02 
334	-2,07143706305774E-02 
335	 0,018349049615616 
336	 0,146136024149132 
337	 3,78335564303423E-02 
338	-8,71382225809568E-02 
339	-1,97735593916107E-02 
340	 4,67412493776179E-02 
341	 7,42580241794494E-02 
342	 7,25091341747072E-02 
343	 5,11292961528387E-02 
344	 2,37249605816776E-02 
345	 3,63904721385448E-02 
346	 4,32094144420655E-02 
347	 1,38449473472457E-03 
348	-3,38057715389031E-02 
349	-2,90298277655225E-02 
350	 6,24450884834536E-02 
351	 9,87254367175339E-02 
352	 4,56294257479347E-02 
353	-5,54282879127033E-04 
354	-1,75570775145944E-02 
355	 1,08038701883542E-02 
356	 2,46570154532935E-02 
357	 1,81944975432933E-02 
358	 5,88632596387747E-03 
359	-2,54561532115904E-04 
360	 6,0905182126002E-03 
361	 3,00450221588307E-02 
362	 4,89522295012071E-02 
363	 3,32363735640539E-02 
364	 0,024602933168491 
365	 2,98351009807943E-02 
366	 3,92000274469337E-02 
367	 2,80884096266583E-02 
368	-1,11555839231309E-02 
369	 4,6439953411578E-03 
370	 3,99283574868211E-02 
371	 1,70163474242042E-02 
372	 7,29415549170558E-03 
373	 2,71476157878369E-02 
374	 6,01414392173208E-02 
375	 6,55107330116001E-02 
376	 1,85823236522782E-02 
377	-1,74097796732845E-02 
378	-1,75030246538075E-02 
379	 4,50102069397097E-02 
380	 5,83984993230362E-02 
381	 1,15537718624471E-02 
382	 1,59726725720896E-02 
383	 3,08645333759328E-02 
384	 1,31087880729576E-02 
385	 1,75134037001389E-02 
386	 3,92898061788566E-02 
387	 4,15339819732464E-02 
388	 0,040282898872067 
389	 3,92318360319654E-02 
390	 2,42645033676356E-02 
391	 1,17957940323705E-02 
392	 2,16009804530831E-02 
393	 3,21269357512882E-02 
394	 3,57636553045472E-02 
395	 2,65082554513754E-02 
396	 2,03667782515089E-02 
397	 2,63620725614054E-02 
398	 3,72259916749007E-02 
399	 4,27587397602344E-02 
400	 2,98594879798138E-02 
401	 2,25221774095333E-02 
402	 2,42305113134927E-02 
403	 2,06424463275076E-02 
404	 2,17841238084973E-02 
405	 3,26570884424968E-02 
406	 3,41449926584725E-02 
407	 2,83239821005071E-02 
408	 2,48513641758281E-02 
409	 2,23927784638555E-02 
410	 2,14168404129015E-02 
411	 2,36515516593966E-02 
412	 0,026927872205647 
413	 2,88993273346508E-02 
414	 2,23889063415448E-02 
415	 0,013935887592545 
416	 2,24693374083618E-02 
417	 3,09524004359178E-02 
418	 3,19618812639994E-02 
419	 2,77207882162845E-02 
420	 2,21056125082161E-02 
421	 0,019706728877175 
422	 2,15677346640002E-02 
423	 2,60277353568736E-02 
424	 0,02735109255537 
425	 2,75257127515654E-02 
426	 0,027633079998003 
427	 2,58691955680233E-02 
428	 2,42618888511856E-02 
429	 2,67158690773349E-02 
430	 2,89072562261678E-02 
431	 2,91559967707405E-02 
432	 2,62272904547105E-02 
433	 2,38892473865213E-02 
434	 2,53018336142917E-02 
435	 2,68178531676862E-02 
436	 2,76301330780408E-02 
437	 0,027544223678946 
438	 2,80220471698442E-02 
439	 2,94184384241286E-02 
440	 3,03533175092548E-02 
441	 0,029479310001541 
442	 2,53238337722362E-02 
443	 2,23481529490786E-02 
444	 2,27344231253665E-02 
445	 2,97118798239568E-02 
446	 0,034629548383141 
447	 0,032510284415739 
448	 0,031059171964812 
449	 0,030640324890146 
450	 2,97754807838996E-02 
451	 2,89060749075512E-02 
452	 2,85604037093111E-02 
453	 3,05043977004159E-02 
454	 3,23724142858611E-02 
455	 3,20841186585854E-02 
456	 3,38993042133746E-02 
457	 3,57939350022127E-02 
458	 2,99332841101794E-02 
459	 2,61388949051544E-02 
460	 2,78491368847219E-02 
461	 2,69498573915916E-02 
462	 2,52112588722688E-02 
463	 2,59251561670684E-02 
464	 2,82603066322922E-02 
465	 3,09349900153312E-02 
466	 3,08161839516983E-02 
467	 2,89722196958258E-02 
468	 2,66472366305229E-02 
469	 2,78097411850324E-02 
470	 3,06453621766177E-02 
471	 3,04130260659989E-02 
472	 3,02513059073918E-02 
473	 3,10911189832866E-02 
474	 0,032946006479994 
475	 3,32445157391923E-02 
476	 2,98299905082544E-02 
477	 3,08218500969307E-02 
478	 3,46287977032576E-02 
479	 3,20289383863449E-02 
480	 3,01488850483775E-02 
481	 0,031898874857252 
482	 3,26284642251927E-02 
483	 3,26886012483735E-02 
484	 3,33703456888095E-02 
485	 3,28395662064903E-02 
486	 3,13526791383705E-02 
487	 3,18161506206543E-02 
488	 3,18276389640609E-02 
489	 2,97877209556815E-02 
490	 2,93961090391062E-02 
491	 2,97076806964858E-02 
492	 2,66123273173983E-02 
493	 0,026525248884999 
494	 3,05245286453629E-02 
495	 3,15636658785594E-02 
496	 3,08105347961332E-02 
497	 0,03021722752199 
498	 2,92762616105643E-02 
499	 2,88468360499078E-02 
500	 3,18416494188868E-02 
501	 3,35921646592785E-02 
502	 3,17234079615444E-02 
503	 2,99458977952149E-02 
504	 0,029300778826935 
505	 3,06666651189851E-02 
506	 3,20162388226278E-02 
507	 3,26812141185418E-02 
508	 3,31213782577168E-02 
509	 0,032914239775794 
510	 3,18092271796791E-02 
511	 3,21054763940524E-02 
512	 0,03344470723108 
513	 3,37817671915378E-02 
514	 3,36698666487303E-02 
515	 0,033448414948124 
516	 3,40395547894694E-02 
517	 3,44229069058036E-02 
518	 3,30340203990515E-02 
519	 3,27586021571119E-02 
520	 3,37692304871402E-02 
521	 3,37299447228612E-02 
522	 3,38454011178565E-02 
523	 3,48466176494425E-02 
524	 3,46128922167187E-02 
525	 3,37094766066291E-02 
526	 3,41668952453811E-02 
527	 3,45263567358028E-02 
528	 0,034341544726953 
529	 3,39273014741825E-02 
530	 3,37258211297126E-02 
531	 3,42000238563448E-02 
532	 3,54857818887931E-02 
533	 3,68397479731139E-02 
534	 0,03606300329458 
535	 0,034951521186074 
536	 3,45982188705067E-02 
537	 3,43259230983199E-02 
538	 3,44661509345313E-02 
539	 3,58921575802407E-02 
540	 3,62641919115909E-02 
541	 3,52480267096468E-02 
542	 0,03496533194133 
543	 3,54169719407156E-02 
544	 3,64166216681095E-02 
545	 3,64233297076064E-02 
546	 3,56268448765745E-02 
547	 3,53466248163088E-02 
548	 3,60378897690623E-02 
549	 3,75947697846374E-02 
550	 3,73728877840067E-02 
551	 3,64614150787514E-02 
552	 3,70535095449402E-02 
553	 3,70962399461885E-02 
554	 3,64319335010464E-02 
555	 3,67697068822303E-02 
556	 3,72016217491919E-02 
557	 0,036986719237068 
558	 0,03710136139951 
559	 3,73083424484013E-02 
560	 3,65968824140526E-02 
561	 0,03575101098178 
562	 3,52113662390733E-02 
563	 3,53919258624616E-02 
564	 3,59287035518352E-02 
565	 3,62959148326557E-02 
566	 3,66128820225657E-02 
567	 3,67553147153799E-02 
568	 3,61993435406369E-02 
569	 3,59182487009669E-02 
570	 3,65811100299087E-02 
571	 3,75666077266984E-02 
572	 3,84193018955502E-02 
573	 3,83797078113341E-02 
574	 3,86151455399148E-02 
575	 3,93155900524621E-02 
576	 3,90378953874399E-02 
577	 3,88374271524921E-02 
578	 3,99588318631599E-02 
579	 4,03684263264655E-02 
580	 4,01170448608978E-02 
581	 4,09525964407982E-02 
582	 4,15031628175414E-02 
583	 4,11242216143863E-02 
584	 4,12241524668113E-02 
585	 4,17309079300519E-02 
586	 4,22147991290287E-02 
587	 4,23581826036764E-02 
588	 4,22260354970729E-02 
589	 4,26398403854686E-02 
590	 4,32721589429712E-02 
591	 4,37437250290073E-02 
592	 4,34125499295811E-02 
593	 4,27297067003697E-02 
594	 4,32375242617786E-02 
595	 4,39929626135299E-02 
596	 4,44430296231919E-02 
597	 4,40572676794106E-02 
598	 4,34068500061431E-02 
599	 4,34061251813919E-02 
600	 4,36879638111042E-02 
601	 4,40041382417992E-02 
602	 4,37839962314725E-02 
603	 4,35482829157277E-02 
604	 4,36726273788664E-02 
605	 4,33959768299851E-02 
606	 0,042845480498827 
607	 4,25546129524039E-02 
608	 4,27326970566711E-02 
609	 4,32830443468366E-02 
610	 4,30456021139122E-02 
611	 4,26082041061145E-02 
612	 4,28109290053966E-02 
613	 4,33246246231935E-02 
614	 4,36814325623475E-02 
615	 4,25944850710256E-02 
616	 4,15977430589961E-02 
617	 4,16565431105295E-02 
618	 0,041772981630299 
619	 4,17962692401348E-02 
620	 4,16821439914499E-02 
621	 4,19219590095002E-02 
622	 4,25547828041425E-02 
623	 4,29627212297735E-02 
624	 4,30983381530431E-02 
625	 4,29620237466439E-02 
626	 4,26774321338523E-02 
627	 4,23941371255585E-02 
628	 4,23235222787915E-02 
629	 4,26619617299723E-02 
630	 4,33493127571947E-02 
631	 4,31273682849229E-02 
632	 4,27234987257461E-02 
633	 4,35810499727263E-02 
634	 0,043997207049916 
635	 0,043604847690558 
636	 0,042932134959622 
637	 4,29747986221525E-02 
638	 4,44338064374932E-02 
639	 4,52287081219762E-02 
640	 4,52817228173045E-02 
641	 4,54779477319202E-02 
642	 4,55674657269815E-02 
643	 4,55371680159276E-02 
644	 0,045634355372651 
645	 0,045979221829686 
646	 4,66936817691792E-02 
647	 4,67882017043705E-02 
648	 4,62529252100891E-02 
649	 0,045974272634308 
650	 4,59498560532592E-02 
651	 4,61343382251117E-02 
652	 4,60725831716893E-02 
653	 4,58050210886715E-02 
654	 4,55940947802401E-02 
655	 4,51515265288342E-02 
656	 4,45562758949492E-02 
657	 4,46386815465677E-02 
658	 4,46888691575975E-02 
659	 4,39538450680971E-02 
660	 4,33047980968694E-02 
661	 4,29072587832676E-02 
662	 4,26466387900184E-02 
663	 4,24342343773489E-02 
664	 4,22040838836242E-02 
665	 4,19666303552728E-02 
666	 4,15661206328225E-02 
667	 4,07211567681086E-02 
