Wavelength	GRA-BER00488.asd
325	 0,2389092609789 
326	 0,291361031093161 
327	 0,241811181234429 
328	 0,166095291983558 
329	 0,201429703399251 
330	 0,207767690480231 
331	 5,65528782400401E-02 
332	 4,01994275163169E-02 
333	 0,150220316903419 
334	 0,297033529586018 
335	 0,269527700646211 
336	 0,082773278536605 
337	 8,15734686156083E-03 
338	 4,87510587162562E-02 
339	 0,181874839397554 
340	 0,149613812626233 
341	 3,36572045468978E-02 
342	 7,64501959593524E-02 
343	 9,56233229282562E-02 
344	 4,97004506980323E-02 
345	 2,29404948792704E-02 
346	 1,50215678089383E-02 
347	 0,019688426536873 
348	 4,63215831047021E-02 
349	 8,38675298646349E-02 
350	 0,107966964326115 
351	 0,134036036988895 
352	 0,155611101378255 
353	 0,146269478443166 
354	 0,111569706108485 
355	 5,58320637537948E-02 
356	 4,08470581113343E-02 
357	 0,071488724973337 
358	 0,099213967208253 
359	 0,110386576607844 
360	 0,105456825948411 
361	 9,25244663223143E-02 
362	 8,62943055438608E-02 
363	 0,104171847799055 
364	 0,105032158847708 
365	 8,78384970560541E-02 
366	 8,39871026157169E-02 
367	 8,87374879202341E-02 
368	 9,86943002036532E-02 
369	 0,118700235982932 
370	 0,128441817598857 
371	 9,55034355679381E-02 
372	 8,50650208277375E-02 
373	 0,105682391464965 
374	 9,87824544117987E-02 
375	 7,82399097438354E-02 
376	 5,76521538129433E-02 
377	 5,82294829694563E-02 
378	 7,16803506133617E-02 
379	 6,95635062704852E-02 
380	 8,02095781711956E-02 
381	 0,103949546475685 
382	 9,67889143785941E-02 
383	 0,084106284537978 
384	 9,09681466686132E-02 
385	 9,12537445932781E-02 
386	 8,68808710152294E-02 
387	 9,42535903812343E-02 
388	 0,103440364599222 
389	 0,106879652257654 
390	 9,36541548003088E-02 
391	 8,21162188136066E-02 
392	 9,53051407787164E-02 
393	 0,095449351347718 
394	 8,34681500371576E-02 
395	 8,97922581118207E-02 
396	 9,41024010604697E-02 
397	 8,87481393240199E-02 
398	 9,78415383410651E-02 
399	 0,108024690603125 
400	 0,096667943929721 
401	 8,79429287680219E-02 
402	 8,65243514195179E-02 
403	 8,41794219228269E-02 
404	 8,59105096654661E-02 
405	 9,33795213325923E-02 
406	 8,71163133277208E-02 
407	 7,50051615150258E-02 
408	 7,62292401821658E-02 
409	 8,13927006593135E-02 
410	 8,70326626765823E-02 
411	 9,31879752589648E-02 
412	 9,24134815714569E-02 
413	 0,078950991637867 
414	 7,74123766229592E-02 
415	 0,085442895923733 
416	 8,42374305515868E-02 
417	 8,54934653400728E-02 
418	 9,12681691957885E-02 
419	 8,60784197424601E-02 
420	 7,93030130504432E-02 
421	 8,45052191871681E-02 
422	 8,58532517597615E-02 
423	 8,27518042234857E-02 
424	 8,58681985613406E-02 
425	 8,80179682926538E-02 
426	 8,55251502941632E-02 
427	 8,58150615794616E-02 
428	 8,70543895198469E-02 
429	 0,084342522398346 
430	 8,02772205760788E-02 
431	 7,71743401460166E-02 
432	 0,081370360693348 
433	 8,51583307388242E-02 
434	 8,22305116348049E-02 
435	 8,38778413983289E-02 
436	 8,91076220528424E-02 
437	 0,090886201142129 
438	 8,87655886236552E-02 
439	 8,38725616598792E-02 
440	 8,50134282414125E-02 
441	 8,88646614544594E-02 
442	 9,02388839261973E-02 
443	 8,88404228977601E-02 
444	 8,52190724171896E-02 
445	 8,08958479947479E-02 
446	 8,08083900462939E-02 
447	 0,087010441702505 
448	 8,85291746933281E-02 
449	 8,71838676055856E-02 
450	 8,96101233167249E-02 
451	 8,95964932000994E-02 
452	 8,65550458372435E-02 
453	 8,64772237264753E-02 
454	 8,70978763731244E-02 
455	 8,62478995177834E-02 
456	 8,72252216495387E-02 
457	 8,95605271819672E-02 
458	 9,05211161600034E-02 
459	 9,13494888854039E-02 
460	 9,21581662846667E-02 
461	 9,09830498492724E-02 
462	 8,82832211692664E-02 
463	 8,48354290338036E-02 
464	 8,40597600760431E-02 
465	 8,60582616210223E-02 
466	 8,79646409043911E-02 
467	 8,83231801246789E-02 
468	 8,65667031292491E-02 
469	 0,087599726441674 
470	 8,93474321041004E-02 
471	 8,60399469678241E-02 
472	 8,46733872672919E-02 
473	 8,69876192490959E-02 
474	 8,97406078642996E-02 
475	 0,090826247596227 
476	 8,85904739710904E-02 
477	 8,79327041186519E-02 
478	 8,85676274882217E-02 
479	 8,63033450244662E-02 
480	 8,55150863635405E-02 
481	 8,77098554256312E-02 
482	 8,82313905174771E-02 
483	 8,78202387986163E-02 
484	 8,83545791950174E-02 
485	 8,77784231356287E-02 
486	 8,63816353358463E-02 
487	 8,72053635224382E-02 
488	 8,83560471919804E-02 
489	 8,83552832026566E-02 
490	 0,087773900318374 
