Wavelength	MORB100358.asd
325	 2,67322428481518E-02 
326	 7,10666949344601E-02 
327	 9,13733605478382E-02 
328	 0,022119928182438 
329	 0,063042497870374 
330	 5,27039223212341E-02 
331	-0,121344531654981 
332	-0,120878838758042 
333	 3,08848039807725E-02 
334	 0,159481773762655 
335	 0,14874041528663 
336	 2,15345162333006E-03 
337	-5,19571347997744E-02 
338	-3,31216637859018E-02 
339	 1,02047979365118E-02 
340	 0,076072572419269 
341	 0,130254504654625 
342	 0,10183565279184 
343	 5,47654892597972E-02 
344	 1,74513076803945E-02 
345	 6,63623163438584E-02 
346	 0,103762531583666 
347	 5,34412146638697E-02 
348	 2,95866373451778E-02 
349	 4,02542773466071E-02 
350	 2,89383710357516E-02 
351	 2,63410210861955E-02 
352	 3,97128316975645E-02 
353	 5,42623740396578E-02 
354	 6,39768268983977E-02 
355	 6,68776852145722E-02 
356	 7,91241402819274E-02 
357	 9,04402035742859E-02 
358	 6,49993963794263E-02 
359	 2,00957335746534E-02 
360	-2,68136919922967E-02 
361	 3,50655264586152E-03 
362	 0,054055983402499 
363	 4,40701348898207E-02 
364	 0,017078626371858 
365	-1,19814924254436E-02 
366	-3,63113398119591E-03 
367	 2,08401986354985E-02 
368	 4,25708872886949E-02 
369	 2,43504406915629E-02 
370	-8,52782360205894E-03 
371	-1,82945820080388E-03 
372	 1,83780991387058E-02 
373	 3,73191498884201E-02 
374	 0,025480257249389 
375	 1,49292535192066E-02 
376	 2,83164439676412E-02 
377	 2,89341770899156E-02 
378	 2,43758779821944E-02 
379	 4,26314940839509E-02 
380	 6,16310083876473E-02 
381	 6,92007839134525E-02 
382	 4,70588823529864E-02 
383	 0,017740660810359 
384	 5,34349235366444E-03 
385	 2,21884982070519E-02 
386	 5,00677722068882E-02 
387	 4,54096682372312E-02 
388	 2,94285043809927E-02 
389	 0,013476967861924 
390	 9,37537861195808E-03 
391	 1,13986622575629E-02 
392	 1,13345309531987E-02 
393	 1,45348609895939E-02 
394	 0,021123154223509 
395	 3,11094455816043E-02 
396	 3,07049691199452E-02 
397	 1,74447180627489E-02 
398	 2,70681960630248E-02 
399	 4,31002487661999E-02 
400	 3,82414496937414E-02 
401	 2,67215009939767E-02 
402	 0,015581545482959 
403	 8,4231162390041E-03 
404	 1,32503415111541E-02 
405	 3,21983855063758E-02 
406	 2,97804111089679E-02 
407	 1,51303605405325E-02 
408	 1,72612155556471E-02 
409	 1,95417371034892E-02 
410	 1,94757154007816E-02 
411	 2,85719609544385E-02 
412	 3,20421171391514E-02 
413	 1,72654466188857E-02 
414	 1,60673606689295E-02 
415	 2,58035398723816E-02 
416	 2,46463676411664E-02 
417	 2,36213955011686E-02 
418	 2,52953240867611E-02 
419	 1,79433971281762E-02 
420	 1,03856019664205E-02 
421	 1,48716949667646E-02 
422	 2,00279583356042E-02 
423	 2,20725520259773E-02 
424	 1,71306505066969E-02 
425	 1,56511500731106E-02 
426	 0,022749295012827 
427	 2,53778336002475E-02 
428	 2,38614703252042E-02 
429	 2,16270314204879E-02 
430	 2,05076214704301E-02 
431	 2,09486996017919E-02 
432	 2,09096683698655E-02 
433	 2,25711503408779E-02 
434	 2,71918587715397E-02 
435	 2,22516990526151E-02 
436	 1,28673530957292E-02 
437	 1,83639887901065E-02 
438	 2,08482783450715E-02 
439	 1,53484440344509E-02 
440	 1,73397155605953E-02 
441	 2,18430133674336E-02 
442	 2,09069125305073E-02 
443	 2,02785951742893E-02 
444	 2,04736174029315E-02 
445	 1,80958047075194E-02 
446	 1,84275032455909E-02 
447	 2,41142171318874E-02 
448	 2,86349727731428E-02 
449	 2,93507582435023E-02 
450	 2,31203538105543E-02 
451	 1,89510457356005E-02 
452	 1,94209150882172E-02 
453	 2,08071743354975E-02 
454	 2,14928579172075E-02 
455	 0,02021757581576 
456	 0,018187241244964 
457	 1,76292109897897E-02 
458	 2,41467766663276E-02 
459	 2,82058791993535E-02 
460	 2,59891079809606E-02 
461	 2,19484969180795E-02 
462	 0,019283833686658 
463	 2,15050132418769E-02 
464	 2,28439867121212E-02 
465	 0,021776082562371 
466	 1,81618240268018E-02 
467	 1,70546426055403E-02 
468	 2,12602344801696E-02 
469	 2,37655011331193E-02 
470	 2,43589670808915E-02 
471	 2,48214913415314E-02 
472	 2,52435490263701E-02 
473	 2,54462030045035E-02 
474	 2,40827574321899E-02 
475	 2,22490469481726E-02 
476	 2,10623790304534E-02 
477	 1,92569139972424E-02 
478	 1,73221253987198E-02 
479	 1,65069202437838E-02 
480	 1,90206318272551E-02 
481	 2,46219920062082E-02 
482	 2,49157173222086E-02 
483	 2,27927267594738E-02 
484	 2,39355281750591E-02 
485	 0,022262267822223 
