Wavelength	GRA-VIE-00146.asd
325	 0,245075203642066 
326	 0,316548453000609 
327	 0,202236539445301 
328	 0,048670023332924 
329	 0,129831538168051 
330	 0,241419749542797 
331	 0,171915804219716 
332	 0,101778435538946 
333	 0,076433340489765 
334	 0,123828940559253 
335	 9,99991870645715E-02 
336	 5,64620415290464E-03 
337	 0,037381727293606 
338	 8,38681510587208E-02 
339	 3,49394607131469E-02 
340	 4,23569244588782E-02 
341	 8,09705956741795E-02 
342	 7,24368148330925E-02 
343	 6,68297733526225E-02 
344	 0,076990495103328 
345	 7,17033666531968E-02 
346	 6,93737576723968E-02 
347	 8,51814372919585E-02 
348	 7,21585048866154E-02 
349	 4,30257088600929E-02 
350	 5,35438288607282E-02 
351	 0,075987220859031 
352	 9,58106324512625E-02 
353	 5,53969115484278E-02 
354	 1,86883542401451E-02 
355	 6,56994793303076E-02 
356	 0,074855176186028 
357	 4,93836065303498E-02 
358	 5,47306998328456E-02 
359	 5,72395427565852E-02 
360	 4,32372210258259E-02 
361	 4,08531779807953E-02 
362	 3,82059340306069E-02 
363	 1,43078538953646E-02 
364	 8,18914494319845E-03 
365	 2,44947337273184E-02 
366	 0,042464568970706 
367	 4,91026655305032E-02 
368	 4,01472960988731E-02 
369	 4,46642177251042E-02 
370	 5,54694943538706E-02 
371	 5,27074284372664E-02 
372	 5,18469176068716E-02 
373	 5,20255716281844E-02 
374	 3,02407461209295E-02 
375	 1,36508740619858E-02 
376	 2,33971923936092E-02 
377	 4,90294806444063E-02 
378	 7,19080998285048E-02 
379	 6,35073179333451E-02 
380	 5,74919101303549E-02 
381	 6,16857217732627E-02 
382	 5,62114149470275E-02 
383	 0,049436637289293 
384	 5,01973217728794E-02 
385	 3,17734289443004E-02 
386	 1,08444149872744E-02 
387	 4,52230922939531E-02 
388	 7,01609738706929E-02 
389	 6,30751233978963E-02 
390	 4,58980193629419E-02 
391	 3,76338048833695E-02 
392	 5,66473219327818E-02 
393	 6,33456909229745E-02 
394	 5,39496856540977E-02 
395	 4,29241097767975E-02 
396	 3,58520093437094E-02 
397	 3,64532082402945E-02 
398	 4,13576190744809E-02 
399	 4,63058987739926E-02 
400	 4,62626739753974E-02 
401	 4,49792252532617E-02 
402	 4,28757912977338E-02 
403	 3,71456677520821E-02 
404	 3,37489607276853E-02 
405	 3,68079995769888E-02 
406	 4,71504240192335E-02 
407	 5,66551596557317E-02 
408	 0,048985011956738 
409	 4,55007761986441E-02 
410	 5,12858185442104E-02 
411	 5,70263473853948E-02 
412	 6,13905507726684E-02 
413	 6,33874629744807E-02 
414	 0,053467682251174 
415	 4,00666462902564E-02 
416	 4,88652693381508E-02 
417	 5,71923520537242E-02 
418	 5,58500407560294E-02 
419	 5,04755855314824E-02 
420	 4,57830589180228E-02 
421	 4,67672000175174E-02 
422	 4,92389298653127E-02 
423	 5,11790995028297E-02 
424	 4,99178558382438E-02 
425	 4,74694049173435E-02 
426	 4,52821573670282E-02 
427	 4,40266198236247E-02 
428	 4,53665584632281E-02 
429	 5,24481979282019E-02 
430	 5,55928229476412E-02 
431	 5,26714900084695E-02 
432	 4,80190073620543E-02 
433	 4,59736600119396E-02 
434	 4,97810681035681E-02 
435	 5,10209678032705E-02 
436	 5,00162561915863E-02 
437	 5,17840521435957E-02 
438	 5,31116510604094E-02 
439	 5,27883350491878E-02 
440	 5,14371467598503E-02 
441	 5,00163006513664E-02 
442	 4,95852856488247E-02 
443	 4,94706568278395E-02 
444	 0,049627285428929 
445	 0,050559218421539 
446	 5,08586504759889E-02 
447	 0,050098272482877 
448	 0,052849533481509 
449	 5,65214756120367E-02 
450	 5,53225052879126E-02 
451	 5,32643165324909E-02 
452	 5,18371903265283E-02 
453	 0,05123884669573 
454	 5,23479931089805E-02 
455	 5,56510777726132E-02 
456	 0,056074286118293 
457	 5,44958753950763E-02 
458	 5,64917935304154E-02 
459	 5,61431362355044E-02 
460	 5,22552712225351E-02 
461	 0,053542137293505 
462	 5,67274543386445E-02 
463	 5,63861424796054E-02 
464	 5,65279996492041E-02 
465	 5,78427697507063E-02 
466	 5,96885050496319E-02 
467	 5,98270515639407E-02 
468	 0,057202962907051 
469	 5,63534314354011E-02 
470	 5,72454163274021E-02 
471	 5,84536961983148E-02 
472	 0,059395640964882 
473	 5,96978810851957E-02 
474	 5,91999442681582E-02 
475	 5,88487207353033E-02 
476	 5,95462251637711E-02 
477	 6,06369033927908E-02 
478	 6,14289502510619E-02 
479	 6,02668824229266E-02 
480	 6,03221747274573E-02 
481	 6,26242617936087E-02 
482	 6,28984854556289E-02 
483	 0,062691460458421 
484	 6,50988591688491E-02 
485	 6,33996080417581E-02 
486	 5,81211352850163E-02 
487	 5,79306380793761E-02 
488	 5,99893935170572E-02 
489	 6,19387443962529E-02 
490	 6,42251619730969E-02 
491	 6,55228327815134E-02 
492	 0,062664187160003 
493	 6,11205744818916E-02 
494	 6,24192205450685E-02 
495	 6,29234445794855E-02 
496	 6,27579513518662E-02 
497	 6,23975206815095E-02 
498	 6,28323772925369E-02 
499	 6,37203188441023E-02 
500	 6,29769313935634E-02 
501	 6,35111459137681E-02 
502	 6,63723201690031E-02 
503	 6,59949225152973E-02 
504	 6,41621044663469E-02 
505	 6,52071443693083E-02 
506	 6,64531505869184E-02 
507	 6,71384133708494E-02 
508	 6,75987201821003E-02 
509	 6,72209486787471E-02 
510	 6,56717087296207E-02 
511	 6,67587841575356E-02 
512	 6,95637576289733E-02 
513	 6,99904433629348E-02 
514	 6,94783724444318E-02 
515	 6,87319785078449E-02 
516	 6,83315695342738E-02 
517	 6,82787718011541E-02 
518	 6,84297062408656E-02 
519	 6,90529091887196E-02 
520	 6,99945082394684E-02 
521	 7,06578436267453E-02 
522	 7,08994450424288E-02 
523	 7,06367951390873E-02 
524	 7,00658454523979E-02 
525	 6,94346738675092E-02 
526	 0,068989427433142 
527	 6,95325516656145E-02 
528	 7,09004130187531E-02 
529	 7,05412021560352E-02 
530	 7,00153948753305E-02 
531	 7,12800477853437E-02 
532	 7,17625627069238E-02 
533	 7,14332207379287E-02 
534	 7,21316673693019E-02 
535	 7,26779147480601E-02 
536	 7,25008432121236E-02 
537	 7,29482889509808E-02 
538	 7,37546257653901E-02 
539	 7,41454731278015E-02 
540	 7,42236239382252E-02 
541	 0,074089520128588 
542	 0,074042554063433 
543	 7,43790510193808E-02 
544	 7,53207138675365E-02 
545	 7,58423823100975E-02 
546	 7,61017425534927E-02 
547	 7,73922126024928E-02 
548	 7,77200073085819E-02 
549	 0,076465592896732 
550	 0,076681333122635 
551	 7,75112975845176E-02 
552	 7,70458129156149E-02 
553	 7,72046122214926E-02 
554	 7,81865390887623E-02 
555	 7,85963171456799E-02 
556	 7,87928169857135E-02 
557	 7,91202614169262E-02 
558	 7,97916467751854E-02 
559	 0,0804440320263 
560	 8,00926663976801E-02 
