Wavelength	BELON00053.asd
325	 1,22553509278699E-02 
326	 1,73943289645769E-02 
327	 5,48093681224318E-02 
328	 4,33326637780137E-02 
329	-5,41266621591165E-02 
330	-0,111850750961878 
331	-3,05208521419625E-02 
332	-1,24588717336153E-02 
333	-2,98102179708945E-02 
334	 4,40105664135222E-02 
335	 6,81721363442727E-02 
336	 3,03461999832619E-02 
337	 1,90102782513857E-02 
338	-8,4758692003865E-03 
339	-0,097628916892788 
340	-8,42689402331216E-02 
341	-1,00191246041517E-03 
342	 1,64987521318034E-02 
343	 1,48464444079488E-02 
344	 4,05502366336418E-03 
345	-2,89901589357666E-02 
346	-3,66128648774233E-02 
347	 1,98050019967431E-02 
348	 1,30358508035118E-02 
349	-2,95806044622587E-02 
350	 0,017691381124289 
351	 0,059168377171636 
352	 0,057875761210933 
353	 2,21553142022653E-02 
354	-1,37491932560268E-02 
355	-5,27320163318674E-03 
356	-4,37408694596149E-03 
357	-1,35602546158581E-02 
358	-1,05015134994757E-02 
359	-2,21411072941845E-03 
360	 7,54177848747545E-03 
361	 0,013707851268237 
362	 0,017464778140032 
363	 2,19156876641135E-02 
364	 2,07944880898115E-02 
365	 1,61570142125315E-02 
366	 1,94405555894499E-02 
367	 2,59727203876193E-02 
368	 0,03078558548995 
369	 0,021502647272083 
370	 2,92880521960503E-03 
371	-0,013402035066468 
372	-1,45220556523539E-02 
373	-3,28747733860726E-03 
374	-1,09614201418784E-02 
375	-9,67034343861237E-03 
376	 1,78644552030406E-02 
377	 0,018606898945366 
378	 1,76420084508891E-03 
379	 4,26227831289743E-03 
380	-2,33446325618793E-03 
381	-1,78331331250385E-02 
382	 6,7134087735707E-03 
383	 2,59431687631116E-02 
384	 8,68143167736036E-04 
385	-1,59563311410826E-02 
386	-1,65402401132004E-02 
387	-1,01628912336578E-02 
388	 4,72874916431588E-03 
389	 2,17314957731589E-02 
390	 9,57432647564809E-03 
391	-5,03183726102718E-03 
392	 1,13671662392647E-02 
393	 1,91400987390395E-02 
394	 1,50929053655427E-02 
395	 1,65399663785537E-02 
396	 1,55734167854096E-02 
397	 1,05294652034218E-02 
398	 1,91206201103051E-02 
399	 2,97390791533226E-02 
400	 2,27683444664228E-02 
401	 1,90055715843657E-02 
402	 2,02173386394583E-02 
403	 1,18680795362004E-02 
404	 3,9433232945489E-03 
405	 3,12753120280577E-03 
406	 7,33608596241684E-03 
407	 1,14900375906676E-02 
408	 0,005843953576823 
409	 5,44510301657544E-03 
410	 1,22333766364865E-02 
411	 1,30864987566428E-02 
412	 1,23524072178454E-02 
413	 1,43978524052712E-02 
414	 1,08838619112282E-02 
415	 5,43680860322839E-03 
416	 1,10535467911114E-02 
417	 1,60177689122524E-02 
418	 1,55715049841292E-02 
419	 1,14706858138574E-02 
420	 8,98996527083169E-03 
421	 1,44634910989992E-02 
422	 1,38657569494264E-02 
423	 8,05016600282167E-03 
424	 0,010479484105773 
425	 1,36884658039666E-02 
426	 1,30094036689607E-02 
427	 1,00902928282388E-02 
428	 8,27233193306367E-03 
429	 1,33803361235505E-02 
430	 1,64117308298896E-02 
431	 0,015738451000754 
432	 1,76530156208433E-02 
433	 1,82362187930695E-02 
434	 1,42061844731659E-02 
435	 1,19712221044123E-02 
436	 1,21820860262956E-02 
437	 1,31443582687015E-02 
438	 0,014233566171569 
439	 1,50505968864966E-02 
440	 1,58809911863132E-02 
441	 1,62780755564426E-02 
442	 1,56880209884898E-02 
443	 1,41408770704531E-02 
444	 1,30809217060364E-02 
445	 1,76247525418225E-02 
446	 0,019462549690038 
447	 1,43520688696984E-02 
448	 1,28191498139055E-02 
449	 1,43608318834444E-02 
450	 1,53680940775337E-02 
451	 0,014509267939373 
452	 1,23190637701151E-02 
453	 1,38316492985555E-02 
454	 1,64671920600556E-02 
455	 1,76182823095919E-02 
456	 1,75294480471169E-02 
457	 1,61581798823915E-02 
458	 1,26756597002572E-02 
459	 1,27529809197594E-02 
460	 1,74063825943972E-02 
461	 0,01591936485953 
462	 1,29220807564716E-02 
463	 1,58748601096022E-02 
464	 1,73288788499462E-02 
465	 1,58346101254465E-02 
