Wavelength	MORB100021.asd
325	 0,103888070628489 
326	-2,08767402360361E-02 
327	-0,146941340663509 
328	-0,175092526149989 
329	-9,54907604852764E-02 
330	-3,34424307810409E-02 
331	-6,25873778019803E-02 
332	-0,067412211114363 
333	-0,039242493780043 
334	 1,57084856580427E-03 
335	-1,58141182274526E-02 
336	-9,19091440350888E-02 
337	-0,111849459057581 
338	-6,85913524958463E-02 
339	 1,24707169152158E-02 
340	 5,0034049918072E-03 
341	-3,94435001888511E-02 
342	 1,74019130030123E-02 
343	 4,53821598331638E-02 
344	 2,05561113992758E-02 
345	 2,27457306309471E-02 
346	 0,035676297986796 
347	 0,040158917973734 
348	-5,14091485527859E-04 
349	-0,059264374999378 
350	-4,83180579901772E-02 
351	-2,43119300149395E-02 
352	-3,01873698820264E-03 
353	 2,84529567636174E-02 
354	 4,78436548967844E-02 
355	 3,70979411491139E-02 
356	 3,64644230390269E-02 
357	 4,37728975804597E-02 
358	 2,93851437798656E-02 
359	-8,55109866442229E-03 
360	-5,92980058395974E-02 
361	-2,49982497156162E-02 
362	 4,05145854868546E-02 
363	 5,76436244634434E-02 
364	 5,26648643429565E-02 
365	 2,96467128875564E-02 
366	-8,46821233709914E-03 
367	-1,66591646456257E-02 
368	 1,72145314347826E-02 
369	 1,75686469071069E-02 
370	 3,18215827856956E-03 
371	 2,70029011381388E-02 
372	 3,14668987481766E-02 
373	 1,07151920521414E-02 
374	 0,005805628234038 
375	 1,62463940560183E-02 
376	 3,75113569527951E-02 
377	 3,01064504814116E-02 
378	 8,61921352148324E-03 
379	 1,50162902131944E-02 
380	 2,34126957114364E-02 
381	 2,65755875543782E-02 
382	 3,08946391497224E-02 
383	 2,89495881333779E-02 
384	 1,44648797275495E-02 
385	 7,49863396141112E-03 
386	 1,10459917998556E-02 
387	 2,46936082783231E-02 
388	 2,58754548729661E-02 
389	 8,42920163725907E-03 
390	-4,46131090604366E-03 
391	-6,26287513514821E-03 
392	 7,8294848256528E-03 
393	 1,65459410444236E-02 
394	 0,017218740289446 
395	 1,75209795838852E-02 
396	 1,95164451393366E-02 
397	 2,40410712533926E-02 
398	 2,89267954805507E-02 
399	 2,90973471018008E-02 
400	 1,70981144861278E-02 
401	 0,015420338922623 
402	 2,36745250791354E-02 
403	 1,60532215344572E-02 
404	 9,70464503714146E-03 
405	 1,55548359159617E-02 
406	 1,39931507171553E-02 
407	 8,70602431875162E-03 
408	 1,28575402416356E-02 
409	 1,68426989743974E-02 
410	 1,83891643706171E-02 
411	 2,16185951920786E-02 
412	 1,95656240935484E-02 
413	 6,98103706360758E-03 
414	 1,17860973481148E-02 
415	 2,62630491814439E-02 
416	 1,78818665107619E-02 
417	 1,12927515519628E-02 
418	 0,014844550257821 
419	 1,42626432827576E-02 
420	 1,20344175515408E-02 
421	 1,28531018413896E-02 
422	 1,34781018176538E-02 
423	 1,29670241628008E-02 
424	 9,51248570594809E-03 
425	 1,13232556997909E-02 
426	 2,13249855778287E-02 
427	 2,12645107492363E-02 
428	 1,64647396033157E-02 
429	 2,09213300940162E-02 
430	 2,07797104683263E-02 
431	 1,50231166383925E-02 
432	 1,71993276617992E-02 
433	 2,05743612062961E-02 
434	 1,88509062727122E-02 
435	 1,45103493153135E-02 
436	 1,09619227707796E-02 
437	 1,62400283289045E-02 
438	 1,83840409199199E-02 
439	 1,42287043879789E-02 
440	 1,63990387936946E-02 
441	 2,00624406755786E-02 
442	 1,77877509725427E-02 
443	 1,43861641057905E-02 
444	 1,20514086711997E-02 
445	 1,40715502730604E-02 
446	 1,64590635116593E-02 
447	 1,67550488808444E-02 
448	 1,70180971174502E-02 
449	 0,017825800099373 
450	 2,01448653321252E-02 
451	 1,84783350409047E-02 
452	 1,33443618757839E-02 
453	 1,56433474032863E-02 
454	 0,018163639413407 
455	 1,42518296897158E-02 
456	 1,28633036063846E-02 
457	 1,46928515009813E-02 
458	 1,69991476926538E-02 
459	 1,88147306291424E-02 
460	 1,94038250736157E-02 
461	 1,81618668288931E-02 
462	 1,69187239280585E-02 
463	 0,018124667459146 
464	 1,80685575378064E-02 
465	 1,63266294866371E-02 
466	 1,46222217432272E-02 
467	 1,38854842544061E-02 
468	 1,47634488399821E-02 
469	 1,71547183069123E-02 
470	 1,93673909766231E-02 
471	 1,81462383887946E-02 
472	 1,78000030884374E-02 
473	 1,91358255910864E-02 
474	 1,91517538351523E-02 
475	 1,73059153450557E-02 
476	 1,34736686868265E-02 
477	 1,29531577142774E-02 
478	 1,49979655221847E-02 
479	 1,40148457894191E-02 
480	 1,46373481624805E-02 
481	 1,81533255077326E-02 
482	 1,85544934836419E-02 
483	 1,72192973405389E-02 
484	 1,71769475588659E-02 
485	 1,50175634463423E-02 
486	 1,19494084522727E-02 
487	 1,55083758095035E-02 
488	 1,98448626653103E-02 
489	 2,03947495967333E-02 
490	 1,88040526412171E-02 
491	 1,64403118989833E-02 
492	 0,015565934629712 
493	 1,60080943300774E-02 
494	 1,72791242261217E-02 
495	 0,016801606883531 
496	 1,59769015286053E-02 
497	 1,65862469981053E-02 
498	 1,76365557075032E-02 
499	 1,83830077281385E-02 
500	 1,73359829642515E-02 
501	 1,60827799333851E-02 
502	 1,56844457091066E-02 
503	 0,016765459945051 
504	 1,79341115959162E-02 
505	 1,66570146013989E-02 
506	 1,57955316238057E-02 
507	 1,61418355228254E-02 
508	 1,70838686747014E-02 
509	 1,76272843886527E-02 
510	 1,70077507652849E-02 
511	 1,73353559331181E-02 
512	 1,85136171876858E-02 
513	 1,94346835220232E-02 
514	 1,93183397433611E-02 
515	 1,80805304601815E-02 
516	 1,78432325320645E-02 
517	 1,79576822591048E-02 
518	 1,71710583374902E-02 
519	 1,76025009644492E-02 
520	 1,88690155946896E-02 
521	 1,76906086539498E-02 
522	 1,60866171703417E-02 
523	 1,56514796458717E-02 
524	 0,016556644626216 
525	 1,79709282786205E-02 
526	 1,80888148869561E-02 
527	 1,76594971482994E-02 
528	 1,71014099050926E-02 
529	 1,72995417550715E-02 
530	 1,76958089864316E-02 
531	 1,75772369480909E-02 
532	 0,016892573016982 
533	 1,60768996541253E-02 
534	 1,64140466262475E-02 
535	 1,72374477083715E-02 
536	 1,79946887849242E-02 
537	 0,017694175277661 
538	 1,69361663205868E-02 
539	 1,71061361974575E-02 
540	 1,68911897107074E-02 
541	 1,62848515300954E-02 
542	 1,70941689257308E-02 
543	 1,81147565677191E-02 
544	 1,81143829729047E-02 
545	 1,75726854009377E-02 
546	 0,016997016558185 
547	 1,75146252728779E-02 
548	 1,80348604730836E-02 
549	 1,79911767461429E-02 
550	 1,74820344051693E-02 
551	 1,69062203051486E-02 
552	 1,68336055643811E-02 
553	 1,69831173722986E-02 
554	 1,72796548432778E-02 
555	 0,017842663325661 
556	 1,80437321769316E-02 
557	 1,74171389228016E-02 
558	 1,68140386273623E-02 
559	 0,01658914299291 
560	 0,017227117038112 
561	 1,77300733359646E-02 
562	 1,76197098449288E-02 
563	 0,016847417399882 
564	 0,016182991141229 
565	 1,66105081593726E-02 
566	 1,71212015183686E-02 
567	 1,73325293142224E-02 
568	 1,68142924037744E-02 
569	 1,67410405694583E-02 
570	 1,78238516629842E-02 
571	 1,84311145277945E-02 
572	 1,85047697556405E-02 
573	 1,85183917590112E-02 
574	 1,85141080201886E-02 
575	 1,84992008373527E-02 
576	 1,82450230090479E-02 
577	 1,79717680858752E-02 
578	 1,79376056366294E-02 
579	 1,77488532106192E-02 
580	 1,77555788149664E-02 
581	 1,94236369323115E-02 
582	 2,06769727587799E-02 
583	 2,03169434839384E-02 
584	 1,91359105205475E-02 
585	 1,82088514189281E-02 
586	 1,92298344437137E-02 
587	 1,97041754931591E-02 
588	 1,92891842896629E-02 
589	 2,02285854949542E-02 
590	 2,12084202672193E-02 
591	 2,09585415432426E-02 
592	 2,04943601702331E-02 
593	 2,00797734191718E-02 
594	 1,97746934572363E-02 
595	 1,97356654492953E-02 
596	 2,00297305060845E-02 
597	 2,05600827048113E-02 
598	 0,020929071113156 
599	 2,05847243922679E-02 
600	 2,04074242701842E-02 
601	 2,05160080652662E-02 
602	 2,02696571936218E-02 
603	 0,020099034096983 
604	 2,03221382492819E-02 
605	 0,020430127981542 
606	 2,03807739846759E-02 
607	 2,02911464694222E-02 
608	 2,02511141666654E-02 
609	 2,02169146887848E-02 
610	 1,97629543172777E-02 
611	 1,89704010986541E-02 
612	 1,79872836892328E-02 
613	 1,80049476628174E-02 
614	 1,88391597801931E-02 
615	 0,018841952377984 
616	 1,86816760563117E-02 
617	 1,87817806209585E-02 
618	 1,89769691978555E-02 
619	 1,91248895425081E-02 
620	 1,89853412270776E-02 
621	 1,88357036733723E-02 
622	 1,87622595472399E-02 
623	 1,86316339963658E-02 
624	 1,86774171274497E-02 
625	 1,91089176163219E-02 
626	 1,89483666242081E-02 
627	 1,84108775770818E-02 
628	 1,88114679924675E-02 
629	 1,89842182094559E-02 
630	 1,84516125512091E-02 
631	 1,83947576161429E-02 
632	 1,85895576154629E-02 
633	 1,84265613910607E-02 
634	 1,85665585780593E-02 
635	 1,91271477839159E-02 
636	 1,98518409444168E-02 
637	 2,02354999043673E-02 
638	 1,99554537086336E-02 
639	 2,06288005536691E-02 
640	 2,17365217398363E-02 
641	 2,11739147114945E-02 
642	 2,06646935476609E-02 
643	 2,08603181118504E-02 
644	 2,11870682886297E-02 
645	 2,13632363838459E-02 
646	 2,10889518077771E-02 
647	 2,14217065759597E-02 
648	 2,22234097034695E-02 
649	 0,022091055967711 
650	 2,16658080092223E-02 
651	 2,14098546388708E-02 
652	 2,13856350688114E-02 
653	 0,021358273302384 
654	 2,07872626701458E-02 
655	 2,04041532723527E-02 
656	 2,03338748209378E-02 
657	 1,98915707005639E-02 
658	 1,93252399654294E-02 
659	 1,89221204273759E-02 
660	 1,83070200024322E-02 
661	 1,77183474729779E-02 
662	 1,80736361898944E-02 
663	 1,82849550608102E-02 
664	 1,78641245542295E-02 
665	 1,76894483008942E-02 
666	 0,017580564561294 
667	 1,70705947494364E-02 
668	 1,71250867889594E-02 
669	 1,77057504829993E-02 
670	 1,75191663269857E-02 
671	 1,73140851751013E-02 
672	 1,76566287217333E-02 
673	 1,75145140320552E-02 
674	 0,017118743354996 
675	 1,75396286451338E-02 
676	 1,74514339987827E-02 
677	 1,66217922437067E-02 
678	 0,016611446507099 
679	 1,71012620101986E-02 
680	 1,75500751079794E-02 
681	 1,73145692152559E-02 
682	 1,67031379008785E-02 
683	 1,72661922771177E-02 
684	 1,78482337595939E-02 
685	 1,78159848314309E-02 
686	 1,79617959651676E-02 
687	 1,82389702994862E-02 
