Wavelength	BELON00384.asd
325	 0,15863968775099 
326	 0,148935637365389 
327	 0,109794293129111 
328	-9,75637751441935E-04 
329	-0,101098339719029 
330	-9,80151349298875E-02 
331	 4,43382085300179E-02 
332	 8,48984269699195E-02 
333	 5,05921140170612E-02 
334	 7,36476378690038E-02 
335	 0,113738227476455 
336	 0,143311728768168 
337	 7,79997791107828E-02 
338	 8,6996321472767E-03 
339	 6,25556054964588E-03 
340	 3,58508365076075E-02 
341	 0,06921867862148 
342	 8,77404324388106E-02 
343	 8,29478125750092E-02 
344	 5,90219142803994E-02 
345	 4,44217729963949E-02 
346	 4,97417752961957E-02 
347	 7,95076217651209E-02 
348	 6,98666110428385E-02 
349	 3,89828941457953E-02 
350	 5,78151853384895E-02 
351	 8,75730579596674E-02 
352	 0,1080048049778 
353	 9,90306076874474E-02 
354	 0,062804916708257 
355	 1,19363977275823E-02 
356	 1,99952137216172E-03 
357	 2,85146376607254E-02 
358	 5,64865801306458E-02 
359	 7,18376176344524E-02 
360	 6,73580015310611E-02 
361	 0,042774269215795 
362	 0,022074069460757 
363	 3,53923051762205E-02 
364	 0,057247254688456 
365	 7,20310276613171E-02 
366	 4,95373237394846E-02 
367	 2,56310220426685E-02 
368	 2,04284174173076E-02 
369	 3,08545669984528E-04 
370	-1,48347834752773E-02 
371	 2,19692631204419E-02 
372	 3,66464663392226E-02 
373	 1,84446771175678E-02 
374	 1,93073782227766E-02 
375	 2,97623110461175E-02 
376	 3,97463405932084E-02 
377	 0,038597716753546 
378	 3,19512536406886E-02 
379	 3,73660989777575E-02 
380	 2,70662346324539E-02 
381	 1,58839828196563E-03 
382	 1,42107415347714E-02 
383	 3,07017374658876E-02 
384	 1,97377357703063E-02 
385	 2,01075747974015E-02 
386	 3,10407579758136E-02 
387	 3,24633378931517E-02 
388	 3,00180453416385E-02 
389	 0,026098847101119 
390	 2,09486807121318E-02 
391	 2,00339147811457E-02 
392	 2,93770614371551E-02 
393	 3,59627114039062E-02 
394	 0,036461125558769 
395	 3,01343370178075E-02 
