Wavelength	CHO-GIL00095.asd
325	 0,370554110621478 
326	 0,326366402173591 
327	 0,279851315678589 
328	 0,246460453390474 
329	 0,186655937811372 
330	 0,168402037359718 
331	 0,25099538731969 
332	 0,284668542085965 
333	 0,278028356769839 
334	 0,246263292268795 
335	 0,162306300392943 
336	 0,070717787993349 
337	 7,84567890706282E-02 
338	 0,104902453118336 
339	 9,17198007534618E-02 
340	 9,76132167451002E-02 
341	 0,117698438094401 
342	 0,130568225009502 
343	 0,145451361115032 
344	 0,155250178292111 
345	 0,12630409219191 
346	 0,102668339626011 
347	 0,130732220641584 
348	 0,155554481255741 
349	 0,1632471534429 
350	 0,137829385958325 
351	 0,123351014977827 
352	 0,130243151307461 
353	 9,61865577363012E-02 
354	 6,96682305825101E-02 
355	 0,102807372160267 
356	 8,79173661310768E-02 
357	 2,91584138764593E-02 
358	 1,00280786201364E-02 
359	 0,036355590141253 
360	 9,24843395415566E-02 
361	 7,74173288377842E-02 
362	 4,00627173953036E-02 
363	 6,15149860457233E-02 
364	 8,82906615281629E-02 
365	 0,10238777331249 
366	 9,93061311336056E-02 
367	 8,41520000745891E-02 
368	 6,40668676952876E-02 
369	 5,44735844102804E-02 
370	 5,50538422834971E-02 
371	 6,19522709805825E-02 
372	 7,25387513071086E-02 
373	 0,083242723626596 
374	 0,08969889998369 
375	 8,51128299464627E-02 
376	 6,47099853928101E-02 
377	 3,12906324205583E-02 
378	 7,65458340606976E-03 
379	 4,34151079050278E-02 
380	 5,27722962972975E-02 
381	 2,40451584408459E-02 
382	 5,04026595569176E-02 
383	 8,06229134058613E-02 
384	 6,79569915359726E-02 
385	 5,76848218247483E-02 
386	 5,34956856670601E-02 
387	 3,78988704801265E-02 
388	 3,89710020316701E-02 
389	 6,13931730127009E-02 
390	 6,02422795430493E-02 
391	 0,055249812449333 
392	 7,30786657982603E-02 
393	 7,84822442959885E-02 
394	 0,069439366180522 
395	 6,04056055261492E-02 
396	 0,053205342916441 
397	 4,94832237141212E-02 
398	 5,14351468568368E-02 
399	 5,42797349031811E-02 
400	 5,08602698859488E-02 
401	 5,21584410303011E-02 
402	 5,73856830751208E-02 
403	 5,34733933959477E-02 
404	 4,99119261551781E-02 
405	 5,24899307126779E-02 
406	 4,94800537049673E-02 
407	 4,41974146900577E-02 
408	 4,62717194680972E-02 
409	 4,84358942189022E-02 
410	 4,94501577135657E-02 
411	 5,46340294277021E-02 
412	 5,82048792892721E-02 
413	 5,49797805232265E-02 
414	 4,72845548604591E-02 
415	 4,01737979958661E-02 
416	 4,51370193024111E-02 
417	 4,58605937695866E-02 
418	 3,83818578454686E-02 
419	 4,28491692503423E-02 
420	 4,98454519044503E-02 
421	 4,55912485764227E-02 
422	 0,041400996593578 
423	 4,04292309203418E-02 
424	 4,50661498820741E-02 
425	 4,52420898405638E-02 
426	 3,65587397521842E-02 
427	 0,036016765496868 
428	 4,11984262450159E-02 
429	 0,043880739118824 
430	 4,64654955249677E-02 
431	 4,83928164724059E-02 
432	 0,045997677498262 
433	 4,17383443508391E-02 
434	 3,81288025237603E-02 
435	 3,75064731167069E-02 
436	 3,87232251257549E-02 
437	 0,037564565875441 
438	 3,70484802838159E-02 
439	 3,80919785965156E-02 
440	 3,89881509452808E-02 
441	 3,92190048019332E-02 
442	 3,83611985879596E-02 
443	 3,85564507337228E-02 
444	 3,97783376818479E-02 
445	 0,04045091613721 
446	 3,92682726773238E-02 
447	 3,59720537915051E-02 
448	 3,56120892790092E-02 
449	 3,80312690520587E-02 
450	 4,19805418449174E-02 
451	 4,19298183906655E-02 
452	 3,79830143614539E-02 
453	 4,00886110826986E-02 
454	 0,042302970256986 
455	 3,91546394020067E-02 
456	 3,80164078699618E-02 
457	 3,88928797676392E-02 
458	 3,77403628058672E-02 
459	 3,71723333649334E-02 
460	 3,82932311927647E-02 
461	 4,09204420425919E-02 
462	 4,30976669923351E-02 
463	 4,24618440909355E-02 
464	 4,17188829152658E-02 
465	 4,18181331953612E-02 
466	 4,37170656485207E-02 
467	 4,38150471615343E-02 
468	 4,02809015151598E-02 
469	 0,040035292271423 
470	 4,11432042066135E-02 
471	 3,74023354429303E-02 
472	 3,60955955143501E-02 
473	 3,84415096912625E-02 
474	 3,81510251393114E-02 
475	 3,79071432409687E-02 
476	 4,04957856546795E-02 
477	 4,18595782774197E-02 
478	 4,12957136390165E-02 
479	 3,92359461130198E-02 
480	 3,67090459845167E-02 
481	 3,51312782239721E-02 
482	 4,00844725995248E-02 
483	 4,45977417295209E-02 
484	 3,77976519379005E-02 
485	 3,62803582008187E-02 
486	 4,14666767237342E-02 
487	 4,07766719430834E-02 
488	 0,038425249944339 
489	 3,77683048086307E-02 
490	 3,76359831598983E-02 
491	 3,74401452462842E-02 
492	 0,035672081817149 
493	 3,66079526886982E-02 
494	 4,04042294303687E-02 
495	 3,95173313817697E-02 
496	 0,036953374452878 
497	 3,67007461361268E-02 
498	 3,70068593957381E-02 
499	 3,72886576755507E-02 
500	 3,66473038533214E-02 
501	 3,67944108390229E-02 
502	 3,83637665980245E-02 
503	 3,81414350944208E-02 
504	 3,71708059190297E-02 
505	 3,79792001289883E-02 
506	 3,90662946807772E-02 
507	 3,97133556093282E-02 
508	 3,89273596446545E-02 
509	 3,76834802113822E-02 
510	 0,036968935287162 
511	 3,75060489225247E-02 
512	 3,87444215237717E-02 
513	 3,90320223639516E-02 
514	 0,03882935016016 
515	 3,83454943559747E-02 
516	 3,77000405908504E-02 
517	 3,74149822850768E-02 
518	 3,81888953638688E-02 
519	 3,77155200937712E-02 
520	 3,62062631064212E-02 
521	 3,67072715024697E-02 
522	 3,74927015313493E-02 
523	 3,72797827085756E-02 
524	 3,67027501711168E-02 
525	 3,60462105075115E-02 
526	 3,55887159536435E-02 
527	 3,59427019133637E-02 
528	 0,036825472299328 
529	 3,53690075926577E-02 
530	 3,40033732507252E-02 
531	 3,56683470438008E-02 
532	 3,67182760095411E-02 
533	 3,66757498313538E-02 
534	 3,70089686091903E-02 
535	 3,66715339903292E-02 
536	 3,52652577658809E-02 
537	 3,47373526671109E-02 
538	 3,49371712163896E-02 
539	 3,50346909232847E-02 
540	 0,035508891568603 
541	 3,61261663765169E-02 
542	 3,53301676795589E-02 
543	 3,44776712045548E-02 
544	 3,49366109450738E-02 
545	 3,58518060103644E-02 
546	 3,66089441446956E-02 
547	 3,60024492567745E-02 
548	 3,56100857122799E-02 
549	 3,60872399954424E-02 
550	 3,61240140039262E-02 
551	 3,57572716526628E-02 
552	 3,52113423497793E-02 
553	 3,58197348158822E-02 
554	 3,72433416940213E-02 
555	 3,64706604824091E-02 
556	 3,55869633873933E-02 
557	 3,62728658894774E-02 
558	 3,61360470436489E-02 
559	 3,54742263300411E-02 
560	 3,61221142639951E-02 
561	 0,036739099584915 
562	 3,67320757131379E-02 
563	 3,60185887969117E-02 
564	 0,035137418517164 
565	 3,47862877430613E-02 
566	 3,48192062521633E-02 
567	 3,51106216977626E-02 
568	 3,52862838182658E-02 
569	 3,56393765937907E-02 
570	 3,63158197983663E-02 
571	 3,66890383281468E-02 
572	 3,67781094478034E-02 
573	 3,68890074250546E-02 
574	 3,67185092552925E-02 
575	 3,63186867093422E-02 
576	 3,64170664969951E-02 
577	 3,67309302821182E-02 
578	 3,68825483971213E-02 
579	 0,037031984625217 
580	 3,72846653724977E-02 
581	 3,78637168800032E-02 
582	 3,85216999039461E-02 
583	 3,90948456022989E-02 
584	 3,96291807980303E-02 
585	 3,99188609790458E-02 
586	 3,95325834890346E-02 
587	 3,99185432787334E-02 
588	 4,10840665662411E-02 
589	 4,08416441036719E-02 
590	 0,040568546897055 
591	 4,15613916736883E-02 
592	 4,20900544712615E-02 
593	 4,21002270604764E-02 
594	 4,23901149911347E-02 
595	 4,27724125765015E-02 
596	 4,30351357382497E-02 
597	 4,22390337003387E-02 
598	 4,13431310983625E-02 
599	 0,041904068245309 
600	 4,23783557610357E-02 
601	 4,23562439677371E-02 
602	 4,20429624957803E-02 
603	 4,18719895113115E-02 
604	 4,21132060380775E-02 
605	 0,041665037345607 
606	 4,08278714188801E-02 
607	 4,07675615248877E-02 
608	 0,040902931562728 
609	 4,08734339407745E-02 
610	 3,98100300262458E-02 
611	 3,88735478294555E-02 
612	 0,039559648022726 
613	 3,95464415918293E-02 
614	 3,88699829953338E-02 
615	 3,98328432188947E-02 
616	 4,00731925102234E-02 
617	 3,83798014522994E-02 
618	 3,83249286734938E-02 
619	 3,92450218638562E-02 
620	 3,88038150892365E-02 
621	 3,81909466491806E-02 
622	 3,78853986007208E-02 
623	 3,84107626068515E-02 
624	 3,88397853261213E-02 
625	 0,038243763993482 
626	 0,038326270841455 
627	 3,90049752169821E-02 
628	 3,89905262313066E-02 
629	 3,86889479705808E-02 
630	 3,83863802514658E-02 
631	 3,86361282860403E-02 
632	 3,91408000079795E-02 
633	 3,92806304937079E-02 
634	 3,98973799510797E-02 
635	 4,08741065891466E-02 
636	 4,07590691916726E-02 
637	 4,05223909104648E-02 
638	 4,10144305232091E-02 
639	 4,17924578663666E-02 
640	 4,24052614741618E-02 
641	 4,18808795014953E-02 
642	 4,15742853603454E-02 
643	 4,19419592358625E-02 
644	 4,20172543479722E-02 
645	 4,19317689087575E-02 
646	 4,19702221398245E-02 
647	 4,19079029457779E-02 
648	 4,16499877346626E-02 
649	 4,10367116157196E-02 
650	 4,04822330353556E-02 
651	 0,04029837054034 
652	 4,06287716717921E-02 
653	 4,08895503291379E-02 
654	 0,039827577518506 
655	 3,91235600917554E-02 
656	 3,92071752911533E-02 
657	 3,91216930574377E-02 
658	 3,89050041334233E-02 
659	 3,86521830084322E-02 
