Wavelength	AVEN00355.asd
325	 4,16960161572842E-02 
326	 0,148993195426601 
327	 0,149180110027374 
328	 3,48510916267216E-02 
329	 1,28899068140943E-02 
330	 5,34677587885399E-02 
331	 0,102093074481612 
332	 8,53941808523482E-02 
333	 2,79551317486641E-02 
334	-3,97416330661504E-03 
335	 3,95927504040518E-02 
336	 0,11997279622153 
337	 7,24988970121981E-02 
338	 7,28521997556904E-03 
339	 2,28434230835191E-02 
340	-7,75365100666811E-03 
341	-4,21844414954334E-02 
342	 5,12666978035211E-02 
343	 9,94598787395747E-02 
344	 7,72434135092857E-02 
345	 9,04466427203717E-02 
346	 0,106237926314673 
347	 8,38860753036121E-02 
348	 0,061343512816875 
349	 4,55209762226133E-02 
350	 3,11170856297889E-02 
351	 3,55834767228616E-02 
352	 5,89195115111032E-02 
353	 0,069519408196995 
354	 6,70717174622194E-02 
355	 0,053454499050764 
356	 3,88589565606651E-02 
357	 3,28016534374626E-02 
358	 5,36709244830925E-02 
359	 6,41610558236453E-02 
360	 4,79379719596682E-02 
361	 2,47203608137137E-02 
362	 9,25088642630115E-03 
363	 0,01313306515237 
364	 2,55824815944686E-02 
365	 4,11502710054286E-02 
366	 6,47359445949436E-02 
367	 0,065329348421292 
368	 2,72762500968777E-02 
369	-6,72052323083958E-03 
370	-1,62118233579291E-02 
371	 2,89676170450904E-02 
372	 0,050091442069558 
373	 3,37352675774681E-02 
374	 3,23813413595531E-02 
375	 3,43238888154944E-02 
376	 3,11695772605536E-02 
377	 4,30327049245544E-02 
378	 5,66020936359617E-02 
379	 0,031317616760111 
380	 2,51449966513334E-02 
381	 4,57806351377175E-02 
382	 4,44830644931734E-02 
383	 2,65337520527817E-02 
384	 1,69742638762154E-03 
385	 4,84268293493162E-03 
386	 2,45838013143173E-02 
387	 0,011569831410329 
388	 1,45871862359572E-02 
389	 4,29437833057366E-02 
390	 4,31127492424053E-02 
391	 2,90269686484903E-02 
392	 2,03273335206453E-02 
393	 1,82780771486804E-02 
394	 2,12244857308767E-02 
395	 2,06976240919693E-02 
396	 2,10054657881671E-02 
397	 2,36441980185391E-02 
398	 2,32552012329421E-02 
399	 2,23129478966055E-02 
400	 2,54048925721274E-02 
401	 2,72746018908909E-02 
402	 0,025838062863826 
403	 1,76073750104392E-02 
404	 1,38223742507969E-02 
405	 2,09311062477265E-02 
406	 2,26685073246572E-02 
407	 2,02750812123183E-02 
408	 2,12037983154282E-02 
409	 2,13339500614829E-02 
410	 1,97590600963072E-02 
411	 1,68753966512257E-02 
412	 0,016824175302623 
413	 2,27945502627533E-02 
414	 2,46280570488203E-02 
415	 0,021988484196866 
416	 1,81817450335038E-02 
417	 1,84178525905868E-02 
418	 2,36160198934728E-02 
419	 0,025159471106143 
420	 2,34722726973864E-02 
421	 2,00861508637484E-02 
422	 2,29947984686453E-02 
423	 2,86339730180186E-02 
424	 1,82374673905114E-02 
425	 1,11226044272254E-02 
426	 1,76616982918867E-02 
427	 1,85209204157553E-02 
428	 1,61205212194959E-02 
429	 1,99485010118888E-02 
430	 1,80090333180099E-02 
431	 1,09540892216934E-02 
432	 1,69323382963994E-02 
433	 0,024179779695124 
434	 2,21355901315178E-02 
435	 1,92089558367387E-02 
436	 1,78276124714373E-02 
437	 2,02936277979181E-02 
438	 2,18767811616957E-02 
439	 2,10754393008773E-02 
440	 2,22349060602962E-02 
441	 2,29072576004297E-02 
442	 1,96240850449939E-02 
443	 1,83305133641875E-02 
444	 1,95762891566265E-02 
445	 2,03590974205917E-02 
446	 1,95523079940632E-02 
447	 1,69487431792872E-02 
448	 1,72085688350202E-02 
449	 1,95394069970804E-02 
450	 2,12644186249266E-02 
451	 2,32667640909914E-02 
452	 2,47044464504526E-02 
453	 2,13940634232181E-02 
454	 0,017561316482018 
455	 1,72165231507096E-02 
456	 1,73095316772226E-02 
457	 1,81518462675771E-02 
458	 2,30644951677808E-02 
459	 2,31340239345217E-02 
460	 1,64105698381478E-02 
461	 1,66733372454249E-02 
462	 2,06224940420269E-02 
463	 2,20663862349458E-02 
464	 2,21090776518171E-02 
465	 0,02148840378951 
466	 2,25724218223679E-02 
467	 2,27063247141722E-02 
468	 2,06598971228549E-02 
469	 0,022187800489271 
470	 2,49673592473161E-02 
471	 2,27614293899336E-02 
472	 2,12304984375859E-02 
473	 2,15030059411126E-02 
474	 1,95936667080996E-02 
475	 1,81819961211374E-02 
476	 1,98538535778299E-02 
477	 1,88059481450321E-02 
478	 1,65867605064517E-02 
479	 2,13055324474395E-02 
480	 2,39898798319706E-02 
481	 2,11624334365675E-02 
482	 1,99459602807343E-02 
483	 1,97390423556381E-02 
484	 1,84096498090987E-02 
485	 1,84748018198971E-02 
486	 1,97314995174587E-02 
487	 1,89525311515945E-02 
488	 0,017955699407886 
489	 1,82593818885019E-02 
490	 0,020753679257453 
491	 2,32287135174516E-02 
492	 0,020492571952459 
493	 1,74124390958004E-02 
494	 1,60426273314383E-02 
495	 1,68542928733746E-02 
496	 1,83891253278742E-02 
497	 1,89559791130223E-02 
498	 1,82222222853171E-02 
499	 1,71331271749043E-02 
500	 1,91514332297736E-02 
501	 1,96953114568697E-02 
502	 1,68528885526807E-02 
503	 1,76497438989017E-02 
504	 2,02500481336549E-02 
505	 2,00583740546626E-02 
506	 1,87181169957729E-02 
507	 1,71196326624417E-02 
508	 1,69782181870734E-02 
509	 1,75116876470869E-02 
510	 1,79363342518982E-02 
511	 1,85919878164882E-02 
512	 1,93944272690458E-02 
513	 2,04003213673976E-02 
514	 1,95794444529077E-02 
515	 0,016976257289918 
516	 1,89865014068744E-02 
517	 2,21585958666795E-02 
518	 2,09758432047488E-02 
519	 0,019026817681383 
520	 1,76195475071891E-02 
521	 1,77452079882011E-02 
522	 1,87799812670007E-02 
523	 2,00729199341663E-02 
524	 2,01876101041264E-02 
525	 1,94911828229885E-02 
526	 1,92555360039317E-02 
527	 1,97017618375136E-02 
528	 2,05590456622259E-02 
529	 1,97610314291144E-02 
530	 1,83403408509873E-02 
531	 1,76397777189096E-02 
532	 1,83279015711434E-02 
533	 1,99065560511263E-02 
534	 2,04646612598227E-02 
535	 2,03503862732823E-02 
536	 1,97961743797503E-02 
537	 1,90164832689787E-02 
538	 1,85086684745238E-02 
539	 1,90805711043436E-02 
540	 1,95260825616738E-02 
541	 1,95037489167325E-02 
542	 0,019537142012126 
543	 1,92421837741228E-02 
544	 1,82849991413572E-02 
545	 1,79175496185238E-02 
