Wavelength	AV0200125.asd
325	 2,53134098631932E-02 
326	 2,69918331819995E-02 
327	 2,49418438530343E-02 
328	 2,08599091037113E-02 
329	 2,49495361784987E-02 
330	 2,95653272942428E-02 
331	 2,90318896277149E-02 
332	 2,75736171989628E-02 
333	 2,55601379064755E-02 
334	 2,17184326671422E-02 
335	 2,10818439666157E-02 
336	 2,40395961799274E-02 
337	 2,49730013223251E-02 
338	 2,49502029492943E-02 
339	 2,52196424694079E-02 
340	 2,61172185178801E-02 
341	 2,68640262007441E-02 
342	 2,53912475656843E-02 
343	 2,43913088901234E-02 
344	 2,46283478468535E-02 
345	 2,47687627002538E-02 
346	 2,53114536416646E-02 
347	 2,67384640933175E-02 
348	 2,72729584462722E-02 
349	 2,68510038645283E-02 
350	 2,61352680124603E-02 
351	 2,55499061758854E-02 
352	 2,53966514437722E-02 
353	 2,60798598106953E-02 
354	 2,68004811025291E-02 
355	 2,66273490196611E-02 
356	 2,69315963163967E-02 
357	 2,75732778050054E-02 
358	 0,027124309841874 
359	 2,70901343666472E-02 
360	 2,80443596689367E-02 
361	 2,83074615791456E-02 
362	 0,02794442882338 
363	 2,73177656911808E-02 
364	 2,73936926665496E-02 
365	 2,79998098985422E-02 
366	 2,76629782278732E-02 
367	 2,73068312273342E-02 
368	 2,74785477077613E-02 
369	 2,75587997505484E-02 
370	 2,74455608226471E-02 
371	 2,70658773196947E-02 
372	 2,71540370846418E-02 
373	 2,77908284479921E-02 
374	 2,83329384410447E-02 
375	 2,81297821410397E-02 
376	 2,68176534886178E-02 
377	 2,66910198091201E-02 
378	 2,74753532925156E-02 
379	 2,73963840688833E-02 
380	 2,78914023559323E-02 
381	 2,90585949222517E-02 
382	 2,90185651750199E-02 
383	 2,85293054192851E-02 
384	 2,85473483773519E-02 
385	 2,92095564453261E-02 
386	 3,02021128487941E-02 
387	 3,06979131278325E-02 
388	 0,030789692414677 
389	 3,04649121769783E-02 
390	 2,93841761966983E-02 
391	 2,86572416551287E-02 
392	 2,95730241903143E-02 
393	 3,00816617171318E-02 
394	 2,98768708485239E-02 
395	 2,95927206489273E-02 
396	 2,93580543947722E-02 
397	 2,92622177680835E-02 
398	 0,029249542202008 
399	 2,93090007776713E-02 
400	 0,029446610609335 
401	 2,94704911831206E-02 
402	 2,93976959661727E-02 
403	 2,94521753813484E-02 
404	 2,94609848070179E-02 
405	 2,93606184762529E-02 
406	 2,98314569790099E-02 
407	 3,05063453737154E-02 
408	 3,04953769775782E-02 
409	 3,00767863551343E-02 
410	 2,95021752441791E-02 
411	 2,94175394835826E-02 
412	 2,96645668593515E-02 
413	 3,00354147965491E-02 
414	 3,02803460390473E-02 
415	 3,03030026034503E-02 
416	 2,99530502863731E-02 
417	 0,02992590741141 
418	 3,04507472799326E-02 
419	 3,08300366956222E-02 
420	 0,030983100522446 
421	 3,09086672128263E-02 
