Wavelength	BELON00288.asd
325	-0,245579055644014 
326	-0,120302195508807 
327	-2,72596588090119E-02 
328	-2,98717323309134E-02 
329	-0,102943430245661 
330	-0,157460227053613 
331	-0,117368712185699 
332	-0,0489772748673 
333	 1,02258558918178E-02 
334	 0,018585960065302 
335	 5,44521089042178E-02 
336	 0,103873013511377 
337	 1,22869627042362E-02 
338	-6,45284873963825E-02 
339	 4,53167455547972E-03 
340	 8,66844854817155E-02 
341	 0,107772951460671 
342	 3,43997266901102E-02 
343	 1,28794673875968E-02 
344	 6,01090519917571E-02 
345	 4,57239802147037E-02 
346	 3,60950041092306E-02 
347	 9,57122786253303E-02 
348	 8,07614692168355E-02 
349	 1,73150430097786E-02 
350	 2,74659578296327E-02 
351	 0,054795691643566 
352	 7,22497802900989E-02 
353	 5,70375390596509E-02 
354	 1,45604078507365E-02 
355	-3,71500043886597E-02 
356	-7,74805602088818E-03 
357	 6,86995127084401E-02 
358	 5,57968759073982E-02 
359	 3,22161595517227E-02 
360	 3,10871153891488E-02 
361	 1,78983154455294E-02 
362	 4,96828137769926E-03 
363	 1,23346371557591E-02 
364	 2,43219055409988E-02 
365	 3,34134685843823E-02 
366	 2,75186957491231E-02 
367	 2,22416453192015E-02 
368	 2,57687383172656E-02 
369	 2,04620521173449E-02 
370	 1,51991854307669E-02 
371	 3,11286613356361E-02 
372	 3,71171775073995E-02 
373	 2,60850808054368E-02 
374	 8,35695344324553E-03 
375	-1,9321986672364E-03 
376	 5,66710829267326E-03 
377	 2,22604447431952E-02 
378	 4,29795603188259E-02 
379	 6,57385266024523E-02 
380	 5,47973822115644E-02 
381	 1,20120786984101E-02 
382	 1,40323201122521E-02 
383	 3,45961639802389E-02 
384	 4,45253480351052E-02 
385	 3,25698896559652E-02 
386	 1,23400825662645E-02 
387	 2,55900215286128E-02 
388	 3,88195656073181E-02 
389	 3,83578395142146E-02 
390	 2,51428434114968E-02 
391	 1,67185453708428E-02 
392	 3,30584800384138E-02 
393	 0,043677185582612 
394	 4,23996728385173E-02 
395	 3,08035201086273E-02 
396	 0,028124866956205 
397	 4,15672724403331E-02 
398	 4,34404249221645E-02 
399	 3,74054219043882E-02 
400	 3,35317778536281E-02 
401	 2,70576755716132E-02 
402	 2,24330078158887E-02 
403	 0,039611610208549 
404	 4,99945171788535E-02 
405	 0,036639068796019 
406	 2,98546627246994E-02 
407	 3,03529640153186E-02 
408	 2,92941564662233E-02 
409	 3,32508498788748E-02 
410	 4,15205539029915E-02 
411	 4,36324438766264E-02 
412	 4,08778949689867E-02 
413	 3,55097112887093E-02 
414	 3,22083284912808E-02 
415	 3,28362286839097E-02 
416	 3,96193520883426E-02 
417	 4,56985477809917E-02 
418	 4,75064134205805E-02 
419	 4,33394563717295E-02 
420	 3,74779182308259E-02 
421	 3,52781873754292E-02 
422	 3,96871152618521E-02 
423	 4,69983475527141E-02 
424	 4,35664547844529E-02 
425	 3,99226093278923E-02 
426	 4,21741123446667E-02 
427	 4,31411928979322E-02 
428	 4,29805272861018E-02 
429	 4,34569072876845E-02 
430	 0,045192400389585 
431	 4,75941855555566E-02 
432	 4,74455787309277E-02 
433	 4,63575764344352E-02 
434	 4,57966670424478E-02 
435	 4,37598788283529E-02 
436	 4,22554204801416E-02 
437	 4,76068479931377E-02 
438	 0,050057126655787 
439	 4,67790654508711E-02 
440	 4,68193652173065E-02 
441	 4,83820635168998E-02 
442	 0,048211775263107 
443	 0,048173125192309 
444	 4,84530188768773E-02 
445	 4,81959284119738E-02 
446	 4,84301486044869E-02 
447	 4,96971115717149E-02 
448	 5,07464752770255E-02 
449	 5,16402618965712E-02 
450	 5,29913527755521E-02 
451	 5,34475195856039E-02 
452	 0,052794554033491 
453	 5,23366428528692E-02 
454	 5,14401030129996E-02 
