Wavelength	MORB100393.asd
325	 0,395894567688158 
326	 0,258282341645527 
327	 0,177435929374397 
328	 0,281178260597706 
329	 0,373547539377203 
330	 0,378445387304584 
331	 0,271864740471565 
332	 0,182583937932911 
333	 0,158800937220706 
334	 0,224815892154106 
335	 0,265348718067646 
336	 0,235304191096355 
337	 5,93324103984002E-02 
338	 7,12779990808841E-03 
339	 0,232144052370808 
340	 0,255575116498301 
341	 0,154526039236597 
342	 0,198210254249546 
343	 0,256989166761314 
344	 0,284559071164658 
345	 0,192926483847656 
346	 0,120353125764121 
347	 0,164031936004416 
348	 0,161395763555155 
349	 0,111495123332275 
350	 0,112047344997067 
351	 0,117983759013021 
352	 0,119124450613 
353	 0,149905162040342 
354	 0,168663513364866 
355	 0,134027308867394 
356	 0,132235650737523 
357	 0,160047506925858 
358	 0,155720055469218 
359	 0,120685503041949 
360	 7,05746412374977E-02 
361	 0,130905115437987 
362	 0,211168463398991 
363	 0,185187630425448 
364	 0,152064626178752 
365	 0,132152730732087 
366	 0,134211189900216 
367	 0,141485171467094 
368	 0,140567803142245 
369	 0,114830372633562 
370	 8,60685170661643E-02 
371	 9,69240088186752E-02 
372	 0,129375803864138 
373	 0,165541504050157 
374	 0,158126442949786 
375	 0,143138481384066 
376	 0,147999263794957 
377	 0,152355253575828 
378	 0,149718183229494 
379	 0,131757279310793 
380	 0,12312507232629 
381	 0,129133692854775 
382	 0,132707409774931 
383	 0,131427247028785 
384	 0,124545825552953 
385	 0,124300152693958 
386	 0,130743724658583 
387	 0,139351569163739 
388	 0,144343379925105 
389	 0,142377747857483 
390	 0,132557094683278 
391	 0,123656814416305 
392	 0,126134906662974 
393	 0,127540820378172 
394	 0,126129228753448 
395	 0,124062767613989 
396	 0,128346687422976 
397	 0,141306442159913 
398	 0,154064215361717 
399	 0,159369266431518 
400	 0,149305956123673 
401	 0,138677633532129 
402	 0,133260811962179 
403	 0,13090700651669 
404	 0,133696058470982 
405	 0,141444830929828 
406	 0,138351279255387 
407	 0,128396555841481 
408	 0,124071137658244 
409	 0,122380825676233 
410	 0,123221744736435 
411	 0,130060577792323 
412	 0,134601092633563 
413	 0,129524512475253 
414	 0,124679104564874 
415	 0,122010150408363 
416	 0,120501484973414 
417	 0,12220552900719 
418	 0,126405251303973 
419	 0,124632241385251 
420	 0,121037536920684 
421	 0,12184310394539 
422	 0,122156629023536 
423	 0,120619206135507 
424	 0,115719110486798 
425	 0,114253516170585 
426	 0,119398787260402 
427	 0,121313973989828 
428	 0,121301422999131 
429	 0,124198745233432 
430	 0,124922659909844 
431	 0,123549734104692 
432	 0,12740779410605 
433	 0,129697337897365 
434	 0,124701452159577 
435	 0,120262590866609 
436	 0,118440787288379 
437	 0,120798359006049 
438	 0,121393835118813 
439	 0,118849053595036 
440	 0,121100160438819 
441	 0,12485151253585 
442	 0,125079804557895 
443	 0,124165947852096 
444	 0,12367917716859 
445	 0,127220444022585 
446	 0,12963106645212 
447	 0,127841863272129 
448	 0,124940300744367 
449	 0,123220400439058 
450	 0,125977464751733 
451	 0,127856717114414 
452	 0,127583270101211 
453	 0,128371785877625 
454	 0,128249522272067 
455	 0,125639370461598 
456	 0,126953492000744 
457	 0,130862773282002 
458	 0,130716040012207 
459	 0,129440893070907 
460	 0,128243928789326 
461	 0,126941322987569 
462	 0,126257037999499 
463	 0,127088813198829 
464	 0,127126381166257 
465	 0,12640428448399 
466	 0,12730790074949 
467	 0,128120773838706 
468	 0,127890616463208 
469	 0,12908393961427 
470	 0,130738220475418 
471	 0,13031355795868 
472	 0,12985057110355 
473	 0,129687386125964 
474	 0,128142576124746 
475	 0,126524589125559 
476	 0,126205308671598 
477	 0,127173097358905 
478	 0,128330350166718 
479	 0,126441197406034 
480	 0,12629601617143 
481	 0,129395593240907 
482	 0,129633338801942 
483	 0,128433601910278 
484	 0,128876563263473 
485	 0,128364270673807 
486	 0,126980998738726 
487	 0,127409538038829 
488	 0,128398637493121 
489	 0,12887214940766 
490	 0,128371045447402 
491	 0,127112172332113 
492	 0,12556007958931 
493	 0,12525695606491 
494	 0,12628060119535 
495	 0,125592999881577 
496	 0,124585642881997 
497	 0,12505058104267 
498	 0,12483906847047 
499	 0,124460183081599 
500	 0,127061858855711 
501	 0,129234859050019 
502	 0,129093560054711 
503	 0,12847405638167 
504	 0,127746902300289 
505	 0,127034837011004 
506	 0,126537918168447 
507	 0,126551708193194 
508	 0,127817155573964 
509	 0,12944519226034 
510	 0,130571578501035 
511	 0,130911563060643 
512	 0,130737419512926 
513	 0,13082234757054 
514	 0,131274749779958 
515	 0,132083749170503 
516	 0,132823520346169 
