Wavelength	PENFOUL00371.asd
325	 0,135702980584518 
326	 0,165207660115484 
327	 0,269207831721099 
328	 0,371728895215154 
329	 0,302128975720398 
330	 0,205991676462179 
331	 0,226825018228555 
332	 0,211663275226216 
333	 0,176346244712574 
334	 0,239700787020007 
335	 0,192031754692501 
336	 0,032324951458638 
337	 3,86527166738893E-02 
338	 9,71062979212731E-02 
339	 8,49051161275435E-02 
340	 8,26009330876733E-02 
341	 8,98079447285029E-02 
342	 0,090695963354527 
343	 0,069553386463574 
344	 3,83300294379064E-02 
345	 0,11188847123268 
346	 0,162735790086547 
347	 0,079758550458522 
348	 8,58610743132737E-02 
349	 0,143233480790329 
350	 7,92890162002039E-02 
351	 2,5802498432724E-03 
352	-0,038483798625815 
353	 1,04658311188673E-02 
354	 6,41140928068354E-02 
355	 0,045668723135416 
356	 4,95755805486787E-02 
357	 8,20852725147231E-02 
358	 0,107023869055917 
359	 9,12566600732419E-02 
360	 3,20007225178551E-02 
361	 1,62255700693087E-02 
362	 2,99693887627135E-02 
363	 3,49336877710089E-02 
364	 0,04276639745221 
365	 5,26834964951928E-02 
366	 5,34740656716609E-02 
367	 5,59603743112391E-02 
368	 6,42789270667082E-02 
369	 5,18457736035591E-02 
370	 3,76919813823694E-02 
371	 6,36937095643892E-02 
372	 5,42210592624897E-02 
373	 1,17257748069259E-02 
374	 5,39943381896016E-02 
375	 7,91358713550729E-02 
376	 2,40581229057655E-02 
377	 2,23185710902331E-02 
378	 5,61250991346847E-02 
379	 4,10992282152073E-02 
380	 0,029240172944772 
381	 0,035856808274267 
382	 4,86013092537269E-02 
383	 5,44528251455069E-02 
384	 0,043451887325906 
385	 3,22464516660308E-02 
386	 0,02629141743827 
387	 2,63660288891619E-02 
388	 4,20472262551596E-02 
389	 6,84253067445815E-02 
390	 6,57296289607376E-02 
391	 4,91016832065719E-02 
392	 4,04043094142378E-02 
393	 0,031075509173232 
394	 2,49447392454603E-02 
395	 3,81728645071242E-02 
396	 4,70792019849887E-02 
397	 4,04581449385613E-02 
398	 3,65204738325611E-02 
399	 3,57483217746145E-02 
400	 3,56764443453045E-02 
401	 3,35200827744832E-02 
402	 2,93942530407756E-02 
403	 2,56702337955617E-02 
404	 2,95425315364185E-02 
405	 4,30921470651823E-02 
406	 4,35044908718933E-02 
407	 3,50359257403536E-02 
408	 3,25123660173354E-02 
409	 3,47734309214435E-02 
410	 3,91329897509271E-02 
411	 3,37027687156423E-02 
412	 3,00711198848785E-02 
413	 3,84938779737401E-02 
414	 3,45172352164074E-02 
415	 2,35889445003233E-02 
416	 3,18014073619455E-02 
417	 3,92043260406856E-02 
418	 0,038772530330879 
419	 4,08282682880667E-02 
420	 4,14468642947094E-02 
421	 3,47972597823058E-02 
422	 3,27827860523913E-02 
423	 3,61478631919999E-02 
424	 3,74035118212311E-02 
425	 3,66771253521017E-02 
426	 3,44057207497806E-02 
427	 3,37022798854586E-02 
428	 3,37217742463148E-02 
429	 3,19508972365404E-02 
