Wavelength	MORB100435.asd
325	 0,334085988714495 
326	 0,199619359539527 
327	 8,78601982204884E-02 
328	 0,105085290798598 
329	 7,70674075352571E-02 
330	 3,44460927207278E-02 
331	-3,14167377906703E-05 
332	-2,69053230435876E-02 
333	-1,91985313654919E-02 
334	 7,28192667322835E-02 
335	 0,137975598906231 
336	 0,140021448891914 
337	 2,82110444546993E-02 
338	-5,10462851157174E-02 
339	 3,52294895968525E-03 
340	 5,78878345144244E-02 
341	 0,101622731009354 
342	 0,16112616890018 
343	 0,139169540306269 
344	 3,70216500446177E-02 
345	 7,01400339625428E-02 
346	 0,117085744559459 
347	 6,64403177123721E-02 
348	 1,73446398980506E-02 
349	-3,69792822476557E-03 
350	 3,19745338081067E-03 
351	 1,90389359205277E-02 
352	 3,82629457056938E-02 
353	 6,73506400189519E-02 
354	 7,30422029113042E-02 
355	 0,025670846566369 
356	 2,35829128807496E-02 
357	 0,058421313468589 
358	 3,97987164918722E-02 
359	 1,42104524876206E-02 
360	 7,17152264397093E-03 
361	 4,30522087392148E-02 
362	 0,085533789416114 
363	 9,01388722368027E-02 
364	 6,31532082434853E-02 
365	 1,63005030485608E-02 
366	 1,69508339360284E-02 
367	 3,39987088900509E-02 
368	 0,043970483620947 
369	 3,66276880234822E-02 
370	 2,23837841140489E-02 
371	 2,33224039963607E-02 
372	 2,78165303139606E-02 
373	 3,09866880224579E-02 
374	 2,55099156311721E-02 
375	 0,023984368241332 
376	 3,53391920734657E-02 
377	 4,79353406051943E-02 
378	 5,51580020859111E-02 
379	 5,03283685210964E-02 
380	 3,90812228738874E-02 
381	 2,80956986673549E-02 
382	 3,71277208674776E-02 
383	 0,045432231982735 
384	 3,29421393609391E-02 
385	 2,36038509689695E-02 
386	 2,37899898195369E-02 
387	 3,89022722723635E-02 
388	 4,33855438809877E-02 
389	 3,03764438004023E-02 
390	 2,89237450275629E-02 
391	 3,13736144788319E-02 
392	 2,58246523875373E-02 
393	 2,06399254417556E-02 
394	 1,83635339741785E-02 
395	 2,13495929899847E-02 
396	 2,27089540808405E-02 
397	 2,12238368217571E-02 
398	 3,72478885193596E-02 
399	 0,051551277936043 
400	 0,034699468691495 
401	 0,025606151937919 
402	 2,98541484768547E-02 
403	 2,31367192867262E-02 
404	 0,018334512966744 
405	 0,023947601625077 
406	 2,87938769741992E-02 
407	 3,02700549394426E-02 
408	 2,63584512372167E-02 
409	 2,31758788205172E-02 
410	 2,28331856381161E-02 
411	 2,55839613111351E-02 
412	 2,75614213046953E-02 
413	 2,53250739823546E-02 
414	 2,17680049578677E-02 
415	 0,018911540043338 
416	 1,93782756357421E-02 
417	 2,38285025233353E-02 
418	 3,02263133406746E-02 
419	 2,66153314356785E-02 
420	 1,91383973162046E-02 
421	 1,69416153004953E-02 
422	 0,017297988355319 
423	 1,80918598020287E-02 
424	 1,34551739297939E-02 
425	 1,29009076625853E-02 
426	 2,04862265696096E-02 
427	 1,92932653335179E-02 
428	 1,52116619355267E-02 
429	 2,31077704625009E-02 
430	 2,49409011426611E-02 
431	 1,91801116912668E-02 
432	 2,39062551420398E-02 
433	 2,78925369352571E-02 
434	 2,13609777236081E-02 
435	 1,64742142876004E-02 
436	 1,59106605926988E-02 
437	 2,07884416258901E-02 
438	 2,46125624059563E-02 
439	 2,46410622643418E-02 
440	 2,30329600992592E-02 
441	 2,15443583365748E-02 
442	 2,21066713111214E-02 
443	 2,13071382559965E-02 
444	 1,94988901913072E-02 
445	 2,05371664439863E-02 
446	 2,24307596657455E-02 
447	 0,023742774270654 
448	 2,36259804166459E-02 
449	 2,30827444221175E-02 
450	 2,45029288113814E-02 
451	 2,25289967135876E-02 
452	 1,73965538503341E-02 
453	 1,79889769601148E-02 
454	 1,97086930812794E-02 
455	 1,81521148839282E-02 
456	 0,018105538517306 
457	 1,95631389407471E-02 
458	 1,99458180224901E-02 
459	 0,021623273482426 
460	 2,47241654396903E-02 
461	 2,40802447171176E-02 
462	 2,15342269028243E-02 
463	 2,01971178721535E-02 
464	 1,92934375293892E-02 
465	 1,91991127170424E-02 
466	 2,17316139952967E-02 
467	 2,33452823304332E-02 
468	 2,18790066681057E-02 
469	 2,05578995373849E-02 
470	 2,02984559029611E-02 
471	 2,21145427350009E-02 
472	 2,21932538232281E-02 
473	 2,00975586220992E-02 
474	 2,04105257287741E-02 
475	 2,11706577755664E-02 
476	 2,02370702445032E-02 
477	 1,89826156102045E-02 
478	 1,80571996143063E-02 
479	 1,78787620339322E-02 
480	 2,04146804982853E-02 
481	 2,54791735764166E-02 
482	 2,59608225268217E-02 
483	 2,42701009497342E-02 
484	 2,52167329169033E-02 
485	 2,23477301687384E-02 
486	 1,68474366952589E-02 
487	 1,90938642896951E-02 
488	 2,31053733135434E-02 
489	 2,41773982665362E-02 
490	 2,41724645341943E-02 
491	 0,02351326441053 
492	 2,25809470608939E-02 
493	 2,17104720395377E-02 
494	 2,09697871786827E-02 
495	 1,94669934163038E-02 
496	 0,018708768719425 
497	 2,03687327046348E-02 
498	 2,04164139810365E-02 
499	 1,91792286739666E-02 
500	 2,07669277007478E-02 
501	 2,20193230440943E-02 
502	 2,13207969025915E-02 
503	 2,08406295801342E-02 
504	 2,12280517598595E-02 
505	 2,33032605363581E-02 
506	 2,33153175477547E-02 
507	 2,10760412458445E-02 
508	 2,10505302536843E-02 
509	 2,21366728654611E-02 
510	 2,31027445259206E-02 
511	 2,34302225089322E-02 
512	 2,31109425913726E-02 
513	 2,24160618849656E-02 
514	 2,21276411080234E-02 
515	 2,24830312308954E-02 
516	 2,22865438841808E-02 
517	 2,21214590008282E-02 
518	 0,022972999845737 
519	 2,32512624726739E-02 
520	 0,022799087657614 
