Wavelength	AVEN00176.asd
325	 0,180874936885609 
326	 0,26185461330856 
327	 0,235774842533287 
328	 5,44785983506761E-02 
329	 0,107768542108077 
330	 0,202237082872478 
331	 0,185570752024991 
332	 0,178686466256187 
333	 0,15946885940667 
334	 1,90833948988974E-02 
335	-2,57080628851456E-02 
336	 5,90273146225945E-02 
337	 0,102807394215878 
338	 0,117134632909875 
339	 0,10805179214543 
340	 6,05178348490079E-02 
341	 1,24575261397429E-02 
342	 3,03091996098579E-02 
343	 6,58819845720304E-02 
344	 9,23579231828276E-02 
345	 6,83798980938931E-02 
346	 4,05875413748586E-02 
347	 0,061818741978948 
348	 7,41256330834485E-02 
349	 7,13916813028023E-02 
350	 6,38696957476363E-02 
351	 6,46067753053211E-02 
352	 7,51472350406649E-02 
353	 6,90877974467292E-02 
354	 7,02280421007488E-02 
355	 0,106285917158751 
356	 9,29658525088885E-02 
357	 4,39833472151393E-02 
358	 5,66254101061894E-02 
359	 6,13887488420263E-02 
360	 0,031156973840737 
361	 2,55712904176279E-02 
362	 3,32975760291143E-02 
363	 2,85118401953541E-02 
364	 2,35968063020629E-02 
365	 2,84088449244954E-02 
366	 7,34572851396889E-02 
367	 8,22331049209934E-02 
368	 1,77284875334072E-02 
369	 9,46861347390675E-03 
370	 3,41305206860301E-02 
371	 2,02961337627238E-02 
372	 2,17880367009486E-02 
373	 4,36608188080301E-02 
374	 4,83281158263348E-02 
375	 4,25362785777773E-02 
376	 3,38157814478462E-02 
377	 3,43013566662438E-02 
378	 3,89979004571739E-02 
379	 2,97700860051168E-02 
380	 3,49518351141873E-02 
381	 5,42961524106347E-02 
382	 5,11869510394717E-02 
383	 3,38866960538573E-02 
384	 1,37756453654373E-02 
385	 0,007597697068036 
386	 1,44343868768356E-02 
387	 2,28006380655597E-02 
388	 2,91942584209411E-02 
389	 3,34869714252515E-02 
390	 5,04541563988297E-02 
391	 5,83548439598843E-02 
392	 3,27138242073147E-02 
393	 0,021838289500412 
394	 3,07104918730304E-02 
395	 3,86081715420025E-02 
396	 3,79124927366012E-02 
397	 2,65109087973915E-02 
398	 2,09949201082112E-02 
399	 2,12831015360198E-02 
400	 2,39815565713437E-02 
401	 2,81927746519945E-02 
402	 3,18123047308558E-02 
403	 2,94150534196744E-02 
404	 2,72055339495157E-02 
405	 2,92534199400094E-02 
406	 3,08429945539755E-02 
407	 0,031454825972873 
408	 3,16320919376901E-02 
409	 3,17160682377405E-02 
410	 3,10377019285991E-02 
411	 2,53812300191579E-02 
412	 2,16496463560867E-02 
413	 2,58408360696739E-02 
414	 2,76905448400665E-02 
415	 2,65791369989879E-02 
416	 0,025295052869773 
417	 2,79578066511785E-02 
418	 3,45841053699526E-02 
419	 3,50295408442201E-02 
420	 3,04934473194675E-02 
421	 2,36155830087445E-02 
422	 2,17959835521161E-02 
423	 2,42789685624657E-02 
424	 2,19735029702227E-02 
425	 1,95322867636906E-02 
426	 1,96709921433283E-02 
427	 1,90989459768485E-02 
428	 0,02014280310755 
429	 2,84397764065517E-02 
430	 2,95093607985572E-02 
431	 2,22961650291724E-02 
432	 2,16442622797419E-02 
433	 2,43176576787316E-02 
434	 2,66096078400488E-02 
435	 2,49367077332255E-02 
436	 2,13915224336391E-02 
437	 2,35481660480421E-02 
438	 2,37412673473842E-02 
439	 2,00134972364835E-02 
440	 2,01040707339917E-02 
441	 2,19330262754058E-02 
442	 2,20451765398376E-02 
443	 2,16917608224834E-02 
444	 2,15321445783133E-02 
445	 2,34477237377222E-02 
446	 2,30176355092186E-02 
447	 1,83464551064665E-02 
448	 1,80541775541195E-02 
449	 2,07826685797119E-02 
450	 2,18239040084245E-02 
451	 2,24760563274283E-02 
452	 2,29146040414072E-02 
453	 2,29450638794053E-02 
454	 2,25554209789965E-02 
455	 2,19055827069384E-02 
456	 2,39987719660625E-02 
457	 2,70177708124719E-02 
458	 2,48668318233772E-02 
459	 0,021639726870175 
460	 0,019617771076131 
461	 2,10333132267907E-02 
462	 0,023849162734474 
463	 0,025116019697462 
464	 0,023568043866236 
465	 2,07288620987427E-02 
466	 2,31421161757877E-02 
467	 2,58082751699677E-02 
468	 2,55289528728763E-02 
469	 2,52150748327817E-02 
470	 2,49888485252096E-02 
471	 0,024317488502217 
472	 2,30537577137106E-02 
473	 0,021644494702133 
474	 2,21539620882753E-02 
475	 2,33985331612454E-02 
476	 2,40649813675934E-02 
477	 2,36800194982076E-02 
478	 2,26401421602713E-02 
479	 2,23740868296572E-02 
480	 0,02223040035871 
481	 2,18864407677618E-02 
482	 2,11827201804397E-02 
483	 0,020565141674145 
484	 2,06536092685841E-02 
485	 2,18209776306833E-02 
486	 2,33793122014787E-02 
487	 2,27566390840837E-02 
488	 2,08515539467797E-02 
489	 1,87318475551224E-02 
490	 2,00571257060995E-02 
491	 2,27418815796582E-02 
492	 2,05242357937769E-02 
493	 1,93992869217699E-02 
494	 2,07849300974546E-02 
495	 2,02580384194484E-02 
496	 1,96466743679901E-02 
497	 2,12947357097399E-02 
498	 0,021110540733304 
499	 1,94789261382397E-02 
500	 2,05551650116899E-02 
501	 2,12727687460818E-02 
502	 2,01523179483632E-02 
503	 0,020061306826795 
504	 2,07788184431623E-02 
505	 2,13834865036211E-02 
506	 2,09822027731365E-02 
507	 0,019860447077595 
508	 2,05733192916415E-02 
509	 2,17362987008535E-02 
510	 2,20037801950857E-02 
511	 2,17210484561941E-02 
512	 2,13428472969873E-02 
513	 2,20629213744663E-02 
514	 2,18107636508589E-02 
515	 2,02864845778645E-02 
516	 2,18042407127784E-02 
517	 2,39967206798569E-02 
518	 2,31176744925746E-02 
519	 2,13363660436083E-02 
520	 0,019897929359055 
521	 0,021136132223393 
522	 2,22918978781645E-02 
523	 2,14364330929164E-02 
524	 2,07227567194701E-02 
525	 0,020547019085092 
526	 2,10064541670519E-02 
527	 2,16306231340231E-02 
528	 2,19956593074175E-02 
529	 2,10888917781444E-02 
530	 1,98087850801976E-02 
531	 1,92441460132133E-02 
532	 1,99569181436384E-02 
533	 2,14419478237743E-02 
534	 2,18396727602857E-02 
535	 2,17526711332773E-02 
536	 2,15469369084134E-02 
537	 2,12380892386826E-02 
538	 2,09843192930405E-02 
539	 2,10401254859203E-02 
540	 2,09713034351291E-02 
541	 2,06982447303278E-02 
542	 2,05917896970421E-02 
543	 2,03552734787709E-02 
544	 1,97349699009138E-02 
545	 1,99088311142422E-02 
546	 2,06966363210961E-02 
547	 2,09242235192245E-02 
548	 0,021120470210646 
549	 2,15366814236497E-02 
550	 2,23358121870718E-02 
551	 2,27014061864444E-02 
552	 2,12948826476356E-02 
553	 2,10473422895588E-02 
554	 2,21019400946145E-02 
555	 2,12897526606416E-02 
556	 2,04258920554177E-02 
557	 2,10031709402691E-02 
558	 2,12004297378298E-02 
559	 2,09982656224387E-02 
560	 2,12629372787493E-02 
561	 2,10739360766551E-02 
562	 2,02755374691004E-02 
563	 2,02857647002686E-02 
564	 2,04501151440795E-02 
565	 1,97336092938579E-02 
566	 2,01399408644212E-02 
567	 2,14016232012692E-02 
568	 2,07757719811154E-02 
569	 1,98939118345829E-02 
570	 1,99423758835425E-02 
571	 2,05122016590384E-02 
572	 2,13680531861425E-02 
573	 2,22191663511446E-02 
574	 2,26013184703213E-02 
575	 2,23287697705575E-02 
576	 2,14155672618373E-02 
577	 2,11373713540504E-02 
578	 2,28333301578665E-02 
579	 2,34951183892037E-02 
580	 2,28670166201661E-02 
581	 2,24407713164532E-02 
582	 2,25645920463169E-02 
583	 2,33363245490581E-02 
584	 2,34577235049936E-02 
585	 2,32753543019481E-02 
586	 2,37073746595303E-02 
587	 2,43112377497428E-02 
588	 2,48060524099619E-02 
589	 0,02457340531912 
590	 2,43000726861702E-02 
591	 2,46027538455361E-02 
592	 2,42018821094587E-02 
593	 2,35359521888713E-02 
594	 0,024537317257897 
595	 2,52380345867341E-02 
596	 2,48855128441591E-02 
597	 2,52114027124784E-02 
598	 2,55130315429904E-02 
599	 2,44861606802292E-02 
600	 0,023336168047367 
601	 2,27699356109255E-02 
602	 2,40548345543746E-02 
603	 2,51199501264701E-02 
604	 2,43575901566129E-02 
605	 2,31149957663015E-02 
606	 2,23176662184208E-02 
607	 0,023702056850187 
608	 2,45626819659088E-02 
609	 2,40187516004118E-02 
610	 2,37610852415286E-02 
611	 2,35935774029498E-02 
612	 2,31047464978688E-02 
613	 2,27698541638264E-02 
614	 2,25976433935409E-02 
615	 2,21964108782188E-02 
616	 2,18118019711735E-02 
617	 2,16536724057918E-02 
618	 2,20041656990316E-02 
619	 2,27517804588266E-02 
620	 0,023757651214819 
621	 2,37242723653051E-02 
622	 2,24956268808334E-02 
623	 2,15994148237251E-02 
624	 2,14303796364406E-02 
625	 2,22357174707479E-02 
626	 2,26947097969929E-02 
627	 2,26909277274684E-02 
628	 2,29126610353792E-02 
629	 0,022881461732546 
630	 0,022497317429716 
631	 2,28941428730584E-02 
632	 2,33430453782849E-02 
633	 2,24058203010221E-02 
634	 2,23733892640291E-02 
635	 2,34794119221983E-02 
636	 2,37669765655027E-02 
637	 2,36196232069973E-02 
638	 2,34627157808473E-02 
639	 2,38293624270051E-02 
640	 2,46063965230257E-02 
641	 2,53023456126927E-02 
642	 2,56185206449388E-02 
643	 2,54861691368428E-02 
644	 2,55247698503951E-02 
645	 2,56105094983735E-02 
646	 2,55024196956469E-02 
647	 2,53093023288584E-02 
648	 2,51959038845223E-02 
649	 2,57267241796952E-02 
650	 2,57452323684094E-02 
651	 2,46629157556057E-02 
652	 2,46436528097825E-02 
653	 0,025400582155579 
654	 0,025785798769075 
655	 2,52859740983521E-02 
656	 2,40629132103836E-02 
657	 0,023998887558668 
658	 2,44175658613075E-02 
659	 2,44813690335772E-02 
660	 2,41561688099489E-02 
661	 0,023536137196989 
662	 2,29609807651484E-02 
663	 2,24010308423301E-02 
664	 2,19381938282341E-02 
665	 2,21222917349484E-02 
666	 2,24268607400035E-02 
667	 2,19410524641665E-02 
668	 2,17023314436295E-02 
669	 2,18737544586848E-02 
670	 2,19305790282031E-02 
671	 2,17142869398606E-02 
672	 2,11625540729194E-02 
673	 2,09222644914461E-02 
674	 0,021122823192974 
675	 2,18267780774264E-02 
676	 2,23751166374543E-02 
677	 2,24484205813078E-02 
678	 2,19506610487274E-02 
679	 2,16080962385301E-02 
680	 2,22640414583572E-02 
681	 2,27829462830696E-02 
682	 2,28729631949834E-02 
683	 0,022465921482202 
684	 2,24771029740252E-02 
685	 0,023334756168557 
686	 2,36418444488667E-02 
687	 2,36610681412715E-02 
688	 2,42057881146912E-02 
689	 2,47153840168947E-02 
690	 2,51388904090981E-02 
691	 2,58449636233364E-02 
692	 2,70421071153696E-02 
693	 2,88610082137722E-02 
694	 3,04928579726551E-02 
695	 3,22601788929863E-02 
696	 3,54426030038107E-02 
697	 3,86641911200115E-02 
698	 4,15887281246949E-02 
699	 4,58589520945853E-02 
700	 5,06917446117382E-02 
701	 5,49285891552104E-02 
702	 5,97147807213036E-02 
703	 6,50443898123621E-02 
704	 6,99482176716002E-02 
705	 7,51878727139559E-02 
706	 8,11375988107636E-02 
707	 0,086524814069226 
708	 9,15705363594236E-02 
709	 9,70817085187309E-02 
710	 0,102158869320058 
711	 0,10665678848976 
712	 0,111199163193501 
713	 0,115742089583801 
714	 0,12018706492039 
715	 0,124079340277704 
716	 0,127516191624155 
717	 0,130973784635267 
718	 0,134346970273112 
719	 0,137572464501473 
720	 0,140451512816233 
721	 0,143064825610023 
722	 0,145558904732962 
723	 0,14756771089181 
724	 0,149210998667562 
725	 0,151140940996217 
726	 0,153026326383896 
727	 0,154655240755674 
728	 0,156115068041373 
729	 0,157442781490565 
730	 0,158689285717522 
731	 0,159715897998404 
732	 0,160577334172298 
733	 0,161673468953102 
734	 0,162724364808944 
735	 0,163485562406822 
736	 0,164295668043766 
737	 0,165038611670683 
738	 0,165242022973376 
739	 0,165520851659743 
740	 0,166113080882518 
741	 0,16685852199214 
742	 0,167524699504285 
743	 0,167867734004377 
744	 0,168296387174909 
745	 0,16884978523492 
746	 0,169310912916793 
747	 0,169885918529893 
748	 0,170565405904471 
749	 0,170492560406604 
750	 0,17018287708091 
751	 0,170572635118475 
752	 0,170871643401697 
753	 0,17100425486609 
754	 0,171543886506384 
755	 0,172007928684013 
756	 0,172050515008803 
757	 0,171907834348748 
758	 0,171895088484243 
759	 0,172602874422871 
760	 0,172982127724345 
761	 0,172785958119653 
762	 0,172643888421111 
763	 0,17271851372893 
764	 0,173111895561271 
765	 0,173452696247888 
766	 0,1736842702655 
767	 0,173889387592738 
768	 0,174056871229019 
769	 0,174188261922332 
770	 0,174291599676316 
771	 0,174387615194138 
772	 0,174499888700689 
773	 0,174708525163622 
774	 0,17496443303569 
775	 0,175072639700995 
776	 0,175150922051941 
777	 0,175227784849595 
778	 0,174964683862998 
779	 0,174941907187049 
780	 0,176051647901151 
781	 0,176446050957589 
782	 0,1759917012691 
783	 0,176165628759753 
784	 0,176343356953123 
785	 0,176166984932389 
786	 0,176245003067914 
787	 0,176445533748472 
788	 0,176384117540154 
789	 0,176348875330237 
790	 0,176434397691844 
791	 0,176702454877513 
792	 0,176777616986973 
793	 0,176416918138799 
794	 0,176347561734884 
795	 0,176604685763526 
796	 0,177030164377859 
797	 0,177111059784063 
798	 0,17680686959155 
799	 0,176925972841876 
800	 0,177142893209253 
801	 0,177115803667846 
802	 0,176939925309016 
803	 0,176821546968349 
804	 0,17726244959582 
805	 0,177595671321362 
806	 0,177622861353773 
807	 0,177807272472123 
808	 0,177906930583903 
809	 0,177665228610731 
810	 0,17781823667414 
811	 0,178301322697031 
812	 0,178539665563635 
813	 0,178465598251065 
814	 0,178218841396459 
815	 0,178901288261448 
816	 0,179729676476201 
817	 0,179689973298013 
818	 0,17964144933707 
819	 0,179739899649009 
820	 0,179827560415167 
821	 0,180035447035962 
822	 0,180367355211768 
823	 0,180468428377703 
824	 0,180428166392677 
825	 0,180413251977542 
826	 0,180719715211655 
827	 0,181200360884452 
828	 0,181170336193396 
829	 0,180989884649487 
830	 0,180905982281333 
831	 0,181214527859437 
832	 0,181611188323665 
833	 0,181641509753732 
834	 0,18164509433475 
835	 0,18157602487741 
836	 0,180860828830883 
837	 0,180921345393587 
838	 0,182248022504313 
839	 0,182429265515369 
840	 0,181947407346673 
841	 0,18187880384343 
842	 0,181984445168891 
843	 0,182208150988164 
844	 0,182524386467566 
845	 0,18249543705041 
846	 0,182005992099931 
847	 0,182100927842598 
848	 0,182415395457912 
849	 0,18226966291595 
850	 0,182069105805677 
851	 0,181928075449342 
852	 0,181869557370576 
853	 0,181919192548105 
854	 0,182072197062344 
855	 0,182202594892685 
856	 0,182321465053416 
857	 0,182467082021054 
858	 0,182494926117923 
859	 0,182517474593364 
860	 0,183107605826824 
861	 0,183177178487625 
862	 0,182325399893344 
863	 0,181887414012544 
864	 0,182019363223577 
865	 0,182700548902674 
866	 0,183557363581044 
867	 0,184207423689819 
868	 0,183926409329772 
869	 0,183500815377354 
870	 0,183395445261271 
871	 0,18382981575218 
872	 0,184281001379368 
873	 0,184112768458919 
874	 0,183823858064088 
