Wavelength	AULNE200051.asd
325	 9,08359911180401E-02 
326	 7,39835385150132E-02 
327	 7,79678273264101E-02 
328	 0,121194393371379 
329	 0,145732150050159 
330	 0,104054494709463 
331	-7,28525875540862E-03 
332	-2,64940328851467E-02 
333	 2,68697865272198E-02 
334	 9,14215777905895E-02 
335	 7,67089060723138E-02 
336	 1,97623057503698E-03 
337	 6,31654534589999E-02 
338	 9,55570956882151E-02 
339	-5,62169771107388E-02 
340	-7,40776667636693E-02 
341	 4,79939080332192E-03 
342	-8,26036569662632E-03 
343	-1,54132425199697E-02 
344	 5,88255376365265E-03 
345	 1,31551151087242E-02 
346	 0,012738624282045 
347	 1,58064493795022E-02 
348	 3,47522905564058E-02 
349	 5,77325167533174E-02 
350	 0,04975206233086 
351	 6,12898659468288E-02 
352	 9,69621499614754E-02 
353	 5,94871507965969E-02 
354	 1,17091306848935E-02 
355	 2,38947058803642E-02 
356	 1,71691430403487E-02 
357	-4,53562956489169E-03 
358	 2,52518746293216E-02 
359	 3,23667153086504E-02 
360	-9,45337753631655E-03 
361	-1,53245683236627E-02 
362	 7,83251777947873E-03 
363	 3,85788095483353E-02 
364	 4,14160415005295E-02 
365	 1,81349934389748E-02 
366	 2,00209351086477E-02 
367	 2,52655056417079E-02 
368	 1,96309631491771E-02 
369	-7,9751223211329E-04 
370	-2,00703257267715E-02 
371	-4,94794411745239E-03 
372	 7,33859111036789E-03 
373	 1,35462511275768E-02 
374	 5,32873816727921E-02 
375	 6,22332575931814E-02 
376	 9,10652612920235E-04 
377	-1,99329046187502E-03 
378	 3,08487065507003E-02 
379	 1,21357438107707E-03 
380	-2,26535807768552E-03 
381	 3,44233831571418E-02 
382	 3,93231136426302E-02 
383	 2,53273772956323E-02 
384	 9,46267554671623E-03 
385	 2,57102336248587E-02 
386	 5,03616564767469E-02 
387	 1,48945920405065E-02 
388	-1,21650434214603E-02 
389	-3,37186929308839E-03 
390	 4,04214445124532E-03 
391	 7,64196594969003E-03 
392	 8,39627567664603E-03 
393	 1,96770599196972E-02 
394	 3,65002550948024E-02 
395	 3,44025835964178E-02 
396	 2,75783186450459E-02 
397	 0,023587355767447 
398	 1,87080072702307E-02 
399	 1,55388689255545E-02 
400	 1,81199617922364E-02 
401	 2,13415132585546E-02 
402	 2,24459804140719E-02 
403	 1,66990063983226E-02 
404	 1,36055293405506E-02 
405	 1,87683235814904E-02 
406	 0,020382128086158 
407	 1,93286333585136E-02 
408	 2,08037174376377E-02 
409	 2,45115832245773E-02 
410	 2,74324049054799E-02 
411	 1,52479100479717E-02 
412	 6,89312284521865E-03 
413	 1,91706321853552E-02 
414	 2,20023812135287E-02 
415	 1,54473279945197E-02 
416	 1,34590746128317E-02 
417	 1,10671557720487E-02 
418	 7,5633072354776E-03 
419	 8,76334207358004E-03 
420	 1,25442121276999E-02 
421	 1,56751895423747E-02 
422	 1,44831317303497E-02 
423	 1,10590922753705E-02 
424	 1,53429104923258E-02 
425	 1,94183949734013E-02 
426	 1,84995105652975E-02 
427	 1,49552121127411E-02 
428	 1,12940113066133E-02 
429	 1,13775221116407E-02 
430	 1,03899320464241E-02 
431	 8,2917938720064E-03 
432	 1,13262718762287E-02 
433	 1,45592878574052E-02 
434	 1,37066737325396E-02 
435	 1,53883588616535E-02 
436	 1,78013470011358E-02 
437	 1,29819885378152E-02 
438	 0,010075353310081 
439	 1,23561755828161E-02 
440	 1,48245884610715E-02 
441	 1,59854034604876E-02 
442	 1,46887240854199E-02 
443	 1,37036869967191E-02 
444	 1,34366356653111E-02 
445	 1,20564251993404E-02 
446	 1,31505280570047E-02 
447	 1,78948611553245E-02 
448	 1,65718834614311E-02 
449	 1,20913447945781E-02 
450	 1,22298843105542E-02 
451	 1,47059860276343E-02 
452	 1,75717161159478E-02 
453	 1,50814497123942E-02 
454	 1,17910358580524E-02 
455	 1,21746316117575E-02 
456	 1,46101769271951E-02 
457	 1,67197927690994E-02 
458	 1,26127133455651E-02 
459	 1,15979472239941E-02 
460	 1,65273063091813E-02 
461	 1,80002388892891E-02 
462	 1,70328174678692E-02 
463	 1,61386859216839E-02 
464	 1,71978030302859E-02 
465	 1,93368634439811E-02 
466	 1,76108341567944E-02 
467	 1,52210149469041E-02 
468	 1,43534233449828E-02 
469	 1,38675995285975E-02 
470	 1,38172007661225E-02 
471	 1,45682411322377E-02 
472	 1,56878293333643E-02 
473	 1,66489219577464E-02 
474	 1,60102622184742E-02 
475	 1,51166865965091E-02 
476	 1,52598389276155E-02 
477	 1,24651294132218E-02 
478	 8,98986343920975E-03 
479	 1,36090093487709E-02 
480	 1,59561905306874E-02 
481	 0,012197393719132 
482	 1,15712164790455E-02 
483	 1,38936222556271E-02 
484	 1,74788259911847E-02 
485	 1,74828904510302E-02 
486	 1,39521959388317E-02 
487	 1,26761956262936E-02 
488	 1,22527411144282E-02 
489	 1,16119659501757E-02 
490	 1,18655864634404E-02 
491	 0,012591273527595 
492	 1,24896727306157E-02 
493	 1,25261453046969E-02 
494	 1,31397202600782E-02 
495	 1,51689642165359E-02 
496	 1,59847446740018E-02 
497	 1,27330466273334E-02 
498	 1,34011299484068E-02 
499	 1,70695771146259E-02 
500	 1,48683221561193E-02 
501	 1,33702744509599E-02 
502	 1,56513476800425E-02 
503	 1,44631593786466E-02 
504	 1,21864115364579E-02 
505	 1,46118670285969E-02 
506	 1,58282748942041E-02 
507	 1,46440908697272E-02 
508	 1,38224723308686E-02 
509	 1,38907260795221E-02 
510	 1,51339591876622E-02 
511	 0,016094977160212 
512	 1,65467342820019E-02 
513	 1,70531623782684E-02 
514	 1,61588626269751E-02 
515	 1,38016595800562E-02 
516	 1,35090405470788E-02 
517	 1,47464748424716E-02 
518	 1,62805275595346E-02 
519	 1,64997695113739E-02 
520	 1,58123657536571E-02 
521	 1,77559786030274E-02 
522	 1,88958493471151E-02 
523	 1,69745503971386E-02 
524	 1,60327198454535E-02 
525	 1,61271243616322E-02 
526	 1,59000826653469E-02 
527	 1,53449280693047E-02 
528	 1,47300381494307E-02 
529	 1,58746373562793E-02 
530	 1,68240113094501E-02 
531	 1,52813549521828E-02 
532	 1,45663393704313E-02 
533	 1,52847117146572E-02 
534	 1,69898251912407E-02 
535	 1,74846845978339E-02 
536	 1,58025534295078E-02 
537	 1,57683709137466E-02 
538	 1,66168734196488E-02 
539	 0,015975560834742 
540	 1,49369330257251E-02 
541	 1,40891726514274E-02 
542	 1,45431405195866E-02 
543	 1,52244168765023E-02 
544	 1,50893958734105E-02 
545	 0,015846737288449 
546	 1,70119471866607E-02 
547	 0,016253524142562 
548	 1,59007105267642E-02 
549	 1,68741985810543E-02 
550	 1,69383012274265E-02 
551	 1,67443383935395E-02 
552	 1,77304277765936E-02 
553	 1,79722831424783E-02 
554	 1,71474698378034E-02 
555	 1,60802115840151E-02 
556	 1,60593353117363E-02 
557	 1,79031090537002E-02 
558	 1,81176993947666E-02 
559	 1,71012039491002E-02 
560	 1,74791277824974E-02 
561	 1,81942245315079E-02 
562	 1,87217573446054E-02 
563	 1,82408232713152E-02 
564	 1,77282003729847E-02 
565	 1,85355073269233E-02 
566	 1,96143494783779E-02 
567	 2,05494474488381E-02 
568	 2,08579059046506E-02 
569	 2,14823808238281E-02 
570	 2,29601839979755E-02 
571	 2,37547820949801E-02 
572	 2,38559979847668E-02 
573	 2,37174144221956E-02 
574	 0,023976585160977 
575	 2,46680429891932E-02 
576	 2,44317697989545E-02 
577	 2,39572765718973E-02 
578	 2,41249235875345E-02 
579	 0,024937838552781 
580	 2,57995359549311E-02 
581	 2,48796422973065E-02 
582	 2,38800329002019E-02 
583	 2,37618858505766E-02 
584	 2,36272887844432E-02 
585	 2,35783145991665E-02 
586	 2,40257172316979E-02 
587	 2,40368220616423E-02 
588	 2,36151919318346E-02 
589	 2,42839381815949E-02 
590	 2,46351257848756E-02 
591	 2,34045120830731E-02 
592	 2,28430364159919E-02 
593	 2,29981087017884E-02 
594	 2,25910703848668E-02 
595	 2,27558323094546E-02 
596	 2,37008431394806E-02 
597	 2,32975751111991E-02 
598	 2,22110816509551E-02 
599	 2,17642312876853E-02 
600	 2,15526703594521E-02 
601	 2,14620466268302E-02 
602	 2,13640577471713E-02 
603	 2,12098773796446E-02 
604	 2,09774120862693E-02 
605	 2,08300629513063E-02 
606	 2,08264378765254E-02 
607	 2,10815819343838E-02 
608	 2,11483928075506E-02 
609	 2,08569515149242E-02 
610	 2,04038046335169E-02 
611	 0,019963157896868 
612	 1,97149894415699E-02 
613	 2,00876938384187E-02 
614	 2,07885327109091E-02 
615	 2,05833005019524E-02 
616	 2,00611618072117E-02 
617	 1,96533273138444E-02 
618	 1,95225390875391E-02 
619	 1,96828565740395E-02 
620	 2,02163765382953E-02 
621	 1,96895751166235E-02 
622	 1,82526512814279E-02 
623	 1,91721763192033E-02 
624	 2,03586086871113E-02 
625	 1,95649845338734E-02 
626	 1,97196088863881E-02 
627	 2,08063740482127E-02 
628	 2,10013319286064E-02 
629	 2,08517569147701E-02 
630	 2,07079792024716E-02 
631	 2,11844524626379E-02 
632	 2,17369957423875E-02 
633	 2,13055301409975E-02 
634	 2,18879490922281E-02 
635	 2,35249393687723E-02 
636	 0,023885070814675 
637	 0,023928848186853 
638	 2,44902861615039E-02 
639	 2,46978258433334E-02 
640	 2,46032523564463E-02 
641	 2,46752302527109E-02 
642	 2,48298207886732E-02 
643	 2,50446533235218E-02 
644	 2,51874054392752E-02 
645	 0,025599774217855 
646	 2,67334621083543E-02 
647	 2,74014717308974E-02 
648	 2,73036403206166E-02 
649	 2,65246910199164E-02 
650	 2,61062104826108E-02 
651	 2,66457441629612E-02 
652	 2,66168775637402E-02 
653	 2,61854518692083E-02 
654	 2,61786306743235E-02 
655	 2,61295145073604E-02 
656	 2,59328766107578E-02 
657	 2,58363295287938E-02 
658	 2,56102833826628E-02 
659	 2,50162782739588E-02 
660	 0,024315767373005 
661	 2,36519122781341E-02 
662	 2,31822865494668E-02 
663	 2,29523850674763E-02 
664	 2,29220924400095E-02 
665	 0,022757953963501 
666	 2,21506308083108E-02 
667	 2,06312585324106E-02 
668	 0,020325651049577 
669	 2,12918516420577E-02 
670	 2,11359001422015E-02 
671	 2,06277362379515E-02 
672	 2,04504417654354E-02 
673	 2,06239007898531E-02 
674	 2,08008612359058E-02 
675	 2,00818523390413E-02 
676	 1,94574996707953E-02 
677	 1,93365084792391E-02 
678	 1,97118036862518E-02 
679	 2,00216193994617E-02 
680	 1,96214096010941E-02 
681	 1,95702191845775E-02 
682	 1,98096747227548E-02 
683	 1,92344446048025E-02 
684	 1,89426207580244E-02 
685	 1,95603362595648E-02 
686	 2,05708692727429E-02 
687	 2,13164120666914E-02 
688	 2,07328841494289E-02 
689	 0,020806272163344 
690	 2,19540101192666E-02 
691	 0,022987007881275 
692	 2,39290757898598E-02 
693	 2,48849324309609E-02 
694	 2,64359241959555E-02 
695	 2,85532937137691E-02 
696	 3,08492414125181E-02 
697	 3,33352132404765E-02 
698	 3,60733653051867E-02 
699	 3,95265699550602E-02 
700	 4,31661561892993E-02 
701	 4,62729191793323E-02 
702	 0,050089158427987 
703	 5,45971779797083E-02 
704	 5,86903186297877E-02 
705	 6,28253100158237E-02 
706	 0,067254289786627 
707	 7,15608122757565E-02 
708	 7,58835917988526E-02 
709	 8,06081965478058E-02 
710	 8,51430182238381E-02 
711	 8,92798608219665E-02 
712	 9,30131674567471E-02 
713	 9,68319092780972E-02 
714	 0,101125732510373 
715	 0,105058018272987 
716	 0,108532193914954 
717	 0,111709337280566 
718	 0,114814749470499 
719	 0,117921944352726 
720	 0,120824568890128 
721	 0,123294522289712 
722	 0,125080940809077 
723	 0,127363317727877 
724	 0,130088860726958 
725	 0,132060788526419 
726	 0,133600467612052 
727	 0,134949847811405 
728	 0,136370142446503 
729	 0,137800551887398 
730	 0,139054781611903 
731	 0,140118235271478 
732	 0,141038951692947 
733	 0,142090503563781 
734	 0,142966256070844 
735	 0,143436989152485 
736	 0,144208762958723 
737	 0,145220881018462 
738	 0,145999680366701 
739	 0,146715361733825 
740	 0,14736099691018 
741	 0,147597051417337 
742	 0,147868831944826 
743	 0,148697899270302 
744	 0,149169753591907 
745	 0,149280158641979 
746	 0,149657164635884 
747	 0,150240965686044 
748	 0,150904888136488 
749	 0,150938257021843 
750	 0,15074319641739 
751	 0,151060021500475 
752	 0,151449303568942 
753	 0,15174947874004 
754	 0,151837667886366 
755	 0,151785415992029 
756	 0,151700835832718 
757	 0,15210994289367 
758	 0,152559060474269 
759	 0,151880000091369 
760	 0,151876809169064 
761	 0,152834249488568 
762	 0,153110745909872 
763	 0,153033237976591 
764	 0,152992049720088 
765	 0,152908840980059 
766	 0,152940526199425 
767	 0,153554747166801 
768	 0,153804526358442 
769	 0,153436048982686 
770	 0,153425642278054 
771	 0,153635941475806 
772	 0,153805682761608 
773	 0,154074316963405 
774	 0,154364247707639 
775	 0,154440724875921 
776	 0,154199886379425 
777	 0,153748272512826 
778	 0,154225017217571 
779	 0,154877445176746 
780	 0,154416898487424 
781	 0,154520256655239 
782	 0,155260262836597 
783	 0,155231996504691 
784	 0,155169142803001 
785	 0,155517250902179 
786	 0,155756203290597 
787	 0,15574071511078 
788	 0,155307173825329 
789	 0,155311610400756 
790	 0,155872031454796 
791	 0,156302047044428 
792	 0,156378191183389 
793	 0,156006372209994 
794	 0,156009363608505 
795	 0,156360796779626 
796	 0,156697334917573 
797	 0,156909807353187 
798	 0,156940781812264 
799	 0,156844353591586 
800	 0,156723173077409 
801	 0,156691738314004 
802	 0,157001496621327 
803	 0,157513757817341 
804	 0,157797166718247 
805	 0,157915340797379 
806	 0,157927168381668 
807	 0,158109499219814 
808	 0,158314411755066 
809	 0,158365991810599 
810	 0,158391496900132 
811	 0,158433621107267 
812	 0,158532857295719 
813	 0,158653246367093 
814	 0,158735792652836 
815	 0,158467823070662 
816	 0,158462545580629 
817	 0,159428365761487 
818	 0,159975863893881 
819	 0,159915911147108 
820	 0,15971534662893 
821	 0,159569725086273 
822	 0,159626818755296 
823	 0,159942188255801 
824	 0,160307071868871 
825	 0,160449866174793 
826	 0,160279813629802 
827	 0,160010586172762 
828	 0,160333824607843 
829	 0,16088283765449 
830	 0,161381790280703 
831	 0,161485284782242 
832	 0,16117283226669 
833	 0,160491558102436 
834	 0,160437666783809 
835	 0,161001281682096 
836	 0,161234840417352 
837	 0,161336297037857 
838	 0,161418640206797 
839	 0,161581176574306 
840	 0,161881833967012 
841	 0,162377434219149 
842	 0,162308358557501 
843	 0,161828475174363 
844	 0,162108120850194 
845	 0,162468716951324 
846	 0,162552059041302 
847	 0,162631391006264 
848	 0,162780187465495 
849	 0,163063099830075 
850	 0,163056294037056 
851	 0,162736395011513 
852	 0,162369113972748 
853	 0,162207764083386 
854	 0,162336650159357 
855	 0,16218057820055 
856	 0,162053792787702 
857	 0,162461333512287 
858	 0,16283904481744 
859	 0,163132191232706 
860	 0,163761466977406 
861	 0,163860206198284 
862	 0,16315371559631 
863	 0,163041513552471 
864	 0,163238673032888 
865	 0,163176090013914 
866	 0,163242343740149 
867	 0,163377053320872 
868	 0,163167049707848 
869	 0,162899394549148 
870	 0,162756356684675 
871	 0,162859177638677 
872	 0,163201991048335 
873	 0,163736092551163 
874	 0,163809599290929 
875	 0,163546370596232 
876	 0,163741897934074 
877	 0,164063046701396 
878	 0,164275201336469 
879	 0,163838458567085 
880	 0,163406913975136 
881	 0,163706525956751 
882	 0,164289175171714 
883	 0,164684692859771 
884	 0,163815988654975 
885	 0,163529529486715 
886	 0,164299456278954 
887	 0,164694960596962 
888	 0,164843334180031 
889	 0,16495513897687 
890	 0,165264637007563 
891	 0,165442096883573 
892	 0,16463103114551 
893	 0,164081532150657 
894	 0,164200330468281 
895	 0,164707138127564 
896	 0,165155787715468 
897	 0,165173916624512 
898	 0,164682343637739 
899	 0,164186526273418 
900	 0,164611791900175 
901	 0,164447917620349 
902	 0,163635514498811 
903	 0,163527846055811 
904	 0,16422051443581 
905	 0,165480946043042 
906	 0,165250758680873 
907	 0,164497095057034 
908	 0,164953729371431 
909	 0,16482657136903 
910	 0,164190890378233 
911	 0,16467083970305 
912	 0,164975130640422 
913	 0,164633470101316 
914	 0,164719594027706 
915	 0,165042675646959 
916	 0,165264293835811 
917	 0,164949314207569 
918	 0,164356992235813 
919	 0,164340245361077 
920	 0,164624369436288 
921	 0,164981089257916 
922	 0,16482883939104 
923	 0,164328379525153 
924	 0,163762278177873 
925	 0,164334322910495 
926	 0,165043344420299 
927	 0,163771600341033 
928	 0,162572964932076 
929	 0,16217699937247 
930	 0,162849811058161 
931	 0,163653359914975 
932	 0,163937570270317 
933	 0,16367747260861 
934	 0,163059064394742 
935	 0,162359817786352 
936	 0,162059211443836 
937	 0,161983526522889 
938	 0,161363196084845 
939	 0,160193081502171 
940	 0,158927061116346 
941	 0,159834909960435 
942	 0,160841024251038 
943	 0,160084330384839 
944	 0,159256201138949 
945	 0,158676244633174 
946	 0,158346724285964 
947	 0,159401125048898 
948	 0,160764341702223 
949	 0,157209998255905 
950	 0,154874125990946 
951	 0,156640875514258 
952	 0,15644430427614 
953	 0,154780286424266 
954	 0,15305422850762 
955	 0,151440791484326 
956	 0,150344518439306 
957	 0,150503157063931 
958	 0,150541108312105 
959	 0,150047785457275 
960	 0,149718737248926 
961	 0,149448844516965 
962	 0,149274228919102 
963	 0,150495248746588 
964	 0,151387382246 
965	 0,149179803253178 
966	 0,148746923051914 
967	 0,150161318974387 
968	 0,149527854416951 
969	 0,149359576081057 
970	 0,15029788406305 
971	 0,150008674188355 
972	 0,149229289765575 
973	 0,148823690242311 
974	 0,148926622885914 
975	 0,149780194424476 
976	 0,151827514949687 
977	 0,150609078235841 
978	 0,146964058986786 
979	 0,148140607163948 
980	 0,150289603518382 
981	 0,151222925910124 
982	 0,150181414905743 
983	 0,14958049284481 
984	 0,151546829986587 
985	 0,149929839621629 
986	 0,146904274354135 
987	 0,148871780238594 
988	 0,149822625971811 
989	 0,149011742261086 
990	 0,150181946580061 
991	 0,151545878868823 
992	 0,151975656273653 
993	 0,150715615126026 
994	 0,149875214182196 
995	 0,1515381382818 
996	 0,152966201986329 
997	 0,153769236577064 
998	 0,154236623273067 
999	 0,153916348865069 
1000	 0,153538087288338 
1001	 0,156261182877107 
1002	 0,157394363639255 
1003	 0,155005203386637 
1004	 0,152220913474297 
1005	 0,152169613850012 
1006	 0,157001139461775 
1007	 0,159613602159862 
1008	 0,159354369602589 
1009	 0,157463832675081 
1010	 0,158058748010592 
1011	 0,16018593806466 
1012	 0,156349163993957 
1013	 0,153729779421744 
1014	 0,154789901395227 
1015	 0,154058983937626 
1016	 0,154690597044196 
1017	 0,159116494422208 
1018	 0,163084189670184 
1019	 0,165240497960923 
1020	 0,164782364254244 
1021	 0,164974492160617 
1022	 0,165087808203696 
1023	 0,160344920227062 
1024	 0,157055938519587 
1025	 0,158302742099868 
1026	 0,167340833030096 
1027	 0,170235346633745 
1028	 0,160315774503338 
1029	 0,158906487704004 
1030	 0,163585899085048 
1031	 0,168334954495731 
1032	 0,172085776614135 
1033	 0,173038893972174 
1034	 0,168707725936007 
1035	 0,164520973013158 
1036	 0,16245909329652 
1037	 0,162858274638051 
1038	 0,163514434081041 
1039	 0,164521269860866 
1040	 0,173703866611779 
1041	 0,176276908458663 
1042	 0,162867507249413 
1043	 0,162489834723929 
1044	 0,170464956709012 
1045	 0,174397099966528 
1046	 0,171641745578441 
1047	 0,165173737190309 
1048	 0,163363187847495 
1049	 0,172083576230288 
1050	 0,186503275089086 
1051	 0,182855673165244 
1052	 0,174259755157736 
1053	 0,168831105258005 
1054	 0,17059056839298 
1055	 0,171467989318786 
1056	 0,166028068079819 
1057	 0,172930501614226 
1058	 0,183912905612515 
1059	 0,184535016145505 
1060	 0,177698497403965 
1061	 0,168494203038972 
1062	 0,167123407383522 
1063	 0,164255761757992 
1064	 0,160560749982142 
1065	 0,169136122986524 
1066	 0,172539691481871 
1067	 0,166362281304991 
1068	 0,172924509552366 
1069	 0,176619428907361 
1070	 0,167241656202051 
1071	 0,163270476700516 
1072	 0,164439325552981 
1073	 0,168198181671502 
1074	 0,186959434904758 
1075	 0,203845242710083 
