Wavelength	GRA-BER00709.asd
325	 0,055479113147567 
326	 0,040721712417136 
327	 8,89522107209099E-02 
328	 0,166916296382588 
329	-1,19968532843844E-02 
330	-0,137396669171656 
331	 0,117733414287138 
332	 0,167090464408124 
333	 5,30992282420839E-02 
334	 6,43144116122343E-02 
335	 8,61190713712334E-02 
336	 9,13010193803135E-02 
337	 5,79215206974353E-02 
338	 5,59041485956166E-02 
339	 0,142045432754078 
340	 0,102688203393784 
341	 1,09227154378612E-03 
342	 1,81074479438781E-02 
343	 2,69242041823288E-02 
344	 2,91854457513466E-03 
345	 2,45797691132968E-02 
346	 5,20638052951817E-02 
347	 4,28810548024245E-02 
348	 5,22486709988482E-02 
349	 7,25688755626959E-02 
350	 6,62326701409997E-02 
351	 0,059245507437581 
352	 6,15423588989425E-02 
353	 6,73719111686376E-02 
354	 6,00492898565409E-02 
355	 2,06180211775514E-02 
356	-2,62917938880754E-02 
357	-4,74188606647903E-02 
358	 3,63704005761857E-02 
359	 8,51958730859871E-02 
360	 6,49690371077067E-02 
361	 5,13347700022534E-02 
362	 4,32716393028512E-02 
363	 2,55637072038465E-02 
364	 3,24571881469906E-03 
365	-1,16821899781048E-02 
366	 2,71529227410103E-02 
367	 5,48941262033893E-02 
368	 3,48556923720556E-02 
369	 3,71413937055479E-02 
370	 4,69811365873489E-02 
371	 2,58579834289281E-02 
372	 0,023518203308991 
373	 4,38027991549684E-02 
374	 3,54063873515353E-02 
375	 1,91490200942576E-02 
376	 1,18651223477316E-02 
377	 5,03920831933685E-03 
378	 1,98885834377154E-03 
379	 1,07712605725312E-02 
380	 2,07994023097468E-02 
381	 2,94389642416769E-02 
382	 3,81840813933153E-02 
383	 4,27984131266801E-02 
384	 0,040121282375747 
385	 3,00904851301937E-02 
386	 1,96786385886181E-02 
387	 0,021709948100476 
388	 2,68443420647468E-02 
389	 3,07803425314878E-02 
390	 3,70765352050411E-02 
391	 4,17337226575857E-02 
392	 3,91803768351959E-02 
393	 3,54256171156548E-02 
394	 3,29465447554765E-02 
395	 3,56591305383898E-02 
396	 3,47884199077695E-02 
397	 2,60553032185182E-02 
398	 1,07176991509352E-02 
399	 3,26157222211759E-03 
400	 2,40710735694105E-02 
401	 0,032682902265674 
402	 2,37255266937876E-02 
403	 1,82024256412893E-02 
404	 1,75613551357493E-02 
405	 2,17551610095804E-02 
406	 0,022193056304766 
407	 1,98300919018971E-02 
408	 1,86682501109545E-02 
409	 2,07236324989016E-02 
410	 0,024796551401233 
411	 2,34397782717054E-02 
412	 0,018167113793775 
413	 0,010992862674345 
414	 9,12867825335981E-03 
415	 1,23773592971806E-02 
416	 1,57820569653328E-02 
417	 2,24336138575433E-02 
418	 3,08539380147624E-02 
419	 0,028523563993699 
420	 0,020450791816627 
421	 1,44169265836041E-02 
422	 0,010825974509241 
423	 1,09555907722035E-02 
424	 1,86985037227462E-02 
425	 2,19672891055279E-02 
426	 1,51135372265653E-02 
427	 1,50927101932266E-02 
428	 0,020053468981581 
429	 0,022927894555479 
430	 2,32535841390883E-02 
431	 2,13213654774483E-02 
432	 2,04704259406268E-02 
433	 1,91389645347027E-02 
434	 0,016066572942465 
435	 1,58955279285375E-02 
436	 1,80936995153473E-02 
437	 1,93993488012022E-02 
438	 1,95274854528207E-02 
439	 1,81909068514818E-02 
440	 1,49836556680266E-02 
441	 1,33079526861049E-02 
442	 1,72451554513486E-02 
443	 1,79155568013203E-02 
444	 1,47399713651899E-02 
445	 1,30088014115755E-02 
446	 1,41066674635332E-02 
447	 0,018273062012519 
448	 0,018976686392224 
449	 0,018266571805095 
450	 2,20093590844078E-02 
451	 2,29599640045098E-02 
452	 2,01152918072509E-02 
453	 1,97353894717042E-02 
454	 1,98877570024223E-02 
455	 1,86091681499394E-02 
456	 1,70459175125546E-02 
457	 1,68276522288895E-02 
458	 2,21288036929459E-02 
459	 2,52241382660144E-02 
460	 0,023441792077662 
461	 2,35731512408692E-02 
462	 2,38662720699576E-02 
463	 2,11101011492796E-02 
464	 2,01209393661629E-02 
465	 0,021085093854679 
466	 1,99647725311185E-02 
467	 1,91878463859044E-02 
468	 2,02615992493184E-02 
469	 2,15395395949133E-02 
470	 2,21041996463549E-02 
471	 2,07183190725495E-02 
472	 0,018782116132586 
473	 1,73854673908687E-02 
474	 1,89595563405617E-02 
475	 2,02239484782809E-02 
476	 1,80942364203101E-02 
477	 1,92210183222592E-02 
478	 2,22988894994954E-02 
479	 1,99728170016578E-02 
480	 1,76857982560825E-02 
481	 1,78702084376478E-02 
482	 1,82224545074994E-02 
483	 1,89747965946366E-02 
484	 2,09329449345869E-02 
485	 2,01123330319094E-02 
486	 1,69688334701618E-02 
487	 1,73644929294368E-02 
488	 1,90577303382737E-02 
489	 2,01500524995695E-02 
490	 2,02611340354239E-02 
491	 1,95025947663699E-02 
492	 1,82464651672701E-02 
493	 1,76931309418888E-02 
494	 1,79171327637306E-02 
495	 0,01629982755828 
496	 1,52408280002398E-02 
497	 1,75523329144333E-02 
498	 1,95088264231935E-02 
499	 0,02001757797802 
500	 1,85640349605101E-02 
501	 1,71852375942577E-02 
502	 1,71471143442957E-02 
503	 1,81573783732011E-02 
504	 1,93146248875879E-02 
505	 1,92081383601366E-02 
506	 1,86865462936178E-02 
507	 1,82160361431861E-02 
508	 1,85383098878712E-02 
509	 1,92199142748325E-02 
510	 1,98464464664242E-02 
511	 2,09755264240514E-02 
512	 2,18340300660552E-02 
513	 2,01058102253202E-02 
514	 1,88727416083792E-02 
515	 1,93471464130899E-02 
516	 0,0197445254568 
517	 1,95466417588655E-02 
518	 1,82964423192134E-02 
519	 1,74092963596384E-02 
520	 1,74404508533037E-02 
521	 1,88781452323151E-02 
522	 1,99544848809863E-02 
523	 1,94495774001711E-02 
524	 1,89478230214922E-02 
525	 1,86130596394644E-02 
526	 1,80580873956973E-02 
527	 1,82591514265443E-02 
528	 1,91517525707376E-02 
529	 1,83729558452737E-02 
530	 1,76031080716269E-02 
531	 1,89082273024502E-02 
532	 1,94939907709831E-02 
533	 1,91175718519003E-02 
534	 1,91235073766938E-02 
535	 1,92632417911968E-02 
536	 1,93805768068532E-02 
537	 0,019260218156585 
538	 1,91853067875443E-02 
539	 1,97990190736012E-02 
540	 1,97834419459562E-02 
541	 1,90452010331608E-02 
542	 1,92270730324578E-02 
543	 1,95251418451403E-02 
544	 1,91192184844799E-02 
545	 0,019101155480034 
546	 1,94666035936037E-02 
547	 0,019611176209242 
548	 0,019600722774127 
549	 1,95285271612379E-02 
550	 1,99137091665019E-02 
551	 2,04215876735578E-02 
552	 2,04537882456148E-02 
553	 0,020465172674984 
554	 0,020517765735699 
555	 2,02981793883392E-02 
556	 2,02303313814976E-02 
557	 2,05939276905356E-02 
558	 2,01184758368179E-02 
559	 1,93432357202296E-02 
560	 2,01831913418408E-02 
561	 0,021146379413349 
562	 2,16164814832086E-02 
563	 0,02182694619066 
564	 2,19401859551089E-02 
565	 2,21438783321021E-02 
566	 2,26856879642896E-02 
567	 2,33957328434852E-02 
568	 2,33592189682819E-02 
569	 2,35840940434754E-02 
570	 2,47148210170278E-02 
571	 2,57161797522401E-02 
