Wavelength	SCORFF200074.asd
325	-0,157961787998182 
326	 2,03568161024703E-02 
327	 7,82052304139982E-02 
328	-1,67557114665353E-02 
329	-5,33632228888342E-02 
330	-0,067952677038666 
331	-9,45656954025155E-02 
332	-3,08163750763763E-02 
333	 4,27881355575302E-02 
334	-3,51514559857191E-02 
335	-7,10073895675126E-02 
336	-1,56254517593315E-02 
337	-9,47372721161952E-03 
338	-0,029933687192254 
339	-5,15717326386683E-02 
340	-0,037755363159466 
341	-1,92646789141812E-02 
342	-7,77877484754769E-02 
343	-0,043250515187691 
344	 7,40571189635968E-02 
345	 6,45530523255814E-02 
346	 6,54243127555724E-03 
347	-1,86250797152566E-02 
348	 1,88125910314422E-02 
349	 0,077277848028509 
350	 5,65619997766445E-02 
351	 3,72144871939524E-02 
352	 4,58533075124078E-02 
353	 1,54592122939125E-02 
354	-0,014971258276017 
355	 5,08157009697473E-03 
356	 2,82104721666408E-02 
357	 4,12879737416553E-02 
358	 5,51893823288192E-02 
359	 6,07630469596489E-02 
360	 0,051696667600524 
361	 5,50886998424979E-03 
362	-2,56122236077887E-02 
363	 3,35570393843368E-02 
364	 5,85599270434886E-02 
365	 4,01253460561724E-02 
366	 4,03268293150186E-02 
367	 4,80509666969819E-02 
368	 5,14168929910213E-02 
369	 6,93592833246901E-03 
370	-4,33347887982596E-02 
371	-4,94471024844486E-03 
372	 1,40833482435589E-02 
373	-8,03059122514858E-04 
374	 2,48134684111138E-02 
375	 4,58175579474653E-02 
376	 3,21251161485284E-02 
377	 2,57120752425841E-02 
378	 0,026082174293878 
379	 1,62852797281289E-02 
380	 7,34489416598957E-03 
381	 4,64357619069173E-03 
382	 1,60100995031696E-02 
383	 2,46008800321077E-02 
384	 1,68751608712751E-02 
385	 1,61669494466154E-02 
386	 2,19061608023157E-02 
387	 2,09605022485468E-02 
388	 2,16042383324271E-02 
389	 2,40689192403964E-02 
390	 9,75418065836268E-03 
391	 1,91276096064646E-03 
392	 2,96914840252136E-02 
393	 2,59218450281961E-02 
394	-2,88011782404628E-03 
395	 8,04686053553573E-03 
396	 0,020988741163016 
397	 1,87575703727574E-02 
398	 1,61446564353298E-02 
399	 1,97639328857204E-02 
400	 3,82742194545216E-02 
401	 3,29952625682942E-02 
402	 7,18406749947546E-03 
403	 9,00162707732819E-03 
404	 0,020123590945547 
405	 2,59446484472157E-02 
406	 2,03136076926039E-02 
407	 1,16243978916203E-02 
408	 1,86342003748092E-02 
409	 2,74091037530945E-02 
410	 3,23659475872001E-02 
411	 3,04668587535252E-02 
412	 2,34440781174892E-02 
413	 1,39128408231623E-02 
414	 2,00806994612244E-02 
415	 3,41055233171616E-02 
416	 2,92134901182092E-02 
417	 0,021765341597427 
418	 1,91841828257368E-02 
419	 2,21318165743646E-02 
420	 2,58647638893182E-02 
421	 2,42721771410568E-02 
422	 2,59013436416131E-02 
423	 2,97980744397738E-02 
424	 2,66625209165909E-02 
425	 2,32866426431011E-02 
426	 0,023554798692384 
427	 0,023681209877776 
428	 2,39240207935744E-02 
429	 2,57427283274865E-02 
430	 2,67747327848369E-02 
431	 2,64216960069106E-02 
432	 2,53904132855344E-02 
433	 2,48913284845376E-02 
434	 2,59708814393123E-02 
435	 2,90359846262176E-02 
436	 3,17728743743929E-02 
437	 2,83602595871446E-02 
438	 0,025206265853455 
439	 0,02484550695662 
440	 2,50036480064243E-02 
441	 2,46723515892249E-02 
442	 2,28454962290381E-02 
443	 0,02406972963845 
444	 2,76470439377811E-02 
445	 2,76787117276244E-02 
446	 2,69578775200786E-02 
447	 2,71333514538693E-02 
448	 2,65961992109294E-02 
449	 2,61042838353852E-02 
450	 2,74005340472086E-02 
451	 2,84474460306524E-02 
452	 2,87094474810694E-02 
453	 0,029206665579977 
454	 2,87274826230339E-02 
455	 2,63422016408492E-02 
456	 2,60036048629745E-02 
457	 0,027246114681744 
458	 2,64646279792292E-02 
459	 2,66661518047737E-02 
460	 2,86499732420242E-02 
461	 2,93874833708364E-02 
462	 2,92522516995368E-02 
