Wavelength	BEL100110.asd
325	 1,85826778790016E-02 
326	 0,021194581208999 
327	 2,43018124976281E-02 
328	 2,50541611096468E-02 
329	 2,69424425343092E-02 
330	 2,87284986848821E-02 
331	 2,94032647382038E-02 
332	 0,029724159264884 
333	 2,97532258833201E-02 
334	 2,98619716762611E-02 
335	 2,61101402614386E-02 
336	 2,02698570603202E-02 
337	 2,59366744316185E-02 
338	 3,13121477375839E-02 
339	 2,62620540882799E-02 
340	 0,021859120882564 
341	 2,09433876825748E-02 
342	 2,57889033184836E-02 
343	 2,86330212670683E-02 
344	 2,77350633164387E-02 
345	 2,93686500505565E-02 
346	 3,04709113286137E-02 
347	 2,78823401024554E-02 
348	 2,49228407927999E-02 
349	 2,31259590039165E-02 
350	 2,47373093608122E-02 
351	 0,024746480457805 
352	 2,22185760205046E-02 
353	 2,47197297101428E-02 
354	 2,80938150257759E-02 
355	 2,68497664689981E-02 
356	 2,59793913249649E-02 
357	 2,61307847310698E-02 
358	 2,57048167033829E-02 
359	 2,57588825615796E-02 
360	 2,65548540622107E-02 
361	 2,60315122923916E-02 
362	 2,53032312021373E-02 
363	 2,61600564583812E-02 
364	 2,70068188597153E-02 
365	 2,72840393061956E-02 
366	 2,64209303969234E-02 
367	 2,58651955503089E-02 
368	 2,64748712305494E-02 
369	 0,027025396967697 
370	 2,71708099408615E-02 
371	 2,64908767442001E-02 
372	 2,74588137252982E-02 
373	 0,029798561168649 
374	 2,89805531784906E-02 
375	 2,67321260120095E-02 
376	 0,024887720742975 
377	 2,55325082976712E-02 
378	 2,77759939568746E-02 
379	 2,87820680919785E-02 
380	 2,91095986293889E-02 
381	 2,86945797323991E-02 
382	 2,67131798595206E-02 
383	 2,52473601087786E-02 
384	 2,64296221726755E-02 
385	 2,64255800045467E-02 
386	 2,55743288190988E-02 
387	 2,68855296231236E-02 
388	 2,80636083619871E-02 
389	 2,83139978537078E-02 
390	 0,02872005841898 
391	 2,89981811170687E-02 
392	 2,87200553698781E-02 
393	 2,84349450440929E-02 
394	 0,028223908890996 
395	 2,77687396813825E-02 
396	 2,78792785573073E-02 
397	 2,86390889071268E-02 
398	 0,028100643239987 
399	 0,027400600966599 
400	 2,82567673814465E-02 
401	 2,83252506424714E-02 
402	 2,74810352171862E-02 
403	 2,70084121536434E-02 
404	 2,74381233464303E-02 
405	 2,89148291961413E-02 
406	 2,89862885039618E-02 
407	 2,80017431605365E-02 
408	 2,74060603044105E-02 
409	 2,73826057527946E-02 
410	 2,78673815989212E-02 
411	 2,80287784072003E-02 
412	 2,80059953695687E-02 
413	 2,79957062675193E-02 
414	 2,83198327417708E-02 
415	 2,88417276358984E-02 
416	 2,90958243003685E-02 
417	 2,90709573487045E-02 
418	 2,87828260178798E-02 
419	 2,84023830141507E-02 
420	 2,81815488169137E-02 
421	 2,84170859326703E-02 
422	 0,028124602657851 
423	 0,027525066542708 
424	 2,82240936857341E-02 
425	 2,92256392186104E-02 
426	 0,029748875818369 
427	 2,91898892019713E-02 
428	 2,82252568804081E-02 
429	 2,82901598983147E-02 
430	 2,86335770474378E-02 
431	 2,89733292498019E-02 
432	 2,91249123700003E-02 
433	 2,92960842677172E-02 
434	 2,96354762791758E-02 
435	 2,93743762107544E-02 
436	 2,88352889399498E-02 
437	 0,029166253122928 
438	 2,93788925891364E-02 
439	 2,92193687833207E-02 
440	 2,97362290763272E-02 
441	 3,02944162272212E-02 
442	 2,99967994631454E-02 
443	 2,98479405924018E-02 
444	 3,00239006689014E-02 
445	 0,030248363205349 
446	 3,04489362503786E-02 
447	 3,05622904590523E-02 
448	 3,05017685932872E-02 
449	 3,04963176242353E-02 
450	 3,10287374977176E-02 
451	 3,11338231106049E-02 
452	 3,07794448727702E-02 
453	 3,13991671891908E-02 
454	 3,21289519441767E-02 
455	 3,20619971073908E-02 
456	 3,13544248252212E-02 
457	 3,06650164964975E-02 
458	 0,031641559992915 
459	 3,28054784110913E-02 
460	 3,33274298999207E-02 
461	 3,25956272655682E-02 
462	 3,16540983859562E-02 
463	 3,20122440366353E-02 
464	 3,23523303867113E-02 
465	 3,23736423852899E-02 
466	 3,22949586198462E-02 
467	 3,23157614122614E-02 
468	 3,25532856505781E-02 
469	 3,27206523378248E-02 
470	 3,26609977901834E-02 
471	 3,21068757010972E-02 
472	 3,18917514342209E-02 
473	 3,22462150991025E-02 
474	 3,27354862021603E-02 
475	 3,30000031841183E-02 
476	 3,27468927389239E-02 
477	 3,31468905355297E-02 
478	 3,38977313603076E-02 
479	 3,34190222452882E-02 
480	 3,29245341512122E-02 
481	 0,033000416486471 
482	 3,32732219100133E-02 
483	 3,36074400178319E-02 
484	 3,38578422892263E-02 
485	 0,033877794802243 
486	 3,37504120496173E-02 
487	 3,40971000257259E-02 
488	 3,40768261192111E-02 
489	 3,32042014133891E-02 
490	 3,37123423441854E-02 
491	 3,47726599064358E-02 
492	 3,35011074304088E-02 
493	 3,28886110535224E-02 
494	 3,37527026648961E-02 
495	 3,43082996900671E-02 
496	 3,44009352028608E-02 
497	 3,40260306431721E-02 
498	 3,41982117607333E-02 
499	 3,48493910288427E-02 
500	 3,49225034559332E-02 
501	 0,03462307207096 
502	 3,41542722506817E-02 
503	 3,40285624366007E-02 
504	 3,43783148265417E-02 
505	 3,53659986725965E-02 
506	 0,035589280582856 
507	 3,49190420615247E-02 
508	 3,48851110180749E-02 
509	 3,53013571284637E-02 
510	 3,58977275531532E-02 
511	 3,62023406192049E-02 
512	 3,62375437720559E-02 
513	 0,036345866496193 
514	 3,66369564565029E-02 
515	 3,70882830848373E-02 
516	 3,70090038831309E-02 
517	 0,036936585793742 
518	 3,77783802601802E-02 
519	 3,78161189043903E-02 
520	 0,037073031176497 
521	 3,73016878121536E-02 
522	 3,75411565423611E-02 
523	 3,71656524412289E-02 
524	 3,74421085845544E-02 
525	 3,81669413007138E-02 
526	 3,84357878966563E-02 
527	 3,85029827551353E-02 
528	 0,038493631897366 
529	 3,87149238297891E-02 
530	 3,89711304076501E-02 
531	 3,90108029039868E-02 
532	 3,87978233997765E-02 
533	 3,85033505421323E-02 
534	 3,86624936233252E-02 
535	 3,89740144937049E-02 
536	 3,92262150005234E-02 
537	 3,93132512562493E-02 
538	 0,039272520975587 
539	 3,92109099409988E-02 
540	 3,91416534401828E-02 
541	 0,039135030434845 
542	 3,93871895145335E-02 
543	 3,98187925923349E-02 
544	 4,03160539614259E-02 
545	 4,03567882051528E-02 
546	 4,00961643921589E-02 
547	 4,02897827949994E-02 
548	 4,05786549813789E-02 
549	 4,07806206599381E-02 
550	 4,08878367492938E-02 
551	 4,09839586558693E-02 
552	 4,12075532403599E-02 
553	 4,14388331312881E-02 
554	 4,16149421303302E-02 
555	 4,16274263247253E-02 
556	 4,16934251314953E-02 
557	 4,19683732112035E-02 
558	 4,18564090962675E-02 
559	 4,14938825863399E-02 
560	 4,15103520838365E-02 
561	 4,16247441458797E-02 
562	 4,17379384088874E-02 
563	 4,19158914303365E-02 
564	 4,20787604145429E-02 
565	 4,21172128898602E-02 
566	 4,21292012511251E-02 
567	 4,21743051418829E-02 
568	 4,23799790616277E-02 
569	 4,24864855649257E-02 
570	 4,23438053930501E-02 
571	 4,24915711136549E-02 
572	 0,042835232201522 
573	 4,29230191601574E-02 
574	 4,33597678928225E-02 
575	 0,044198456073299 
576	 4,45653710842762E-02 
577	 4,46284285773051E-02 
578	 4,46635772010169E-02 
579	 4,47149570379306E-02 
580	 4,48470044851502E-02 
581	 4,51403606634602E-02 
582	 4,55303016982449E-02 
583	 4,59579694018885E-02 
584	 4,62996820046208E-02 
585	 4,65827809760548E-02 
586	 4,69245331586751E-02 
587	 4,69107145245563E-02 
588	 4,65931143540829E-02 
589	 4,69674749675848E-02 
590	 4,75111364610056E-02 
591	 4,76481157488748E-02 
592	 4,77456021318089E-02 
593	 4,78881806307076E-02 
594	 4,81256607251539E-02 
595	 0,048329008047898 
596	 4,83863013112261E-02 
597	 4,79934536149774E-02 
598	 4,76313686386206E-02 
599	 4,80414336227821E-02 
600	 4,85362100610536E-02 
601	 4,87795676452413E-02 
602	 4,83403558061627E-02 
603	 4,78705833837199E-02 
604	 4,78566101873987E-02 
605	 4,76172140384623E-02 
606	 4,71782047412271E-02 
607	 4,68308206427097E-02 
608	 4,67950125876423E-02 
609	 4,70901047025294E-02 
610	 4,72042590526205E-02 
611	 4,70262482186924E-02 
612	 4,64891613408968E-02 
613	 4,64480475758775E-02 
614	 0,046803373330706 
615	 4,63709905782476E-02 
616	 4,59058479562677E-02 
617	 4,58681820537242E-02 
618	 4,56069430997153E-02 
619	 0,045180886843037 
620	 4,48191388736913E-02 
621	 4,49692058172364E-02 
622	 4,55612486968736E-02 
623	 4,53513767496786E-02 
624	 4,50142946634107E-02 
625	 4,53354685560875E-02 
626	 4,54883587675488E-02 
627	 4,54366592729688E-02 
628	 4,56093485133539E-02 
629	 4,59340778504569E-02 
630	 4,63050021333361E-02 
631	 4,62120510632794E-02 
632	 4,60509920327169E-02 
633	 4,65665617282374E-02 
634	 4,67594174649329E-02 
635	 4,66498433838419E-02 
636	 4,76212252333628E-02 
637	 4,84589913673986E-02 
638	 4,81866550267625E-02 
639	 4,84262184896231E-02 
640	 0,049021974820244 
641	 4,87105836263956E-02 
642	 4,86593554398571E-02 
643	 4,92009939347468E-02 
644	 4,92419409383174E-02 
645	 4,90904922921932E-02 
646	 4,93035075322512E-02 
647	 4,95000371354523E-02 
648	 4,96728643021286E-02 
649	 5,03240367157555E-02 
650	 5,02593278002866E-02 
651	 4,88712757509381E-02 
652	 4,81898847102469E-02 
653	 4,82282288871332E-02 
654	 4,83779035508698E-02 
655	 4,85611125378481E-02 
656	 4,83890765021007E-02 
657	 4,65057312811243E-02 
658	 4,47924251217646E-02 
659	 4,49265452769417E-02 
660	 4,45978716512132E-02 
661	 4,36923575021136E-02 
662	 4,33011525441367E-02 
663	 4,27737044504198E-02 
664	 4,18652716670953E-02 
665	 4,12124018794057E-02 
666	 4,07182464232403E-02 
667	 4,00764500954613E-02 
668	 4,00395610005105E-02 
669	 4,04988803539838E-02 
670	 4,01791066735336E-02 
671	 3,96803611796831E-02 
672	 3,95220254165975E-02 
673	 3,94095236015732E-02 
674	 3,93374905392395E-02 
675	 3,93508744774743E-02 
676	 3,96408628121389E-02 
677	 4,02149789572817E-02 
678	 4,07344716523033E-02 
679	 0,040973835429953 
680	 4,07217621206707E-02 
681	 4,10517482266449E-02 
682	 4,19539004947289E-02 
683	 4,24871004481052E-02 
684	 4,28717716814505E-02 
685	 4,33549433707881E-02 
686	 4,48083317368734E-02 
687	 4,67209782232746E-02 
688	 4,72610632266808E-02 
689	 4,78070577999653E-02 
690	 4,87981276563618E-02 
691	 5,00262950661965E-02 
692	 5,14718989426769E-02 
693	 5,31527186831921E-02 
694	 5,54265315141766E-02 
695	 5,79110982316398E-02 
696	 5,96887896825397E-02 
697	 6,21500687842471E-02 
698	 0,065850497081677 
699	 6,96038133363117E-02 
700	 0,072896110454252 
701	 0,075115484187892 
702	 7,80209778512657E-02 
703	 8,15294404897701E-02 
704	 8,40768304790025E-02 
705	 8,65353405124657E-02 
706	 8,93698587270841E-02 
707	 9,20257782696846E-02 
708	 9,43664082907101E-02 
