Wavelength	GRA-VIE00669.asd
325	-1,16298300119311E-02 
326	 7,35457140481667E-02 
327	 0,118186064666398 
328	 6,87151098220831E-02 
329	 0,18303258738933 
330	 0,298293132298262 
331	 0,224095943318218 
332	 0,22023658435791 
333	 0,248970544071912 
334	 8,06355979311039E-02 
335	 0,104658304396098 
336	 0,292283487091468 
337	 0,233960429863369 
338	 0,116685576071914 
339	 7,00172991974163E-02 
340	 4,56353188129602E-02 
341	 4,30151441398403E-02 
342	 7,87907696987294E-02 
343	 0,123022224826901 
344	 0,154773170295622 
345	 0,142677797467814 
346	 0,112267454750133 
347	 9,28685301750519E-02 
348	 4,22711465014125E-02 
349	-1,82057086459982E-02 
350	-1,65689267525924E-02 
351	 1,43153712345076E-02 
352	 5,96140816648171E-02 
353	 7,98390953155316E-02 
354	 7,82984935350854E-02 
355	 6,84502919822111E-02 
356	 7,50840876854261E-02 
357	 8,65494677085332E-02 
358	 4,89832288290471E-02 
359	 0,027459376439871 
360	 4,81144447386082E-02 
361	 6,21559947359003E-02 
362	 6,97986976539806E-02 
363	 8,17432527367973E-02 
364	 7,07986943604712E-02 
365	 4,24564856884766E-02 
366	 3,58731462488124E-02 
367	 4,79295245808392E-02 
368	 6,97158149924568E-02 
369	 5,35064663280076E-02 
370	 1,85459323130426E-02 
371	 4,31172787094546E-03 
372	 1,17567120802067E-02 
373	 3,72157604501004E-02 
374	 6,16614485414876E-02 
375	 6,23063594015825E-02 
376	 2,67027330824689E-02 
377	 4,27457602559173E-03 
378	 6,01744248227012E-03 
379	 3,37570193252736E-02 
380	 4,74941883908929E-02 
381	 4,04055016469331E-02 
382	 4,31225878515351E-02 
383	 4,16202986785369E-02 
384	 2,28330973243382E-02 
385	 3,50613681547551E-02 
386	 6,01836777099306E-02 
387	 3,11802542384629E-02 
388	 2,66784358522478E-02 
389	 6,48607647763268E-02 
390	 0,061597111514183 
391	 4,13645258493536E-02 
392	 4,04686648599203E-02 
393	 0,032068389528845 
394	 1,94878788931744E-02 
395	 3,09147861558552E-02 
396	 3,91184653316896E-02 
397	 3,20855833721514E-02 
398	 2,38033875926116E-02 
399	 0,01799763803359 
400	 1,61293582617484E-02 
401	 2,40220592296194E-02 
402	 3,57263775986743E-02 
403	 2,56753627024434E-02 
404	 1,85076262329805E-02 
405	 2,90693427097346E-02 
406	 2,31427152056531E-02 
407	 1,13090498956409E-02 
408	 2,57114230307824E-02 
409	 3,35309416753612E-02 
410	 2,78597168318873E-02 
411	 2,14387902327365E-02 
412	 1,97031260527834E-02 
413	 0,026075472901127 
414	 2,39113193228374E-02 
415	 1,65287871745482E-02 
416	 2,18892002512381E-02 
417	 0,021782057615725 
418	 1,20013606432191E-02 
419	 1,23030442406581E-02 
420	 1,81601702160947E-02 
421	 2,18047424839106E-02 
422	 2,06321203551057E-02 
423	 1,63000185672873E-02 
424	 1,68967952205689E-02 
425	 1,64561936048615E-02 
426	 1,22326029733437E-02 
427	 1,34757056281793E-02 
428	 0,017160743017167 
429	 1,60069904421988E-02 
430	 1,44014266459611E-02 
431	 1,39339175707769E-02 
432	 1,58603431335222E-02 
433	 1,71378912137167E-02 
434	 1,53110974187511E-02 
435	 0,015241930038021 
436	 1,69223707143223E-02 
437	 1,82727223490395E-02 
438	 1,84643384240989E-02 
439	 1,74166159820326E-02 
440	 1,78391764096412E-02 
441	 1,76499164458712E-02 
442	 1,40045667242812E-02 
443	 1,26052004280989E-02 
444	 1,40930638147095E-02 
445	 1,55061836828374E-02 
446	 1,68047860011702E-02 
447	 1,76039366648898E-02 
448	 1,51630999363319E-02 
449	 1,20797606140281E-02 
450	 1,37578893489303E-02 
451	 0,015214250946975 
452	 1,53068514011346E-02 
453	 1,63521705883355E-02 
454	 1,78172424231465E-02 
455	 0,019055592642498 
456	 1,93409411400199E-02 
457	 1,87209885845701E-02 
458	 1,73492322840225E-02 
459	 1,80512186633705E-02 
460	 2,08818381726247E-02 
461	 1,75057459567181E-02 
462	 1,35730495721928E-02 
463	 0,017565268156461 
464	 1,83665593830551E-02 
465	 1,53276009523893E-02 
466	 1,66725615117232E-02 
467	 1,68910859522079E-02 
468	 1,30608850208644E-02 
469	 1,35265187806512E-02 
470	 1,64873894938564E-02 
471	 1,61143743921049E-02 
472	 1,55964235778123E-02 
473	 1,55588300406047E-02 
474	 1,42809098901291E-02 
475	 1,33572426261501E-02 
476	 0,014329342676646 
477	 1,49595698630252E-02 
478	 1,49579783650676E-02 
479	 1,49507157764584E-02 
480	 1,46762875564098E-02 
481	 1,40746384332191E-02 
482	 1,32701218228879E-02 
483	 1,30411687005646E-02 
484	 1,45293998500036E-02 
485	 1,50628368666906E-02 
486	 1,41326996698266E-02 
487	 1,23543819157617E-02 
488	 1,28226859161316E-02 
489	 1,71809575009739E-02 
490	 1,69423615318245E-02 
491	 1,35363127466821E-02 
492	 1,34405767932003E-02 
493	 1,31450329780408E-02 
494	 0,011966472662718 
495	 1,21179901988883E-02 
496	 1,29476996555605E-02 
497	 0,013552871122869 
498	 1,39747652155513E-02 
499	 1,38348940308301E-02 
500	 1,18114110981516E-02 
501	 1,09608453741353E-02 
502	 1,28090527010733E-02 
503	 1,44205222959518E-02 
504	 1,50820077202862E-02 
505	 1,43575837429204E-02 
506	 1,34691494563558E-02 
507	 1,28345118088918E-02 
508	 1,21669455377003E-02 
509	 1,16992167494408E-02 
510	 1,16526917434305E-02 
511	 1,20585840454668E-02 
512	 1,27486267087151E-02 
513	 1,34363560999247E-02 
514	 1,36365142655387E-02 
515	 1,33333016388292E-02 
516	 1,40199062411428E-02 
517	 1,48799837782452E-02 
518	 1,45916928226174E-02 
519	 1,46298248082131E-02 
520	 1,50602176765613E-02 
521	 1,46710530109228E-02 
522	 1,43334056849496E-02 
523	 1,45639279205552E-02 
524	 1,35396514852603E-02 
525	 1,20993915061476E-02 
526	 1,27230948321754E-02 
527	 1,35367981724828E-02 
528	 0,013833209101918 
529	 0,013575159817717 
530	 0,01318188176321 
531	 1,31330428453989E-02 
532	 1,28928397212986E-02 
533	 1,26060097079814E-02 
534	 1,30816832841614E-02 
535	 1,35727285983141E-02 
536	 1,36533772697059E-02 
537	 1,38291732482599E-02 
538	 1,38821747566256E-02 
539	 1,32582165137761E-02 
540	 0,012861085374242 
541	 1,30196612526884E-02 
542	 1,38239089636961E-02 
543	 1,42414349456671E-02 
544	 1,33268928607047E-02 
545	 1,23096021275664E-02 
546	 1,19522979565704E-02 
547	 1,37378989611238E-02 
548	 1,47088287760875E-02 
549	 0,013602495173411 
550	 1,29183888755694E-02 
551	 1,27379451526505E-02 
552	 1,26936469439113E-02 
553	 1,30314624862969E-02 
554	 1,34849930445938E-02 
555	 0,012840327422025 
556	 0,012157873560173 
557	 1,23448849885897E-02 
558	 1,30411198263021E-02 
559	 1,37036449123874E-02 
560	 1,31375844945655E-02 
561	 1,27158078168866E-02 
562	 1,29872927457587E-02 
563	 1,35567823414385E-02 
564	 1,39949799883937E-02 
565	 1,37988081425011E-02 
566	 1,36726286087107E-02 
567	 1,38164303168247E-02 
568	 1,44039572212855E-02 
569	 1,41303568881749E-02 
570	 1,23641083564319E-02 
571	 1,23278500539579E-02 
572	 1,36599902373429E-02 
573	 1,45512530507629E-02 
574	 1,46132523385585E-02 
575	 1,40713219539376E-02 
576	 1,55537580636801E-02 
577	 1,67774420501766E-02 
578	 1,50802840570922E-02 
579	 1,45481780721603E-02 
580	 1,55073327561679E-02 
581	 1,58819775904397E-02 
582	 1,59229085524909E-02 
583	 1,57638435547581E-02 
584	 1,56226460809613E-02 
585	 1,56037181802678E-02 
586	 0,01578678772988 
587	 1,62757850777002E-02 
588	 1,69273645809147E-02 
589	 1,71328405718391E-02 
590	 1,68457916834945E-02 
591	 1,61219096156168E-02 
592	 1,61629511764178E-02 
593	 1,67737950517514E-02 
594	 1,67222394202848E-02 
595	 1,65784404214602E-02 
596	 1,66292394381213E-02 
597	 1,71206188265818E-02 
598	 1,74502765840589E-02 
599	 1,66871233426647E-02 
600	 1,61095131568366E-02 
601	 1,61047179180426E-02 
602	 1,66643193050797E-02 
603	 1,68890057961975E-02 
604	 0,016143205225088 
605	 1,57277157283611E-02 
606	 1,57407898224225E-02 
607	 1,57832241977487E-02 
608	 1,62030120752867E-02 
609	 1,67792090781207E-02 
610	 1,56064799215485E-02 
611	 1,43012645884647E-02 
612	 0,015008409601046 
613	 1,57394983975811E-02 
614	 1,58739831687745E-02 
615	 1,49752501874869E-02 
616	 1,46649081073059E-02 
617	 1,57452821707766E-02 
618	 1,52601475237049E-02 
619	 1,40954362918482E-02 
620	 1,48704846266122E-02 
621	 1,54996966380469E-02 
622	 1,53982132261545E-02 
623	 1,52192832593306E-02 
624	 1,50163638645091E-02 
625	 1,48355551432805E-02 
626	 1,53251853060062E-02 
627	 0,016134197957576 
628	 1,59080350305225E-02 
629	 1,53903165169632E-02 
630	 1,50318540657481E-02 
631	 1,50756228077526E-02 
632	 1,54585743620917E-02 
633	 1,60335156475012E-02 
634	 1,63401020281601E-02 
635	 1,63061649225548E-02 
636	 1,62653924953925E-02 
637	 1,65379963471593E-02 
638	 1,73299939220669E-02 
639	 1,78042543756763E-02 
640	 1,78899036588864E-02 
641	 1,78353570471739E-02 
642	 1,77975656601093E-02 
643	 1,78134630513745E-02 
644	 1,74657706847033E-02 
645	 1,72921033280475E-02 
646	 1,80234863515212E-02 
647	 1,82834929880742E-02 
648	 1,80064510085911E-02 
649	 1,82888156835967E-02 
650	 1,86026807066417E-02 
651	 0,018593444780667 
652	 1,84458662182309E-02 
653	 1,82328684128043E-02 
654	 1,80428163659643E-02 
655	 1,78344989669994E-02 
656	 1,76104789285529E-02 
657	 1,74368090024914E-02 
658	 1,72277733117446E-02 
659	 1,68891061224587E-02 
660	 1,63243537835959E-02 
661	 1,56826355918762E-02 
662	 0,015464519216635 
663	 1,50500642843265E-02 
664	 1,42636584096461E-02 
665	 1,42090081526053E-02 
666	 1,45083654873564E-02 
667	 1,43683487608442E-02 
668	 0,01447611069479 
669	 0,014834503220162 
670	 1,47578703134644E-02 
671	 1,45459581686146E-02 
672	 1,44428844703122E-02 
673	 1,41722081358962E-02 
674	 1,38815315848156E-02 
675	 1,39777870466301E-02 
676	 1,43763409021314E-02 
677	 1,48196467557387E-02 
678	 1,40463594901222E-02 
679	 1,32969615142041E-02 
680	 1,41311471762946E-02 
681	 1,48767684513133E-02 
682	 0,01510599794586 
683	 1,48211068917433E-02 
684	 1,45747515173026E-02 
685	 1,47005368294914E-02 
686	 1,48395147905048E-02 
687	 1,50810638918114E-02 
688	 1,56370506909437E-02 
689	 1,65558840049981E-02 
690	 1,76465894417312E-02 
691	 1,80009793997311E-02 
692	 1,85854302961293E-02 
693	 2,02590489076192E-02 
694	 2,20750234138363E-02 
695	 2,39216122943186E-02 
696	 2,59268694274551E-02 
697	 2,84827355466687E-02 
698	 3,16981315702675E-02 
699	 3,50664264892042E-02 
700	 0,038627407802723 
701	 4,24912305356838E-02 
702	 4,67154264664873E-02 
703	 0,051319510706139 
704	 0,056345670444506 
705	 0,061491781393061 
706	 6,65374430342399E-02 
707	 7,15216349281801E-02 
708	 7,64862255966654E-02 
709	 8,15199914228305E-02 
710	 0,086248472306872 
711	 9,06845995654375E-02 
