Wavelength	BEL100105.asd
325	 1,55204838604913E-02 
326	 2,01676557480484E-02 
327	 2,69911729078222E-02 
328	 0,031204295669662 
329	 2,86042360400858E-02 
330	 2,52187949279106E-02 
331	 0,02569997504054 
332	 2,72261762078864E-02 
333	 2,90104238030275E-02 
334	 0,031462723332007 
335	 2,75025003014091E-02 
336	 1,81633862437351E-02 
337	 1,72127174847077E-02 
338	 0,021977351595171 
339	 2,86794432877244E-02 
340	 2,71817424714328E-02 
341	 2,12928796790685E-02 
342	 2,40418404856774E-02 
343	 2,58519045538182E-02 
344	 2,45182298456229E-02 
345	 2,52658818350679E-02 
346	 2,63065366075292E-02 
347	 2,56675979560947E-02 
348	 2,48907032413653E-02 
349	 2,46020298682814E-02 
350	 2,54659140492729E-02 
351	 2,71072169735109E-02 
352	 2,87673270446858E-02 
353	 2,72120504993168E-02 
354	 2,48717043340865E-02 
355	 2,48593618498948E-02 
356	 2,62584224900502E-02 
357	 2,76550313597544E-02 
358	 0,024890216418776 
359	 2,50636790444237E-02 
360	 3,02516913177468E-02 
361	 2,80003402834908E-02 
362	 2,30852828376484E-02 
363	 2,37526943444127E-02 
364	 2,47927592050256E-02 
365	 2,51817060865369E-02 
366	 2,57041512153244E-02 
367	 2,61832191812357E-02 
368	 2,64060176267684E-02 
369	 0,02544207046109 
370	 0,02444646227166 
371	 2,57633054955317E-02 
372	 2,71412195908242E-02 
373	 2,77602199680958E-02 
374	 2,76843965570378E-02 
375	 2,70087189419344E-02 
376	 2,59907914359614E-02 
377	 2,65344266156427E-02 
378	 2,77409146181579E-02 
379	 2,66987912747796E-02 
380	 2,60126354478655E-02 
381	 0,026509317489997 
382	 0,027583553194896 
383	 2,80216903985972E-02 
384	 2,66675410207966E-02 
385	 2,55822506262259E-02 
386	 2,56750855664389E-02 
387	 2,80626990023526E-02 
388	 3,00833021040226E-02 
389	 3,03632367713614E-02 
390	 2,81346036806973E-02 
391	 2,58335108602078E-02 
392	 2,63487712611944E-02 
393	 2,71566790782153E-02 
394	 2,74081826206659E-02 
395	 0,026317406033577 
396	 0,026351405200837 
397	 2,81182110880456E-02 
398	 2,77539130518404E-02 
399	 2,65944306366973E-02 
400	 0,026771597316989 
401	 2,74274762320611E-02 
402	 2,80708319157359E-02 
403	 0,027676642011597 
404	 2,72238835937547E-02 
405	 2,74103933689385E-02 
406	 2,79297218046976E-02 
407	 2,83779284505108E-02 
408	 2,80396774894865E-02 
409	 2,77170640500221E-02 
410	 2,76058920769854E-02 
411	 2,72630376087324E-02 
412	 2,70341753534502E-02 
413	 2,72387076707532E-02 
414	 2,72557859678125E-02 
415	 0,027381099293945 
416	 2,89201009020227E-02 
417	 2,95795738760529E-02 
418	 2,85775936864072E-02 
419	 2,78950693109977E-02 
420	 2,77472989152575E-02 
421	 2,81341499230119E-02 
422	 2,78748691170961E-02 
423	 2,72213687796753E-02 
424	 2,81985528937359E-02 
425	 2,91312813041969E-02 
426	 2,89405050321483E-02 
427	 2,87144788131202E-02 
428	 0,028631843636845 
429	 2,87401295309008E-02 
430	 2,85731243067876E-02 
431	 2,81556548094294E-02 
432	 2,82386095433329E-02 
433	 2,85648281833187E-02 
434	 2,88573142481469E-02 
435	 2,87600335510162E-02 
436	 2,85650174011465E-02 
437	 2,92322496800912E-02 
438	 2,96470942787946E-02 
439	 2,94331814623071E-02 
440	 2,93290942363471E-02 
441	 2,92994775560282E-02 
442	 2,92080374132449E-02 
443	 2,94569240543738E-02 
444	 2,99933993898811E-02 
445	 0,030434583120397 
446	 3,03776231782025E-02 
447	 2,97078695340812E-02 
448	 0,029764256810873 
449	 3,03304365653204E-02 
450	 3,06852531070061E-02 
451	 3,04572460559515E-02 
452	 2,99023928615083E-02 
453	 0,030965457220068 
454	 3,21068722669076E-02 
455	 3,17811239063803E-02 
456	 3,11957748640008E-02 
457	 3,08019923413677E-02 
458	 3,10644968951236E-02 
459	 3,16389635656414E-02 
460	 3,22229627330891E-02 
461	 3,20643042190139E-02 
462	 3,15881332479451E-02 
463	 3,14840525980307E-02 
464	 3,17214987957985E-02 
465	 3,21172174597073E-02 
466	 3,19636185012179E-02 
467	 3,18317425341345E-02 
468	 3,20789627974759E-02 
469	 3,20243783425341E-02 
470	 3,17743483851475E-02 
471	 3,17342252315824E-02 
472	 3,18563484858925E-02 
473	 3,20554388983708E-02 
474	 3,18916550514684E-02 
475	 3,19187236432798E-02 
476	 3,26788911656983E-02 
477	 3,31619025720623E-02 
478	 0,033164739837954 
479	 3,26775126369447E-02 
480	 3,26813611763297E-02 
481	 3,34599733097603E-02 
482	 3,31036502045356E-02 
483	 3,24130908808124E-02 
484	 3,30286432319715E-02 
485	 3,31989289663193E-02 
486	 0,032711711150315 
487	 0,032930773847856 
488	 3,30463778497935E-02 
489	 3,25096461436918E-02 
490	 3,26830038592887E-02 
491	 3,32186323313249E-02 
492	 3,26979681321738E-02 
493	 3,28013876073469E-02 
494	 3,38170724349516E-02 
495	 0,033915316885431 
496	 3,34841642911217E-02 
497	 3,31496968083666E-02 
498	 3,34776311809273E-02 
499	 3,42916724513424E-02 
500	 3,45959202454335E-02 
501	 3,42970944135589E-02 
502	 0,033458499042165 
503	 3,30259226153628E-02 
504	 3,32505851861013E-02 
505	 3,43626529005779E-02 
506	 3,49226445240443E-02 
507	 3,45926408314191E-02 
508	 0,034068290430506 
509	 3,41672379759085E-02 
510	 3,55090653553925E-02 
511	 3,60431794895642E-02 
512	 3,57290628500755E-02 
513	 3,56325230039676E-02 
514	 3,56109011475953E-02 
515	 3,56828636813048E-02 
516	 3,61079619543371E-02 
517	 3,65804747947247E-02 
518	 3,66289209645783E-02 
519	 3,66204985612022E-02 
520	 3,66240354867823E-02 
521	 3,64964294717527E-02 
522	 0,03639948593726 
523	 3,64711525166432E-02 
524	 3,68777217433515E-02 
525	 3,73732639082009E-02 
526	 3,73286682171915E-02 
527	 3,73062165514893E-02 
528	 3,74762740675351E-02 
529	 3,75828170371755E-02 
530	 3,77312977330215E-02 
531	 3,80587197072177E-02 
532	 3,81904556116669E-02 
533	 3,80521251177207E-02 
534	 3,76033844794601E-02 
535	 3,76865913868124E-02 
536	 3,86525288522178E-02 
537	 3,87424638451242E-02 
538	 0,038296885680169 
539	 3,84646521492867E-02 
540	 0,038669337920748 
541	 3,87656666191173E-02 
542	 3,88642535834953E-02 
543	 3,90455475850184E-02 
544	 3,93681322499469E-02 
545	 3,94416396829353E-02 
546	 3,93168621590067E-02 
547	 3,93473579514918E-02 
548	 3,95380729878133E-02 
549	 3,98765284748852E-02 
550	 4,02032278512901E-02 
551	 4,04040085425406E-02 
552	 4,03401332412558E-02 
553	 4,02529831703215E-02 
554	 4,02709715594672E-02 
555	 4,05585115184713E-02 
556	 4,08671182521871E-02 
557	 4,09519330115823E-02 
558	 4,05807442465554E-02 
559	 4,01153794984613E-02 
560	 4,05764714663105E-02 
561	 4,11830937235826E-02 
562	 4,15106202511925E-02 
563	 4,11340995998692E-02 
564	 4,06390337573391E-02 
565	 4,08651461565979E-02 
566	 0,041262735175231 
567	 0,041545844830951 
568	 0,041198766230415 
569	 4,09691214996725E-02 
570	 0,041388250132541 
571	 4,18591516786713E-02 
572	 0,042177830621964 
573	 4,20625704168255E-02 
574	 4,24315409920296E-02 
575	 4,34296101276608E-02 
576	 4,38981177397718E-02 
577	 0,04390224668789 
578	 4,36432500936087E-02 
579	 4,38962642219604E-02 
580	 4,45143143592883E-02 
581	 4,43967225626779E-02 
582	 4,41913916908214E-02 
583	 4,42856096919429E-02 
584	 4,46034934879502E-02 
585	 0,045085542000279 
586	 4,56525886613657E-02 
587	 4,61424509314437E-02 
588	 4,64787850705057E-02 
589	 0,046682019248486 
590	 4,68312316435507E-02 
591	 0,047002489756911 
592	 4,70321956194489E-02 
593	 4,69338637106651E-02 
594	 4,67542951163816E-02 
595	 4,68855939891955E-02 
596	 4,73625560169417E-02 
597	 4,70066436606499E-02 
598	 4,65401358528518E-02 
599	 4,72249471969493E-02 
600	 4,75643226175503E-02 
601	 4,72586977941253E-02 
602	 4,68962456966163E-02 
603	 4,66321864000873E-02 
604	 4,65668307176852E-02 
605	 4,64033887304469E-02 
606	 4,62372393393953E-02 
607	 0,046526495062482 
608	 4,63856252595154E-02 
609	 4,56714839929239E-02 
610	 4,58691356967698E-02 
611	 4,61425866106496E-02 
612	 4,52808449648621E-02 
613	 4,47461183023228E-02 
614	 4,48183438252976E-02 
615	 4,51415712371275E-02 
616	 4,52236878492677E-02 
617	 4,47619643732509E-02 
618	 4,42423966693915E-02 
619	 4,39376021112709E-02 
620	 0,044235214072107 
621	 4,44280760938475E-02 
622	 4,43182124170976E-02 
623	 4,42799541961044E-02 
624	 4,43809747959363E-02 
625	 4,46512795077577E-02 
626	 4,45639997984722E-02 
627	 4,42160918075125E-02 
628	 4,42212746965618E-02 
629	 4,46247617604998E-02 
630	 4,53008435098269E-02 
631	 0,045068300920894 
632	 4,46889545396026E-02 
633	 4,56465569129862E-02 
634	 4,59845890074526E-02 
635	 4,55554357115938E-02 
636	 4,62544776930396E-02 
637	 4,70083418535286E-02 
638	 4,69133320835081E-02 
639	 4,69881656662494E-02 
640	 4,73357415495257E-02 
641	 4,77115611817568E-02 
642	 4,82227315084188E-02 
643	 4,87364228466251E-02 
644	 4,82079383055011E-02 
645	 4,77472727594275E-02 
646	 4,90070254288401E-02 
647	 4,95058619146435E-02 
648	 4,88783898865864E-02 
649	 4,84937626284459E-02 
650	 4,84527944470804E-02 
651	 4,87322577160188E-02 
652	 0,048415164193703 
653	 4,77726944792402E-02 
654	 4,76679420707485E-02 
655	 4,74806766896146E-02 
656	 4,69310381716804E-02 
657	 0,045835581463302 
658	 4,46699734315976E-02 
659	 4,38338550243737E-02 
660	 4,34466064113138E-02 
661	 4,32712837056937E-02 
662	 4,26689710431171E-02 
663	 4,16559945214317E-02 
664	 4,04192748878609E-02 
665	 4,02208510788861E-02 
666	 4,04369179451121E-02 
667	 3,98449746292659E-02 
668	 3,93088897009012E-02 
669	 3,90469796897799E-02 
670	 3,89070235788522E-02 
671	 0,03893617360613 
672	 3,91465139406921E-02 
673	 3,92253342589904E-02 
674	 3,91852128314093E-02 
675	 0,039252094941976 
676	 3,90283648118077E-02 
677	 3,86449032507869E-02 
678	 3,97233185835126E-02 
679	 4,08571891247526E-02 
680	 4,02392668699215E-02 
681	 4,01432230356197E-02 
682	 4,08351040289345E-02 
683	 4,12555403815431E-02 
684	 4,18322076683659E-02 
685	 4,28558815786632E-02 
686	 4,40912282262042E-02 
687	 4,54733764270976E-02 
688	 0,046709240663765 
689	 4,73259057931264E-02 
690	 4,75918477039254E-02 
691	 4,89027432197902E-02 
692	 5,04088300159927E-02 
693	 5,14266709130385E-02 
694	 5,38140296474353E-02 
695	 5,69730739682595E-02 
696	 5,87892757936508E-02 
697	 6,09659025265781E-02 
698	 6,42111124854431E-02 
699	 6,76716736559351E-02 
700	 7,10553824410982E-02 
701	 7,39680067526283E-02 
702	 7,71108621966969E-02 
703	 0,080304798737294 
704	 8,25730263344908E-02 
705	 8,50389019978555E-02 
706	 8,82675454861823E-02 
707	 9,10337041555092E-02 
708	 9,32920228358522E-02 
709	 9,52839654920217E-02 
710	 9,72731581902872E-02 
711	 9,93512451396233E-02 
712	 0,101422697557271 
713	 0,103385352778237 
714	 0,105157642019962 
715	 0,106568079574589 
716	 0,107934772121173 
717	 0,110154347319448 
718	 0,112351551270872 
719	 0,113489855525213 
720	 0,113601040314603 
721	 0,113824605550396 
722	 0,115332654471826 
723	 0,116445127670055 
724	 0,117014326419488 
725	 0,117976369406899 
726	 0,118468743061555 
727	 0,118212662136851 
728	 0,119033752523644 
729	 0,120441651173942 
730	 0,121124147606523 
731	 0,121755204600222 
732	 0,122298169572663 
733	 0,12210599456847 
734	 0,122013864344697 
735	 0,122632621197544 
736	 0,123245496828329 
737	 0,123685498962402 
738	 0,123863901546001 
739	 0,12431546477628 
740	 0,125154984320089 
741	 0,125879411491094 
742	 0,126238442417873 
743	 0,126027185693765 
744	 0,125930356441395 
745	 0,126045110635563 
746	 0,126049331167558 
747	 0,126335969456398 
748	 0,127047288558334 
749	 0,127611147120805 
750	 0,127989660630033 
751	 0,128252464642213 
752	 0,128317135801347 
753	 0,128272760934793 
754	 0,128445865103721 
755	 0,12883657185573 
756	 0,129353906977984 
757	 0,129174363644351 
758	 0,128538630671873 
759	 0,128336514339177 
760	 0,12897670278162 
761	 0,13087971522393 
762	 0,131604781665505 
763	 0,131871849310836 
764	 0,132642356793234 
765	 0,132751162295091 
766	 0,132380616723029 
767	 0,131569831513497 
768	 0,131750307139442 
769	 0,132931210783959 
770	 0,13298574797919 
771	 0,132518976601193 
772	 0,132374852120304 
773	 0,13249855047749 
774	 0,13279423879681 
775	 0,132884976820247 
776	 0,133197840010241 
777	 0,133838129682253 
778	 0,133913001755435 
779	 0,133778794733318 
780	 0,134111300759461 
781	 0,13433972697201 
782	 0,13437213929498 
783	 0,134373239458694 
784	 0,134658321170238 
785	 0,135311873538835 
786	 0,135060204119572 
787	 0,134451962156334 
788	 0,134865577490591 
789	 0,135525787791471 
790	 0,136162598647923 
791	 0,136815983588437 
792	 0,137115441306406 
793	 0,136821123027493 
794	 0,136441407730091 
795	 0,136325551021227 
796	 0,137047517516166 
797	 0,13754494136964 
798	 0,137481869799243 
799	 0,137276221044398 
800	 0,137155054744748 
801	 0,137341150730039 
802	 0,137938111737801 
803	 0,138771375742323 
804	 0,13948863503395 
805	 0,139597003512778 
806	 0,139153317069343 
807	 0,13958094162363 
808	 0,140030971259477 
809	 0,139473408803025 
810	 0,138738822332139 
811	 0,138210577757136 
812	 0,138389924362371 
813	 0,139143540022775 
814	 0,14026090670629 
815	 0,140658533370396 
816	 0,140581935520163 
817	 0,140655871138285 
818	 0,141771886687535 
819	 0,143037486625255 
820	 0,141581690915628 
821	 0,140973822484953 
822	 0,142487962803354 
823	 0,142784409758965 
824	 0,142252877584499 
825	 0,141873019965656 
826	 0,141974625749588 
827	 0,142356702974249 
828	 0,141973744956405 
829	 0,141891123819674 
830	 0,142586921307398 
831	 0,143239433861641 
832	 0,143509574876207 
833	 0,143111357154596 
834	 0,143557752678499 
835	 0,144497555957417 
836	 0,143739681559973 
837	 0,143084526554599 
838	 0,143411010417327 
839	 0,144046350674263 
840	 0,144375155475432 
841	 0,143685068171622 
842	 0,143426742541767 
843	 0,143822426701522 
844	 0,144289642496226 
845	 0,14466396610475 
846	 0,144799601981936 
847	 0,144599902434802 
848	 0,144161053388881 
849	 0,143638474221747 
850	 0,14322347464317 
851	 0,143161746280091 
852	 0,143985939692558 
853	 0,144968059463855 
854	 0,145619099452531 
855	 0,145945095129539 
856	 0,146131926150722 
857	 0,146440718263717 
858	 0,14556753662462 
859	 0,144305893757718 
860	 0,14620971173798 
861	 0,147294016839467 
862	 0,14582512171888 
863	 0,14532414923978 
864	 0,145517272009064 
865	 0,145524221759461 
866	 0,145957787145639 
867	 0,14658655645425 
868	 0,146263895603297 
869	 0,146476938414851 
870	 0,14753709708101 
871	 0,146874850034198 
872	 0,145559218756624 
873	 0,145147378035711 
874	 0,145728487398134 
875	 0,146685956886049 
876	 0,145944261381811 
877	 0,146171451304433 
878	 0,148070506238283 
879	 0,148688173144765 
880	 0,148476826387776 
881	 0,148196421251271 
882	 0,147545323921172 
883	 0,146933835340773 
884	 0,147438052630646 
885	 0,148374602928102 
886	 0,149043876462692 
887	 0,147182166760231 
888	 0,146126331110028 
889	 0,148898116494707 
890	 0,150072341449144 
891	 0,149335726307646 
892	 0,148414512627136 
893	 0,147768315378199 
894	 0,14760195113079 
895	 0,146992668082941 
896	 0,146950291666737 
897	 0,148351664524244 
898	 0,149047982425274 
899	 0,14917601917727 
900	 0,149897378474152 
901	 0,15080491049404 
902	 0,151392506687391 
903	 0,150192883789602 
904	 0,149160961772657 
905	 0,149437756020061 
906	 0,149816821460147 
907	 0,150234652127166 
908	 0,150809584394149 
909	 0,152100625043634 
910	 0,153018247513999 
911	 0,149026350129656 
912	 0,147785085692521 
913	 0,151953183481807 
914	 0,151460359791761 
915	 0,149326156767146 
916	 0,149785812137277 
917	 0,151986074633305 
918	 0,154141407096341 
919	 0,152602852964715 
920	 0,150934265885781 
921	 0,150169585635399 
922	 0,148901078442281 
923	 0,148237959127099 
924	 0,148933273330257 
925	 0,14763734557864 
926	 0,144997809089092 
927	 0,14387959060769 
928	 0,145429828065929 
929	 0,149788415489944 
930	 0,153598709189515 
931	 0,154237207914357 
932	 0,149130052964021 
933	 0,144501650320892 
934	 0,145340286650634 
935	 0,155903063192546 
936	 0,1517670906341 
937	 0,136913197985923 
938	 0,144243060522541 
939	 0,155073541888278 
940	 0,161215333847841 
941	 0,154140451101382 
942	 0,149195072776187 
943	 0,157168994169799 
944	 0,156500019290292 
945	 0,151422461044505 
946	 0,156131525816903 
947	 0,160428432214692 
948	 0,158126793606571 
949	 0,137330630270847 
950	 0,127378315303583 
951	 0,140357307678877 
952	 0,149816161736867 
953	 0,150982411073487 
954	 0,142730958242968 
955	 0,143794712130145 
956	 0,152555435936426 
957	 0,158234860908666 
958	 0,150979423035618 
959	 0,134575442895399 
960	 0,133070028161871 
961	 0,139504644932872 
962	 0,147624187004958 
963	 0,156582672358548 
964	 0,158287079806862 
965	 0,143643656421115 
966	 0,143074568897298 
967	 0,152158980620393 
968	 0,140507196438614 
969	 0,136853840831783 
970	 0,147488363647569 
971	 0,145005581138552 
972	 0,141269036787975 
973	 0,14634851160259 
974	 0,146047894871137 
975	 0,142638056567905 
976	 0,143602795277521 
977	 0,14428724581292 
978	 0,143752033097132 
979	 0,143112525533515 
980	 0,140600670299011 
981	 0,137189222447686 
982	 0,142424478607887 
983	 0,147781358481437 
984	 0,145753020010739 
985	 0,143487667170512 
986	 0,142681675421749 
987	 0,144007237029947 
988	 0,147743204870317 
989	 0,152657775989176 
990	 0,156129099291179 
991	 0,154218528119013 
992	 0,146684003810621 
993	 0,144986992563825 
994	 0,145869083192273 
995	 0,145191892470053 
996	 0,147147896969542 
997	 0,151029244899076 
998	 0,154615108691216 
999	 0,151485988010269 
1000	 0,144210810177875 
1001	 0,148937336787001 
1002	 0,151439796214229 
1003	 0,14571105387056 
1004	 0,14199604522658 
1005	 0,14063783233756 
1006	 0,140840310243914 
1007	 0,138992391656895 
1008	 0,135556061493903 
1009	 0,132374976145568 
1010	 0,143675114326354 
1011	 0,161343955292285 
1012	 0,149770921643179 
1013	 0,139862113696146 
1014	 0,142907907166991 
1015	 0,137240947440289 
1016	 0,133563346731145 
1017	 0,141035823833908 
1018	 0,150074947970486 
1019	 0,154348356072487 
1020	 0,147556943883647 
1021	 0,144985691361963 
1022	 0,14774598451513 
1023	 0,147942312128293 
1024	 0,145242629553138 
1025	 0,141933553091951 
1026	 0,148618146692866 
1027	 0,158162418029021 
1028	 0,163749554122725 
1029	 0,157007738297646 
1030	 0,146250950513107 
1031	 0,143720702761225 
1032	 0,151824955090836 
1033	 0,159910589113919 
1034	 0,146342838183544 
1035	 0,140112304229393 
1036	 0,147792606672486 
1037	 0,160186912497436 
1038	 0,168996975881029 
1039	 0,168292170208932 
1040	 0,152642386201678 
1041	 0,141907686680426 
1042	 0,150998672620523 
1043	 0,155001224343375 
1044	 0,152404836489196 
1045	 0,146979008686465 
1046	 0,158395073482021 
1047	 0,180404567087729 
1048	 0,188117446748475 
1049	 0,176460760356459 
1050	 0,153647750067127 
1051	 0,16859929378044 
1052	 0,164786976970316 
1053	 0,125824627958549 
1054	 0,136852197411624 
1055	 0,15880280234413 
1056	 0,159073303036076 
1057	 0,16571657845673 
1058	 0,17214670719513 
1059	 0,164813040325645 
1060	 0,165090593688574 
1061	 0,163723846375829 
1062	 0,126428687925517 
1063	 0,135636937328548 
1064	 0,187060927214935 
1065	 0,184835252318262 
1066	 0,166866733417048 
1067	 0,158028273111862 
1068	 0,183738767418266 
1069	 0,211565807756788 
1070	 0,207743060928773 
1071	 0,169877713777526 
1072	 0,120791709160022 
1073	 0,094791530693488 
1074	 0,131498456945576 
1075	 0,18371971922243 
