Wavelength	SCORFF200032.asd
325	 0,208079701976446 
326	 0,236031691572634 
327	 0,168702553790825 
328	 5,39563354879627E-02 
329	-1,92761717180879E-02 
330	-1,58837056102345E-02 
331	 7,71005314938369E-02 
332	 0,111870857606612 
333	 0,112687356021714 
334	 0,225038584551304 
335	 0,304025381364782 
336	 0,26587120883569 
337	 0,14643983199082 
338	-5,71838194298365E-04 
339	-3,87016328864604E-02 
340	 0,013608706159992 
341	 0,076384741860199 
342	 2,60556242633446E-02 
343	 6,03200967388514E-02 
344	 0,178543321041546 
345	 0,181834801962209 
346	 0,128242996328988 
347	 7,79279426959673E-02 
348	 6,68388375905643E-02 
349	 0,082134498218186 
350	 7,62591668838179E-02 
351	 7,83635337921697E-02 
352	 9,08486309292684E-02 
353	 6,67226855742054E-02 
354	 4,12960906510377E-02 
355	 5,88065130645427E-02 
356	 7,96899881608461E-02 
357	 0,087114392713627 
358	 7,33320035966616E-02 
359	 6,25611533288788E-02 
360	 6,19239382379031E-02 
361	 3,97229888859813E-02 
362	 2,57905411634553E-02 
363	 6,61719103666818E-02 
364	 7,88689559026541E-02 
365	 6,01166139122349E-02 
366	 5,95775953544855E-02 
367	 6,05082423963391E-02 
368	 5,27208843340517E-02 
369	 4,07578577021242E-02 
370	 2,91499481975057E-02 
371	 2,58139775112179E-02 
372	 3,76451392747237E-02 
373	 0,058223266221005 
374	 5,47664031637385E-02 
375	 0,041548968834739 
376	 3,15842250542935E-02 
377	 4,82081482390151E-02 
378	 7,34428325005771E-02 
379	 6,57279758396552E-02 
380	 5,12099779820962E-02 
381	 4,06074032350806E-02 
382	 4,15447304608402E-02 
383	 5,31269361303956E-02 
384	 7,23794305175734E-02 
385	 6,43008783571745E-02 
386	 0,043047000083359 
387	 6,35877583989837E-02 
388	 7,35813253258942E-02 
389	 5,75620979086076E-02 
390	 5,16822146441155E-02 
391	 0,054021082904372 
392	 5,91582450855802E-02 
393	 5,17420851378943E-02 
394	 3,62372702410993E-02 
395	 3,76000063260196E-02 
396	 3,99323880626975E-02 
397	 3,66243511883015E-02 
398	 4,12004613879229E-02 
399	 4,84096312831715E-02 
400	 4,95030550401866E-02 
401	 4,47161593384693E-02 
402	 3,65883454342318E-02 
403	 3,05271677122438E-02 
404	 3,73792538222779E-02 
405	 0,05975030210522 
406	 5,44120755251881E-02 
407	 3,46445661206046E-02 
408	 3,86782568964997E-02 
409	 0,047354971365245 
410	 5,27155783480028E-02 
411	 0,045492701897371 
