Wavelength	PENFOUL00305.asd
325	 0,492016938708937 
326	 0,427464639508396 
327	 0,491618737638691 
328	 0,661078350096197 
329	 0,659421877416362 
330	 0,63193327306807 
331	 0,677447260773385 
332	 0,575866588473301 
333	 0,398878195345935 
334	 0,56122478198907 
335	 0,589738036282152 
336	 0,407407851315611 
337	 0,345613800347884 
338	 0,373314193764977 
339	 0,433109584764283 
340	 0,476724613002864 
341	 0,477944124382836 
342	 0,378590773758508 
343	 0,3345542114402 
344	 0,38727289295775 
345	 0,40889599161376 
346	 0,389917000937029 
347	 0,343680417049208 
348	 0,336330922870094 
349	 0,361997534638708 
350	 0,39004521281893 
351	 0,397760477726972 
352	 0,378354395164501 
353	 0,362824568013855 
354	 0,347654435324256 
355	 0,321775322945457 
356	 0,338301930121319 
357	 0,37845330524737 
358	 0,349276305776636 
359	 0,32091548203327 
360	 0,322516300014773 
361	 0,341879786666474 
362	 0,367359236491736 
363	 0,381667988751877 
364	 0,377147076279111 
365	 0,360878301569742 
366	 0,36402276316651 
367	 0,3655108487881 
368	 0,354499554885537 
369	 0,351758279782501 
370	 0,361201642222035 
371	 0,386979684916815 
372	 0,385227019431119 
373	 0,35762976316737 
374	 0,374404474211144 
375	 0,392590042347263 
376	 0,384876162383513 
377	 0,393686669255144 
378	 0,40511037999931 
379	 0,377625160779761 
380	 0,356694820206843 
381	 0,358330951189881 
382	 0,366059749918614 
383	 0,374817553322482 
384	 0,381319649636897 
385	 0,387420535282571 
386	 0,390129666341594 
387	 0,380462015549081 
388	 0,376840460572619 
389	 0,384382886234944 
390	 0,386195021989796 
391	 0,38757728673128 
392	 0,395951993731417 
393	 0,390594608740569 
394	 0,37679976828594 
395	 0,382830239495587 
396	 0,388745678433188 
397	 0,385925510820993 
398	 0,394110815111232 
399	 0,402405579771846 
400	 0,392207704014449 
401	 0,384640928975788 
402	 0,384366543209533 
403	 0,387389055819027 
404	 0,390961662182852 
405	 0,392736960873682 
406	 0,387350209876083 
407	 0,379132203401687 
408	 0,377868444567928 
409	 0,382579934552248 
410	 0,390226394526041 
411	 0,39034448751071 
412	 0,387059471114876 
413	 0,384865408877901 
414	 0,384952272157158 
415	 0,386396812537016 
416	 0,385832777088382 
417	 0,385907884756659 
418	 0,38741266229359 
