Wavelength	MORB100375.asd
325	 0,325668360141274 
326	 0,203350220903059 
327	 5,70145763681092E-02 
328	 1,95324712446889E-03 
329	 3,51430050832642E-02 
330	 7,36744919447701E-02 
331	 6,44331111471822E-02 
332	 9,70388740841151E-02 
333	 0,148590545665354 
334	 0,145620957536558 
335	 0,14203190652783 
336	 0,137474125401096 
337	 5,12105829872327E-02 
338	-3,97229256167287E-03 
339	 5,09684844626197E-02 
340	 0,141898944601229 
341	 0,215316658890444 
342	 0,174263129099404 
343	 0,142828144671946 
344	 0,143382687339137 
345	 9,46498927204265E-02 
346	 5,34263183633548E-02 
347	 5,74811006861524E-02 
348	 4,53228018710034E-02 
349	 2,10073371433803E-02 
350	 2,66767576688367E-02 
351	 4,50661374678232E-02 
352	 7,08725752618882E-02 
353	 9,62742566319895E-02 
354	 0,10349723169435 
355	 8,00315533791014E-02 
356	 0,0687629255894 
357	 6,88448051203399E-02 
358	 0,043753868441375 
359	 3,36768172558775E-02 
360	 5,39597440516867E-02 
361	 7,14295544942815E-02 
362	 7,93906680089463E-02 
363	 0,078110285461065 
364	 5,46678038471029E-02 
365	 1,91533217060409E-02 
366	 4,39543448080936E-02 
367	 7,08956581490141E-02 
368	 6,73004455046023E-02 
369	 5,20812754973691E-02 
370	 0,036680459024078 
371	 3,77883665096341E-02 
372	 4,71487851622041E-02 
373	 0,057495420868271 
374	 5,24239702748869E-02 
375	 3,81114704913867E-02 
376	 2,21568017740922E-02 
377	 3,52479005708976E-02 
378	 6,22302420086003E-02 
379	 0,064990586098936 
380	 6,21151190275503E-02 
381	 5,94206084583465E-02 
382	 6,05477388828761E-02 
383	 5,27645217179853E-02 
384	 0,026268281326602 
385	 3,33367409306916E-02 
386	 0,061272134416541 
387	 5,83478390308068E-02 
388	 5,13271879348354E-02 
389	 4,84477741824935E-02 
390	 3,67310391131394E-02 
391	 2,04808081785526E-02 
392	 6,70439349065431E-03 
393	 0,013453731691685 
394	 3,49319125402304E-02 
395	 4,51914374346396E-02 
396	 4,59426433869663E-02 
397	 4,09208331970832E-02 
398	 5,20665611065576E-02 
399	 6,41092747480422E-02 
400	 5,29053464224107E-02 
401	 3,90367768084863E-02 
402	 3,03133539644844E-02 
403	 2,45231384193102E-02 
404	 3,02469657207269E-02 
405	 0,050238089736987 
406	 5,22823282639858E-02 
407	 4,17873317351889E-02 
408	 3,90943133992169E-02 
409	 3,78523368029941E-02 
410	 3,72182762843016E-02 
411	 0,040602633905788 
412	 4,13878299912981E-02 
413	 3,39776638821249E-02 
414	 3,08706723629703E-02 
415	 3,28394962518833E-02 
416	 3,58925547588196E-02 
417	 3,82497729742605E-02 
418	 3,82142803223872E-02 
419	 3,19720753534206E-02 
420	 2,58172740664013E-02 
421	 0,028028604009029 
422	 0,030115041049602 
423	 3,01510705247134E-02 
424	 2,78997298586947E-02 
425	 2,97312368128813E-02 
426	 3,78140891685407E-02 
427	 3,68831533266804E-02 
428	 0,032476315799276 
429	 3,81784417621214E-02 
430	 4,01241917226019E-02 
431	 3,67289321776496E-02 
432	 3,96579724669186E-02 
433	 4,24101554757167E-02 
434	 3,91836216779182E-02 
435	 3,53810960879895E-02 
436	 3,31037502339771E-02 
437	 3,51638327151594E-02 
438	 3,63420295668186E-02 
439	 3,50090448159916E-02 
440	 0,035476224491522 
441	 3,68044610620775E-02 
442	 0,037330641028502 
443	 3,65109308308366E-02 
444	 3,53438019913702E-02 
445	 3,79673088715411E-02 
446	 3,92458508034669E-02 
447	 3,64772179605733E-02 
448	 3,57645376430034E-02 
449	 3,66969170926714E-02 
450	 0,037080028113054 
451	 3,57274143831722E-02 
452	 0,033521201620122 
453	 3,67165147416885E-02 
454	 3,94899584995301E-02 
455	 3,66118249324986E-02 
456	 3,56860151094151E-02 
457	 3,72232658224047E-02 
458	 3,85815690672719E-02 
459	 3,97104263860762E-02 
460	 4,00773240340468E-02 
461	 3,74018319348951E-02 
462	 3,45864961590189E-02 
463	 3,56602746287127E-02 
464	 3,69523614220827E-02 
465	 0,037419333881455 
466	 3,65628400925888E-02 
467	 0,037261517146731 
468	 4,10166236871237E-02 
469	 4,34167140879574E-02 
470	 4,39261535627938E-02 
471	 0,042967261463129 
472	 4,09081035450114E-02 
473	 3,84667765693191E-02 
474	 3,73142065771008E-02 
475	 3,76458210626894E-02 
476	 3,94268796328736E-02 
