Wavelength	CHO-GIL00046.asd
325	 0,482341846600671 
326	 0,377718411585206 
327	 0,302588993078253 
328	 0,296256753696334 
329	 0,40443523906078 
330	 0,485149329206624 
331	 0,36643073213665 
332	 0,267433147878013 
333	 0,232163772964648 
334	 0,311168270541644 
335	 0,339328005392987 
336	 0,23285052710363 
337	 0,205611745019226 
338	 0,20969655903031 
339	 0,19979143159409 
340	 0,237297998602784 
341	 0,280582682939893 
342	 0,243871151653364 
343	 0,209963822100932 
344	 0,213417155596574 
345	 0,253993414863594 
346	 0,272866003741262 
347	 0,215029236107336 
348	 0,208737900181846 
349	 0,23348493565796 
350	 0,204837140535228 
351	 0,166852292471855 
352	 0,13838243121962 
353	 0,122041482106884 
354	 0,131844072157447 
355	 0,178441780119206 
356	 0,197378464490048 
357	 0,183541826076125 
358	 0,163435688668041 
359	 0,166555616743511 
360	 0,198229453425321 
361	 0,205747727587175 
362	 0,192792593913356 
363	 0,170851640195725 
364	 0,160718089647378 
365	 0,165480271853258 
366	 0,171215236020507 
367	 0,18222159374032 
368	 0,196476629922583 
369	 0,187953752054222 
370	 0,167155968382994 
371	 0,154326693392601 
372	 0,165193326082118 
373	 0,193769087831622 
374	 0,196322103622624 
375	 0,188628882171327 
376	 0,183125634791654 
377	 0,164333739472257 
378	 0,140291083474446 
379	 0,13147005478902 
380	 0,12912870929156 
381	 0,131975526594716 
382	 0,146735146018913 
383	 0,161718466888209 
384	 0,16803350187399 
385	 0,175004470294068 
386	 0,178714713039362 
387	 0,164929383775029 
388	 0,156873272024407 
389	 0,162556489424306 
390	 0,16478916870975 
391	 0,165187572713283 
392	 0,167290709384938 
393	 0,169751875105893 
394	 0,170271667644766 
395	 0,162403664300207 
396	 0,155365507281764 
397	 0,153717707796603 
398	 0,151143382164661 
399	 0,153010590515056 
400	 0,168255266190574 
401	 0,179802380092511 
402	 0,182232202163533 
403	 0,175003796458471 
404	 0,167722940845103 
405	 0,166666697844309 
406	 0,166137912824427 
407	 0,162975304211387 
408	 0,150804222866016 
409	 0,150894562757257 
410	 0,164371133175115 
411	 0,164941615010391 
412	 0,161858881633697 
413	 0,164328071136286 
414	 0,157528920820387 
415	 0,147119540176629 
416	 0,153801372924966 
417	 0,15857349611828 
418	 0,154577642037893 
419	 0,151040098907985 
420	 0,149807867926732 
421	 0,152055033950118 
422	 0,151966783446349 
423	 0,149782536096651 
424	 0,151347968164783 
425	 0,151769911216513 
426	 0,14889404138695 
427	 0,150676873487711 
428	 0,155268111696801 
429	 0,15806280131432 
430	 0,156846124447633 
431	 0,15164992933872 
432	 0,14550080340494 
433	 0,142447073643174 
434	 0,145676565638492 
435	 0,151365759018641 
436	 0,155544863030354 
437	 0,150603545129919 
438	 0,146490862045163 
439	 0,146848635844067 
440	 0,146521705244144 
441	 0,145746365924599 
442	 0,14537636656234 
443	 0,144747180295003 
444	 0,144294278039017 
445	 0,1463956829792 
446	 0,146168799671702 
447	 0,141489115938093 
448	 0,141683663391381 
449	 0,146260904340233 
450	 0,152711580152525 
451	 0,15114349587125 
452	 0,142210464574559 
453	 0,145168797114096 
454	 0,149779694608182 
455	 0,146496488530578 
456	 0,148229537824856 
457	 0,153108303551152 
458	 0,149747197776176 
459	 0,146418028405557 
460	 0,146599341463777 
461	 0,148470794196547 
462	 0,150257790204317 
463	 0,149987911823742 
464	 0,147673509451193 
465	 0,145027317684055 
466	 0,147521633492757 
467	 0,150666597006739 
468	 0,151298060800825 
469	 0,150459750187563 
470	 0,148407852667855 
471	 0,144938509076371 
472	 0,144217635437072 
473	 0,147010178952944 
474	 0,149682766757071 
475	 0,150813953159513 
476	 0,149397750132361 
477	 0,149879413883747 
478	 0,151583508813865 
479	 0,150073869233966 
480	 0,147731059953387 
481	 0,146109231201019 
482	 0,147655686682044 
483	 0,149589359352867 
484	 0,147444711245298 
485	 0,148679052391265 
486	 0,15286536917751 
487	 0,150818846078569 
488	 0,147742750819012 
489	 0,147621033693642 
490	 0,147395872919359 
491	 0,147109406972494 
492	 0,147879206027551 
493	 0,148935695270061 
494	 0,149958263222017 
495	 0,151005971665549 
496	 0,151556745196454 
497	 0,151066656383973 
498	 0,14972781108538 
499	 0,148255933912673 
500	 0,148527904825296 
501	 0,148861893103045 
502	 0,148429943484625 
503	 0,148675706100353 
504	 0,149615137720076 
505	 0,151014762018707 
506	 0,152012680581548 
507	 0,152445468641379 
508	 0,153149770315997 
509	 0,153416892674205 
510	 0,152671200297444 
511	 0,15269054809817 
512	 0,153295339843224 
513	 0,15314546755008 
514	 0,152667670101285 
515	 0,152167963101609 
516	 0,152344988289659 
517	 0,153062625829684 
518	 0,154086677872568 
519	 0,153559981612037 
520	 0,151873226141672 
521	 0,152302023734132 
522	 0,152956671482231 
523	 0,152455810180181 
524	 0,151650806703578 
525	 0,151025320050406 
526	 0,151396080927821 
527	 0,151610011091755 
528	 0,151253676907922 
529	 0,150572277821913 
530	 0,149901067660959 
531	 0,14959574875894 
532	 0,149509799724156 
533	 0,149670843607204 
534	 0,150493317918685 
535	 0,150377059794941 
536	 0,148681937280879 
537	 0,148631867187651 
538	 0,149506813017799 
539	 0,149115667534379 
540	 0,149139811773185 
541	 0,149811428307323 
542	 0,149995132073915 
543	 0,14953388307135 
544	 0,148411124720438 
545	 0,148153846739376 
546	 0,148804880913236 
547	 0,149597514052651 
548	 0,150052876116079 
549	 0,149892690754409 
550	 0,149326564186767 
551	 0,148813849824119 
552	 0,148997877266267 
553	 0,149118643026745 
554	 0,149095125111549 
555	 0,149611080855792 
556	 0,149944262234335 
557	 0,149476905254312 
558	 0,148238082476339 
559	 0,14713708670813 
560	 0,148360407445969 
561	 0,149841061482244 
562	 0,150433692914298 
563	 0,148966394795893 
564	 0,147096614598765 
565	 0,147094068871019 
566	 0,147648706031065 
567	 0,148245522620507 
568	 0,148272942902174 
569	 0,148325927255187 
570	 0,148816359595938 
571	 0,149536785347887 
572	 0,149975186237248 
573	 0,148975860807159 
574	 0,148842748773024 
575	 0,150021528093772 
576	 0,150011475306138 
577	 0,149710018780653 
578	 0,150311666019538 
579	 0,151245851280808 
580	 0,152262330296764 
581	 0,153051367593492 
582	 0,153537098551691 
583	 0,153820884173304 
584	 0,155047299314521 
585	 0,156681992253484 
586	 0,157540670257342 
587	 0,158284156692243 
588	 0,15898917548603 
589	 0,159152141807596 
590	 0,159306612209331 
591	 0,159917026509317 
592	 0,159799196299087 
593	 0,159419982333761 
594	 0,16073536798451 
595	 0,161822103692603 
596	 0,161811738988005 
597	 0,16149835990622 
598	 0,161229364901719 
599	 0,161393073735409 
600	 0,161263201037333 
601	 0,160803606872578 
602	 0,160697446616259 
603	 0,160679829416816 
604	 0,160521500296814 
605	 0,160249102104689 
606	 0,159828902050827 
607	 0,159075263350746 
608	 0,158846591578405 
609	 0,159239387036654 
610	 0,158679942633034 
611	 0,157865448182556 
612	 0,157817148258739 
613	 0,157843178982842 
614	 0,157734666216559 
615	 0,157270879686149 
616	 0,157262242108079 
617	 0,158069265596613 
618	 0,158075185127232 
619	 0,157252805380863 
620	 0,155909294168474 
621	 0,155422355598292 
622	 0,156116450275137 
623	 0,156889734313675 
624	 0,157226980454251 
625	 0,156718923739434 
626	 0,156553187077172 
627	 0,156912496622146 
628	 0,157516952289011 
629	 0,157976130295128 
630	 0,158086079961101 
631	 0,158205041257083 
632	 0,158222010438503 
633	 0,157850370970014 
634	 0,157988020563878 
635	 0,15872009922867 
636	 0,159222518711515 
637	 0,159528905211199 
638	 0,159714811018836 
639	 0,16018746577952 
640	 0,160755959509155 
641	 0,160685535067598 
642	 0,160854140018654 
643	 0,161514762871717 
644	 0,16185243909478 
645	 0,162098113727075 
646	 0,162656362296951 
647	 0,162329329671311 
648	 0,161191686810842 
649	 0,160485623964886 
650	 0,160219921767603 
651	 0,160338122319444 
652	 0,16025502518162 
653	 0,159759241677802 
654	 0,158557171804508 
655	 0,15794522305065 
656	 0,158163141066873 
657	 0,157966821865724 
658	 0,157364612888194 
659	 0,156471192081754 
660	 0,155862806744477 
661	 0,155449185341668 
662	 0,154522832516328 
663	 0,153635868702394 
664	 0,153124120508463 
665	 0,153210383653062 
666	 0,153434279935098 
667	 0,153073739958009 
668	 0,152383892545152 
669	 0,151750993307225 
670	 0,152424202984476 
671	 0,152923478990215 
672	 0,152116959468383 
673	 0,15151491916803 
674	 0,151452753090382 
675	 0,152132821408856 
676	 0,152558955939667 
677	 0,152445030124007 
678	 0,152707040080028 
679	 0,152997130996453 
680	 0,152827740991619 
681	 0,152748204527998 
682	 0,153059152159506 
683	 0,154349349064847 
684	 0,155214808558727 
685	 0,154964770416555 
686	 0,155293010189342 
687	 0,156191191842866 
688	 0,157215211448661 
689	 0,158231686593945 
690	 0,159376842521555 
691	 0,161410020615658 
692	 0,163930978516672 
693	 0,166595056594402 
694	 0,170149881028511 
695	 0,174583799773837 
696	 0,179470778965604 
697	 0,184895283511853 
698	 0,191006119890657 
699	 0,198364613036273 
700	 0,206691886055506 
701	 0,215565743000663 
702	 0,224649862376979 
703	 0,234025066046991 
704	 0,244314852909232 
705	 0,255208019007264 
706	 0,266457111457091 
707	 0,277707386164094 
708	 0,289084212456521 
709	 0,300939170015608 
710	 0,312727910527093 
711	 0,32425147602698 
712	 0,335365985616552 
713	 0,346524089762225 
714	 0,358132519028613 
715	 0,369819839105039 
716	 0,381246934866962 
717	 0,391832670260424 
718	 0,402092695206532 
719	 0,412191486515162 
720	 0,421931337868945 
721	 0,431166807789598 
722	 0,439723333686147 
723	 0,447703093268552 
724	 0,455273857257034 
725	 0,462828469170169 
726	 0,469899098496649 
727	 0,476236707721526 
728	 0,482250022413816 
729	 0,488034335700954 
730	 0,49366341781136 
731	 0,498742390127093 
732	 0,503240816516051 
733	 0,507656177179794 
734	 0,511522827059209 
735	 0,514491142486088 
736	 0,517834972677847 
737	 0,521274918182861 
738	 0,523447489377415 
739	 0,525583407604324 
740	 0,528034096156681 
741	 0,529931805628522 
742	 0,53164367225012 
743	 0,533658494922782 
744	 0,535645243062849 
745	 0,537385276137211 
746	 0,538454755512046 
747	 0,539422505979901 
748	 0,540601139181184 
749	 0,541794447866109 
750	 0,542842062697718 
751	 0,54352032565941 
752	 0,544424425942642 
753	 0,545508810125164 
754	 0,545897235312901 
755	 0,546344984447237 
756	 0,547340375749353 
757	 0,547940992806967 
758	 0,548116172120711 
759	 0,548042126892271 
760	 0,548473104303576 
761	 0,549473038373641 
762	 0,550004304003031 
763	 0,550158438068652 
764	 0,550110726656537 
765	 0,550399187220027 
766	 0,550882489646573 
767	 0,550838421632856 
768	 0,550992059194952 
769	 0,551514068259975 
770	 0,551654826104996 
771	 0,551567579777264 
772	 0,551510417359675 
773	 0,551478374473424 
774	 0,551526961684989 
775	 0,551821264379084 
776	 0,551922969426556 
777	 0,55168979365384 
778	 0,551877517092803 
779	 0,552241337828833 
780	 0,552301260577985 
781	 0,552352361171972 
782	 0,552391337710425 
783	 0,552110823034737 
784	 0,551991094216817 
785	 0,552298266396283 
786	 0,552404508582038 
787	 0,55234585128765 
788	 0,55235666657608 
789	 0,552320886823653 
790	 0,552240221033067 
791	 0,552255155771511 
792	 0,5521910949363 
793	 0,551937490203324 
794	 0,551921918334218 
795	 0,551966088125559 
796	 0,55148823125808 
797	 0,551383759669161 
798	 0,551725241385446 
799	 0,551328234618648 
800	 0,550770201614205 
801	 0,550646963477594 
802	 0,550779787088705 
803	 0,550965275518344 
804	 0,550713275554037 
805	 0,550775255980343 
806	 0,551276500691265 
807	 0,55127582056158 
808	 0,551154263041117 
809	 0,551371160635534 
810	 0,551449034770339 
811	 0,551328735848075 
812	 0,551075964138825 
813	 0,551034182471115 
814	 0,551309928146622 
815	 0,551463765593707 
816	 0,551646526824453 
817	 0,552073981889386 
818	 0,552439904935449 
819	 0,552667627082386 
820	 0,552756206733307 
821	 0,552881959002061 
822	 0,553097105757733 
823	 0,553071959766615 
824	 0,553092009354583 
825	 0,553549439442882 
826	 0,553805041802967 
827	 0,553851637025642 
828	 0,554168295817441 
829	 0,554586128030063 
830	 0,55497358524638 
831	 0,555102711324183 
832	 0,55503474730721 
833	 0,55489473264338 
834	 0,555070141525041 
835	 0,555391228907868 
836	 0,55488622487741 
837	 0,554683183215198 
838	 0,555302362080468 
839	 0,555726634809357 
840	 0,555963911980874 
841	 0,55620196958158 
842	 0,555867711194738 
843	 0,555288149818955 
844	 0,556039622235849 
845	 0,55647547960716 
846	 0,555843330887458 
847	 0,555708081533398 
848	 0,556074609299741 
849	 0,556686468819484 
850	 0,556889638766387 
851	 0,556619175385164 
852	 0,556266524059231 
853	 0,556255990475675 
854	 0,556709448539509 
855	 0,556647591766129 
856	 0,556335156471742 
857	 0,556285803722593 
858	 0,556120778981068 
859	 0,555982819936196 
860	 0,55663119376948 
861	 0,557059877233356 
862	 0,556783365986146 
863	 0,556391271909287 
864	 0,556236640224662 
865	 0,556666318672987 
866	 0,556633151903533 
867	 0,556241649443045 
868	 0,556739053033264 
869	 0,556615858189073 
870	 0,555495130914424 
871	 0,555657007985414 
872	 0,556700896191718 
873	 0,557830017748448 
874	 0,557648597908478 
875	 0,556535559890976 
876	 0,556511023282975 
877	 0,556923912212116 
878	 0,557399065449325 
879	 0,557314697032688 
880	 0,556875309668699 
881	 0,556404698660436 
882	 0,556509582136425 
883	 0,557027977557952 
884	 0,557234499914076 
885	 0,557140290330849 
886	 0,556797224284567 
887	 0,556575994627674 
888	 0,556544280510755 
889	 0,55673528904656 
890	 0,557125905271154 
891	 0,557420931874952 
892	 0,557010124033209 
893	 0,556690225401939 
894	 0,556647721238065 
895	 0,556380499486545 
896	 0,556213250020843 
897	 0,556383344619291 
898	 0,556511153059058 
899	 0,556592333437847 
900	 0,556751133774537 
901	 0,556577130645523 
902	 0,556129417238077 
903	 0,55604375426577 
904	 0,556204842143283 
905	 0,556436921895821 
906	 0,556045693894575 
907	 0,555494006482217 
908	 0,555549000367825 
909	 0,555952816227477 
910	 0,556270727269567 
911	 0,555312255911496 
912	 0,554729654530274 
913	 0,555060931678754 
914	 0,554330934438013 
915	 0,553429499365415 
916	 0,553490290652822 
917	 0,553867419930466 
918	 0,554164695251097 
919	 0,55363892789722 
920	 0,553799626262065 
921	 0,554791895344421 
922	 0,554827284111668 
923	 0,553612073278621 
924	 0,551282714489355 
925	 0,55072399330639 
926	 0,551344777610112 
927	 0,551200184640952 
928	 0,550653793254343 
929	 0,549914957599267 
930	 0,549586326091885 
931	 0,549279395123524 
932	 0,548721651106096 
933	 0,547696849525015 
934	 0,546811916651159 
935	 0,546817625164816 
936	 0,545813305016739 
937	 0,544403110673387 
938	 0,545764100863712 
939	 0,545790500177759 
940	 0,543481059420685 
941	 0,542328957197819 
942	 0,542122561293657 
943	 0,542302060370137 
944	 0,540898639495144 
945	 0,538590907838961 
946	 0,537218645441764 
947	 0,536730413617757 
948	 0,53663550010117 
949	 0,535202737241569 
950	 0,532929838141018 
951	 0,530427616499395 
952	 0,529354359093113 
953	 0,529371516353641 
954	 0,529690312652494 
955	 0,52747649358742 
956	 0,523696594769396 
957	 0,522444582576823 
958	 0,521228310610276 
959	 0,519749488768715 
960	 0,520593215159218 
961	 0,520757382427999 
962	 0,518256975523673 
963	 0,517051981763342 
964	 0,517135905895234 
965	 0,517581172908594 
966	 0,517276168868763 
967	 0,51646746968255 
968	 0,517160135063451 
969	 0,51693095177362 
970	 0,515159949675285 
971	 0,514397165918005 
972	 0,514197749951245 
973	 0,514054018603334 
974	 0,514567629020391 
975	 0,515480103438737 
976	 0,516228215991412 
977	 0,515946203902693 
978	 0,515024855414748 
979	 0,515826115222775 
980	 0,515761584015062 
981	 0,514223437553176 
982	 0,515768768140651 
983	 0,517313860824816 
984	 0,515670460868763 
985	 0,515787395343012 
986	 0,517215540370081 
987	 0,517358088875757 
988	 0,517301764359211 
989	 0,517309432965988 
990	 0,51733462225409 
991	 0,517245645388138 
992	 0,517297224567096 
993	 0,519615995870118 
994	 0,520935782577919 
995	 0,518169287017248 
996	 0,518185897497234 
997	 0,520286719841193 
998	 0,520602187545062 
999	 0,521731860696169 
1000	 0,523134154129338 
1001	 0,52051715909925 
1002	 0,518466670569555 
1003	 0,519270750121094 
1004	 0,521355985379185 
1005	 0,522481884993011 
1006	 0,521168066692054 
1007	 0,525208887263154 
1008	 0,530638256495113 
1009	 0,528152560885649 
1010	 0,5272150510164 
1011	 0,529075627523686 
1012	 0,529099195115764 
1013	 0,528545206001036 
1014	 0,528246266200324 
1015	 0,529968324762005 
1016	 0,531073961948959 
1017	 0,529732576053501 
1018	 0,530876812474366 
1019	 0,533634422865642 
1020	 0,53552436668174 
1021	 0,534766907989083 
1022	 0,532398372648954 
1023	 0,532488207511435 
1024	 0,533393368092252 
1025	 0,534710340828563 
1026	 0,537390605962367 
1027	 0,537592233565792 
1028	 0,53430116786557 
1029	 0,539281179101028 
1030	 0,545514741588224 
1031	 0,543700378719053 
1032	 0,539327618622497 
1033	 0,536016147344519 
1034	 0,538884649712139 
1035	 0,542024996144551 
1036	 0,543404570395439 
1037	 0,542196372455978 
1038	 0,545198950615728 
1039	 0,552037251336916 
1040	 0,543404167184645 
1041	 0,535596898161365 
1042	 0,540833483293565 
1043	 0,535721914384524 
1044	 0,530668462965092 
1045	 0,543052888651964 
1046	 0,545988704376191 
1047	 0,539199956852818 
1048	 0,535846631930004 
1049	 0,539250627127041 
1050	 0,547517995187791 
1051	 0,546744399658092 
1052	 0,546742763401781 
1053	 0,550491193612831 
1054	 0,544897622146554 
1055	 0,542222726572146 
1056	 0,551312633514076 
1057	 0,548942004532473 
1058	 0,541747064841753 
1059	 0,543354848938113 
1060	 0,542115749123671 
1061	 0,539218097415915 
1062	 0,542686503778048 
1063	 0,541971510188616 
1064	 0,53730927660133 
1065	 0,54182473703339 
1066	 0,542782565061492 
1067	 0,538241722581641 
1068	 0,551681948413794 
1069	 0,553180763420636 
1070	 0,525857513946773 
1071	 0,527325269702736 
1072	 0,543421244720534 
1073	 0,548285796949328 
1074	 0,543296681037909 
1075	 0,533697501542343 
