Wavelength	GRA-VIE00348.asd
325	 0,215464897877216 
326	 0,155038383726409 
327	 0,148634813378637 
328	 0,196130300794092 
329	 0,245420783971862 
330	 0,241139585954536 
331	 0,147783393442251 
332	 0,162391100501153 
333	 0,249924922249991 
334	 0,204001736432795 
335	 0,163881605366971 
336	 0,178123628885268 
337	 0,217804012080772 
338	 0,236277693966861 
339	 0,203251724454536 
340	 0,177868467040589 
341	 0,160766897191952 
342	 0,127135094777884 
343	 0,15785573092368 
344	 0,231662618342615 
345	 0,198441403164165 
346	 0,151677726669063 
347	 0,195822693874487 
348	 0,159385461173512 
349	 6,70499584854229E-02 
350	 6,67489071844244E-02 
351	 0,104200994766969 
352	 0,150507663286577 
353	 0,114411773712672 
354	 7,47342786971218E-02 
355	 0,12377701368267 
356	 0,14488902343223 
357	 0,123851553867632 
358	 8,68635083149062E-02 
359	 7,68994010136692E-02 
360	 0,107649967060504 
361	 0,108589112362435 
362	 0,104396519219645 
363	 0,140382902692267 
364	 0,146264963167587 
365	 0,121581750279759 
366	 0,126182451466953 
367	 0,134055293560919 
368	 0,128211509764219 
369	 0,11334099011677 
370	 9,94693443011589E-02 
371	 0,100515261823337 
372	 0,118118772296715 
373	 0,14189020565362 
374	 0,128929040729676 
375	 0,104132033881112 
376	 8,61941742875115E-02 
377	 5,13334596571794E-02 
378	 0,028814274382088 
379	 8,92099585255503E-02 
380	 0,118877607737819 
381	 9,71952855743918E-02 
382	 9,15461421182046E-02 
383	 8,90418460052874E-02 
384	 7,56421712003067E-02 
385	 8,69272732265052E-02 
386	 0,110567165695526 
387	 0,104172615994566 
388	 0,101151890445154 
389	 0,111053472650641 
390	 0,109979312059719 
391	 0,106192322958995 
392	 0,111241774561263 
393	 0,100978861124537 
394	 8,15950866951597E-02 
395	 8,76447700252848E-02 
396	 0,103194344950521 
397	 0,117120304830938 
398	 0,105745900769742 
399	 8,52148339774846E-02 
400	 0,081074004318067 
401	 8,81843625680777E-02 
402	 9,92259880154225E-02 
403	 9,30151863554401E-02 
404	 8,62428926174202E-02 
405	 8,98798511535827E-02 
406	 8,85513053248339E-02 
407	 0,086104364908812 
408	 9,59559488816012E-02 
409	 9,66093383888705E-02 
410	 8,52220704010672E-02 
411	 7,68178165502883E-02 
412	 7,77375299173592E-02 
413	 9,14049343824912E-02 
414	 9,10871101932277E-02 
415	 8,03249971016589E-02 
416	 8,21395274608018E-02 
417	 8,26732562755445E-02 
418	 7,82735438908795E-02 
419	 8,05902215121474E-02 
420	 8,49816993087773E-02 
421	 8,45386847228447E-02 
422	 8,29807121421981E-02 
423	 8,16879653882568E-02 
424	 8,28409423592284E-02 
425	 0,080686268115383 
426	 0,073209783857932 
427	 7,46830018588297E-02 
428	 8,13172486028405E-02 
429	 8,35280349850557E-02 
430	 8,38410026333233E-02 
431	 8,28914180312557E-02 
432	 8,13712620461526E-02 
433	 7,98063063944726E-02 
434	 7,88050718413544E-02 
435	 8,14731833315446E-02 
436	 8,56743265379472E-02 
437	 8,48321837430447E-02 
438	 0,084093487876082 
439	 8,51516133422426E-02 
440	 8,49809464598464E-02 
441	 8,42584296221374E-02 
442	 0,084107171128118 
443	 8,40041296404402E-02 
444	 8,40560687584179E-02 
445	 8,47395389960023E-02 
446	 8,66445066386263E-02 
447	 0,089307855276321 
448	 8,54105560290177E-02 
449	 0,079711043637103 
450	 8,27851905622808E-02 
451	 8,57905022275394E-02 
452	 8,60489937347852E-02 
453	 8,46030671655744E-02 
454	 8,43201627810309E-02 
455	 8,75056964722517E-02 
456	 8,77147005137933E-02 
457	 8,57839841922878E-02 
458	 0,087461431697218 
459	 8,85255433282531E-02 
460	 8,76775139260244E-02 
461	 8,88126003274051E-02 
462	 8,92448863072714E-02 
463	 8,50066623446423E-02 
464	 8,24410641619737E-02 
465	 8,30398860110818E-02 
466	 8,60207727369023E-02 
467	 8,82630291308502E-02 
468	 0,087794986225545 
469	 8,71409607323375E-02 
470	 8,65642415060847E-02 
471	 8,56356636669459E-02 
472	 8,57398203175337E-02 
473	 0,086650583751678 
474	 8,49481614035657E-02 
475	 8,32230398291711E-02 
476	 8,41175576429124E-02 
477	 8,56149494795452E-02 
478	 8,66612554326236E-02 
479	 8,55808448693404E-02 
480	 8,46015406536407E-02 
481	 8,45605203543979E-02 
482	 8,30449087084008E-02 
483	 8,16008715036516E-02 
484	 8,27922877741951E-02 
485	 8,54643819619116E-02 
486	 8,79303856633188E-02 
487	 8,51617822071227E-02 
488	 8,32955751043588E-02 
489	 8,65213862983989E-02 
490	 8,69828000591485E-02 
491	 8,46078627254709E-02 
492	 8,18115874380092E-02 
493	 8,05979293934012E-02 
494	 8,16081741413107E-02 
495	 8,30238155488376E-02 
496	 8,37506403668974E-02 
497	 8,28048130907599E-02 
498	 8,17209172566939E-02 
499	 8,12954052426281E-02 
500	 0,082738986017248 
501	 8,37378057891348E-02 
502	 8,30952091565646E-02 
503	 8,27458472575493E-02 
504	 8,30236644015743E-02 
505	 8,41166038738721E-02 
506	 8,46094835906222E-02 
507	 8,39971414359562E-02 
508	 8,21492352875929E-02 
509	 8,09681889766845E-02 
510	 8,20770058671296E-02 
511	 8,33973676629052E-02 
512	 8,43750153969268E-02 
513	 8,47420149571776E-02 
514	 8,53334368954785E-02 
515	 0,086314516594342 
516	 8,61953502854529E-02 
517	 8,56863736741725E-02 
518	 8,59241780562327E-02 
519	 8,68756612203035E-02 
520	 8,79064211179852E-02 
521	 8,67233402974116E-02 
522	 8,57194424521536E-02 
523	 8,64831165264344E-02 
524	 8,59664834687019E-02 
525	 8,49718872331574E-02 
526	 8,66162683704881E-02 
527	 8,70746683821562E-02 
528	 8,55050995398206E-02 
529	 8,49995486352405E-02 
530	 8,51648304400425E-02 
531	 8,52707523070162E-02 
532	 8,54586067845938E-02 
533	 8,56308553987768E-02 
534	 0,085507728565933 
535	 8,53155487424817E-02 
