Wavelength	AV0200157.asd
325	 2,50018639284792E-02 
326	 3,18707453051916E-02 
327	 3,16599887436372E-02 
328	 2,46960094609138E-02 
329	 2,68354460110508E-02 
330	 3,00293410693023E-02 
331	 2,83496223059802E-02 
332	 2,93054698453986E-02 
333	 3,13474071020806E-02 
334	 2,88337685605438E-02 
335	 2,72429793391629E-02 
336	 2,78881887323165E-02 
337	 2,90069822240954E-02 
338	 2,86943844809185E-02 
339	 2,57527148622267E-02 
340	 2,66971942155353E-02 
341	 0,029720570501892 
342	 2,83242944051289E-02 
343	 2,58484957118649E-02 
344	 2,39701792748598E-02 
345	 0,024991603321097 
346	 2,68258301271461E-02 
347	 2,73402827152355E-02 
348	 2,80462752351283E-02 
349	 2,86013837384368E-02 
350	 2,73150764600596E-02 
351	 2,71620060536609E-02 
352	 2,86735515282796E-02 
353	 2,72889311311484E-02 
354	 2,55463850122301E-02 
355	 2,67750512924014E-02 
356	 2,79453624272012E-02 
357	 2,84071911472576E-02 
358	 2,82914431778559E-02 
359	 2,85083433017663E-02 
360	 2,93174832772912E-02 
361	 2,89127462389356E-02 
362	 2,80752386579287E-02 
363	 2,81305913636899E-02 
364	 2,90663423306945E-02 
365	 3,01564745091651E-02 
366	 2,89931778795745E-02 
367	 2,77771348536029E-02 
368	 2,79696724831119E-02 
369	 2,93245933393251E-02 
370	 3,05797619751776E-02 
371	 0,029542424816251 
372	 2,83980321501019E-02 
373	 2,80479145342613E-02 
374	 2,90567276166064E-02 
375	 2,98756832504855E-02 
376	 2,91981777513761E-02 
377	 0,027975826644033 
378	 2,71130608813149E-02 
379	 2,82319627595785E-02 
380	 2,95699964333697E-02 
381	 3,02435251643975E-02 
382	 2,93202182709985E-02 
383	 2,83036038801456E-02 
384	 2,88220750601324E-02 
385	 2,88726620815418E-02 
386	 2,86887324857534E-02 
387	 3,01492348025025E-02 
388	 3,09149614512602E-02 
389	 3,02458527835039E-02 
390	 2,97108607199178E-02 
391	 2,97054349492154E-02 
392	 3,05011984246097E-02 
393	 3,10267222010028E-02 
394	 3,09777955867157E-02 
395	 0,030252937927922 
