Wavelength	BLAVET00291.asd
325	 0,122704817455068 
326	 0,206061624929858 
327	 0,229335505328175 
328	 0,153372812149287 
329	 0,121214686873818 
330	 0,118451019208204 
331	 0,117986865757929 
332	 9,29556056959702E-02 
333	 6,15224571309926E-02 
334	 8,67326358622399E-02 
335	 9,28826993203969E-02 
336	 6,79058104936648E-02 
337	 5,34977048646006E-02 
338	 2,08428763850551E-02 
339	-4,92646159844828E-02 
340	-4,20852791596802E-02 
341	 1,64353845483782E-02 
342	 5,09786247746588E-02 
343	 2,06580176545022E-02 
344	-6,75272527686082E-02 
345	-2,79709035940962E-02 
346	 3,89808689286148E-02 
347	 5,27603672643003E-02 
348	 4,60931592311718E-02 
349	 2,65454003067087E-02 
350	-9,8267616635019E-03 
351	 9,54974401187438E-03 
352	 8,60098085917893E-02 
353	 3,84859933060606E-02 
354	-2,25539620331721E-02 
355	 2,97159046727139E-02 
356	 6,53167609916226E-02 
357	 6,68190898308259E-02 
358	 6,43065225089321E-02 
359	 5,58609146308946E-02 
360	 0,041666058145422 
361	 2,60738809558264E-02 
362	 0,022108527251566 
363	 4,34700814850556E-02 
364	 5,30001706113501E-02 
365	 4,24551516310527E-02 
366	 1,98514655110658E-02 
367	 1,80280600870718E-02 
368	 4,63728703388271E-02 
369	 2,80535214965797E-02 
370	-9,92713448360688E-03 
371	 4,69789937905557E-03 
372	-4,80845909885736E-03 
373	-3,43032449779419E-02 
374	 3,16334338239207E-02 
375	 6,59342036142282E-02 
376	-1,40923606772755E-02 
377	-2,43381614364202E-02 
378	 1,91499392293812E-02 
379	 1,53273795359776E-02 
380	 1,61157582183793E-02 
381	 0,030239541895356 
382	 2,86322048091783E-02 
383	 2,84686967593698E-02 
384	 4,55051631220758E-02 
385	 5,32209395675885E-02 
386	 4,56716254967565E-02 
387	 1,35700993855574E-02 
388	 2,34350269238177E-03 
389	 2,69951803408537E-02 
390	 3,64287384254423E-02 
391	 3,40206300309042E-02 
392	 2,95582935661688E-02 
393	 2,25273787689244E-02 
394	 1,71692433003537E-02 
