Wavelength	BEL100088.asd
325	 1,33579086583365E-02 
326	 1,17837214239325E-02 
327	 1,17173218750657E-02 
328	 0,013709803046196 
329	 1,46717867452646E-02 
330	 1,47618901548114E-02 
331	 1,42076934275207E-02 
332	 1,26105149801758E-02 
333	 1,16169598984346E-02 
334	 1,51053297687253E-02 
335	 0,016194433127958 
336	 1,38787434702045E-02 
337	 0,01377924140498 
338	 1,45511172906036E-02 
339	 0,014717662147075 
340	 1,44209742120622E-02 
341	 1,40249276861531E-02 
342	 1,43782123257954E-02 
343	 1,46037688985672E-02 
344	 1,44375965069998E-02 
345	 1,42752981903603E-02 
346	 1,36811281107857E-02 
347	 1,23077015398279E-02 
348	 1,24468398683928E-02 
349	 0,013660773509203 
350	 1,37615968341802E-02 
351	 1,42118394810625E-02 
352	 1,52622051683249E-02 
353	 1,50705121188573E-02 
354	 1,42030886781024E-02 
355	 1,35064404650868E-02 
356	 1,34989497722049E-02 
357	 1,40248096969771E-02 
358	 1,41802272205847E-02 
359	 1,43663129577044E-02 
360	 1,46881459449854E-02 
361	 1,44878053244309E-02 
362	 1,41344981744625E-02 
363	 1,42273248654437E-02 
364	 1,44246864720122E-02 
365	 1,46258336232652E-02 
366	 1,48455743593091E-02 
367	 0,014742825694456 
368	 1,42114221390602E-02 
369	 1,43274196856858E-02 
370	 1,47957978942172E-02 
371	 1,48057859093314E-02 
372	 1,46637194772322E-02 
373	 1,44908558450189E-02 
374	 1,44851676471191E-02 
375	 1,43595172228571E-02 
376	 1,39198928767992E-02 
377	 1,39168271824333E-02 
378	 1,42544313039558E-02 
379	 1,43843570885179E-02 
380	 1,44803799027796E-02 
381	 1,46340441412549E-02 
382	 0,015105569008584 
383	 1,55089972947718E-02 
384	 1,54148634381859E-02 
385	 1,51554291638184E-02 
386	 1,48427568565327E-02 
387	 1,45246320892929E-02 
388	 1,43215274414716E-02 
389	 1,43013662342735E-02 
390	 1,44541623104171E-02 
391	 1,48388186102165E-02 
392	 1,55201162558199E-02 
393	 1,56032404711928E-02 
394	 1,51120778926003E-02 
395	 1,46751201796962E-02 
396	 1,46450502635244E-02 
397	 1,51135238782982E-02 
398	 1,54932069109558E-02 
399	 1,56211867149179E-02 
400	 1,53829704051279E-02 
401	 1,52987475285877E-02 
402	 1,54306489845168E-02 
403	 1,55695505745083E-02 
404	 1,55079570337372E-02 
405	 1,51538595752631E-02 
406	 1,51262205386824E-02 
407	 1,53139019816263E-02 
408	 1,52771852684737E-02 
409	 1,52918367216584E-02 
410	 1,53781112710726E-02 
411	 1,52483834717369E-02 
412	 1,50999057960635E-02 
413	 1,51433422536709E-02 
414	 1,56621040919062E-02 
415	 1,63933265901347E-02 
416	 1,63953674425172E-02 
417	 1,65781558326007E-02 
418	 1,72475577065198E-02 
419	 1,74645605796034E-02 
420	 0,017462773312801 
421	 1,76953594832274E-02 
422	 1,79966798554632E-02 
423	 1,82615750103507E-02 
424	 1,82566501983801E-02 
425	 1,82283190648239E-02 
426	 1,83178245276296E-02 
427	 1,81746812196866E-02 
428	 1,79678304292635E-02 
429	 1,80957369215339E-02 
430	 1,83380130801239E-02 
431	 1,86642147654854E-02 
432	 1,92695563185245E-02 
433	 1,98410572362838E-02 
434	 0,020099251535068 
435	 2,05133141449823E-02 
436	 2,10523308869319E-02 
437	 2,13662894432256E-02 
438	 2,17830773530621E-02 
439	 2,23621656330079E-02 
440	 2,26078690816786E-02 
441	 0,022671664001132 
442	 2,28119657339948E-02 
443	 2,29726688676581E-02 
444	 2,31972825391805E-02 
445	 2,36479637647966E-02 
446	 2,40746310841182E-02 
447	 0,024306674599349 
448	 2,43951705626492E-02 
449	 0,024464875610423 
450	 2,47520818903556E-02 
451	 2,48267187965857E-02 
452	 2,46497009224482E-02 
453	 2,47754341522628E-02 
454	 2,46973042949704E-02 
455	 2,39878572975684E-02 
456	 2,40329257536616E-02 
457	 2,45576782565745E-02 
458	 2,40431796563435E-02 
459	 2,36219625080249E-02 
460	 2,37323374469211E-02 
461	 2,38823524721428E-02 
462	 2,38479989287261E-02 
463	 2,33958978734095E-02 
464	 2,31552583669451E-02 
465	 2,31934814800286E-02 
466	 2,30974161258837E-02 
467	 2,29275528207032E-02 
468	 2,27625133105472E-02 
469	 2,29714527082894E-02 
470	 2,32629136485709E-02 
471	 2,29117374610442E-02 
472	 2,27393333900258E-02 
473	 2,29573139997323E-02 
474	 2,31191311097377E-02 
475	 2,32820275971502E-02 
476	 2,35260474594564E-02 
477	 2,38035070763608E-02 
478	 2,40123445548135E-02 
479	 2,38916365529348E-02 
