Wavelength	OSM-GIL00017.asd
325	 0,338413036008538 
326	 0,238644509019085 
327	 0,136141359432048 
328	 7,58280510779783E-02 
329	 0,1799658961838 
330	 0,275010052761768 
331	 0,147068322399481 
332	 0,120480830698198 
333	 0,145608324543296 
334	 0,126684831416755 
335	 0,144289021545339 
336	 0,190790676708356 
337	 4,51486604545566E-02 
338	-6,86456943164151E-02 
339	-1,10789391178093E-02 
340	 2,96977560091817E-02 
341	 3,91444608177722E-02 
342	 6,41363957213444E-02 
343	 0,13493389168588 
344	 0,218487243873643 
345	 0,1679268579492 
346	 8,95166811295223E-02 
347	 0,104190491624042 
348	 0,101910869476291 
349	 8,22271223240715E-02 
350	 8,17709871691539E-02 
351	 8,38024591247053E-02 
352	 8,29603339509459E-02 
353	 8,56328939077424E-02 
354	 9,23316704600357E-02 
355	 0,103155154940707 
356	 7,45424646270855E-02 
357	 2,49513729859656E-02 
358	 4,01372615828411E-02 
359	 8,37299845980386E-02 
360	 0,12688385103338 
361	 0,118520257814729 
362	 8,61243423305626E-02 
363	 7,35235769191269E-02 
364	 8,11244000336062E-02 
365	 0,099451246166129 
366	 9,94950904234914E-02 
367	 9,16751356329555E-02 
368	 8,43995053655433E-02 
369	 0,085358868889602 
370	 8,96682391153043E-02 
371	 8,57119792738678E-02 
372	 0,104194459492816 
373	 0,140400430511094 
374	 0,144930320218916 
375	 0,124968623485411 
376	 9,01981689402616E-02 
377	 7,26727795021389E-02 
378	 7,00771658342102E-02 
379	 6,07295021629051E-02 
380	 6,58283098943726E-02 
381	 8,34271827271816E-02 
382	 7,12780246142604E-02 
383	 6,09960137859781E-02 
384	 8,08117165339487E-02 
385	 9,44140824197132E-02 
386	 9,38587102189059E-02 
387	 0,077137232348717 
388	 0,068976629662383 
389	 7,73409475594119E-02 
390	 7,70956914759519E-02 
391	 7,65713785399204E-02 
392	 8,74357276793789E-02 
393	 9,28644347820353E-02 
394	 9,05833484401016E-02 
395	 8,38315318270608E-02 
396	 7,65918195070084E-02 
397	 0,072517150102547 
398	 7,95655252140664E-02 
399	 9,02205579655525E-02 
400	 9,29073505394799E-02 
401	 9,65555034816082E-02 
402	 0,10153432899878 
403	 0,102558943402979 
404	 9,89182811927798E-02 
405	 9,08298260044361E-02 
406	 8,32625659256648E-02 
407	 7,99140849733206E-02 
408	 8,62983577464605E-02 
409	 9,09373489594398E-02 
410	 0,090965164772504 
411	 9,23151241239274E-02 
412	 9,28513619021699E-02 
413	 9,04356774029273E-02 
414	 8,52959395813139E-02 
415	 8,01513267798722E-02 
416	 0,081223115208472 
417	 8,19095884643217E-02 
418	 8,04221367310105E-02 
419	 0,083918869873061 
420	 8,79509588799584E-02 
421	 8,63204210435259E-02 
422	 8,55391306209902E-02 
423	 0,086204596797957 
424	 8,53787157765106E-02 
425	 8,32026007883086E-02 
426	 8,05037594776246E-02 
427	 8,28631740649658E-02 
428	 8,74542383499718E-02 
429	 8,81870692069463E-02 
430	 8,73976746408974E-02 
431	 8,62870099113861E-02 
432	 8,75117904744297E-02 
433	 8,77675637477587E-02 
434	 8,43816851467859E-02 
435	 8,37804870631861E-02 
436	 8,55025375211533E-02 
437	 0,085365926964885 
438	 8,48629535926622E-02 
439	 0,08468762719358 
440	 8,60958667916709E-02 
441	 0,08659602153502 
442	 8,29838743088163E-02 
443	 8,28728159311822E-02 
444	 8,59656235424316E-02 
445	 8,48540736541883E-02 
446	 8,33831759166132E-02 
447	 8,38935412227618E-02 
448	 8,46151528840876E-02 
449	 8,58452011357319E-02 
450	 8,89035277133351E-02 
451	 8,88546050241508E-02 
452	 8,57199837953857E-02 
453	 8,76191876811704E-02 
454	 8,89591924932816E-02 
455	 8,47870646344097E-02 
456	 8,45043095873937E-02 
457	 8,75335572475288E-02 
458	 8,75020722467145E-02 
459	 8,65845364019927E-02 
460	 8,62056638261393E-02 
461	 9,00740885959489E-02 
462	 0,093882417626332 
463	 9,17834857599686E-02 
464	 0,088854641843014 
465	 8,70734674951561E-02 
466	 8,80825198358371E-02 
467	 8,95989792616224E-02 
468	 8,99459956023118E-02 
469	 8,93504878806111E-02 
