Wavelength	OSM-GIL00009.asd
325	 0,206104170690049 
326	 0,206329629520067 
327	 0,227984903803886 
328	 0,259488772252045 
329	 0,17441168012131 
330	 8,20609989398906E-02 
331	 0,142655335892372 
332	 0,176910338391148 
333	 0,171918579443607 
334	 0,115179642259929 
335	 4,16115984708042E-02 
336	 5,48366382738047E-03 
337	-3,33649813617749E-02 
338	-4,83589697728492E-02 
339	-2,39803368949798E-02 
340	 2,99050353526436E-02 
341	 7,26925395763779E-02 
342	 4,69837649997285E-02 
343	 5,02713342430088E-02 
344	 9,52529350776994E-02 
345	 7,22483537158984E-02 
346	 4,96358336901347E-02 
347	 0,097424289200025 
348	 0,100171433458902 
349	 6,53634247025878E-02 
350	 3,93844731576831E-02 
351	 2,42900325918971E-02 
352	 2,06771130948257E-02 
353	 0,00894811011817 
354	 1,12738734858054E-02 
355	 5,07547234118325E-02 
356	 4,09777655966289E-02 
357	-8,16290494565136E-03 
358	-9,89415207097057E-03 
359	 2,58327811914579E-02 
360	 8,01078926818945E-02 
361	 8,06425963805586E-02 
362	 5,46530024254877E-02 
363	 4,89653968733217E-02 
364	 4,57755048390288E-02 
365	 4,24201731673671E-02 
366	 4,07375521126425E-02 
367	 3,61674068595001E-02 
368	 2,70678301514918E-02 
369	 1,89610743214991E-02 
370	 1,82363943093972E-02 
371	 0,034108139954265 
372	 6,00171061491147E-02 
373	 8,29796335136329E-02 
374	 6,63910585165184E-02 
375	 4,03847119277372E-02 
376	 2,96026835405255E-02 
377	 2,73779137503224E-02 
378	 2,67725738316845E-02 
379	 1,20444043302716E-02 
380	 1,32190500969772E-02 
381	 3,27321519424832E-02 
382	 3,23833727797794E-02 
383	 2,44176812108221E-02 
384	 2,21994004599742E-02 
385	 3,23031175794038E-02 
386	 0,041781705565928 
387	 1,40955122531916E-02 
388	-1,52341189760165E-03 
389	 1,27366399656843E-02 
390	 2,86041382725075E-02 
391	 3,98265652370823E-02 
392	 4,19243877526045E-02 
393	 3,59893045215545E-02 
394	 2,68706811285692E-02 
395	 2,67662388679872E-02 
396	 2,73338738439802E-02 
397	 2,49497368128593E-02 
398	 0,025926306175504 
399	 3,01909615845118E-02 
400	 0,037065624922779 
401	 3,90277856659451E-02 
402	 3,67312542453833E-02 
403	 4,12288368754575E-02 
404	 4,28358715155755E-02 
405	 3,52997010126436E-02 
406	 2,47274747431694E-02 
407	 1,79224949506752E-02 
408	 2,62375003490297E-02 
409	 3,12568297914112E-02 
410	 2,92996032735331E-02 
411	 3,23252171945432E-02 
412	 3,64074441556178E-02 
413	 3,74239333247997E-02 
414	 3,39801696104147E-02 
415	 2,81309765583775E-02 
416	 2,53175261521344E-02 
417	 2,22935739780663E-02 
418	 1,90252951697723E-02 
419	 2,29677219581672E-02 
420	 2,81079734918968E-02 
421	 2,63053998934583E-02 
422	 2,55799826345609E-02 
