Wavelength	BEL100145.asd
325	 1,72766533385498E-02 
326	 1,48878515231502E-02 
327	 1,35507814222839E-02 
328	 0,012355714576371 
329	 1,02325062426176E-02 
330	 9,77012278696874E-03 
331	 1,26958411618756E-02 
332	 0,015362824473364 
333	 1,67863031019713E-02 
334	 1,66626252666543E-02 
335	 1,37244343912758E-02 
336	 9,7081617296171E-03 
337	 1,33669959179778E-02 
338	 1,86716282930642E-02 
339	 1,99250641844816E-02 
340	 0,016297968096851 
341	 1,17407633806861E-02 
342	 0,015981527870685 
343	 1,69506886915443E-02 
344	 1,28216935087426E-02 
345	 1,59120176174847E-02 
346	 1,96305936766551E-02 
347	 1,70963888622445E-02 
348	 1,34529826168324E-02 
349	 1,11991008570026E-02 
350	 1,39776881872426E-02 
351	 1,61863089419109E-02 
352	 1,56761276497405E-02 
353	 1,45282355900228E-02 
354	 1,35762780849756E-02 
355	 1,35446963909187E-02 
356	 1,48192199861583E-02 
357	 1,62091935685094E-02 
358	 1,38002784056165E-02 
359	 1,22743309504415E-02 
360	 0,013704783741547 
361	 1,42588778655585E-02 
362	 1,40626699774049E-02 
363	 1,38711290610544E-02 
364	 1,45253138762496E-02 
365	 1,55604355182999E-02 
366	 1,46251186806419E-02 
367	 1,37027330817629E-02 
368	 1,39888647039283E-02 
369	 1,41663485154575E-02 
370	 1,38229141240067E-02 
371	 1,23038059089044E-02 
372	 1,38564955560746E-02 
373	 1,80870004590702E-02 
374	 1,74034854933578E-02 
375	 1,49525058370759E-02 
376	 1,37832136894803E-02 
377	 1,49624080300297E-02 
378	 1,69420188930443E-02 
379	 1,56336187105078E-02 
380	 1,42894778474875E-02 
381	 1,41125555087564E-02 
382	 1,49904281905451E-02 
383	 1,63098663923822E-02 
384	 1,72536891245707E-02 
385	 0,015913298252977 
386	 1,32070865852016E-02 
387	 1,17198791834975E-02 
388	 1,34216805882109E-02 
389	 1,78398629626076E-02 
390	 1,73367944049084E-02 
391	 1,48504162941458E-02 
392	 1,46827418391469E-02 
393	 1,46307281826286E-02 
394	 1,43064557738851E-02 
395	 1,37706640365359E-02 
396	 0,013660724036366 
397	 1,41457483075301E-02 
