Wavelength	BEL100063.asd
325	 1,99809680605015E-02 
326	 2,09078060609667E-02 
327	 2,24602017806613E-02 
328	 2,29972583140455E-02 
329	 1,97225483593154E-02 
330	 1,74405506598697E-02 
331	 0,019601926916873 
332	 0,020855511155437 
333	 2,07305064458821E-02 
334	 1,99204156949013E-02 
335	 2,02080799582269E-02 
336	 2,16496064947555E-02 
337	 2,16817296687065E-02 
338	 2,14726223244823E-02 
339	 2,20644091845432E-02 
340	 2,16520122525049E-02 
341	 2,03472199689092E-02 
342	 1,87419665908203E-02 
343	 1,85702405454664E-02 
344	 2,01640900203303E-02 
345	 2,22371614375462E-02 
346	 2,26013214139772E-02 
347	 0,019551611088826 
348	 1,91418081078147E-02 
349	 2,09525208540203E-02 
350	 2,10761052783592E-02 
351	 2,10437352438688E-02 
352	 2,12400439173674E-02 
353	 0,020441275465486 
354	 1,98816695667432E-02 
355	 2,10863956216964E-02 
356	 2,15177643960908E-02 
357	 2,09988390742896E-02 
358	 2,07955936140938E-02 
359	 2,10164311793725E-02 
360	 2,15623002176818E-02 
361	 2,12557734340949E-02 
362	 0,020631462121877 
363	 2,05752373934332E-02 
364	 2,08111292855507E-02 
365	 2,11496799598906E-02 
366	 2,12110649182362E-02 
367	 2,10499769430032E-02 
368	 2,07595400753627E-02 
369	 2,07647981568176E-02 
370	 2,11875850408206E-02 
371	 2,21465972583204E-02 
372	 2,28694965011479E-02 
373	 2,29713481456472E-02 
374	 2,20932062693936E-02 
375	 0,021609780168318 
376	 2,25803030093863E-02 
377	 0,023314093428034 
378	 2,35045116997771E-02 
379	 2,31770654697794E-02 
380	 2,27381326428263E-02 
381	 2,25216999197041E-02 
382	 2,32363206996698E-02 
383	 2,39200235790195E-02 
384	 2,35079727862968E-02 
385	 2,27249364374358E-02 
386	 0,022088197545265 
387	 2,23411387609045E-02 
388	 2,29393296829807E-02 
389	 2,35253933691419E-02 
390	 2,34906209632398E-02 
391	 2,33656926168385E-02 
392	 2,38492202753034E-02 
393	 2,35841500744656E-02 
394	 2,26833746639452E-02 
395	 2,23503906407096E-02 
396	 2,21279369693778E-02 
397	 2,18778532900105E-02 
398	 2,21155745242096E-02 
399	 2,25661845734392E-02 
400	 2,28551056403415E-02 
401	 2,29822105020981E-02 
402	 2,30160887370156E-02 
403	 2,32347995298484E-02 
404	 2,33875504031993E-02 
405	 2,33239826996545E-02 
406	 2,35153146301412E-02 
407	 2,37256777425314E-02 
408	 0,023308177601295 
409	 2,29928070455829E-02 
410	 2,29823078423527E-02 
411	 2,30274607804202E-02 
412	 2,30767622642288E-02 
413	 2,31005251347803E-02 
414	 2,32664130652124E-02 
415	 2,34984575704321E-02 
416	 2,35095078972984E-02 
417	 2,35856657546845E-02 
418	 2,37846162116205E-02 
419	 2,36401894228239E-02 
420	 2,34038820960715E-02 
421	 2,34602163744504E-02 
422	 2,35498577763491E-02 
423	 2,36669254780308E-02 
424	 2,40600377117702E-02 
425	 2,42572083535463E-02 
426	 2,39982672707619E-02 
427	 2,40601722392591E-02 
428	 0,024323061587348 
429	 2,43205662531575E-02 
430	 2,43062854476273E-02 
431	 2,43134886783657E-02 
432	 2,41485582147736E-02 
