Wavelength	CHO-GIL00015.asd
325	 0,318631790946325 
326	 0,236305258534965 
327	 0,143707678606813 
328	 9,61582013702755E-02 
329	 0,168096373782473 
330	 0,248778437130637 
331	 0,185135878073374 
332	 0,179985241980306 
333	 0,184909500359151 
334	 7,93255526170778E-02 
335	-2,96037750911397E-02 
336	-3,08607587400543E-02 
337	-1,02600255079319E-02 
338	 2,36282899715202E-02 
339	 7,25194359264109E-02 
340	 8,74672767332775E-02 
341	 7,32899447777859E-02 
342	 0,051694086984851 
343	 7,05207630818133E-02 
344	 0,126203247013982 
345	 0,126675682031985 
346	 0,11137925270921 
347	 0,122881907870108 
348	 0,1061632373777 
349	 7,87030408111375E-02 
350	 0,106015095309374 
351	 7,94278730894016E-02 
352	-2,07349887957534E-02 
353	-1,48938580780537E-02 
354	 3,64272575396849E-02 
355	 0,050011859392813 
356	 4,63640412484155E-02 
357	 2,96032774812781E-02 
358	 2,98708724855126E-04 
359	 4,54227334938585E-03 
360	 5,09487308777482E-02 
361	 6,12508044510759E-02 
362	 0,050956185559716 
363	 0,051746150578234 
364	 5,21270858233124E-02 
365	 4,90410355154637E-02 
366	 3,70676003153808E-02 
367	 3,29864942001825E-02 
368	 4,37822527878214E-02 
369	 2,08533893443021E-02 
370	-2,08370926026173E-03 
371	 4,25295473900671E-02 
372	 7,64200646823347E-02 
373	 0,079514387165618 
374	 7,59994382124282E-02 
375	 6,80870366585267E-02 
376	 5,62758859825938E-02 
377	 2,78688378794212E-02 
378	-3,84751865826691E-03 
379	-8,56496694298544E-03 
380	-1,23206598501078E-03 
381	 1,11935587648203E-02 
382	 1,94247927552665E-02 
383	 2,49701226705321E-02 
384	 3,06611473814118E-02 
385	 3,43679151357902E-02 
386	 3,32889907465228E-02 
387	 2,02455942207741E-02 
388	 1,21120102905247E-02 
389	 1,65448562601899E-02 
390	 2,88124971241294E-02 
391	 4,35095501240574E-02 
392	 5,41782903577639E-02 
393	 5,27629842643906E-02 
394	 0,04111620070317 
395	 2,75003408619961E-02 
396	 0,020119934930031 
397	 0,022369644065913 
398	 2,29482238420854E-02 
399	 2,73481451763228E-02 
400	 4,68888085166606E-02 
401	 4,55392449932778E-02 
402	 2,58935501068991E-02 
403	 3,36924906753564E-02 
404	 3,62350194748035E-02 
405	 1,41159894352688E-02 
406	 1,10964258455697E-02 
407	 2,21839929448553E-02 
408	 2,50390119024549E-02 
409	 2,78187621184759E-02 
410	 3,11913583497322E-02 
411	 0,029552748947522 
412	 2,85325487153881E-02 
413	 3,27456824705831E-02 
414	 2,56581520506131E-02 
415	 1,30253258068917E-02 
416	 1,65533324723577E-02 
417	 1,97346935937355E-02 
418	 1,72549830856665E-02 
419	 0,020957924278623 
420	 2,46318355180965E-02 
421	 1,94548862459735E-02 
