Wavelength	SCO-GRA00222.asd
325	 0,320611956057781 
326	 0,241187088407975 
327	 8,71624216050173E-02 
328	-2,05794986327017E-02 
329	 7,87633879879128E-03 
330	 4,92229933614967E-02 
331	 4,96886545726265E-02 
332	 0,11774390790651 
333	 0,18607722929211 
334	 8,29982826548136E-02 
335	 4,95512169734908E-03 
336	 3,04005070291878E-02 
337	 0,149715342938252 
338	 0,19388449469079 
339	 4,33165339645223E-02 
340	 1,22326620407633E-02 
341	 7,81434783148674E-02 
342	 9,39701618920014E-02 
343	 6,25721208617019E-02 
344	 6,18059137776671E-03 
345	 5,87937377878367E-02 
346	 9,15689354913351E-02 
347	-7,96824520310824E-03 
348	-2,68960996130984E-02 
349	 3,64614710815561E-02 
350	 5,96759223077605E-02 
351	 5,51380190401018E-02 
352	 3,33082518578919E-02 
353	 3,31816052549529E-02 
354	 3,74015805371962E-02 
355	 0,022498020537064 
356	 8,4219574992848E-03 
357	 4,97096833406865E-03 
358	 2,25994804348148E-02 
359	 0,035289373713364 
360	 3,13921136413377E-02 
361	 2,81783626792096E-02 
362	 2,77862725634757E-02 
363	 2,99483662149743E-02 
364	 3,22131406813567E-02 
365	 3,41586178393078E-02 
366	 3,97317913942202E-02 
367	 3,29733787899303E-02 
368	 9,07822558901973E-03 
369	 1,65551471435203E-02 
370	 3,98606609771968E-02 
371	 4,42181312982185E-02 
372	 2,73341223782389E-02 
373	 3,33203270579206E-03 
374	 3,27940082661998E-02 
375	 6,31692142187471E-02 
376	 5,72713038382858E-02 
377	 4,14135354137007E-02 
378	 2,93367320192363E-02 
379	 4,02990152868623E-02 
380	 3,84651335558791E-02 
381	 2,12139796862322E-02 
382	 3,68635456831322E-02 
383	 4,99715254340938E-02 
384	 2,72338891973276E-02 
385	 3,90253974068858E-02 
386	 7,03431989249051E-02 
387	 0,057094548902168 
388	 0,048209611927457 
389	 0,056480931692537 
390	 0,036361708732824 
391	 1,17618149356371E-02 
392	 1,60763482093703E-02 
393	 2,78151628453186E-02 
394	 3,79973632099096E-02 
395	 3,63790909955386E-02 
396	 3,69694015052195E-02 
397	 4,45520682076842E-02 
398	 3,87051629252395E-02 
399	 0,030654694633541 
400	 4,04526440185854E-02 
401	 3,97949776610223E-02 
402	 2,75689057395716E-02 
403	 2,67569593781443E-02 
404	 2,86430394907466E-02 
405	 2,73524237431238E-02 
406	 3,03249879894958E-02 
407	 3,26011428014982E-02 
408	 2,15142938155486E-02 
409	 0,017877434209955 
410	 2,44374551901502E-02 
411	 2,22232292993083E-02 
412	 2,06846359322487E-02 
413	 0,028731355494893 
414	 3,14432075396773E-02 
415	 2,81943611277744E-02 
416	 2,36608195794471E-02 
417	 2,22795533645824E-02 
418	 2,50270582011699E-02 
419	 2,36632234744795E-02 
420	 2,23022169907868E-02 
421	 2,69209344964523E-02 
422	 0,02726987892932 
423	 2,25976744750277E-02 
424	 0,01759289211985 
425	 1,61922192323216E-02 
426	 2,03401053396876E-02 
427	 2,41569143988516E-02 
428	 0,026320393007186 
429	 2,61050694742401E-02 
430	 2,57225387342807E-02 
431	 2,57761406661389E-02 
432	 2,52022440461204E-02 
433	 2,51103161557078E-02 
434	 2,63870401461454E-02 
435	 2,71571679177501E-02 
436	 2,69873770037146E-02 
437	 2,60399992122817E-02 
438	 2,31889450548019E-02 
439	 1,92788135414229E-02 
440	 2,16647464856693E-02 
441	 0,025907888883661 
442	 2,57136146041135E-02 
443	 0,02438842497713 
444	 2,30989454798336E-02 
445	 2,30687165561559E-02 
446	 2,30300305712981E-02 
447	 2,23121037740379E-02 
448	 2,23777202863337E-02 
449	 2,28392059947992E-02 
450	 2,26794905986437E-02 
451	 2,19014290364289E-02 
452	 2,12175525479798E-02 
453	 2,37241283195962E-02 
454	 2,66174675613012E-02 
455	 2,72558882733364E-02 
456	 2,70668028706119E-02 
457	 2,63694531062463E-02 
458	 2,50557985101073E-02 
459	 0,024918505211072 
460	 2,61507615109715E-02 
461	 2,42641498224076E-02 
462	 2,25160111064558E-02 
463	 2,57354887279956E-02 
464	 2,67572868165827E-02 
465	 2,47680907831538E-02 
466	 2,32422586961198E-02 
467	 2,34947096866284E-02 
468	 2,62085135645972E-02 
469	 2,93489075747311E-02 
470	 3,08941223990027E-02 
471	 2,74120072176496E-02 
472	 2,58339076185942E-02 
473	 2,76124413237089E-02 
474	 2,79808032835736E-02 
475	 2,61604872515306E-02 
476	 2,19031492502985E-02 
477	 2,08820295844812E-02 
478	 2,30163319229882E-02 
479	 2,46270160301421E-02 
480	 2,56995205116527E-02 
481	 2,60012632401355E-02 
482	 2,47832207857704E-02 
483	 2,44125847240902E-02 
484	 2,84583305407894E-02 
485	 2,99766678918349E-02 
486	 2,79640880408682E-02 
487	 2,61222811611613E-02 
488	 2,54228585992605E-02 
489	 2,63808026008519E-02 
490	 2,67086256531797E-02 
491	 2,61519854744926E-02 
492	 2,49266957260692E-02 
493	 2,44735327048998E-02 
494	 2,52588938416332E-02 
495	 2,63929996886629E-02 
496	 2,74505910682137E-02 
497	 2,80715414111322E-02 
498	 3,00357950366161E-02 
499	 3,19276831548415E-02 
500	 2,77783221848386E-02 
501	 2,56561006900258E-02 
502	 2,93435473738642E-02 
503	 2,94227503574255E-02 
504	 2,71323483888322E-02 
505	 2,66914173831097E-02 
506	 2,71687713753131E-02 
507	 2,82142599211143E-02 
508	 2,91970868484213E-02 
509	 2,97076109940551E-02 
510	 2,94642061903832E-02 
511	 2,94972364599104E-02 
512	 2,96972175063953E-02 
513	 2,92579305977209E-02 
514	 2,83041941885905E-02 
515	 2,74530690919657E-02 
516	 3,02570229947625E-02 
517	 3,33945415979468E-02 
518	 3,19619191427411E-02 
519	 3,00709233213174E-02 
520	 2,90605122464456E-02 
521	 0,02935785429739 
522	 3,02367997204534E-02 
523	 0,031050351307364 
524	 3,10299485782953E-02 
525	 3,06911156310511E-02 
526	 3,16575281280258E-02 
527	 0,031762368460909 
528	 3,06191189935051E-02 
529	 3,03315740219942E-02 
530	 3,07586818020927E-02 
531	 3,15332152548702E-02 
532	 3,15113780246459E-02 
533	 0,03095078538956 
