Wavelength	GRA-VIE-00014.asd
325	 0,444799931181885 
326	 0,361562570938156 
327	 0,240989629354044 
328	 0,204285889721233 
329	 0,186697189367926 
330	 0,203372779932807 
331	 0,28068753085092 
332	 0,291602245574581 
333	 0,238712054346472 
334	 0,192154124805939 
335	 0,176319597434376 
336	 0,184440609839468 
337	 0,194909695827324 
338	 0,162749300470322 
339	 7,00695262135023E-02 
340	 7,86049791214848E-02 
341	 0,144475357145902 
342	 0,173215834185202 
343	 0,158716988625082 
344	 0,102382187263383 
345	 6,68428299800233E-02 
346	 5,59252919218384E-02 
347	 6,27102270616185E-02 
348	 0,117950725339471 
349	 0,18401191217456 
350	 0,153401467667443 
351	 9,99218261148257E-02 
352	 4,29746630027912E-02 
353	-1,43584984942923E-02 
354	-1,59441236401546E-02 
355	 8,49744251878455E-02 
356	 0,121443869450788 
357	 9,74743873503668E-02 
358	 9,52041526383225E-02 
359	 9,60536953254919E-02 
360	 9,04261227989827E-02 
361	 7,02995454172893E-02 
362	 4,57181603359624E-02 
363	 2,96709242570027E-02 
364	 3,75490872900664E-02 
365	 6,10496656514004E-02 
366	 5,59025478857132E-02 
367	 5,58653147281939E-02 
368	 7,67985609627645E-02 
369	 8,32956434247569E-02 
370	 7,58700752799909E-02 
371	 6,07616470292635E-02 
372	 5,53770652607679E-02 
373	 6,21889626014437E-02 
374	 6,82544059642402E-02 
375	 6,29564390167504E-02 
376	 0,041820691923029 
377	 4,06395537879365E-02 
378	 5,84059597778354E-02 
379	 8,69637504093508E-02 
380	 9,57863801406822E-02 
381	 8,02742062289127E-02 
382	 7,98550482917145E-02 
383	 8,45807363439533E-02 
384	 8,21828079712398E-02 
385	 8,15026938080224E-02 
386	 8,05333576503261E-02 
387	 6,74572772597553E-02 
388	 7,45650378543812E-02 
389	 0,102020459308456 
390	 7,21302917508667E-02 
391	 3,54896448718893E-02 
392	 5,71882112129318E-02 
393	 7,19714035575336E-02 
394	 7,08322644968062E-02 
395	 7,15434922709655E-02 
396	 6,70138733965614E-02 
397	 5,56363859100097E-02 
398	 4,71279473548067E-02 
