Wavelength	BEL100086.asd
325	 1,40958380279167E-02 
326	 1,40249871488998E-02 
327	 1,44744800405822E-02 
328	 1,53519844497536E-02 
329	 0,01530850586187 
330	 1,51040021797805E-02 
331	 1,52800038443817E-02 
332	 1,45445904164586E-02 
333	 1,40441349441837E-02 
334	 1,69530432916521E-02 
335	 1,75048396421625E-02 
336	 0,01504079483632 
337	 1,50270217212752E-02 
338	 1,57423346342545E-02 
339	 0,01542240571634 
340	 1,47746862823737E-02 
341	 1,42642352170381E-02 
342	 1,46933174981763E-02 
343	 1,51348396115235E-02 
344	 1,53466323723745E-02 
345	 1,61036459587316E-02 
346	 1,60710373239593E-02 
347	 1,40801988694327E-02 
348	 1,40563331404241E-02 
349	 1,55088721594609E-02 
350	 1,53758638821043E-02 
351	 0,015123182704979 
352	 1,52216861941176E-02 
353	 1,51039522987499E-02 
354	 1,46924772081723E-02 
355	 1,39582636619766E-02 
356	 1,42815915766233E-02 
357	 1,53261145337579E-02 
358	 1,51773824466477E-02 
359	 1,48304998821277E-02 
360	 0,0147802947401 
361	 0,014758621923022 
362	 1,47124686492297E-02 
363	 1,45952259141047E-02 
364	 1,46233574625318E-02 
365	 1,48144936461922E-02 
366	 1,50545759289536E-02 
367	 1,52669700858888E-02 
368	 0,015388753197352 
369	 1,53668353308973E-02 
370	 0,015231312406071 
371	 1,50500331014922E-02 
372	 1,47714428962638E-02 
373	 1,45204613502322E-02 
374	 0,014878977623361 
375	 1,50914478804276E-02 
376	 1,45640576693821E-02 
377	 1,43829240882664E-02 
378	 1,44957395346248E-02 
379	 1,42487038773015E-02 
380	 0,014403372363968 
381	 1,50584933595868E-02 
382	 1,53196247092436E-02 
383	 1,55824367987651E-02 
384	 0,016251199072531 
385	 1,59292618794528E-02 
386	 1,49848962615839E-02 
387	 1,51131623216134E-02 
388	 1,54342269908684E-02 
389	 1,56009342425038E-02 
390	 1,57286521587875E-02 
391	 1,58522499176398E-02 
392	 0,016008355951474 
393	 1,57373380713292E-02 
394	 1,51784808790445E-02 
395	 1,49343145449435E-02 
396	 1,50467299459425E-02 
397	 1,54336122687982E-02 
398	 1,55413951744414E-02 
399	 1,53983662468846E-02 
400	 1,50970316810018E-02 
401	 1,52263749262802E-02 
402	 1,57135741612302E-02 
403	 1,59061631764698E-02 
404	 1,57875292087978E-02 
405	 1,53952233177218E-02 
406	 1,52076388882593E-02 
407	 1,53021922408514E-02 
408	 1,57013037288238E-02 
409	 1,58476038442711E-02 
410	 1,56369486165566E-02 
411	 1,55745408869119E-02 
412	 1,55130490075944E-02 
413	 0,015320680634832 
414	 1,58119683863226E-02 
415	 0,016718829394946 
416	 1,68447590332929E-02 
417	 1,69223981012168E-02 
418	 1,72279528510671E-02 
419	 1,72532181471771E-02 
420	 1,72795090887699E-02 
421	 0,017754547927943 
422	 1,80989182076431E-02 
423	 0,018222882184759 
424	 1,84034319767689E-02 
425	 1,85462017469157E-02 
426	 1,85862640599441E-02 
427	 1,85131560375541E-02 
428	 1,84284729258518E-02 
429	 1,85091758121528E-02 
430	 1,86878034161324E-02 
431	 1,89637908684408E-02 
432	 1,94057910501839E-02 
433	 1,99294762276268E-02 
434	 2,04441348991897E-02 
435	 0,020854515893817 
436	 0,021184113398508 
437	 2,15297253519597E-02 
438	 2,20323087544781E-02 
439	 2,26614751506566E-02 
440	 2,28315713047656E-02 
441	 2,28203047956661E-02 
442	 2,30598586442576E-02 
443	 2,33683974134213E-02 
444	 2,37139174750687E-02 
445	 0,024165668034594 
446	 2,44046341121385E-02 
447	 2,42797244562758E-02 
448	 2,43762405009105E-02 
449	 2,46745742228359E-02 
450	 2,49859342633836E-02 
451	 2,51255495653582E-02 
452	 2,50455808362009E-02 
453	 2,49221106726465E-02 
454	 2,47038498886287E-02 
455	 2,43648594889707E-02 
456	 2,44344648215319E-02 
457	 2,47066185541505E-02 
458	 2,43171067662424E-02 
459	 2,40516613771182E-02 
460	 0,024188803141565 
461	 2,41933489727059E-02 
462	 2,40136014678637E-02 
463	 2,36551288033415E-02 
