Wavelength	GRA-BER00257.asd
325	 0,10441719969318 
326	 0,161591990701795 
327	 0,17373955411881 
328	 0,11787558619131 
329	 9,31444911958136E-02 
330	 0,096253338249919 
331	 0,126557258963867 
332	 0,156833679217314 
333	 0,162539228897792 
334	 9,43777569432704E-02 
335	 0,101958043901635 
336	 0,209320394151968 
337	 0,2074138298247 
338	 0,171319382512906 
339	 0,158862063302891 
340	 0,107080230853878 
341	 4,64121288650002E-02 
342	 2,26363496141816E-02 
343	 0,036149521207657 
344	 0,071686282226491 
345	 5,80173914612255E-02 
346	 6,14311213452018E-02 
347	 0,135677505409031 
348	 0,118974130199402 
349	 3,37936937003839E-02 
350	 4,13793736629973E-03 
351	 2,41239214337276E-02 
352	 7,14930550056225E-02 
353	 6,27519715446046E-02 
354	 4,54138374611239E-02 
355	 8,13182215771636E-02 
356	 9,98781815619044E-02 
357	 9,15198463012224E-02 
358	 5,73911258197764E-02 
359	 4,82293714754878E-02 
360	 7,98360016675006E-02 
361	 8,85801238710923E-02 
362	 8,11079933266874E-02 
363	 7,51607660315813E-02 
364	 7,55732105846522E-02 
365	 8,00199998193428E-02 
366	 7,34044030543217E-02 
367	 7,06810102334443E-02 
368	 7,90080940655901E-02 
369	 7,46553222588737E-02 
370	 6,04819252568233E-02 
371	 4,41480722403102E-02 
372	 3,41501242691543E-02 
373	 0,03830094763866 
374	 6,88536152949839E-02 
375	 8,86167033640711E-02 
376	 0,072162670660329 
377	 6,35586041674684E-02 
378	 6,78663482629487E-02 
379	 8,18097619593205E-02 
380	 6,80466557731809E-02 
381	 2,87528090395685E-02 
382	 4,43371922101372E-02 
383	 6,95515334412068E-02 
384	 6,04452455230254E-02 
385	 4,77989324085133E-02 
386	 4,03380935530985E-02 
387	 4,77614494636029E-02 
388	 5,05772892261229E-02 
389	 4,48632405666179E-02 
390	 5,49550913589245E-02 
391	 6,74440294389733E-02 
392	 6,43488360197502E-02 
393	 0,071640716124002 
394	 8,44285268618792E-02 
395	 7,46601131585581E-02 
396	 5,97431152161364E-02 
397	 5,16111761100038E-02 
398	 0,058961914710104 
399	 6,76656939796545E-02 
400	 5,54250326524775E-02 
401	 5,83364505313411E-02 
402	 7,44571853818392E-02 
403	 6,33437852957606E-02 
404	 0,052933018660389 
405	 6,15224544019173E-02 
406	 6,71900003931464E-02 
407	 6,79429985597289E-02 
408	 6,65250194422729E-02 
409	 0,06488888338366 
410	 0,062548744833243 
411	 5,21110031314113E-02 
412	 4,48485970009674E-02 
413	 5,10645233834987E-02 
414	 6,18790471139049E-02 
415	 6,97880796847746E-02 
416	 6,09503877356076E-02 
417	 5,54362041954304E-02 
418	 5,96231917958185E-02 
419	 5,50163843637358E-02 
420	 5,00599400905693E-02 
421	 0,05708392802024 
422	 0,061620840949593 
423	 6,11536104192883E-02 
424	 5,81220060534629E-02 
425	 0,059891671529452 
426	 6,89109205729091E-02 
427	 6,65419165575751E-02 
428	 5,87614048589345E-02 
