Wavelength	CHO-GIL00068.asd
325	 0,380303026502906 
326	 0,333657217884799 
327	 0,258894752545832 
328	 0,166073112884721 
329	 0,257814973724956 
330	 0,343911072660144 
331	 0,201658691241331 
332	 0,251436440927138 
333	 0,350952236120908 
334	 0,307984036883722 
335	 0,219012497893364 
336	 0,166763766569 
337	 0,186611557405165 
338	 0,19931414498576 
339	 0,150447567009307 
340	 0,107683922032259 
341	 9,54598578038286E-02 
342	 0,122872889178476 
343	 0,174298269002546 
344	 0,20969189924548 
345	 0,107969190968956 
346	 2,50669145577228E-02 
347	 0,124224481611663 
348	 0,167533440680676 
349	 0,146681106636225 
350	 0,116659073956336 
351	 9,04152245443003E-02 
352	 7,75387665302376E-02 
353	 8,16869100424319E-02 
354	 9,57551617954375E-02 
355	 0,111945712499104 
356	 0,106613450272363 
357	 8,30136018758187E-02 
358	 6,82992575611056E-02 
359	 6,57162782198366E-02 
360	 7,62986638733898E-02 
361	 0,104390049550168 
362	 0,123831195111666 
363	 9,76249388991807E-02 
364	 7,51831405039311E-02 
365	 7,12461351638546E-02 
366	 8,44560017353193E-02 
367	 9,28012232605986E-02 
368	 0,081741245350296 
369	 6,84636852494725E-02 
370	 5,57990129948989E-02 
371	 4,32376650622294E-02 
372	 4,45772434089298E-02 
373	 0,060921459322221 
374	 8,32972399920262E-02 
375	 8,60070606122544E-02 
376	 5,39147849874371E-02 
377	 5,29161960494837E-02 
378	 6,80997611020701E-02 
379	 3,95045480206115E-02 
380	 2,04526332506606E-02 
381	 0,025270338684112 
382	 3,87421506132641E-02 
383	 4,30326067680825E-02 
384	 0,026317959937165 
385	 4,48843279216407E-02 
386	 7,45557728659294E-02 
387	 2,83563809743691E-02 
388	 2,58285085143464E-03 
389	 0,029066030485589 
390	 3,85713387655694E-02 
391	 4,71210421455166E-02 
392	 7,84944651032566E-02 
393	 8,10638027660661E-02 
394	 5,88842741474825E-02 
395	 5,44517926641099E-02 
396	 4,77697153345375E-02 
397	 3,29052122167328E-02 
398	 4,26734684416717E-02 
399	 0,059112476254594 
400	 5,18655467470589E-02 
401	 4,77134888528273E-02 
402	 4,93979957824844E-02 
403	 4,09552110178942E-02 
404	 3,42370041558487E-02 
405	 3,69666448485524E-02 
406	 4,07408959280235E-02 
407	 4,35186073878716E-02 
408	 4,45572523181004E-02 
409	 4,27296714404275E-02 
410	 3,90601834096854E-02 
411	 3,92921154956918E-02 
412	 4,07771317870988E-02 
413	 4,07503945887499E-02 
414	 3,75262608513583E-02 
415	 0,034252259348206 
416	 4,04368375040979E-02 
417	 4,17030125829202E-02 
418	 3,46815071420579E-02 
419	 3,77049667716966E-02 
420	 0,043126908781884 
421	 3,94566894526098E-02 
422	 3,74007436674531E-02 
423	 3,80559866417837E-02 
424	 3,68334353202216E-02 
425	 3,54439578697429E-02 
426	 3,51352015031614E-02 
427	 3,75139725608064E-02 
428	 3,94879606443179E-02 
429	 3,49136383098926E-02 
430	 3,36578803085389E-02 
431	 0,036692704635211 
432	 3,44351789389835E-02 
433	 3,20599477573203E-02 
434	 3,42470526371023E-02 
435	 3,60537952155824E-02 
436	 3,63732478552581E-02 
437	 3,50996486356903E-02 
438	 0,032247283559409 
439	 2,88934364003545E-02 
440	 3,03712381877304E-02 
441	 3,41360843174007E-02 
442	 3,64274715146506E-02 
443	 3,52493167761741E-02 
444	 3,16543105668053E-02 
445	 3,10190143103131E-02 
446	 3,01118306613202E-02 
447	 2,74966821206995E-02 
448	 2,87792279898241E-02 
449	 3,19580975912546E-02 
450	 3,21525617599586E-02 
451	 3,15557730853378E-02 
452	 3,12988275539578E-02 
453	 3,40043072248914E-02 
454	 0,03509126384106 
455	 3,07601168423278E-02 
456	 2,98964235455654E-02 
457	 3,22379068405388E-02 
458	 3,24497210007776E-02 
459	 3,12974370600861E-02 
460	 2,95852475070491E-02 
461	 3,09461712432497E-02 
462	 3,36270435233556E-02 
463	 3,49348864310421E-02 
464	 3,59096001682535E-02 
465	 3,65799499343633E-02 
466	 3,67981453611711E-02 
467	 3,51647611590354E-02 
468	 3,15930095763866E-02 
469	 3,44282964589734E-02 
470	 3,89350791417513E-02 
471	 3,32565095527314E-02 
472	 2,86077196880937E-02 
473	 2,84942187450045E-02 
474	 3,02990910293131E-02 
475	 3,27959468801223E-02 
476	 3,47848006800138E-02 
477	 3,48692153510003E-02 
478	 3,33901308496228E-02 
479	 3,21049701980793E-02 
480	 0,030709985353998 
481	 2,93947217210548E-02 
482	 2,99354994545007E-02 
483	 3,06024537206761E-02 
484	 2,85694181130599E-02 
485	 2,87802681669024E-02 
486	 3,15722255311287E-02 
487	 3,34420378185164E-02 
488	 3,29523223884395E-02 
489	 2,95305377248577E-02 
490	 2,87152069819009E-02 
491	 3,02616150421711E-02 
492	 3,15107855830204E-02 
493	 3,18761757171002E-02 
494	 3,14051200737984E-02 
495	 3,25774381821097E-02 
496	 3,33128634834614E-02 
497	 3,11671689792047E-02 
498	 3,04387499843999E-02 
499	 3,12416927225085E-02 
500	 0,030603216396623 
501	 3,04345140074034E-02 
502	 3,14956745177839E-02 
503	 3,07937109187509E-02 
504	 2,96937732217972E-02 
505	 3,12677795327667E-02 
506	 3,24991061987056E-02 
507	 3,24992237353066E-02 
508	 3,16765550842371E-02 
509	 3,07895243089277E-02 
510	 3,05347558042383E-02 
511	 3,10363592674434E-02 
512	 3,19615130704086E-02 
513	 0,032832297343207 
514	 3,17148989951901E-02 
515	 2,84978316546989E-02 
516	 2,82505916072197E-02 
517	 2,96961878684152E-02 
518	 3,03590722280959E-02 
519	 3,02941593707779E-02 
520	 2,97363400282105E-02 
521	 2,97066208623028E-02 
522	 3,01500837908119E-02 
523	 3,08743747135268E-02 
524	 3,03768571675928E-02 
525	 2,92147084268053E-02 
526	 2,90804233827954E-02 
527	 2,95146128325563E-02 
528	 3,01158629770727E-02 
529	 2,94785489587458E-02 
530	 2,86553276847356E-02 
531	 2,89499035387005E-02 
532	 2,90969862175981E-02 
533	 2,89393396715654E-02 
534	 2,89678052358515E-02 
535	 2,87450175832531E-02 
536	 2,81536699014143E-02 
537	 2,84761951375601E-02 
538	 2,91733817899381E-02 
539	 0,028953529677711 
540	 2,86937606553287E-02 
541	 2,87149873070161E-02 
542	 2,93287634675054E-02 
543	 2,94511179100933E-02 
544	 2,81347259685458E-02 
545	 2,81977188073291E-02 
546	 2,94526046620333E-02 
547	 2,98130229010336E-02 
548	 2,96383873582365E-02 
549	 2,90980547924395E-02 
550	 2,83945726020909E-02 
551	 2,79527601078864E-02 
552	 2,83273851272089E-02 
553	 2,91933694781908E-02 
554	 3,00522530756263E-02 
555	 0,029483609055724 
556	 2,88428481401854E-02 
557	 2,92072278677638E-02 
558	 2,88767685814568E-02 
559	 2,81972525444601E-02 
560	 2,87469819796218E-02 
561	 2,95851367651754E-02 
562	 3,01550415273183E-02 
563	 2,96006136839263E-02 
564	 2,86934473499882E-02 
565	 2,85370937959188E-02 
566	 2,85382903112657E-02 
567	 2,86094475688932E-02 
568	 2,89525852178974E-02 
569	 2,92202607018031E-02 
570	 0,029199902224474 
571	 2,94632543412276E-02 
572	 2,96753896357389E-02 
573	 2,87792890593634E-02 
574	 2,87567520534394E-02 
575	 3,00059484989455E-02 
576	 3,06061359811613E-02 
577	 3,06063074409971E-02 
578	 3,02397297471047E-02 
579	 2,99703306179276E-02 
580	 2,99509350278047E-02 
581	 3,01433332070167E-02 
582	 3,05142909046103E-02 
583	 3,09920472874263E-02 
584	 0,031281575669908 
585	 3,14187873659843E-02 
586	 3,15054385743442E-02 
587	 3,20785038928209E-02 
588	 3,29767175241871E-02 
589	 3,26476057980255E-02 
590	 3,23922639656283E-02 
591	 0,033395593360557 
592	 3,36634421408259E-02 
593	 3,32449196106452E-02 
594	 3,34259931052543E-02 
595	 3,33456955715355E-02 
596	 3,27464810871422E-02 
597	 3,25486578876017E-02 
598	 3,27100976544996E-02 
599	 0,033031174306551 
600	 3,29374216287141E-02 
601	 3,24962467970787E-02 
602	 3,27614040618298E-02 
603	 0,032813426089298 
604	 3,20523249311113E-02 
605	 3,26154309494955E-02 
606	 3,37685774669937E-02 
607	 3,27719716565043E-02 
608	 3,21209582302589E-02 
609	 3,24768973907641E-02 
610	 3,18400991372231E-02 
611	 3,10908605350963E-02 
612	 3,14966677677177E-02 
613	 3,16864819875098E-02 
614	 3,14479436754881E-02 
615	 3,12413446616316E-02 
616	 3,11132188217216E-02 
617	 3,11206368756645E-02 
618	 0,031436681045815 
619	 3,17595203977057E-02 
620	 3,14750540134548E-02 
621	 3,10915107383782E-02 
622	 3,08078379762683E-02 
623	 3,06492132495347E-02 
624	 3,06045210672435E-02 
625	 3,06564500969997E-02 
626	 0,030806548864813 
627	 3,10570083388959E-02 
628	 3,15435769016005E-02 
629	 3,15162419684344E-02 
630	 3,07759223048779E-02 
631	 3,09624173912863E-02 
632	 0,031561729747288 
633	 0,031405864159442 
634	 3,14854437151245E-02 
635	 3,19714305475853E-02 
636	 3,24179795568915E-02 
637	 3,26590342424616E-02 
638	 3,26008034200545E-02 
639	 3,28122707262541E-02 
640	 3,32414247621943E-02 
641	 3,34856906685364E-02 
642	 3,36613351816941E-02 
643	 3,38036720330685E-02 
644	 3,38918967964848E-02 
645	 3,40493260215119E-02 
646	 3,44360557216221E-02 
647	 3,43595428061666E-02 
648	 3,38129519794882E-02 
649	 3,34018635561043E-02 
650	 3,30912432655112E-02 
651	 3,28999413199101E-02 
652	 3,32015755225743E-02 
653	 3,35369486003694E-02 
654	 3,28838550742319E-02 
655	 3,22205738505679E-02 
656	 3,19361741596924E-02 
657	 3,21641754467233E-02 
658	 3,23417653660782E-02 
659	 3,19047913115188E-02 
660	 3,16835186434979E-02 
661	 3,16676128545377E-02 
662	 3,13038534898766E-02 
663	 3,08414967065238E-02 
664	 0,030461781077209 
665	 3,05079469871709E-02 
666	 3,06559422813132E-02 
667	 3,03459303642619E-02 
668	 2,99963252065383E-02 
669	 2,98469410099485E-02 
670	 3,04064588707464E-02 
671	 3,06730782303896E-02 
672	 2,99169980449499E-02 
673	 2,95098350955351E-02 
674	 2,95977553280721E-02 
675	 2,99753320035629E-02 
676	 3,00546628200063E-02 
677	 2,97991264740166E-02 
678	 3,05591894815613E-02 
679	 3,13316452640477E-02 
680	 3,08313105991577E-02 
681	 3,05746112605686E-02 
682	 3,09074305174728E-02 
683	 3,17875278242168E-02 
684	 3,22458464059582E-02 
685	 3,17977999144484E-02 
686	 3,16261175302626E-02 
687	 0,03181986120337 
688	 3,22310352985873E-02 
689	 3,25780202236623E-02 
690	 3,28555015663914E-02 
691	 3,34672233276857E-02 
692	 3,43028733353332E-02 
693	 0,035287812244486 
694	 0,037029025815252 
695	 3,93801705845566E-02 
696	 4,15943610011633E-02 
697	 4,43442106897903E-02 
698	 0,048008029746877 
699	 5,28628315707091E-02 
700	 5,85056297993881E-02 
701	 6,43862721308851E-02 
702	 7,10773382194741E-02 
703	 7,87481793129774E-02 
704	 8,73869206584127E-02 
705	 9,69748117616977E-02 
706	 0,107424672939702 
707	 0,118064467698988 
708	 0,129220120143508 
709	 0,141703196990194 
710	 0,154325527625573 
711	 0,166915462760414 
712	 0,180408222706927 
713	 0,19441359236588 
714	 0,208518473405265 
715	 0,222703401132146 
716	 0,236794291145173 
717	 0,250509614970103 
718	 0,264002020722822 
719	 0,277321266412846 
720	 0,290630180905236 
721	 0,303651450475493 
722	 0,315999139978717 
723	 0,327552678704313 
724	 0,338468619979885 
725	 0,349312881358312 
726	 0,359761471931382 
727	 0,369547714540967 
728	 0,378117314737749 
729	 0,386017392621643 
730	 0,39433440330396 
731	 0,402313485196624 
732	 0,409614900199079 
733	 0,415874334577096 
734	 0,421395037375919 
735	 0,426474895319244 
736	 0,431422565273287 
737	 0,436131156154213 
738	 0,44008161499857 
739	 0,44389386478885 
740	 0,447694560983796 
741	 0,450768265345151 
742	 0,453429233434446 
743	 0,456102564067803 
744	 0,458725242512313 
745	 0,461192069096833 
746	 0,463151490618904 
747	 0,465126568496387 
748	 0,467299505276542 
749	 0,468803679427507 
750	 0,469941220889707 
751	 0,471327890431948 
752	 0,472524578436633 
753	 0,473483208234432 
754	 0,474453793424259 
755	 0,475306264592138 
756	 0,476005371803569 
757	 0,477207897917162 
758	 0,478426955018873 
759	 0,478454160850884 
760	 0,478673553153646 
761	 0,4794124922976 
762	 0,479902179544931 
763	 0,480129505420852 
764	 0,480155475907976 
765	 0,480557478736993 
766	 0,481296818200024 
767	 0,482024836216779 
768	 0,482394699489819 
769	 0,48230167193437 
770	 0,482183005204509 
771	 0,482123472881113 
772	 0,482169191772294 
773	 0,482265259690471 
774	 0,482365680368365 
775	 0,482362993215502 
776	 0,482441849068049 
777	 0,482677011619409 
778	 0,482849056138257 
779	 0,483029173813307 
780	 0,483371140299596 
781	 0,483249955611834 
782	 0,482708123477528 
783	 0,482486128826049 
784	 0,482448015469664 
785	 0,482497308035563 
786	 0,482622110064995 
787	 0,482650233416037 
788	 0,482293148302054 
789	 0,481993523615852 
790	 0,481870383844006 
791	 0,481766957645986 
792	 0,481692462568843 
793	 0,481633735943434 
794	 0,481402255203941 
795	 0,48097045124713 
796	 0,480286692592201 
797	 0,480086964789521 
798	 0,480378744878493 
799	 0,479823382389227 
800	 0,479259700144829 
801	 0,479480350996278 
802	 0,479388004430852 
803	 0,479080155238474 
804	 0,479357036964062 
805	 0,479507963318644 
806	 0,479400702783963 
807	 0,479828555609886 
808	 0,480268757576539 
809	 0,48012513033888 
810	 0,479838342753092 
811	 0,479644293479295 
812	 0,47993046177318 
813	 0,480117566408454 
814	 0,480037805130551 
815	 0,480371759977301 
816	 0,480614826548338 
817	 0,480143021140301 
818	 0,480314938672476 
819	 0,481113825975346 
820	 0,481606981978496 
821	 0,481630237649219 
822	 0,481234222051061 
823	 0,481409819282404 
824	 0,482035354462858 
825	 0,482797805341981 
826	 0,482715711356903 
827	 0,482138101240471 
828	 0,483010061954285 
829	 0,483805131984629 
830	 0,48382384396486 
831	 0,484136159759179 
832	 0,484501586812559 
833	 0,484456205136775 
834	 0,484468728954165 
835	 0,484559312007188 
836	 0,48428087005551 
837	 0,484560245753083 
838	 0,485681401129999 
839	 0,485890890221083 
840	 0,485545894838777 
841	 0,485441426049578 
842	 0,485444941643507 
843	 0,485642506266714 
844	 0,486391263072335 
845	 0,486779545326791 
846	 0,486400434635527 
847	 0,486337153662066 
848	 0,48639504124608 
849	 0,486123977973631 
850	 0,486099011679951 
851	 0,486358303750115 
852	 0,486534450205493 
853	 0,486733098115143 
854	 0,486963323733817 
855	 0,486953093356471 
856	 0,486848869872605 
857	 0,486887765434584 
858	 0,486934841896958 
859	 0,486961761065495 
860	 0,486994231318293 
861	 0,486886310354656 
862	 0,486686703336781 
863	 0,487268449955078 
864	 0,487854757895989 
865	 0,487354427565388 
866	 0,486969024084562 
867	 0,486970560689236 
868	 0,487303146387416 
869	 0,487317858433457 
870	 0,486856346185785 
871	 0,487059913288525 
872	 0,487695867028481 
873	 0,488324963863336 
874	 0,48809094018165 
875	 0,487384753814428 
876	 0,487937619926691 
877	 0,488366645242296 
878	 0,488230566562468 
879	 0,488593975535511 
880	 0,488838136033774 
881	 0,488282989296852 
882	 0,488283711335361 
883	 0,488677834564081 
884	 0,48828368917006 
885	 0,487947308601446 
886	 0,487943766315005 
887	 0,488049784538563 
888	 0,488114444869341 
889	 0,487999319316647 
890	 0,487651435629445 
891	 0,487311353246916 
892	 0,487472297585059 
