Wavelength	SCORFF200021.asd
325	 0,248471054712802 
326	 0,180025033038528 
327	 0,143285706271241 
328	 0,155642948756063 
329	 0,204765915540409 
330	 0,222930232672043 
331	 0,168072675185646 
332	 0,12662605702452 
333	 0,129880521712031 
334	 0,218548941946521 
335	 0,17491012988398 
336	 2,44203024257669E-02 
337	 7,38586776890196E-02 
338	 0,126870472522154 
339	-2,97410095940022E-02 
340	-0,026986394847955 
341	 5,70322896143773E-02 
342	-5,30896338545783E-02 
343	-1,42653332342003E-02 
344	 0,171408557150804 
345	 0,118644394985465 
346	 1,25644039692751E-02 
347	 4,15238490068775E-02 
348	 8,00014555196156E-02 
349	 0,10439176916887 
350	 0,124317834940252 
351	 0,126270563014781 
352	 0,105046069838603 
353	 6,34495146957039E-02 
354	 3,70745662337742E-02 
355	 6,97112708628948E-02 
356	 6,92912015795625E-02 
357	 4,06657675407248E-02 
358	 5,61701162287563E-02 
359	 8,09166189248252E-02 
360	 9,48592685138243E-02 
361	 4,88133032482954E-02 
362	 2,9070613752044E-03 
363	 5,10943866002716E-02 
364	 8,18759030250008E-02 
365	 7,73933950760956E-02 
366	 5,68103808857853E-02 
367	 0,048778737931127 
368	 6,41547604760526E-02 
369	 3,70260211708002E-02 
370	 1,57861965084344E-03 
371	 4,17939628479072E-02 
372	 5,50749864568893E-02 
373	 3,22442049517375E-02 
374	 6,30883451647047E-02 
375	 8,35065547469356E-02 
376	 5,12788373066803E-02 
377	 3,73471657153435E-02 
378	 4,38394878794175E-02 
379	 5,03616568871192E-02 
380	 4,53374183976386E-02 
381	 3,06702340060651E-02 
382	 4,51675361131428E-02 
383	 5,58033502597957E-02 
384	 3,41118811126367E-02 
385	 2,98591287525809E-02 
386	 4,22651504916742E-02 
387	 4,47944620250926E-02 
388	 0,048564453418508 
389	 5,37703502203099E-02 
390	 4,06267347212587E-02 
391	 2,86599078875318E-02 
392	 4,32707839332431E-02 
393	 4,08296583293048E-02 
394	 2,34599784824065E-02 
395	 2,69613864671716E-02 
396	 3,18742734962301E-02 
397	 3,00403098846282E-02 
398	 3,63180028284148E-02 
399	 4,31469706877354E-02 
400	 3,79914089732674E-02 
401	 3,24701148774452E-02 
402	 2,97659735587292E-02 
403	 2,68550972476114E-02 
404	 3,12870255919709E-02 
405	 4,52237992849787E-02 
406	 4,12186175797421E-02 
407	 2,73850683820255E-02 
408	 2,73034853053977E-02 
409	 2,99877402436963E-02 
410	 3,18874924247186E-02 
411	 3,27095953604477E-02 
412	 2,85974746932831E-02 
413	 1,72797388467418E-02 
414	 2,46160204017983E-02 
415	 4,13675125293758E-02 
416	 3,30934814309205E-02 
417	 2,65897549982048E-02 
418	 3,10685282142655E-02 
419	 3,09128096373265E-02 
420	 0,028556028148937 
421	 2,87069204418411E-02 
422	 3,05159145871438E-02 
423	 3,26890356973984E-02 
424	 3,18963567532223E-02 
425	 0,030401106487972 
426	 2,97123448485302E-02 
427	 3,07523727885091E-02 
428	 3,13898261477077E-02 
429	 2,71328733911108E-02 
430	 2,80206339752886E-02 
431	 3,37727573251412E-02 
432	 2,93982487870706E-02 
433	 2,50343746308271E-02 
434	 2,95380365608311E-02 
435	 3,05006748034268E-02 
436	 2,83129529661427E-02 
437	 3,00602600342143E-02 
438	 2,97902943369022E-02 
439	 2,61917797288281E-02 
440	 2,62512183384155E-02 
441	 0,027599513414927 
442	 2,64980758292672E-02 
443	 0,026147562285003 
444	 2,72446886664684E-02 
445	 2,99730233463413E-02 
446	 3,10482921833966E-02 
447	 2,86568304550532E-02 
448	 2,57504163254884E-02 
449	 2,46995841078769E-02 
450	 2,91956434460713E-02 
451	 3,10500977635551E-02 
452	 2,86864280469274E-02 
453	 2,80704320464793E-02 
454	 2,80993457806838E-02 
455	 2,74791169020922E-02 
456	 2,55569465422279E-02 
457	 2,38806508070143E-02 
458	 2,68368218634495E-02 
459	 2,99968688308443E-02 
460	 3,12037961575083E-02 
461	 3,02764034324203E-02 
462	 2,87458174414544E-02 
463	 2,86773260739419E-02 
464	 2,64225542211448E-02 
465	 2,30250342206001E-02 
466	 2,50670185015701E-02 
467	 2,77320097708658E-02 
468	 2,78338647959873E-02 
469	 2,80790961418467E-02 
470	 0,028698680576116 
471	 2,95684735296307E-02 
472	 2,92822333180439E-02 
473	 2,78461773831206E-02 
474	 2,76859176248804E-02 
475	 2,75986431911895E-02 
476	 2,63734125911916E-02 
477	 2,65252505377884E-02 
478	 2,76110982545964E-02 
479	 2,70803190062883E-02 
480	 2,60920513169498E-02 
481	 2,55102393550705E-02 
482	 2,73015187537219E-02 
483	 0,029654167332745 
484	 2,97289237353993E-02 
485	 0,029005980005612 
486	 0,027944021047797 
487	 2,64395067525694E-02 
488	 2,60005659131638E-02 
489	 2,75450765122643E-02 
490	 0,028121929374775 
491	 2,76396417818365E-02 
492	 2,71710757324102E-02 
493	 2,60887353909939E-02 
494	 2,45457922375781E-02 
495	 2,39903112612199E-02 
496	 2,43215941706939E-02 
497	 0,025268391791598 
498	 2,64149361174772E-02 
499	 2,73347353496265E-02 
500	 2,73533282077215E-02 
501	 2,69038646859948E-02 
502	 2,62807306973849E-02 
503	 2,53770087559736E-02 
504	 2,51030324484386E-02 
505	 2,70209079101593E-02 
506	 0,029023977225592 
507	 2,98814887067083E-02 
508	 2,77031925583442E-02 
509	 2,49806910370362E-02 
