Wavelength	CHO-GIL00065.asd
325	 0,279029171505175 
326	 0,310387591960078 
327	 0,258530330189431 
328	 0,10034916392288 
329	 5,13823084274771E-02 
330	 0,108249966490794 
331	 0,189654874870877 
332	 0,228089177894839 
333	 0,224848088733005 
334	 0,157987564328193 
335	 7,02463211488482E-02 
336	 4,67397821843651E-02 
337	 0,136461750420237 
338	 0,175962742319387 
339	 0,066544051692774 
340	 4,53158706883977E-02 
341	 8,94061517628947E-02 
342	 0,063764456751914 
343	 0,063167552816073 
344	 0,100663426444765 
345	 8,27563499529633E-02 
346	 7,83341079928838E-02 
347	 0,1513210864078 
348	 0,153719287937555 
349	 0,104813872784215 
350	 8,53412297520772E-02 
351	 7,20871043277213E-02 
352	 5,89785998482189E-02 
353	 5,25502618239835E-02 
354	 5,65592784255287E-02 
355	 7,31345453331377E-02 
356	 6,15766213299531E-02 
357	 2,51053642337875E-02 
358	-1,74301464723156E-03 
359	 1,44926365199275E-02 
360	 7,17558452214099E-02 
361	 6,50226107444237E-02 
362	 4,25419790508051E-02 
363	 8,57942489187049E-02 
364	 0,108351965830034 
365	 9,49659460907289E-02 
366	 6,83349269762941E-02 
367	 5,80836412721993E-02 
368	 7,89584262940634E-02 
369	 6,33760222488015E-02 
370	 3,29016021408979E-02 
371	 3,69170067205088E-02 
372	 5,00198545184078E-02 
373	 6,37446186113258E-02 
374	 7,67737083416393E-02 
375	 0,078595031394444 
376	 6,22840926405948E-02 
377	 4,57960174669382E-02 
378	 3,01671845793211E-02 
379	 6,33170951009041E-03 
380	 3,35449710420144E-03 
381	 2,46000757506169E-02 
382	 3,68207961770881E-02 
383	 4,19921046747419E-02 
384	 4,52171156628787E-02 
385	 5,03149073821296E-02 
386	 5,19931799058697E-02 
387	 3,29201501589259E-02 
388	 2,51652520374612E-02 
389	 3,83999004422509E-02 
390	 4,31056551119856E-02 
391	 4,13436627401231E-02 
392	 3,88036766782142E-02 
393	 3,26093406834407E-02 
394	 0,02744022258764 
395	 3,95475512609194E-02 
396	 4,50995092622447E-02 
397	 3,54666141302701E-02 
398	 4,37115497896775E-02 
399	 5,74490470072353E-02 
400	 5,40803008417369E-02 
401	 4,84624432431308E-02 
402	 0,045289028405815 
403	 4,68060700807176E-02 
404	 4,93012550643669E-02 
405	 4,92830607565579E-02 
406	 3,78475895796181E-02 
407	 2,50148489097353E-02 
408	 3,27736764586138E-02 
409	 3,76707337126637E-02 
410	 3,46435511872825E-02 
411	 0,035738997362106 
412	 3,78186706783331E-02 
413	 3,75104677642625E-02 
414	 3,48481313917874E-02 
415	 3,16748906683964E-02 
416	 3,27436892142935E-02 
417	 3,20340797214005E-02 
418	 2,83353020198283E-02 
419	 3,03945717287637E-02 
420	 3,31744283044914E-02 
