Wavelength	MORB100359.asd
325	 0,369309395431728 
326	 0,205363082749092 
327	 5,58255931469272E-03 
328	-7,16805964549756E-02 
329	 2,44419823060092E-03 
330	 0,072746039814517 
331	 3,83231839816526E-02 
332	 1,47440143358133E-02 
333	 3,02326143143554E-02 
334	 0,102083186867267 
335	 0,116884485888308 
336	 5,75737921084346E-02 
337	 6,35799620571194E-04 
338	 9,94840671066267E-03 
339	 0,102888720196554 
340	 9,15050658546232E-02 
341	 4,55561665444689E-02 
342	 0,17454108680204 
343	 0,184738980085496 
344	 3,41430078001126E-02 
345	 0,039055805514103 
346	 8,61877496128454E-02 
347	 5,68951472967365E-02 
348	 0,019249985001355 
349	-3,59045345397045E-03 
350	 4,6924932514946E-03 
351	 2,55936350790784E-02 
352	 5,15391097452166E-02 
353	 6,48726159117544E-02 
354	 6,57478091885748E-02 
355	 5,93954730415285E-02 
356	 6,42146392866008E-02 
357	 7,14340801166347E-02 
358	 4,25376847669801E-02 
359	 1,40093523956359E-02 
360	 4,32999937876623E-03 
361	 1,84099997785965E-02 
362	 4,90342388099803E-02 
363	 8,86092864239224E-02 
364	 6,84373424307768E-02 
365	-2,77555962350635E-03 
366	 1,24047118286185E-02 
367	 3,40210590220206E-02 
368	 1,73539876160897E-02 
369	 1,54415842990471E-02 
370	 2,74895605776964E-02 
371	 4,06909760625449E-02 
372	 0,054483736705069 
373	 0,062451405497053 
374	 4,37243327559217E-02 
375	 1,94776459781693E-02 
376	 7,35080035298242E-03 
377	 2,31428750344303E-02 
378	 4,82633044147017E-02 
379	 4,13284411408606E-02 
380	 4,08787188726669E-02 
381	 5,36845611299037E-02 
382	 5,55561965816897E-02 
383	 4,32364965500471E-02 
384	 1,75680706262501E-02 
385	 2,96277391863377E-02 
386	 6,12766101020353E-02 
387	 4,82213601500559E-02 
388	 3,09049203951652E-02 
389	 2,46981480079116E-02 
390	 1,81222613735032E-02 
391	 1,41000757388257E-02 
392	 1,70298188165382E-02 
393	 2,19486913933362E-02 
394	 2,61058953789822E-02 
395	 2,62288428523305E-02 
396	 2,32618700143956E-02 
397	 1,94333837249373E-02 
398	 2,66371403871481E-02 
399	 3,40927328900286E-02 
400	 2,48481424186573E-02 
401	 2,36558316271882E-02 
402	 3,06552758883816E-02 
403	 0,020389681377603 
404	 1,33753923616067E-02 
405	 2,27942321838892E-02 
406	 2,72925428369696E-02 
407	 2,67235409770472E-02 
408	 2,71146294542629E-02 
409	 2,66181880754775E-02 
410	 2,63726661846736E-02 
411	 3,38503906138509E-02 
412	 3,78070779175084E-02 
413	 2,82992681092938E-02 
414	 2,14180096882517E-02 
415	 1,93967695894154E-02 
416	 1,86649345376641E-02 
417	 2,26773257112233E-02 
418	 2,95462478823727E-02 
