Wavelength	GRA-VIE-00020.asd
325	 2,63361632577437E-02 
326	 2,83075599663878E-02 
327	 0,136310139193458 
328	 0,216367432150313 
329	 0,178252086207065 
330	 0,123440793196487 
331	 0,153425934352 
332	 0,164752636786304 
333	 0,174614281587031 
334	 0,263805117864344 
335	 0,279090894310265 
336	 0,216635504781359 
337	 0,188063172574181 
338	 0,183925701018039 
339	 0,180716495864589 
340	 9,48932047068135E-02 
341	 8,2839093231634E-04 
342	 0,051157249109944 
343	 7,29157802172865E-02 
344	 0,020476992159223 
345	 3,52499749816004E-02 
346	 5,01633060830797E-02 
347	 5,95684321186517E-03 
348	 3,27648014369198E-02 
349	 9,94908206245011E-02 
350	 5,65421522026845E-02 
351	 3,29949755049507E-02 
352	 5,62641452279464E-02 
353	 3,72566356187408E-02 
354	 1,15261070004536E-02 
355	 3,16759203836336E-02 
356	 6,06352713026862E-02 
357	 8,56946980407027E-02 
358	 9,19911564685771E-02 
359	 7,59199510258469E-02 
360	 0,041060970737554 
361	 2,14713095891102E-02 
362	 1,07608731130905E-02 
363	-6,44024806156001E-03 
364	-1,09796729069677E-02 
365	-3,30367551726883E-03 
366	-4,23065704245242E-03 
367	 3,48167215621398E-03 
368	 2,57056193021968E-02 
369	 3,39745517049677E-02 
370	 3,17745357248229E-02 
371	 0,029037509808404 
372	 0,034995323937884 
373	 4,61806709399485E-02 
374	 3,64354407441512E-02 
375	 2,07528089670387E-02 
376	 0,013028363325736 
377	 2,45032404762109E-02 
378	 4,40608991894435E-02 
379	 5,10290450159962E-02 
380	 4,83496002054675E-02 
381	 3,88006989473892E-02 
382	 3,68773468672362E-02 
383	 2,94263450859243E-02 
384	 6,10935575762853E-03 
385	 7,4089595968298E-03 
386	 2,67431317469461E-02 
387	 0,030752529852888 
388	 3,32391043332801E-02 
389	 3,79722621404435E-02 
390	 3,56540539895149E-02 
391	 3,64697036046277E-02 
392	 5,23610528774969E-02 
393	 5,16572640665536E-02 
394	 3,55081169677115E-02 
395	 2,60991068267843E-02 
396	 2,00090510603403E-02 
397	 0,016957138875918 
398	 2,08488015941139E-02 
399	 0,030528493945226 
400	 0,045627841997479 
401	 3,72440272745662E-02 
