Wavelength	GOOSEBAR00017.asd
325	-0,20463318242221 
326	 9,13295638002403E-02 
327	 0,120462672760158 
328	-6,83043183264431E-02 
329	-6,96250510233833E-02 
330	-1,61297036297036E-02 
331	-4,52364508077807E-02 
332	-4,91844130912313E-02 
333	-6,24429764427272E-02 
334	-0,254995576568868 
335	-0,149056910295839 
336	 0,179586239438489 
337	 0,132734077017603 
338	-8,10887025180946E-03 
339	-0,011048798142496 
340	 4,10059876515618E-04 
341	 2,60017001613685E-02 
342	 0,122816963198355 
343	 0,157928432635647 
344	 0,116097104952746 
345	 0,105173773968277 
346	 8,32169840035589E-02 
347	 5,72660952703896E-03 
348	 1,95419032202966E-02 
349	 9,35445665628387E-02 
350	 9,26671216553134E-02 
351	 6,60379942554303E-02 
352	 3,97358747244823E-02 
353	 6,88675107159256E-02 
354	 0,109576016527373 
355	 0,12038905074787 
356	 0,105683150348097 
357	 7,04577858545919E-02 
358	 2,33716738492474E-02 
359	 2,99606718596611E-02 
360	 9,92489120288532E-02 
361	 0,112113126337264 
362	 9,37175064856671E-02 
363	 9,56060170614253E-02 
364	 6,84886604624469E-02 
365	 2,10404537629833E-02 
366	 4,30171193054906E-02 
367	 6,21013602264204E-02 
368	 4,16402598767043E-02 
369	 5,84595773726133E-02 
370	 8,66200231347967E-02 
371	 7,07394531041766E-02 
372	 3,57703493483754E-02 
373	 1,0000782808878E-03 
374	 1,29957209937134E-02 
375	 3,52084248966788E-02 
376	 4,51995438333693E-02 
377	 6,92336963826956E-02 
378	 8,59396210327922E-02 
379	 4,88968167171659E-02 
380	 2,64180416852923E-02 
381	 3,64056107263937E-02 
382	 2,98835074027316E-02 
383	 2,38775792434219E-02 
384	 3,59322369604941E-02 
385	 3,81941141319309E-02 
386	 3,54361806775427E-02 
387	 5,52462925869704E-02 
388	 6,09718741757397E-02 
389	 4,34901577845531E-02 
390	 4,22904521591139E-02 
391	 0,053257315735061 
392	 0,067994281980484 
393	 6,77009383247835E-02 
394	 5,23360257582124E-02 
395	 3,13266537597984E-02 
396	 2,81020937090779E-02 
397	 4,97678394513497E-02 
398	 5,41652014021164E-02 
399	 4,92493954212323E-02 
400	 5,44266537154335E-02 
401	 5,24844543063209E-02 
402	 4,45896952537219E-02 
403	 4,83922822681032E-02 
404	 5,60484676820437E-02 
405	 6,14737218199953E-02 
406	 6,15728192366913E-02 
407	 5,78295492543726E-02 
408	 5,37729934033328E-02 
409	 4,97083860380842E-02 
410	 4,63213866073536E-02 
411	 4,35012132390604E-02 
412	 4,25718250696704E-02 
413	 4,45708655533032E-02 
414	 4,61079279203263E-02 
415	 4,70005004550382E-02 
416	 4,83475176918791E-02 
417	 5,20265403990258E-02 
418	 5,67690663113214E-02 
419	 5,08687788735245E-02 
420	 4,40810919000182E-02 
421	 0,049922556714985 
422	 5,09299256869402E-02 
423	 4,58483755254281E-02 
424	 4,40041930827264E-02 
425	 0,043567146595092 
426	 4,37063304695647E-02 
427	 4,70896293363268E-02 
428	 5,14038215240091E-02 
429	 5,24069422575458E-02 
430	 0,052220491463999 
431	 5,14220929970698E-02 
432	 4,93001292704423E-02 
433	 4,90295219101949E-02 
434	 5,30667505152152E-02 
435	 5,62934094268959E-02 
436	 5,68377053736488E-02 
437	 5,25752576122947E-02 
438	 4,72195251326799E-02 
439	 4,37767747788909E-02 
440	 0,048329522930315 
441	 5,36167070193832E-02 
442	 5,00050291593725E-02 
443	 4,89092207987926E-02 
444	 5,20592019538865E-02 
445	 5,61096088796215E-02 
446	 5,76243791973512E-02 
447	 5,48182108174893E-02 
448	 5,24298291853056E-02 
449	 5,11970813915789E-02 
450	 0,050694831060868 
451	 5,38114172340609E-02 
452	 5,89952223181671E-02 
453	 5,53021098045394E-02 
454	 5,25495518038949E-02 
455	 5,95770677150451E-02 
456	 6,15509654577056E-02 
457	 5,87534366223946E-02 
458	 0,059428828019979 
459	 0,060604252458498 
460	 6,09858894342991E-02 
461	 5,92683048948442E-02 
462	 5,87579232975664E-02 
463	 6,39780937230728E-02 
464	 6,43370905011202E-02 
465	 5,98530094856034E-02 
466	 6,03938271385106E-02 
467	 6,15547112607903E-02 
468	 6,04818837605073E-02 
469	 5,87733436374376E-02 
470	 5,81266957415941E-02 
471	 6,14637703008292E-02 
472	 0,064514149681803 
473	 6,54379516322065E-02 
474	 0,062986723091786 
475	 6,06118268903463E-02 
476	 6,16985817334589E-02 
477	 6,33123947274106E-02 
478	 0,064765276095205 
479	 6,64490594905683E-02 
480	 6,58530101731613E-02 
481	 6,25687550250527E-02 
482	 6,21611102425032E-02 
483	 6,42083898808898E-02 
484	 6,72809317687461E-02 
485	 6,64117930086535E-02 
486	 6,21038665052503E-02 
487	 6,19182194405709E-02 
488	 6,29230310104462E-02 
489	 6,28345227572008E-02 
490	 6,31157441431772E-02 
491	 6,35764634030414E-02 
492	 6,33278546316345E-02 
493	 6,32475066716916E-02 
494	 6,36938528760381E-02 
495	 6,51143137953719E-02 
496	 6,54406897741565E-02 
497	 6,24354116825237E-02 
498	 6,17584011856195E-02 
499	 6,37442071238658E-02 
500	 6,52422537680016E-02 
501	 6,59621792029164E-02 
502	 6,57142881127006E-02 
503	 6,51512889310357E-02 
504	 6,42829225428042E-02 
505	 6,27192103732332E-02 
506	 6,30890683113252E-02 
507	 0,065137756467812 
508	 0,06400786346802 
509	 6,29169453192241E-02 
510	 6,48026798364678E-02 
511	 6,63573610440498E-02 
512	 6,69056040769696E-02 
513	 6,63759129057345E-02 
514	 6,59404220918656E-02 
515	 6,60927251840733E-02 
516	 6,59808677036423E-02 
517	 6,60151619648109E-02 
518	 6,68745880680793E-02 
519	 6,74769123056015E-02 
520	 6,76632071612486E-02 
521	 6,81127596364135E-02 
522	 6,81208616469587E-02 
523	 6,72782127967997E-02 
524	 6,67950910262946E-02 
525	 6,69100603821652E-02 
526	 6,77941033033206E-02 
527	 6,81562553980795E-02 
528	 6,76970076869727E-02 
529	 6,76660967792871E-02 
530	 6,78101544783474E-02 
531	 6,77347794387191E-02 
532	 6,80383472691479E-02 
533	 6,83007188372894E-02 
534	 6,64960694471885E-02 
535	 6,61832488858867E-02 
536	 6,89283381132148E-02 
537	 6,89486064832901E-02 
538	 6,73677416321698E-02 
539	 6,76583584173756E-02 
540	 6,85508812057435E-02 
541	 0,069471216670195 
542	 0,069431653702257 
543	 6,91127429938444E-02 
544	 6,92354016339453E-02 
545	 6,97292365346407E-02 
546	 7,02367311124681E-02 
547	 6,98310343726398E-02 
548	 6,92688057363488E-02 
549	 6,88325839282716E-02 
550	 6,76444488670129E-02 
551	 6,65207615389033E-02 
552	 6,68564945263244E-02 
553	 6,69619584153694E-02 
554	 6,65037928016088E-02 
555	 6,60755955730281E-02 
556	 6,65077509350579E-02 
557	 6,82804194631142E-02 
558	 6,86229630721591E-02 
559	 6,77354968913709E-02 
560	 6,73483664927354E-02 
561	 6,75664147880682E-02 
562	 6,83125309331809E-02 
563	 6,83456240220187E-02 
564	 6,80736706806792E-02 
565	 6,81941293372735E-02 
566	 6,80199767261443E-02 
567	 0,067626867797323 
568	 6,78412332582472E-02 
569	 6,81373737505468E-02 
570	 6,82015066950799E-02 
571	 6,88553216278202E-02 
572	 6,96256016438576E-02 
573	 6,91929211408685E-02 
574	 6,89852532450113E-02 
575	 6,95505034314075E-02 
576	 7,08830927339965E-02 
577	 7,19651844889419E-02 
578	 7,17149683765522E-02 
579	 7,16077593026256E-02 
580	 7,21410450155092E-02 
581	 7,38198934919126E-02 
582	 7,47948297159157E-02 
583	 7,41780637404597E-02 
584	 0,074260844788452 
585	 7,48364391924936E-02 
586	 7,49548694366324E-02 
587	 7,53431818420924E-02 
588	 7,60248428302167E-02 
589	 7,61482819997489E-02 
590	 7,63487787952118E-02 
591	 7,71570986296448E-02 
592	 7,66409681796831E-02 
593	 7,52587222981974E-02 
594	 7,52229175420633E-02 
595	 7,55139861503437E-02 
596	 7,57067492723106E-02 
597	 7,61647802941752E-02 
598	 7,64014434641576E-02 
599	 7,56582180473086E-02 
600	 7,53556782430795E-02 
601	 7,55732893478113E-02 
602	 7,49362630863888E-02 
603	 7,41023191315922E-02 
604	 7,36422954587748E-02 
605	 7,35573991401329E-02 
606	 7,36905711355544E-02 
607	 0,07354213303213 
608	 7,39757986162132E-02 
609	 0,075160810889573 
610	 7,63264656098811E-02 
611	 7,65330132261099E-02 
612	 7,47705388731434E-02 
613	 7,36585567838593E-02 
614	 7,34702903306727E-02 
615	 7,25347620570434E-02 
616	 7,19026158896585E-02 
617	 7,21351381228904E-02 
618	 7,19787782101958E-02 
619	 7,14104083381863E-02 
620	 7,07173501191282E-02 
621	 7,03127049903527E-02 
622	 0,070371110866241 
623	 7,08872966871807E-02 
624	 7,11968002073591E-02 
625	 7,06691515439202E-02 
626	 7,05956134562835E-02 
627	 7,09695140922955E-02 
628	 0,070915897996095 
629	 0,070794927907751 
630	 7,08243221597679E-02 
631	 7,12330785265004E-02 
632	 7,17255376296355E-02 
633	 7,17859267096731E-02 
634	 7,19192886915483E-02 
635	 7,22206105946753E-02 
636	 7,24044807719112E-02 
637	 7,27249878955982E-02 
638	 7,33663118635398E-02 
639	 0,073734511156319 
640	 7,39507917601505E-02 
641	 7,46908222276491E-02 
642	 0,075017076052454 
643	 7,47266054347355E-02 
644	 0,075067917918428 
645	 7,55997324938221E-02 
646	 7,56120935703895E-02 
647	 7,51069472206512E-02 
648	 7,45578481911417E-02 
649	 7,57097118207792E-02 
650	 7,62790695116364E-02 
651	 7,49670414154422E-02 
652	 7,49106847857668E-02 
653	 7,56512077572996E-02 
654	 7,53172325549719E-02 
655	 7,47856252228977E-02 
656	 7,42077637253858E-02 
657	 7,29766039860206E-02 
658	 7,19086552386971E-02 
659	 7,18314284169488E-02 
660	 7,15778737179631E-02 
661	 7,08524616834486E-02 
662	 0,069696433519414 
663	 6,80004914824126E-02 
