Wavelength	SCORFF200549.asd
325	-0,126334360383766 
326	 0,172616778489377 
327	 0,330135558488572 
328	 0,262077674246092 
329	 0,138325580189963 
330	 7,30023534136743E-02 
331	 0,125819543392765 
332	 0,181222860181251 
333	 0,198139389932154 
334	 0,164749060954294 
335	 0,137575706407995 
336	 0,142978214357996 
337	 0,139355890534072 
338	 0,116593723258906 
339	 7,39524429760468E-02 
340	 7,20632348132668E-02 
341	 9,58265348185835E-02 
342	 0,102037946063451 
343	 0,125961110869513 
344	 0,155671945046217 
345	 0,130459665697674 
346	 9,40840095773276E-02 
347	 9,27594751431173E-02 
348	 0,107872689239678 
349	 0,123662030118404 
350	 0,115938279417787 
351	 0,104596637707323 
352	 9,91883340211859E-02 
353	 9,07313399552929E-02 
354	 0,079036488328434 
355	 6,45850155614265E-02 
356	 6,97715761961139E-02 
357	 8,38334807706518E-02 
358	 6,61329452031661E-02 
359	 0,053662236956705 
360	 5,66450898618034E-02 
361	 2,59002058883068E-02 
362	 4,22988650754756E-03 
363	 5,85808057944771E-02 
364	 0,082087529269055 
365	 6,84601174860365E-02 
366	 7,70690515798134E-02 
367	 0,08015858186807 
368	 6,25456976857936E-02 
369	 4,15535421941572E-02 
370	 2,53152717886975E-02 
371	 0,02753275939825 
372	 2,02886454460702E-02 
373	 4,98064371009368E-03 
374	 2,51541437716264E-02 
375	 4,05794153674681E-02 
376	 2,64986679818813E-02 
377	 4,53437716859832E-02 
378	 7,87858127512188E-02 
379	 7,39456543580853E-02 
380	 5,25862542675681E-02 
381	 2,86170860134479E-02 
382	 3,87803503214761E-02 
383	 5,03888357058782E-02 
384	 3,41477351211526E-02 
385	 2,89217325824822E-02 
386	 3,51038250266605E-02 
387	 3,46954524042263E-02 
388	 0,036291677709683 
389	 3,96683844976314E-02 
390	 2,43142346815171E-02 
391	 1,69873715557858E-02 
392	 5,09264468162185E-02 
393	 4,58217685756191E-02 
394	 1,04175941078786E-02 
395	 2,65068401450295E-02 
396	 3,72303610340852E-02 
397	 1,93207512920145E-02 
398	 1,75240661538337E-02 
399	 2,79313026550341E-02 
400	 3,84253570396452E-02 
401	 3,54218223846146E-02 
402	 2,09353176179638E-02 
403	 1,57382080041356E-02 
404	 1,78310224666192E-02 
405	 2,41326721485094E-02 
406	 0,021687338623228 
407	 0,017546856309433 
408	 3,06655151457428E-02 
409	 3,80874845049852E-02 
410	 3,49151219300226E-02 
411	 3,33290732422986E-02 
412	 2,98764387266627E-02 
413	 2,14539804429849E-02 
414	 2,14186558700517E-02 
415	 2,74959664502856E-02 
416	 2,82735254878843E-02 
417	 2,82087291448815E-02 
418	 2,83330467919902E-02 
419	 2,46219322587079E-02 
420	 2,03782856282026E-02 
421	 2,00966461509606E-02 
422	 2,20075545755201E-02 
423	 2,52366949375736E-02 
424	 2,92481847032051E-02 
425	 3,08066593434182E-02 
426	 2,82662449085381E-02 
427	 2,48694500446887E-02 
428	 2,28852145149934E-02 
429	 2,55041362909841E-02 
430	 2,54701549292148E-02 
431	 2,19678841437598E-02 
432	 2,13373795613481E-02 
433	 2,26703689536067E-02 
434	 2,48534773995671E-02 
435	 2,77612662833001E-02 
436	 2,94466966759077E-02 
437	 2,51133268581549E-02 
438	 2,20641522745171E-02 
439	 2,30540553869752E-02 
440	 2,42157880247744E-02 
441	 2,50037767762302E-02 
442	 2,52247251030146E-02 
443	 2,35165045591586E-02 
444	 2,11538690476384E-02 
445	 2,34337528293776E-02 
446	 2,50503338870247E-02 
447	 2,31054549393392E-02 
448	 2,27202755162411E-02 
449	 2,41428167502805E-02 
450	 2,66997036654609E-02 
451	 2,72029929697359E-02 
452	 2,54875815342862E-02 
453	 2,62835187982764E-02 
454	 2,69168961036472E-02 
455	 2,48510066662501E-02 
