Wavelength	GOOSEBAR00396.asd
325	-0,158266842314175 
326	 0,106276349112833 
327	 7,70154776533613E-02 
328	-0,218512290815918 
329	-8,23449375085039E-02 
330	 0,135371572871573 
331	 0,187187329847141 
332	 0,104838759298798 
333	 2,02767044746354E-02 
334	 3,34295369175211E-02 
335	 0,130430398467304 
336	 0,203158078779236 
337	 0,148387753147891 
338	 5,32048001503964E-02 
339	 6,43081291575291E-03 
340	 6,98792558287777E-02 
341	 0,159142935927412 
342	 0,152203298573771 
343	 0,115238293872896 
344	 6,79978091954231E-02 
345	 4,03811079628328E-02 
346	 2,92682746493192E-02 
347	 2,72897249448977E-02 
348	 3,18081916273872E-02 
349	 3,90028240917905E-02 
350	 4,45535580739518E-02 
351	 4,45945601323839E-02 
352	 0,043163816398366 
353	 7,53402461349561E-02 
354	 9,25384230131155E-02 
355	 5,00598844367511E-02 
356	 3,27284616147252E-02 
357	 4,51725743994828E-02 
358	 3,67042051396629E-02 
359	 3,16835098731353E-02 
360	 4,13727894028685E-02 
361	 6,99874359357118E-02 
362	 9,25433691606758E-02 
363	 7,23188771516626E-02 
364	 4,74432673172621E-02 
365	 3,26559205818069E-02 
366	 5,73118290139472E-02 
367	 6,67813320073877E-02 
368	 3,51309155445899E-02 
369	 0,029350257395042 
370	 4,14357332068998E-02 
371	 4,15595012712063E-02 
372	 3,26888666985667E-02 
373	 2,21076942657386E-02 
374	 4,22584107171551E-02 
375	 0,05103104256776 
376	 0,02488084729948 
377	 3,81149767801125E-02 
378	 6,77622087348688E-02 
379	 4,25290775218536E-02 
380	 0,029240348447709 
381	 4,18653166822301E-02 
382	 2,79940049013982E-02 
383	 1,89727679880568E-02 
384	 0,04502479660903 
385	 5,60490451471467E-02 
386	 4,96640413594288E-02 
387	 4,15581314578449E-02 
388	 3,93484203000152E-02 
389	 4,54164500583086E-02 
390	 4,62644824588992E-02 
391	 5,10559519027334E-02 
392	 7,10665415770445E-02 
393	 7,04017106940506E-02 
394	 5,01668071654685E-02 
395	 0,03419897037343 
396	 3,16371512734166E-02 
397	 4,44432575611152E-02 
398	 4,98619643448282E-02 
399	 4,57699493265617E-02 
400	 3,23855077249813E-02 
401	 3,25320378085391E-02 
402	 4,58071728205705E-02 
403	 4,90694080782933E-02 
404	 4,84448594994831E-02 
405	 4,86722212021815E-02 
406	 5,09365136437937E-02 
407	 5,18303672834732E-02 
408	 4,35486007470924E-02 
409	 3,90395200164097E-02 
410	 4,20499278591183E-02 
411	 4,91002954225738E-02 
412	 0,05174159662882 
413	 4,34671758981808E-02 
414	 4,46311798793567E-02 
415	 5,22680539389129E-02 
416	 4,94047651458638E-02 
417	 4,73981043607601E-02 
418	 4,95904408670053E-02 
419	 4,67650925141501E-02 
420	 4,33840964599207E-02 
421	 4,60386338886938E-02 
422	 4,64629582132468E-02 
423	 4,45810410960255E-02 
424	 4,67019060940842E-02 
425	 4,85282066410988E-02 
426	 4,76613014970479E-02 
427	 4,64674473721025E-02 
428	 4,67575474886195E-02 
429	 5,13658223155299E-02 
430	 5,42793973700288E-02 
431	 5,33797493505156E-02 
432	 4,80479902029361E-02 
433	 4,51966905390873E-02 
434	 5,02210974779178E-02 
435	 4,98799176827512E-02 
436	 4,57710419441715E-02 
437	 4,86420142836874E-02 
438	 4,90575199051095E-02 
439	 4,47367407367043E-02 
440	 4,53406340541053E-02 
441	 4,91419400895673E-02 
442	 5,28883674289906E-02 
443	 5,40539274690997E-02 
444	 5,28673431840505E-02 
445	 5,26324579923119E-02 
446	 5,30513596858013E-02 
447	 5,37083030202146E-02 
448	 5,20438337308588E-02 
449	 5,02727025619697E-02 
450	 5,31263970573283E-02 
451	 5,58510230738097E-02 
452	 5,70403678938862E-02 
453	 5,76337781668703E-02 
454	 5,88493585474377E-02 
455	 6,15113023604658E-02 
456	 6,11390893592813E-02 
457	 5,92123557908529E-02 
458	 6,19245968949516E-02 
459	 0,064652870849055 
460	 6,52473871420697E-02 
461	 6,28873957349182E-02 
462	 6,25241939349139E-02 
