Wavelength	NEUF00473.asd
325	-4,1397533763946E-03 
326	-0,212056809364774 
327	-0,21519614079364 
328	-1,52770656428598E-02 
329	 4,48026694022027E-02 
330	 3,66499165687117E-02 
331	-3,16906096965572E-02 
332	 3,92737486425653E-03 
333	 9,62652608801723E-02 
334	 0,167283767323763 
335	 0,182146282000878 
336	 0,118696856830388 
337	 2,78715565216051E-02 
338	-2,74517089183859E-02 
339	-1,23834339998401E-02 
340	 1,30197917385008E-02 
341	 4,66960323319608E-02 
342	 9,70609493316041E-02 
343	 0,116360415283247 
344	 0,107758002965165 
345	 0,1004042220668 
346	 9,60596566072557E-02 
347	 9,15667626759415E-02 
348	 0,047087217932699 
349	-0,01552542206507 
350	-1,16061556021449E-02 
351	 3,90820769971179E-02 
352	 0,100511126798012 
353	 4,45264165868687E-02 
354	-3,99634559303015E-02 
355	-3,04138411711859E-02 
356	-1,21292608698304E-03 
357	 2,22706462278675E-02 
358	 2,02678596296704E-02 
359	 1,66673877854358E-02 
360	 2,06218204419497E-02 
361	 1,71904662778421E-02 
362	 8,18762505406138E-03 
363	-4,07557309557456E-03 
364	 0,010293192031266 
365	 0,040311543602501 
366	 3,13857196421876E-02 
367	 2,17250479652658E-02 
368	 3,21440851339439E-02 
369	 2,12501924540599E-02 
370	 7,47453020240428E-03 
371	 3,02346637453045E-02 
372	 3,02726596261694E-02 
373	 1,99999607073464E-03 
374	-7,97672803809786E-03 
375	-2,98663810061003E-03 
376	 0,011890847283988 
377	 2,06814298715865E-02 
378	 1,98397185301016E-02 
379	 4,81848383692213E-03 
380	 1,46136165648314E-02 
381	 4,94744327460011E-02 
382	 5,33052852761149E-02 
383	 4,36780324767362E-02 
384	 3,83318564828033E-02 
385	 2,54893509447788E-02 
386	 1,23658374394815E-02 
387	 1,81892281716629E-02 
388	 2,84811163156343E-02 
389	 3,49114731740581E-02 
390	 0,032577485833647 
391	 2,60285080343431E-02 
392	 2,13988286235431E-02 
393	 2,18106865099724E-02 
394	 2,39568378180251E-02 
395	 1,34042507251279E-02 
396	 1,49076004529103E-02 
397	 3,61000155707465E-02 
398	 3,84408762909653E-02 
399	 0,02968643040767 
400	 2,65488785223369E-02 
401	 2,47631387413746E-02 
402	 2,33698109241356E-02 
403	 2,02377025677261E-02 
404	 2,09616665141428E-02 
405	 2,80980451246626E-02 
406	 2,81226663757883E-02 
407	 2,30928168077423E-02 
408	 2,04122494719545E-02 
409	 2,21143872116047E-02 
410	 2,60760152234941E-02 
411	 1,89073671534114E-02 
412	 1,06095701351647E-02 
413	 1,10239813451438E-02 
414	 1,79763525106553E-02 
415	 0,0259849168004 
416	 2,33234312173668E-02 
417	 1,97751659044536E-02 
418	 1,89832028232586E-02 
419	 0,016162973340968 
420	 1,40128433115763E-02 
421	 1,61849924893844E-02 
422	 1,56703098910902E-02 
423	 0,012671226905327 
424	 1,33137752797851E-02 
425	 1,43526701608286E-02 
426	 1,37327929693143E-02 
427	 1,14643204000332E-02 
428	 1,03147059676565E-02 
429	 1,52069414995428E-02 
430	 1,95646570040904E-02 
431	 2,06903060543285E-02 
432	 1,69450231972556E-02 
433	 1,33495375661317E-02 
434	 1,42543537978425E-02 
435	 1,52802068275044E-02 
436	 1,54297616465484E-02 
437	 1,41132453667382E-02 
438	 1,38778912061114E-02 
439	 1,54048325950111E-02 
440	 1,60603636140731E-02 
441	 1,57180882998194E-02 
442	 1,45577533256437E-02 
443	 1,27319722786296E-02 
444	 1,14358861051076E-02 
445	 1,41779007971984E-02 
446	 1,68452229554227E-02 
447	 0,017184437224176 
448	 1,97032509284665E-02 
449	 0,022143707143494 
450	 1,91279980003213E-02 
451	 1,74284813685829E-02 
452	 1,83949466129068E-02 
453	 0,017661955494269 
454	 1,63647126868996E-02 
455	 1,57383281946205E-02 
456	 1,45632947740171E-02 
457	 1,40972332817135E-02 
458	 1,86857496254737E-02 
459	 2,11914563947506E-02 
460	 1,88078378973512E-02 
461	 1,49891920083634E-02 
462	 1,25206931921399E-02 
463	 1,45588101607827E-02 
464	 1,46012801262703E-02 
465	 1,28381751219455E-02 
466	 1,65891261338043E-02 
467	 1,85214065964401E-02 
468	 1,44630360606129E-02 
469	 1,26507669511484E-02 
470	 1,38398191448003E-02 
471	 1,72870067082886E-02 
472	 1,81994060189678E-02 
473	 1,56741139127091E-02 
474	 1,45120592587331E-02 
475	 1,31566654798609E-02 
476	 1,00549947738496E-02 
477	 1,12865729027155E-02 
478	 1,56433564780747E-02 
479	 1,70416401726153E-02 
480	 1,57840534033591E-02 
481	 0,012610158845746 
482	 1,24501935781671E-02 
483	 1,33376655325588E-02 
484	 1,14032047039663E-02 
485	 1,31975252619595E-02 
486	 0,018214471614492 
487	 1,84084226521032E-02 
488	 0,016585989441303 
489	 1,51056279935384E-02 
490	 0,014409644721288 
491	 1,43210417149686E-02 
492	 1,39924298267675E-02 
493	 1,42016061864006E-02 
494	 1,49259637213472E-02 
495	 1,47162638581519E-02 
496	 1,43475682615042E-02 
497	 0,014797043077273 
498	 1,52922587926662E-02 
499	 1,54941450414146E-02 
500	 1,49428164702535E-02 
501	 1,43605890813815E-02 
502	 0,014261416579016 
503	 1,50457310670315E-02 
504	 1,61330828700619E-02 
505	 1,64733123072494E-02 
506	 1,68754546210046E-02 
507	 1,72209675590411E-02 
508	 0,016046339857737 
509	 1,47183036212646E-02 
510	 1,45226726987248E-02 
511	 1,50952698062726E-02 
512	 1,57066312092585E-02 
513	 0,014575841615317 
514	 1,39876007312508E-02 
515	 1,47393562997196E-02 
516	 1,49527103275439E-02 
517	 1,49385882365881E-02 
518	 1,53965033826451E-02 
519	 1,58401176676438E-02 
520	 1,58687085769837E-02 
521	 1,44286871817055E-02 
522	 1,34286891616859E-02 
523	 1,41920119802136E-02 
524	 1,51547101440702E-02 
525	 1,59243301224581E-02 
526	 1,63598510232938E-02 
527	 1,62654379389302E-02 
528	 1,57670160496487E-02 
529	 1,59264517447313E-02 
530	 1,60652028779735E-02 
531	 1,53411379960676E-02 
532	 1,57909767989718E-02 
533	 1,70650134807232E-02 
534	 1,66579953561022E-02 
535	 1,59058660449023E-02 
536	 1,56236955285176E-02 
537	 1,56327788514926E-02 
538	 0,015677922173622 
539	 1,52919653044333E-02 
540	 1,51222482710951E-02 
541	 1,52641433215343E-02 
542	 1,50962955574549E-02 
543	 1,51073615562854E-02 
544	 1,57504310103539E-02 
545	 1,58114411073997E-02 
546	 1,55223911690833E-02 
547	 0,01637745334608 
548	 1,66393191485403E-02 
549	 1,56888887067712E-02 
550	 1,55278746537699E-02 
551	 1,58228618680028E-02 
552	 1,56661617476613E-02 
553	 1,60797258468072E-02 
554	 0,016897041117698 
555	 0,016377479467598 
556	 1,56537890900463E-02 
557	 1,57104849653052E-02 
558	 1,62042688616339E-02 
559	 1,66893797960087E-02 
560	 1,61556555874386E-02 
561	 1,58631037028815E-02 
562	 1,62505289974186E-02 
563	 1,66774248250888E-02 
564	 1,66321939374018E-02 
565	 1,55386256254695E-02 
566	 1,51258859243651E-02 
567	 1,55263275531606E-02 
568	 1,53698868225575E-02 
569	 1,54866664263307E-02 
570	 1,63341266117583E-02 
571	 1,64470787193042E-02 
572	 1,61104403150907E-02 
573	 1,64385983535897E-02 
574	 0,016864644104901 
575	 1,71521870219218E-02 
576	 1,70006465883596E-02 
577	 0,017040522404104 
578	 0,017964493508375 
579	 1,80494857044503E-02 
580	 1,75331552057215E-02 
581	 1,84994659132184E-02 
582	 1,93580715701195E-02 
583	 1,92388083893295E-02 
584	 1,88994544932529E-02 
585	 1,86571053763986E-02 
586	 1,89272723746204E-02 
587	 1,85614091325683E-02 
588	 1,77187419826024E-02 
589	 1,87258597305775E-02 
590	 1,99419937622652E-02 
591	 1,97844410311396E-02 
592	 1,94794386141829E-02 
593	 1,92326964969659E-02 
594	 1,88285937950016E-02 
595	 1,88844458481479E-02 
596	 1,95739177341365E-02 
597	 1,99392049430274E-02 
598	 1,99946442414605E-02 
599	 0,019954513488301 
600	 1,94091742119866E-02 
601	 1,85877992503766E-02 
602	 0,018723947787314 
603	 0,018961440359931 
604	 1,86449585104842E-02 
605	 1,86510129335531E-02 
606	 1,88341053909641E-02 
607	 1,83744916339221E-02 
608	 1,85737937534389E-02 
609	 1,95755428352588E-02 
610	 1,92320871228543E-02 
611	 1,83453007900477E-02 
612	 0,018123892172391 
613	 1,79473861184881E-02 
614	 1,76984420502882E-02 
615	 1,73643795407268E-02 
616	 1,73226928470113E-02 
617	 1,76911173134447E-02 
618	 1,71716780669128E-02 
619	 1,63856886451181E-02 
620	 1,69545657414962E-02 
621	 1,73252566246574E-02 
622	 1,71117247588005E-02 
623	 1,70801113098337E-02 
624	 0,017154183238407 
625	 1,72174355057038E-02 
626	 1,74415214690552E-02 
627	 1,77046491179416E-02 
628	 1,75833767461211E-02 
629	 1,73664905359213E-02 
630	 1,72450399676972E-02 
631	 1,74296258818131E-02 
632	 1,76354483876976E-02 
633	 1,73147403189434E-02 
634	 1,77875014143471E-02 
635	 1,90725685357587E-02 
636	 1,96694234693049E-02 
637	 1,96972531456505E-02 
638	 1,93741998269351E-02 
639	 0,019756528604312 
640	 2,04467265113448E-02 
641	 1,97747680308886E-02 
642	 1,96982024333881E-02 
643	 0,020750615585552 
644	 2,10536380973191E-02 
645	 2,08037555498031E-02 
646	 2,04831823298084E-02 
647	 0,020973230219131 
648	 2,19332303957469E-02 
649	 2,13050804668186E-02 
650	 2,06019039030563E-02 
651	 2,08285323810403E-02 
652	 2,13325765633823E-02 
653	 2,15338045374206E-02 
654	 2,04426328208746E-02 
655	 1,94276557373025E-02 
656	 1,90077731174978E-02 
657	 0,019123259586554 
658	 1,91175752930492E-02 
659	 1,83531757265866E-02 
660	 1,79582035942586E-02 
661	 1,79512448047661E-02 
662	 1,75956539282794E-02 
663	 1,74907746617718E-02 
664	 1,77973352628694E-02 
665	 1,74695953063183E-02 
666	 1,68290134402428E-02 
667	 1,65531079760163E-02 
668	 1,64153119334969E-02 
669	 1,63721864004639E-02 
670	 1,64586328327224E-02 
671	 1,64980301443772E-02 
672	 1,63510635986795E-02 
673	 1,61090615223327E-02 
674	 1,59027493873471E-02 
675	 1,59857368972966E-02 
676	 1,61524760889413E-02 
677	 1,62710540796375E-02 
678	 1,60686587255174E-02 
679	 1,59249240088364E-02 
680	 1,63033426866588E-02 
681	 1,64522821529099E-02 
682	 1,63682129197537E-02 
683	 0,016632362189299 
684	 1,70014154241761E-02 
685	 1,72746570990769E-02 
686	 1,70066224239954E-02 
687	 1,67292939956956E-02 
688	 1,74787805586259E-02 
689	 1,82309956536653E-02 
690	 1,87497324923012E-02 
691	 0,019427777776175 
692	 2,03539548487527E-02 
693	 2,16172204718777E-02 
694	 2,35761163044975E-02 
695	 2,59577141496109E-02 
696	 2,77848270071319E-02 
697	 3,03468835731672E-02 
698	 3,39860036943547E-02 
699	 3,72946976281176E-02 
700	 4,05485053631581E-02 
701	 4,42485539897752E-02 
702	 4,86503474658347E-02 
703	 5,35716402984328E-02 
704	 5,82153155268432E-02 
705	 0,062739555629396 
706	 6,72676527942625E-02 
707	 0,072080212800041 
708	 0,076909536453973 
709	 8,11599442824478E-02 
710	 8,54115470239459E-02 
711	 8,98336344546824E-02 
712	 9,43889021389198E-02 
713	 9,84963421747257E-02 
714	 0,101683201434188 
715	 0,104998609768104 
716	 0,108563376649876 
717	 0,112172908386887 
718	 0,115437809327124 
719	 0,118216532294739 
720	 0,120874432221284 
721	 0,123435788162656 
722	 0,125891945043658 
723	 0,128138126386663 
724	 0,13017078968765 
725	 0,13202645607002 
726	 0,133960958502512 
727	 0,136025107086535 
728	 0,137253884174826 
729	 0,138157597133907 
730	 0,139884256184771 
731	 0,141343611058233 
732	 0,142344197047283 
733	 0,143619319285839 
734	 0,144631201658653 
735	 0,144962998616623 
736	 0,145721758587567 
737	 0,146865541566044 
738	 0,147811285244021 
739	 0,148460935295831 
740	 0,148833019054279 
741	 0,149412507985436 
742	 0,150100998149167 
743	 0,150733566378308 
744	 0,151287575887942 
745	 0,151662038632264 
746	 0,151488039080851 
747	 0,151775259579426 
748	 0,152911460656758 
749	 0,153392668025032 
750	 0,153553031201929 
751	 0,154184922673236 
752	 0,154935063780909 
753	 0,155552973951946 
754	 0,155508241902709 
755	 0,155234128032419 
756	 0,155111869139155 
757	 0,155413160404256 
758	 0,156048951843034 
