Wavelength	GOOSEBAR00166.asd
325	-0,140036701892046 
326	-8,75613059213295E-02 
327	-0,206683971447112 
328	-0,506765954039555 
329	-0,371597955177173 
330	-0,10855463980464 
331	 7,28007571688026E-02 
332	 9,44493327016201E-04 
333	-0,15378287423657 
334	-0,22691476555815 
335	-0,112871059722479 
336	 6,08507348557778E-02 
337	-4,03440736662358E-02 
338	-0,163119471106144 
339	-0,066711629375541 
340	-7,4937956580295E-03 
341	-2,21902059610072E-04 
342	 5,03132918649519E-02 
343	 0,105178258390183 
344	 0,14581280533044 
345	 0,104918839528283 
346	 1,83464305915147E-02 
347	-6,49501856109154E-02 
348	-3,79435981489714E-02 
349	 4,95926338450619E-02 
350	 3,50720965500436E-02 
351	 2,32540786728363E-03 
352	-0,014626132270786 
353	 1,16244171759207E-02 
354	 0,032940495195167 
355	 4,25895676130338E-03 
356	-7,02929706272558E-03 
357	-1,22252231103218E-04 
358	-2,90167669936424E-02 
359	-1,71273141581979E-02 
360	 5,12287524512734E-02 
361	 6,22101557446385E-02 
362	 3,91783983270077E-02 
363	 2,96524628314676E-02 
364	 2,30039450998873E-02 
365	 1,39093054292954E-02 
366	-9,68168511279013E-03 
367	-2,31621018613537E-02 
368	-1,48007939547373E-02 
369	 7,58649625719987E-03 
370	 2,61557608924571E-02 
371	 1,96367996951427E-02 
372	 1,54527056621911E-05 
373	-2,17141597345479E-02 
374	-1,70912279379237E-02 
375	-7,89456806936996E-03 
376	-7,02368714022861E-03 
377	 2,08117589372429E-02 
378	 4,32848312148715E-02 
379	-1,66880083121835E-02 
380	-0,02867231455502 
381	 2,77262210306673E-02 
382	 1,58755341916406E-02 
383	-7,90684732478473E-03 
384	 1,46746650273811E-02 
385	 2,51248047408134E-02 
386	 1,88118740953473E-02 
387	 8,79472024862797E-03 
388	 1,01836841678562E-03 
389	 1,16652382223596E-03 
390	 1,86182170981269E-02 
391	 3,27684528056684E-02 
392	 2,04573652871214E-02 
393	 1,51406749595253E-02 
394	 0,018079190395271 
395	 8,43580755997886E-03 
396	 3,38896930699626E-03 
397	 1,04149012144372E-02 
398	 1,50320673791376E-02 
399	 0,018166613778951 
400	 2,35630450182865E-02 
401	 2,26453621646127E-02 
402	 1,83590771398901E-02 
403	 2,94816929218354E-02 
404	 3,56048138708433E-02 
405	 2,49912414337252E-02 
406	 0,024445648245039 
407	 3,04534699758323E-02 
408	 2,92127270639974E-02 
409	 2,44140371269358E-02 
410	 1,95517711872503E-02 
411	 2,45979964102494E-02 
412	 3,19616028841633E-02 
413	 3,41614149748311E-02 
414	 3,07789045303138E-02 
415	 2,58402554474484E-02 
416	 2,95793334894248E-02 
417	 0,031633853168003 
418	 0,028499702424603 
419	 2,67686528694202E-02 
420	 0,025847921673485 
421	 2,43237022615443E-02 
422	 2,27277904520205E-02 
423	 2,24752074749106E-02 
424	 2,84425606052935E-02 
425	 0,031673251462056 
426	 2,75037072279398E-02 
427	 2,43170211482552E-02 
428	 2,41674405132093E-02 
429	 2,85485727536039E-02 
