Wavelength	GRA-VIE-00081.asd
325	 0,633904170774799 
326	 0,541746482463092 
327	 0,346524098605204 
328	 0,260697531622252 
329	 0,349783308386895 
330	 0,468990817662673 
331	 0,451825685062777 
332	 0,521872855501079 
333	 0,641664214926196 
334	 0,642641731651172 
335	 0,537563713814212 
336	 0,365384773781186 
337	 0,392730560653492 
338	 0,437879780119466 
339	 0,325593947674533 
340	 0,265005598488644 
341	 0,27279780156698 
342	 0,347490570693362 
343	 0,383805633563101 
344	 0,349562197858278 
345	 0,360766589099072 
346	 0,370893924048013 
347	 0,337812349057243 
348	 0,361596738772197 
349	 0,412404315891539 
350	 0,361434498377046 
351	 0,325403460339047 
352	 0,330264621243265 
353	 0,321319770292037 
354	 0,319368192311077 
355	 0,35127812904444 
356	 0,371979300228379 
357	 0,381305960050174 
358	 0,399427867151891 
359	 0,406046198327963 
360	 0,391358662288181 
361	 0,36286923023574 
362	 0,34848465253028 
363	 0,384350356349783 
364	 0,404824146431197 
365	 0,395157619784976 
366	 0,369177203761407 
367	 0,365969759348816 
368	 0,399691440429785 
369	 0,395065879553538 
370	 0,37920935975843 
371	 0,417915757909023 
372	 0,432889115894245 
373	 0,41525519580092 
374	 0,426783436824456 
375	 0,437699518352305 
376	 0,426187884354436 
377	 0,427126377895763 
378	 0,4368922645666 
379	 0,438401306563888 
380	 0,439956964673441 
381	 0,447391228982493 
382	 0,479213890267286 
383	 0,504313861316253 
384	 0,491363479456145 
385	 0,490276822115372 
386	 0,504774804630015 
387	 0,52137981928731 
388	 0,532621513823225 
389	 0,534700814580437 
390	 0,52375162554587 
391	 0,516771842262668 
392	 0,532692084543346 
393	 0,539387659511406 
394	 0,535572463085913 
395	 0,538117857564288 
396	 0,54404853984448 
397	 0,550804993433252 
398	 0,554159875877848 
399	 0,553940465869138 
400	 0,550289124051961 
401	 0,551646323705652 
402	 0,557204874197025 
403	 0,553755975626411 
404	 0,555474771390665 
405	 0,569830671110358 
406	 0,572705063855128 
407	 0,567381633055911 
408	 0,566254507610504 
409	 0,56763891602854 
410	 0,571081760290834 
411	 0,575248387648372 
412	 0,57849701682408 
413	 0,579508475416637 
414	 0,577546607175078 
415	 0,574125177661815 
416	 0,573546302759074 
417	 0,570926235547285 
418	 0,56580661745032 
419	 0,568166605072296 
420	 0,571026639972323 
421	 0,564802300105061 
422	 0,562313481810843 
423	 0,564646268123564 
424	 0,565534934191219 
425	 0,565041922593294 
426	 0,563942934883894 
