Wavelength	CAMFROU00493.asd
325	 0,156020246654818 
326	 0,13199828488423 
327	 0,124411823483458 
328	 0,151696287942442 
329	 0,123095830767004 
330	 0,101738947459291 
331	 0,129414745520489 
332	 0,147373398675952 
333	 0,155865917243511 
334	 0,196122219555634 
335	 0,202975123884801 
336	 0,151403556916867 
337	-4,16810348284241E-03 
338	-5,51949055331248E-02 
339	 0,114412298621618 
340	 9,62306756991489E-02 
341	-6,92925470225586E-02 
342	-5,53242499980413E-02 
343	-3,93168988882524E-02 
344	-4,81678386819581E-02 
345	 5,81144438067108E-02 
346	 0,132090325622356 
347	 9,08094617603837E-02 
348	 0,048389228345286 
349	 3,38624668641821E-02 
350	 0,081186789701154 
351	 8,70412448420548E-02 
352	 3,86109108429822E-02 
353	 9,26305979480442E-02 
354	 0,14402270144049 
355	 7,83182778532484E-02 
356	 0,060103637193515 
357	 8,93167373359273E-02 
358	 6,24309566423475E-02 
359	 0,051395922361724 
360	 7,96290717529207E-02 
361	 5,22406706881912E-02 
362	 1,41023156612556E-02 
363	 4,46218224683717E-02 
364	 5,58994083667846E-02 
365	 3,70098896144995E-02 
366	 2,28240685292909E-02 
367	 1,36480957933798E-02 
368	 1,15084085004869E-02 
369	 2,96050423659743E-02 
370	 5,18129998806255E-02 
371	 5,81568046944819E-02 
372	 4,96436922337316E-02 
373	 0,029227330791433 
374	 6,48523120317043E-03 
375	-1,48066593853431E-03 
376	 1,66580324846252E-02 
377	 3,01713740360923E-02 
378	 3,36493111330578E-02 
379	 2,20032571639767E-02 
380	 1,94600330306615E-02 
381	 3,16559750794728E-02 
382	 3,77155565202968E-02 
383	 4,31754228364398E-02 
384	 5,25996951936809E-02 
385	 4,79798276868601E-02 
386	 3,37939807388979E-02 
387	 2,76757921621837E-02 
388	 4,02529194174435E-02 
389	 6,48435502120861E-02 
390	 5,19794832742076E-02 
391	 2,56292907627006E-02 
392	 2,04903523285805E-02 
393	 2,71912041252826E-02 
394	 3,97955890878042E-02 
