Wavelength	AURAY00539.asd
325	 2,89201668199867E-03 
326	 0,165818320465161 
327	 0,111209518531384 
328	-0,193392729764885 
329	 8,1780776406246E-05 
330	 0,235069195988471 
331	 0,210429612869795 
332	 0,124884015835705 
333	 2,38634401538501E-02 
334	-1,93433834047269E-02 
335	 2,27417549759303E-02 
336	 0,104544031009531 
337	 3,96552953197152E-02 
338	-3,70682589495794E-02 
339	 2,18834232314421E-03 
340	 4,39310358407714E-02 
341	 5,33346504950405E-02 
342	 1,56385241318385E-03 
343	-3,74491788259977E-02 
344	-3,07518390080513E-02 
345	 2,09806401866974E-02 
346	 3,78633134917664E-02 
347	-4,35518798254267E-02 
348	-6,43594426759902E-02 
349	-1,79642516137904E-02 
350	 2,27988627165542E-02 
351	 2,36644026981361E-02 
352	-1,51779295543717E-02 
353	-0,012375163542105 
354	 5,8159034457952E-03 
355	-3,62046547577518E-03 
356	 8,12338328986778E-03 
357	 2,85707205867777E-02 
358	-1,22045400727617E-02 
359	-3,98583387403734E-02 
360	-2,32299007034407E-02 
361	 8,96741580211504E-03 
362	 4,01488830887479E-02 
363	 5,41361794595482E-02 
364	 5,17109788667668E-02 
365	 3,86648704066882E-02 
366	 0,033357525342229 
367	 2,58673729821741E-02 
368	 1,26967607512936E-02 
369	 2,30208240007167E-02 
370	 3,79142173605693E-02 
371	 2,00284635657531E-02 
372	 1,07412768732364E-02 
373	 1,81471366476332E-02 
374	 2,45649873813134E-02 
375	 1,84855474116757E-02 
376	-5,26593420115688E-03 
377	-5,95143537176099E-05 
378	 2,62511499103781E-02 
379	 3,73047454909887E-02 
380	 2,73274306061746E-02 
381	 2,28255970522878E-03 
382	 3,67762630185754E-03 
383	 1,54264787197632E-02 
384	 1,92854431244335E-02 
385	 1,86020497470183E-02 
386	 1,76743484246753E-02 
387	 2,66203831236089E-02 
388	 3,47493124673144E-02 
389	 0,038483249494207 
390	 4,41917674453542E-02 
391	 0,038733622050134 
392	 6,99009030111526E-03 
393	 5,68686062590725E-03 
394	 2,95547044543222E-02 
395	 3,03812870649044E-02 
396	 1,37630233653196E-02 
397	-1,01220483466678E-02 
398	 4,16525066642046E-03 
399	 3,29798900011714E-02 
400	 3,78684634654162E-02 
401	 2,25146487596992E-02 
402	-1,88411623300316E-03 
403	 4,99374347082391E-04 
404	 1,36305301654993E-02 
405	 2,47146615879664E-02 
406	 2,67023537603313E-02 
407	 2,16975019822576E-02 
408	 1,50965028308195E-02 
409	 1,76385305183024E-02 
410	 2,85736060118015E-02 
411	 2,95467654659307E-02 
412	 2,56426941147162E-02 
413	 2,24934452434795E-02 
414	 2,15985396313801E-02 
415	 2,22040647514273E-02 
416	 2,07621701524141E-02 
417	 2,24028812162568E-02 
418	 2,66701721678028E-02 
419	 1,85646779373185E-02 
420	 6,94856980248527E-03 
421	 4,57263824383129E-03 
422	 1,13430826882947E-02 
423	 2,19456849261225E-02 
424	 2,09268762336095E-02 
425	 1,53823128875235E-02 
426	 1,05244797976262E-02 
427	 1,13509920943042E-02 
428	 1,62977065070083E-02 
429	 2,18665876150786E-02 
430	 2,14645377445265E-02 
431	 1,58763047030087E-02 
432	 0,018739978196722 
433	 0,020994157683297 
434	 1,48791099995983E-02 
435	 0,014247687650569 
436	 1,79497950361679E-02 
437	 1,64798374432148E-02 
438	 1,55617026395481E-02 
439	 1,68680186682737E-02 
440	 0,01655252650784 
441	 1,61005322681606E-02 
442	 1,77487803066184E-02 
443	 1,83407368500238E-02 
444	 1,76601903263978E-02 
445	 1,74691725200795E-02 
446	 1,83734907156436E-02 
447	 2,04519178336821E-02 
448	 2,10149124372796E-02 
449	 2,02469979416415E-02 
450	 1,93155768511633E-02 
451	 1,72430418260842E-02 
452	 1,48956917381273E-02 
453	 1,67602226739205E-02 
454	 1,95163333889598E-02 
455	 2,00041643261859E-02 
456	 2,11012997680711E-02 
457	 0,022293778389117 
458	 2,12907822452386E-02 
459	 1,81381792104714E-02 
460	 0,013843476158277 
461	 1,38317722807164E-02 
462	 1,65012065797904E-02 
463	 1,90160285171591E-02 
464	 2,02875248112067E-02 
465	 1,99518543149741E-02 
466	 1,81888608615264E-02 
467	 1,74359339847804E-02 
468	 1,89493439998381E-02 
469	 1,77398269636887E-02 
470	 1,59577706198263E-02 
471	 1,95521577324933E-02 
472	 2,06947959004799E-02 
473	 1,82503365720024E-02 
474	 1,98437503847856E-02 
475	 2,17986340733643E-02 
476	 2,03833983656557E-02 
477	 2,20961062610042E-02 
478	 0,025156589455543 
479	 2,08356285632093E-02 
480	 1,82821704259852E-02 
481	 2,09340432560849E-02 
482	 2,00475178567691E-02 
483	 1,77002007168498E-02 
484	 1,82579807610645E-02 
485	 1,82818144096403E-02 
