Wavelength	AVEN00136.asd
325	 5,33495820424752E-02 
326	 0,135747101582751 
327	 0,157259414781939 
328	 0,102109036933447 
329	 0,085019629372289 
330	 5,52160372694235E-02 
331	-3,51632507984821E-02 
332	-4,28564529759749E-02 
333	 9,62087709600147E-03 
334	 2,63392536632476E-02 
335	 1,98698391571524E-02 
336	 7,09590271267512E-03 
337	 5,05963278990717E-02 
338	 6,68555100976004E-02 
339	-1,53644314868805E-02 
340	-2,50610517350951E-02 
341	 3,51367632525072E-02 
342	 0,103563306946845 
343	 0,117583710493107 
344	 8,03283335251418E-02 
345	 7,54423451595646E-02 
346	 7,28218520179796E-02 
347	 4,11288039667385E-02 
348	 4,64094563314058E-02 
349	 6,72123701748827E-02 
350	 1,27714298516826E-02 
351	 2,10838361259266E-03 
352	 6,35134359941871E-02 
353	 7,87358767788905E-02 
354	 6,73607634871845E-02 
355	 5,89282009714074E-02 
356	 5,11790517243183E-02 
357	 4,68225017122389E-02 
358	 5,09975452590864E-02 
359	 5,27880777760945E-02 
360	 4,54189644738077E-02 
361	 2,25331294036524E-02 
362	 1,60615415570454E-03 
363	 2,01514180228554E-03 
364	 0,014307865564674 
365	 3,39899834112789E-02 
366	 6,56330146887386E-02 
367	 8,24905803870006E-02 
368	 6,75773583773554E-02 
369	 4,89504502453634E-02 
370	 0,036953274697855 
371	 4,50928943351855E-02 
372	 3,84861537506764E-02 
373	 1,90039153269519E-02 
374	 4,00806644373331E-02 
375	 5,23879109452696E-02 
376	 2,39196612927856E-02 
377	 0,029718065444255 
378	 5,10479038015016E-02 
379	 1,30445062870829E-02 
380	 1,95777619153149E-02 
381	 7,38133443760029E-02 
382	 0,044364588646475 
383	 2,8495971265858E-03 
384	 2,39971863025464E-02 
385	 0,026751024825394 
386	 1,34868490895828E-02 
387	 2,98023730334817E-02 
388	 4,27288375584234E-02 
389	 4,34586000213028E-02 
390	 6,10646395561892E-02 
391	 0,072550819874307 
392	 5,09781999162925E-02 
393	 3,11603456421563E-02 
394	 2,47747180742597E-02 
395	 3,91283439175632E-02 
396	 0,047889450941187 
397	 3,92261300924164E-02 
398	 3,62938157586868E-02 
399	 3,47267842404029E-02 
400	 2,36532320507355E-02 
401	 2,19816438403783E-02 
402	 0,030728074360478 
403	 3,70530413726175E-02 
404	 3,96996880115196E-02 
405	 3,83757446643569E-02 
406	 3,67532937502513E-02 
407	 3,71474016575376E-02 
408	 4,32275325434596E-02 
409	 4,52752228516142E-02 
410	 4,14611690874374E-02 
411	 3,81227053541243E-02 
412	 3,77104379992372E-02 
413	 4,16926596680697E-02 
414	 4,24358760208238E-02 
415	 4,15730311357058E-02 
416	 4,75955356608396E-02 
417	 5,06571548893393E-02 
418	 4,77717807815264E-02 
419	 4,72199462213419E-02 
420	 4,56402248687064E-02 
421	 3,78253605567302E-02 
422	 3,73995825839496E-02 
423	 4,36229421770072E-02 
424	 4,35984550656846E-02 
425	 0,041873550179334 
426	 4,11303856988381E-02 
427	 3,88133716984397E-02 
428	 3,72871302041773E-02 
429	 4,14633004747832E-02 
430	 4,29611495741634E-02 
431	 4,09119104898862E-02 
432	 4,29095488232884E-02 
433	 4,61418156408665E-02 
434	 4,77717277940088E-02 
435	 4,64279437123019E-02 
436	 4,41448496188966E-02 
437	 4,70326237873183E-02 
438	 4,83131976357436E-02 
439	 4,58539735693356E-02 
440	 0,044620920840348 
441	 4,41949480374437E-02 
442	 4,34799889108307E-02 
443	 4,22147109580302E-02 
444	 4,10624899598394E-02 
445	 4,25950528190534E-02 
446	 4,37364900251141E-02 
447	 4,27505378919591E-02 
448	 4,24521274852442E-02 
449	 4,29911829459203E-02 
450	 4,40112809274484E-02 
451	 4,39354450353106E-02 
452	 4,29998357239827E-02 
453	 4,49213599033776E-02 
454	 4,65078814367194E-02 
455	 4,49456143508768E-02 
456	 4,59638335290949E-02 
457	 4,90285715088049E-02 
458	 5,01901458505565E-02 
459	 4,91034102575076E-02 
460	 4,64942010175035E-02 
461	 4,84702114099434E-02 
462	 5,16274327849315E-02 
463	 0,050712253929887 
464	 4,96160638596906E-02 
465	 4,92433161765663E-02 
466	 4,90726387553497E-02 
467	 4,96949519008168E-02 
468	 5,12374605139588E-02 
469	 5,13269458402467E-02 
470	 5,04072218160818E-02 
471	 4,98406569866775E-02 
472	 5,13217109645314E-02 
473	 0,053933554370557 
474	 5,03375120732417E-02 
475	 4,64683033113935E-02 
476	 4,83383757668027E-02 
477	 0,05101431909228 
478	 5,30796032056852E-02 
479	 5,38592713551544E-02 
480	 5,31286751612002E-02 
481	 5,13026123979622E-02 
482	 5,19552580794475E-02 
483	 5,27947879552542E-02 
484	 4,97843354989651E-02 
485	 0,049434706311289 
486	 5,20878344392707E-02 
487	 5,23216064089137E-02 
488	 5,12009602242557E-02 
489	 4,98976536158973E-02 
490	 5,16345294879046E-02 
491	 5,44249865916949E-02 
492	 5,25843643716735E-02 
493	 5,06012054204564E-02 
494	 5,01309524785341E-02 
495	 0,05084116735086 
496	 5,20229708814764E-02 
497	 5,28868060446729E-02 
498	 5,30015059488386E-02 
499	 5,27259450898646E-02 
500	 5,34979795947737E-02 
501	 5,42974797735026E-02 
502	 5,46823064429937E-02 
503	 5,62227351475197E-02 
504	 5,76111492942455E-02 
505	 5,62631328164671E-02 
506	 5,54045501502803E-02 
507	 5,56275251223187E-02 
508	 5,45993476375067E-02 
509	 5,42997573403583E-02 
510	 0,05640149371585 
511	 5,74507101348426E-02 
512	 5,74897084791596E-02 
513	 5,86087110564005E-02 
514	 5,89559191806861E-02 
515	 5,81537499038358E-02 
516	 5,90811263698166E-02 
517	 6,06361777591326E-02 
518	 6,09894685387963E-02 
519	 5,98446540721436E-02 
520	 5,79717290126287E-02 
521	 5,83375620499118E-02 
522	 0,059234166838896 
523	 5,94458832790817E-02 
524	 6,03378026871251E-02 
525	 6,15523153074287E-02 
526	 6,18821584734782E-02 
527	 6,22584507630002E-02 
528	 6,27482053609187E-02 
529	 6,19312925451859E-02 
530	 6,10696837585841E-02 
531	 6,16647507075112E-02 
532	 6,24433150937695E-02 
533	 6,31712855072508E-02 
534	 6,43081497526832E-02 
535	 6,46117659377637E-02 
536	 0,063601300490013 
537	 6,38434050735726E-02 
538	 6,48174624480186E-02 
539	 6,49201382638528E-02 
540	 6,48122376798514E-02 
541	 6,47395291386004E-02 
542	 6,49904243237065E-02 
543	 6,52425808739205E-02 
544	 6,51927462218099E-02 
545	 6,55057055030663E-02 
546	 6,61311392158191E-02 
547	 0,066657678843457 
548	 6,66094281791457E-02 
549	 6,60694784110629E-02 
550	 6,75181488050924E-02 
551	 6,92741866553834E-02 
552	 6,82746747241293E-02 
553	 6,84089552195913E-02 
554	 6,98985396167592E-02 
555	 6,88858848076267E-02 
556	 6,79165267517845E-02 
557	 6,90697537691258E-02 
558	 6,98356633641793E-02 
559	 6,99462335985494E-02 
560	 0,069945875570781 
561	 6,95823191317059E-02 
562	 6,90256469525889E-02 
563	 6,96961759694188E-02 
564	 7,06378611951642E-02 
565	 7,04448870699779E-02 
566	 7,06317708649491E-02 
567	 7,13016585127394E-02 
568	 7,14571716542236E-02 
569	 7,14433178574956E-02 
570	 7,15342690131663E-02 
571	 7,18408167321928E-02 
572	 7,24451923943449E-02 
573	 7,35174422157265E-02 
574	 7,44156766507191E-02 
575	 0,074831318545011 
576	 7,46172364308848E-02 
577	 7,44706609388797E-02 
578	 0,075159367095272 
579	 7,56840255709862E-02 
580	 7,58950916917846E-02 
581	 7,60836433138642E-02 
582	 7,63594492583032E-02 
583	 7,67960456513986E-02 
584	 7,73434250303284E-02 
585	 7,79222530232791E-02 
586	 7,84347948681491E-02 
587	 0,078751340083383 
588	 7,88478848102551E-02 
589	 7,87554517976527E-02 
590	 7,89667411601572E-02 
591	 7,98598563854179E-02 
592	 7,98325765223233E-02 
593	 7,93134215901446E-02 
594	 8,04265927068803E-02 
595	 8,13444458890661E-02 
596	 8,12150296277593E-02 
597	 8,04240462157846E-02 
598	 7,97732315440224E-02 
599	 8,03700622457542E-02 
600	 8,06362105320386E-02 
601	 8,04245442010269E-02 
602	 8,11007008539113E-02 
603	 8,15819202840117E-02 
604	 8,10510887303139E-02 
605	 0,080515634407584 
606	 0,080288667489363 
607	 0,080646093648817 
608	 8,11921942088075E-02 
609	 8,16084143572163E-02 
