Wavelength	MORB100501.asd
325	 0,212294236346767 
326	 0,211450405862156 
327	 0,145132387619854 
328	 1,41372215655157E-02 
329	 0,107138283716295 
330	 0,148337085178999 
331	-5,58720500992245E-02 
332	-0,129160954420124 
333	-3,83004420396628E-02 
334	 0,129114964145107 
335	 0,158168589758456 
336	 3,27769893205068E-02 
337	 4,65569399579552E-03 
338	 5,62056140494499E-02 
339	 0,131532678698239 
340	 0,109514350033158 
341	 4,60560665644649E-02 
342	 9,20115459353403E-02 
343	 9,31433791101907E-02 
344	 2,34003377672454E-02 
345	 2,54786190355801E-02 
346	 4,38177520580324E-02 
347	 2,07328639527448E-02 
348	-3,58415894839845E-03 
349	-8,56812756061129E-03 
350	 3,46482358175041E-02 
351	 4,37233201776879E-02 
352	 1,05548395624731E-02 
353	 5,40050799886414E-02 
354	 0,106583067502658 
355	 9,23014441138108E-02 
356	 5,79868474457203E-02 
357	 2,62817112418528E-02 
358	 3,23010463395363E-02 
359	 2,84351805990548E-02 
360	 3,25588618997329E-03 
361	 5,43922563828533E-02 
362	 0,116908170199706 
363	 0,101885415219696 
364	 5,66702069453832E-02 
365	 3,36711013736541E-04 
366	 7,9528041254825E-04 
367	 0,022306991017326 
368	 3,77588938557218E-02 
369	 3,78700166193958E-02 
370	 3,09977473484518E-02 
371	 0,035786752858835 
372	 0,033765064697058 
373	 2,58183516649375E-02 
374	 3,78009978191821E-02 
375	 4,28066145094716E-02 
376	 2,35590113792279E-02 
377	 2,87287993459441E-02 
378	 4,64697911017675E-02 
379	 3,65281516464788E-02 
380	 3,18968447918865E-02 
381	 3,77317896116239E-02 
382	 2,99169460899585E-02 
383	 1,30478889935864E-02 
384	-5,46372186508083E-03 
385	-4,21870151822861E-04 
386	 2,18230981865555E-02 
387	 0,038765569364237 
388	 4,36605333870973E-02 
389	 3,57778199913491E-02 
390	 3,69455858893847E-02 
391	 3,83907763632834E-02 
392	 2,76525511760711E-02 
393	 2,14036377264022E-02 
394	 2,25955125882433E-02 
395	 3,00720672212519E-02 
396	 2,99738362998313E-02 
397	 1,98801166133824E-02 
398	 3,98463952432075E-02 
399	 0,059091319445711 
400	 2,81471331232565E-02 
401	 0,015306559233992 
402	 2,93194429878805E-02 
403	 2,67889696877817E-02 
404	 2,38955864234389E-02 
405	 3,07001231999797E-02 
406	 2,88429141624828E-02 
407	 2,08023525549764E-02 
408	 1,59038438557256E-02 
409	 1,79438236798374E-02 
410	 2,50812961522041E-02 
411	 2,33245869706061E-02 
412	 2,03987729183866E-02 
413	 2,38771582498086E-02 
414	 2,68319076629033E-02 
415	 2,77369083353786E-02 
416	 2,57377671582951E-02 
417	 0,025799056168401 
418	 2,85515406353408E-02 
419	 2,44384005014966E-02 
420	 1,85104779780413E-02 
421	 1,82580439034654E-02 
422	 1,73710919015147E-02 
423	 1,50823099895218E-02 
424	 1,26147640993158E-02 
425	 1,56549547746267E-02 
426	 2,55132430767549E-02 
427	 2,43567437370554E-02 
428	 1,85301759591267E-02 
429	 2,34394829857713E-02 
430	 2,70050745403105E-02 
431	 2,62606535894597E-02 
432	 2,38028710356231E-02 
433	 2,23997566846557E-02 
434	 2,39659188356989E-02 
435	 2,14165005181406E-02 
436	 1,69132908742251E-02 
437	 1,96453963620333E-02 
438	 2,05232666861382E-02 
439	 1,70069289291795E-02 
440	 1,65106537231391E-02 
441	 1,90988010519324E-02 
442	 0,023913968078705 
443	 2,41604548083639E-02 
444	 2,07121910825985E-02 
445	 2,28053299785772E-02 
446	 2,39238588833638E-02 
447	 2,06124567745138E-02 
448	 1,99717115451866E-02 
449	 2,09676746549282E-02 
450	 2,00127209666462E-02 
451	 1,77750471854667E-02 
452	 1,55694062275434E-02 
453	 1,83165016020568E-02 
454	 2,19735372853715E-02 
455	 2,26385742486487E-02 
456	 2,14806817646647E-02 
457	 2,01088665004499E-02 
458	 2,24380649052939E-02 
459	 0,023533136001567 
460	 2,14908677530067E-02 
461	 1,83333524638147E-02 
462	 1,68786044815245E-02 
463	 2,04660256701526E-02 
464	 2,25649220461868E-02 
465	 2,19183236702507E-02 
466	 2,04986477676729E-02 
467	 1,98893001542209E-02 
468	 2,08571568863091E-02 
469	 1,95319959361069E-02 
470	 1,79751301115007E-02 
471	 2,16937266139557E-02 
472	 2,26570856475166E-02 
473	 1,95047011273504E-02 
474	 1,89844041131894E-02 
475	 2,00687149421436E-02 
476	 2,12662910256443E-02 
477	 2,08827155540317E-02 
478	 1,89345771498982E-02 
479	 1,57449540125462E-02 
480	 1,67222548712821E-02 
481	 2,29397463720676E-02 
482	 2,31064792195875E-02 
483	 2,03393547632096E-02 
484	 2,10457852964093E-02 
485	 2,09083391785465E-02 
486	 1,97604919570785E-02 
487	 2,09397355043188E-02 
488	 2,25472791554792E-02 
489	 2,29673926508681E-02 
490	 2,12289130573128E-02 
491	 1,87464415235173E-02 
492	 1,92060514583766E-02 
493	 1,89882087403199E-02 
494	 0,017512263436211 
495	 1,87036379687853E-02 
496	 2,03269019948195E-02 
497	 0,019618340988429 
498	 0,019411807301455 
499	 2,01794619011723E-02 
500	 2,15213806198405E-02 
501	 2,20811380032194E-02 
502	 2,12239128407634E-02 
503	 2,06482014521543E-02 
504	 2,06249611967467E-02 
505	 2,12292694660997E-02 
506	 2,13784593663171E-02 
507	 2,09314812291009E-02 
508	 2,09007660427447E-02 
509	 2,11266523930239E-02 
510	 2,14354026332777E-02 
511	 2,22398010200758E-02 
512	 2,29659953349164E-02 
513	 2,19553201817074E-02 
514	 2,11076187124177E-02 
515	 2,12126595639066E-02 
516	 0,021417366315884 
517	 0,02151783879612 
518	 2,13385211763088E-02 
519	 2,18741950855763E-02 
520	 2,26287575397066E-02 
521	 0,020825286166246 
