Wavelength	BLAVET00063.asd
325	 3,32704645324061E-02 
326	 0,168819957335539 
327	 0,207561257042015 
328	 0,108698870555648 
329	 0,062086447405218 
330	 7,67583556072499E-02 
331	 0,12628835713576 
332	 7,26251226376816E-02 
333	 9,46104169922021E-04 
334	 0,162702152820547 
335	 0,235123852638773 
336	 0,173248977723423 
337	 0,154300323220252 
338	 0,120127509361414 
339	 2,19309984766927E-02 
340	 0,051636187827865 
341	 0,148349787919192 
342	 0,141507854751481 
343	 9,46044170386298E-02 
344	 2,84857413724733E-02 
345	 1,76043114132272E-02 
346	 3,00569428535588E-02 
347	 2,92697738869662E-02 
348	 2,76087641642557E-02 
349	 2,23082824757129E-02 
350	-6,69478351356554E-03 
351	 1,71725197135813E-02 
352	 9,93487581005604E-02 
353	 7,98086322635177E-02 
354	 2,70065205008969E-02 
355	 2,61855900142335E-02 
356	 4,51473389015733E-02 
357	 7,02121959339951E-02 
358	 8,04094467999833E-02 
359	 0,066676281942512 
360	 3,20209964170269E-02 
361	 3,86915737339128E-02 
362	 5,84875453972024E-02 
363	 4,62350434532749E-02 
364	 3,28004408640893E-02 
365	 2,54146727781657E-02 
366	 2,09222781418434E-02 
367	 2,86681814610794E-02 
368	 4,98167443936706E-02 
369	 5,77770179312885E-02 
370	 5,50745146332299E-02 
371	 5,19166419481917E-02 
372	 4,62842582774223E-02 
373	 0,041265836974554 
374	 5,18882811338861E-02 
375	 5,02368408570838E-02 
376	 1,93719393039231E-02 
377	 2,89002541545875E-02 
378	 0,058807846350208 
379	 4,48235103753038E-02 
380	 4,94097348502311E-02 
381	 7,76268389221114E-02 
382	 6,10109477581148E-02 
383	 3,64941653943045E-02 
384	 4,30136357105605E-02 
385	 5,79785448151863E-02 
386	 6,45171444827587E-02 
387	 3,05394282120623E-02 
388	 1,18819874215943E-02 
389	 2,94581847103213E-02 
390	 3,80522305154635E-02 
391	 4,21158333817693E-02 
392	 5,10667696587986E-02 
393	 0,052972027379334 
394	 0,047301586595088 
395	 3,79633507291197E-02 
396	 3,31377796438873E-02 
397	 3,67273462012452E-02 
398	 4,48501074099755E-02 
399	 5,10947171373206E-02 
400	 4,71381385273454E-02 
401	 4,43115855704131E-02 
402	 4,39401535941563E-02 
403	 3,85883126934204E-02 
404	 0,035729220418428 
405	 3,99877707705583E-02 
406	 4,54462733394092E-02 
407	 4,78115207840481E-02 
408	 4,04053235685734E-02 
409	 3,67483132516302E-02 
410	 3,92803281407298E-02 
411	 3,76478431959591E-02 
412	 3,63685719470151E-02 
413	 3,98766028909247E-02 
414	 4,38945504969339E-02 
415	 4,59916722687572E-02 
416	 4,20377412688962E-02 
417	 3,84209714072373E-02 
418	 3,77589366381843E-02 
419	 3,64866682743442E-02 
420	 3,67492641465754E-02 
421	 4,15214840729205E-02 
422	 4,32632784137608E-02 
423	 4,16769884729749E-02 
424	 0,041164004154248 
425	 4,38297258712089E-02 
426	 0,049489145182807 
427	 4,51156703092699E-02 
428	 3,67827457793546E-02 
429	 3,83843396014628E-02 
430	 3,95463799044548E-02 
431	 0,038568546878922 
432	 4,15227530212148E-02 
433	 4,45019829216971E-02 
434	 4,38994218783317E-02 
435	 4,13747203540619E-02 
436	 0,038380305342116 
437	 3,70862066828522E-02 
438	 3,83756553482132E-02 
439	 4,18199331381505E-02 
